Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
366.67	30	688.56	0.0014523	334.89	378.46	1.4602	0.90358	2.0573	442.58	0.85945	57.131	0.075362	supercritical
368.33	30	681.63	0.0014671	337.88	381.89	1.4695	0.90341	2.0548	438.83	0.88394	56.327	0.074613	supercritical
370	30	674.75	0.001482	340.85	385.31	1.4788	0.90323	2.0517	435.21	0.90828	55.544	0.07388	supercritical
371.67	30	667.91	0.0014972	343.81	388.73	1.488	0.90305	2.048	431.73	0.93243	54.782	0.073162	supercritical
373.33	30	661.12	0.0015126	346.76	392.14	1.4971	0.90288	2.0439	428.39	0.95638	54.04	0.072461	supercritical
375	30	654.38	0.0015282	349.69	395.54	1.5062	0.9027	2.0392	425.17	0.98008	53.318	0.071775	supercritical
376.67	30	647.7	0.0015439	352.62	398.93	1.5153	0.90252	2.0341	422.08	1.0035	52.617	0.071104	supercritical
378.33	30	641.07	0.0015599	355.52	402.32	1.5242	0.90233	2.0285	419.12	1.0267	51.936	0.070449	supercritical
380	30	634.51	0.001576	358.41	405.69	1.5331	0.90215	2.0224	416.28	1.0495	51.274	0.069809	supercritical
381.67	30	628.01	0.0015923	361.29	409.06	1.542	0.90196	2.016	413.57	1.0719	50.632	0.069184	supercritical
383.33	30	621.58	0.0016088	364.15	412.41	1.5507	0.90178	2.0091	410.97	1.094	50.008	0.068574	supercritical
385	30	615.22	0.0016254	366.99	415.76	1.5594	0.90158	2.0018	408.49	1.1158	49.404	0.067979	supercritical
386.67	30	608.94	0.0016422	369.82	419.09	1.5681	0.90139	1.9942	406.13	1.137	48.818	0.067398	supercritical
388.33	30	602.73	0.0016591	372.63	422.4	1.5766	0.90119	1.9863	403.87	1.1579	48.25	0.066831	supercritical
390	30	596.59	0.0016762	375.42	425.71	1.5851	0.90099	1.9781	401.73	1.1783	47.7	0.066278	supercritical
391.67	30	590.54	0.0016934	378.2	429	1.5935	0.90078	1.9695	399.69	1.1982	47.167	0.065739	supercritical
393.33	30	584.56	0.0017107	380.95	432.27	1.6019	0.90057	1.9608	397.76	1.2176	46.652	0.065213	supercritical
395	30	578.67	0.0017281	383.69	435.53	1.6101	0.90036	1.9517	395.92	1.2364	46.153	0.064701	supercritical
396.67	30	572.86	0.0017456	386.41	438.78	1.6183	0.90014	1.9424	394.18	1.2548	45.67	0.064202	supercritical
398.33	30	567.14	0.0017632	389.11	442.01	1.6265	0.89992	1.933	392.54	1.2725	45.204	0.063715	supercritical
400	30	561.5	0.001781	391.79	445.22	1.6345	0.8997	1.9233	390.99	1.2897	44.753	0.063242	supercritical
401.67	30	555.94	0.0017988	394.46	448.42	1.6425	0.89948	1.9135	389.53	1.3063	44.317	0.06278	supercritical
403.33	30	550.47	0.0018166	397.1	451.6	1.6504	0.89925	1.9035	388.15	1.3223	43.896	0.06233	supercritical
405	30	545.09	0.0018346	399.73	454.76	1.6582	0.89902	1.8934	386.86	1.3377	43.49	0.061893	supercritical
406.67	30	539.79	0.0018526	402.33	457.91	1.666	0.89879	1.8832	385.64	1.3525	43.098	0.061467	supercritical
408.33	30	534.58	0.0018706	404.92	461.04	1.6737	0.89856	1.8729	384.51	1.3666	42.719	0.061052	supercritical
410	30	529.46	0.0018887	407.49	464.15	1.6813	0.89833	1.8625	383.45	1.3801	42.354	0.060648	supercritical
411.67	30	524.42	0.0019069	410.04	467.25	1.6888	0.89809	1.852	382.46	1.393	42.001	0.060255	supercritical
413.33	30	519.46	0.0019251	412.57	470.33	1.6963	0.89787	1.8415	381.54	1.4052	41.661	0.059873	supercritical
415	30	514.6	0.0019433	415.09	473.39	1.7037	0.89764	1.831	380.68	1.4168	41.333	0.059501	supercritical
416.67	30	509.81	0.0019615	417.58	476.43	1.711	0.89742	1.8205	379.89	1.4278	41.018	0.05914	supercritical
418.33	30	505.11	0.0019798	420.06	479.46	1.7182	0.8972	1.81	379.16	1.4381	40.713	0.058788	supercritical
420	30	500.5	0.001998	422.52	482.46	1.7254	0.89698	1.7995	378.49	1.4479	40.42	0.058446	supercritical
421.67	30	495.96	0.0020163	424.97	485.45	1.7325	0.89677	1.789	377.87	1.457	40.137	0.058113	supercritical
423.33	30	491.51	0.0020346	427.39	488.43	1.7395	0.89656	1.7786	377.31	1.4655	39.865	0.05779	supercritical
425	30	487.13	0.0020528	429.8	491.38	1.7465	0.89636	1.7683	376.8	1.4734	39.603	0.057476	supercritical
426.67	30	482.84	0.0020711	432.19	494.32	1.7534	0.89617	1.758	376.33	1.4807	39.35	0.05717	supercritical
428.33	30	478.62	0.0020893	434.56	497.24	1.7602	0.89599	1.7479	375.92	1.4875	39.107	0.056873	supercritical
430	30	474.48	0.0021076	436.92	500.15	1.767	0.89581	1.7378	375.55	1.4937	38.873	0.056584	supercritical
431.67	30	470.41	0.0021258	439.26	503.04	1.7737	0.89564	1.7278	375.22	1.4993	38.648	0.056302	supercritical
433.33	30	466.42	0.002144	441.59	505.91	1.7804	0.89548	1.718	374.93	1.5045	38.431	0.056029	supercritical
435	30	462.5	0.0021622	443.9	508.76	1.7869	0.89533	1.7083	374.68	1.5091	38.223	0.055763	supercritical
436.67	30	458.65	0.0021803	446.19	511.6	1.7934	0.89519	1.6986	374.46	1.5132	38.022	0.055503	supercritical
438.33	30	454.87	0.0021984	448.47	514.42	1.7999	0.89506	1.6892	374.28	1.5168	37.829	0.05525	supercritical
440	30	451.16	0.0022165	450.74	517.23	1.8063	0.89494	1.6799	374.14	1.52	37.643	0.055004	supercritical
441.67	30	447.51	0.0022346	452.99	520.02	1.8126	0.89484	1.6707	374.03	1.5227	37.465	0.054763	supercritical
443.33	30	443.93	0.0022526	455.22	522.8	1.8189	0.89474	1.6616	373.94	1.525	37.293	0.054527	supercritical
445	30	440.42	0.0022706	457.45	525.56	1.8251	0.89465	1.6527	373.89	1.5269	37.128	0.054295	supercritical
446.67	30	436.97	0.0022885	459.66	528.31	1.8313	0.89458	1.644	373.86	1.5283	36.969	0.054067	supercritical
448.33	30	433.58	0.0023064	461.85	531.04	1.8374	0.89451	1.6354	373.86	1.5293	36.817	0.053842	supercritical
450	30	430.25	0.0023242	464.03	533.76	1.8434	0.89446	1.627	373.89	1.53	36.67	0.053616	supercritical
451.67	30	426.98	0.002342	466.2	536.47	1.8494	0.89442	1.6187	373.93	1.5303	36.529	0.053387	supercritical
453.33	30	423.76	0.0023598	468.36	539.16	1.8554	0.89439	1.6106	374.01	1.5303	36.394	0.053149	supercritical
455	30	420.61	0.0023775	470.51	541.83	1.8613	0.89437	1.6026	374.1	1.5299	36.264	0.052881	supercritical
456.67	30	417.5	0.0023952	472.64	544.5	1.8671	0.89437	1.5948	374.21	1.5292	36.139	0.052509	supercritical
458.33	30	414.45	0.0024128	474.77	547.15	1.8729	0.89438	1.5871	374.34	1.5282	36.02	0.052391	supercritical
460	30	411.46	0.0024304	476.88	549.79	1.8787	0.8944	1.5796	374.49	1.5268	35.905	0.052279	supercritical
461.67	30	408.51	0.0024479	478.98	552.42	1.8844	0.89443	1.5723	374.66	1.5252	35.794	0.052171	supercritical
463.33	30	405.62	0.0024654	481.07	555.03	1.89	0.89447	1.5651	374.85	1.5233	35.688	0.052069	supercritical
465	30	402.77	0.0024828	483.15	557.63	1.8956	0.89452	1.558	375.05	1.5212	35.587	0.051972	supercritical
466.67	30	399.98	0.0025002	485.22	560.22	1.9012	0.89459	1.5511	375.27	1.5188	35.489	0.051879	supercritical
468.33	30	397.22	0.0025175	487.28	562.8	1.9067	0.89467	1.5444	375.5	1.5162	35.396	0.051791	supercritical
470	30	394.52	0.0025347	489.33	565.37	1.9122	0.89476	1.5378	375.74	1.5133	35.307	0.051707	supercritical
471.67	30	391.86	0.002552	491.37	567.93	1.9176	0.89486	1.5313	376	1.5102	35.221	0.051628	supercritical
473.33	30	389.24	0.0025691	493.4	570.48	1.923	0.89497	1.525	376.27	1.5069	35.139	0.051553	supercritical
475	30	386.66	0.0025862	495.43	573.01	1.9284	0.8951	1.5188	376.56	1.5034	35.06	0.051482	supercritical
476.67	30	384.13	0.0026033	497.44	575.54	1.9337	0.89524	1.5128	376.85	1.4997	34.985	0.051415	supercritical
478.33	30	381.64	0.0026203	499.45	578.06	1.9389	0.89538	1.5068	377.16	1.4958	34.913	0.051352	supercritical
480	30	379.18	0.0026373	501.45	580.56	1.9442	0.89554	1.5011	377.47	1.4917	34.844	0.051293	supercritical
481.67	30	376.77	0.0026542	503.43	583.06	1.9494	0.89571	1.4954	377.8	1.4875	34.778	0.051237	supercritical
483.33	30	374.39	0.002671	505.42	585.55	1.9545	0.89589	1.4899	378.13	1.4831	34.716	0.051185	supercritical
485	30	372.05	0.0026878	507.39	588.03	1.9596	0.89608	1.4844	378.48	1.4786	34.656	0.051136	supercritical
486.67	30	369.74	0.0027046	509.36	590.5	1.9647	0.89628	1.4792	378.83	1.4739	34.599	0.051091	supercritical
488.33	30	367.47	0.0027213	511.32	592.96	1.9698	0.89649	1.474	379.19	1.4691	34.544	0.051049	supercritical
490	30	365.24	0.0027379	513.27	595.41	1.9748	0.89671	1.4689	379.56	1.4642	34.492	0.05101	supercritical
491.67	30	363.04	0.0027545	515.22	597.85	1.9798	0.89694	1.464	379.94	1.4591	34.443	0.050974	supercritical
493.33	30	360.87	0.0027711	517.16	600.29	1.9847	0.89718	1.4592	380.32	1.454	34.396	0.050941	supercritical
495	30	358.73	0.0027876	519.09	602.72	1.9896	0.89743	1.4545	380.71	1.4487	34.352	0.050912	supercritical
496.67	30	356.63	0.002804	521.02	605.14	1.9945	0.89769	1.4498	381.11	1.4433	34.309	0.050885	supercritical
498.33	30	354.55	0.0028205	522.94	607.55	1.9993	0.89796	1.4453	381.51	1.4378	34.269	0.05086	supercritical
500	30	352.51	0.0028368	524.85	609.96	2.0042	0.89824	1.4409	381.92	1.4322	34.231	0.050839	supercritical
501.67	30	350.49	0.0028531	526.76	612.35	2.009	0.89853	1.4366	382.34	1.4265	34.196	0.05082	supercritical
503.33	30	348.51	0.0028694	528.66	614.74	2.0137	0.89882	1.4324	382.76	1.4208	34.162	0.050804	supercritical
505	30	346.55	0.0028856	530.56	617.13	2.0184	0.89913	1.4283	383.18	1.4149	34.13	0.05079	supercritical
506.67	30	344.62	0.0029018	532.45	619.5	2.0231	0.89944	1.4243	383.61	1.409	34.1	0.050779	supercritical
508.33	30	342.71	0.0029179	534.34	621.88	2.0278	0.89976	1.4204	384.05	1.403	34.072	0.05077	supercritical
510	30	340.83	0.002934	536.22	624.24	2.0325	0.90009	1.4165	384.49	1.397	34.045	0.050763	supercritical
511.67	30	338.98	0.00295	538.1	626.6	2.0371	0.90043	1.4128	384.93	1.3909	34.021	0.050758	supercritical
513.33	30	337.15	0.002966	539.97	628.95	2.0417	0.90077	1.4091	385.38	1.3847	33.998	0.050756	supercritical
515	30	335.35	0.0029819	541.84	631.29	2.0462	0.90112	1.4055	385.83	1.3785	33.976	0.050756	supercritical
516.67	30	333.57	0.0029978	543.7	633.63	2.0508	0.90148	1.402	386.28	1.3723	33.957	0.050758	supercritical
518.33	30	331.82	0.0030137	545.56	635.97	2.0553	0.90185	1.3986	386.74	1.366	33.938	0.050762	supercritical
520	30	330.09	0.0030295	547.41	638.3	2.0597	0.90222	1.3952	387.2	1.3596	33.921	0.050768	supercritical
521.67	30	328.38	0.0030453	549.26	640.62	2.0642	0.90261	1.392	387.66	1.3532	33.906	0.050777	supercritical
523.33	30	326.69	0.003061	551.11	642.94	2.0686	0.90299	1.3888	388.13	1.3468	33.892	0.050786	supercritical
525	30	325.03	0.0030767	552.95	645.25	2.0731	0.90339	1.3857	388.6	1.3404	33.88	0.050798	supercritical
526.67	30	323.38	0.0030923	554.78	647.55	2.0774	0.90379	1.3826	389.07	1.3339	33.868	0.050812	supercritical
528.33	30	321.76	0.0031079	556.62	649.86	2.0818	0.9042	1.3796	389.55	1.3274	33.858	0.050827	supercritical
530	30	320.15	0.0031235	558.45	652.15	2.0861	0.90461	1.3767	390.03	1.3208	33.85	0.050844	supercritical
531.67	30	318.57	0.003139	560.28	654.45	2.0905	0.90503	1.3739	390.51	1.3143	33.842	0.050863	supercritical
533.33	30	317.01	0.0031545	562.1	656.73	2.0948	0.90546	1.3711	390.99	1.3077	33.836	0.050884	supercritical
535	30	315.46	0.0031699	563.92	659.02	2.099	0.90589	1.3684	391.47	1.3011	33.831	0.050906	supercritical
536.67	30	313.94	0.0031853	565.73	661.29	2.1033	0.90633	1.3657	391.96	1.2945	33.827	0.050929	supercritical
538.33	30	312.43	0.0032007	567.55	663.57	2.1075	0.90677	1.3631	392.44	1.2879	33.824	0.050955	supercritical
540	30	310.94	0.003216	569.36	665.84	2.1117	0.90722	1.3606	392.93	1.2812	33.822	0.050981	supercritical
541.67	30	309.47	0.0032313	571.16	668.1	2.1159	0.90767	1.3581	393.42	1.2746	33.821	0.05101	supercritical
543.33	30	308.02	0.0032466	572.97	670.36	2.1201	0.90813	1.3556	393.92	1.2679	33.821	0.051039	supercritical
545	30	306.58	0.0032618	574.77	672.62	2.1242	0.9086	1.3533	394.41	1.2613	33.822	0.05107	supercritical
546.67	30	305.16	0.0032769	576.57	674.88	2.1284	0.90906	1.351	394.91	1.2546	33.824	0.051103	supercritical
548.33	30	303.76	0.0032921	578.36	677.13	2.1325	0.90954	1.3487	395.4	1.2479	33.827	0.051136	supercritical
550	30	302.37	0.0033072	580.16	679.37	2.1366	0.91002	1.3465	395.9	1.2413	33.831	0.051172	supercritical
551.67	30	301	0.0033223	581.95	681.61	2.1406	0.9105	1.3443	396.4	1.2346	33.836	0.051208	supercritical
553.33	30	299.64	0.0033373	583.73	683.85	2.1447	0.91099	1.3422	396.9	1.2279	33.841	0.051246	supercritical
555	30	298.3	0.0033523	585.52	686.09	2.1487	0.91148	1.3401	397.4	1.2213	33.848	0.051285	supercritical
556.67	30	296.98	0.0033673	587.3	688.32	2.1527	0.91197	1.3381	397.9	1.2146	33.855	0.051325	supercritical
558.33	30	295.67	0.0033822	589.08	690.55	2.1567	0.91247	1.3361	398.4	1.208	33.863	0.051366	supercritical
560	30	294.37	0.0033971	590.86	692.77	2.1607	0.91298	1.3342	398.91	1.2013	33.872	0.051408	supercritical
561.67	30	293.09	0.003412	592.64	695	2.1647	0.91349	1.3323	399.41	1.1947	33.881	0.051452	supercritical
563.33	30	291.82	0.0034268	594.41	697.21	2.1686	0.914	1.3305	399.92	1.1881	33.891	0.051497	supercritical
565	30	290.56	0.0034416	596.18	699.43	2.1725	0.91451	1.3287	400.42	1.1815	33.902	0.051542	supercritical
566.67	30	289.32	0.0034563	597.95	701.64	2.1765	0.91503	1.3269	400.93	1.1749	33.914	0.051589	supercritical
568.33	30	288.09	0.0034711	599.72	703.85	2.1803	0.91555	1.3252	401.43	1.1683	33.926	0.051637	supercritical
570	30	286.88	0.0034858	601.49	706.06	2.1842	0.91608	1.3235	401.94	1.1617	33.939	0.051686	supercritical
571.67	30	285.68	0.0035005	603.25	708.27	2.1881	0.91661	1.3218	402.45	1.1551	33.953	0.051736	supercritical
573.33	30	284.49	0.0035151	605.01	710.47	2.1919	0.91714	1.3202	402.96	1.1486	33.967	0.051787	supercritical
575	30	283.31	0.0035297	606.77	712.67	2.1958	0.91767	1.3187	403.46	1.142	33.982	0.051839	supercritical
576.67	30	282.14	0.0035443	608.53	714.86	2.1996	0.91821	1.3171	403.97	1.1355	33.998	0.051892	supercritical
578.33	30	280.99	0.0035588	610.29	717.06	2.2034	0.91875	1.3156	404.48	1.129	34.014	0.051946	supercritical
580	30	279.85	0.0035734	612.05	719.25	2.2072	0.9193	1.3142	404.99	1.1225	34.03	0.052	supercritical
581.67	30	278.72	0.0035879	613.8	721.44	2.2109	0.91984	1.3127	405.5	1.1161	34.048	0.052056	supercritical
583.33	30	277.6	0.0036023	615.55	723.62	2.2147	0.92039	1.3113	406.01	1.1096	34.065	0.052112	supercritical
585	30	276.49	0.0036168	617.31	725.81	2.2184	0.92094	1.31	406.52	1.1032	34.084	0.052169	supercritical
586.67	30	275.39	0.0036312	619.06	727.99	2.2221	0.9215	1.3086	407.02	1.0968	34.103	0.052228	supercritical
588.33	30	274.31	0.0036455	620.8	730.17	2.2259	0.92205	1.3073	407.53	1.0904	34.122	0.052287	supercritical
590	30	273.23	0.0036599	622.55	732.35	2.2296	0.92261	1.306	408.04	1.0841	34.142	0.052346	supercritical
591.67	30	272.17	0.0036742	624.3	734.52	2.2332	0.92317	1.3048	408.55	1.0777	34.162	0.052407	supercritical
593.33	30	271.11	0.0036885	626.04	736.7	2.2369	0.92374	1.3036	409.06	1.0714	34.183	0.052468	supercritical
595	30	270.07	0.0037028	627.79	738.87	2.2406	0.9243	1.3024	409.57	1.0651	34.204	0.05253	supercritical
596.67	30	269.03	0.003717	629.53	741.04	2.2442	0.92487	1.3012	410.08	1.0588	34.226	0.052593	supercritical
598.33	30	268.01	0.0037313	631.27	743.21	2.2478	0.92544	1.3001	410.59	1.0526	34.248	0.052657	supercritical
600	30	266.99	0.0037454	633.01	745.37	2.2514	0.92601	1.299	411.1	1.0463	34.27	0.052721	supercritical
601.67	30	265.98	0.0037596	634.75	747.54	2.255	0.92658	1.2979	411.61	1.0401	34.293	0.052786	supercritical
603.33	30	264.99	0.0037738	636.49	749.7	2.2586	0.92716	1.2968	412.12	1.034	34.316	0.052852	supercritical
605	30	264	0.0037879	638.22	751.86	2.2622	0.92773	1.2958	412.62	1.0278	34.34	0.052918	supercritical
606.67	30	263.02	0.003802	639.96	754.02	2.2658	0.92831	1.2948	413.13	1.0217	34.364	0.052985	supercritical
608.33	30	262.05	0.003816	641.69	756.17	2.2693	0.92889	1.2938	413.64	1.0156	34.389	0.053053	supercritical
610	30	261.09	0.0038301	643.43	758.33	2.2729	0.92947	1.2929	414.15	1.0095	34.414	0.053121	supercritical
611.67	30	260.14	0.0038441	645.16	760.48	2.2764	0.93005	1.2919	414.65	1.0034	34.439	0.05319	supercritical
613.33	30	259.2	0.0038581	646.89	762.64	2.2799	0.93064	1.291	415.16	0.99738	34.465	0.05326	supercritical
615	30	258.26	0.0038721	648.63	764.79	2.2834	0.93122	1.2901	415.67	0.99138	34.491	0.05333	supercritical
616.67	30	257.33	0.003886	650.36	766.94	2.2869	0.93181	1.2892	416.17	0.9854	34.517	0.053401	supercritical
618.33	30	256.41	0.0038999	652.09	769.09	2.2904	0.9324	1.2884	416.68	0.97944	34.544	0.053472	supercritical
620	30	255.5	0.0039138	653.82	771.23	2.2938	0.93299	1.2876	417.19	0.97352	34.571	0.053544	supercritical
621.67	30	254.6	0.0039277	655.55	773.38	2.2973	0.93358	1.2867	417.69	0.96761	34.598	0.053617	supercritical
623.33	30	253.71	0.0039416	657.27	775.52	2.3007	0.93417	1.286	418.2	0.96174	34.626	0.05369	supercritical
625	30	252.82	0.0039554	659	777.66	2.3042	0.93476	1.2852	418.7	0.95589	34.653	0.053764	supercritical
626.67	30	251.94	0.0039692	660.73	779.81	2.3076	0.93536	1.2844	419.2	0.95007	34.682	0.053838	supercritical
628.33	30	251.07	0.003983	662.45	781.95	2.311	0.93595	1.2837	419.71	0.94427	34.71	0.053913	supercritical
630	30	250.2	0.0039968	664.18	784.08	2.3144	0.93655	1.283	420.21	0.9385	34.739	0.053988	supercritical
631.67	30	249.34	0.0040105	665.91	786.22	2.3178	0.93714	1.2823	420.71	0.93276	34.768	0.054064	supercritical
633.33	30	248.49	0.0040243	667.63	788.36	2.3212	0.93774	1.2816	421.22	0.92705	34.798	0.05414	supercritical
635	30	247.65	0.004038	669.36	790.49	2.3245	0.93834	1.281	421.72	0.92136	34.827	0.054217	supercritical
636.67	30	246.81	0.0040516	671.08	792.63	2.3279	0.93893	1.2803	422.22	0.9157	34.857	0.054294	supercritical
638.33	30	245.98	0.0040653	672.8	794.76	2.3312	0.93953	1.2797	422.72	0.91006	34.887	0.054372	supercritical
640	30	245.16	0.004079	674.53	796.89	2.3346	0.94013	1.2791	423.22	0.90445	34.918	0.05445	supercritical
641.67	30	244.34	0.0040926	676.25	799.03	2.3379	0.94073	1.2785	423.72	0.89887	34.948	0.054529	supercritical
643.33	30	243.54	0.0041062	677.97	801.16	2.3412	0.94133	1.2779	424.22	0.89332	34.979	0.054608	supercritical
645	30	242.73	0.0041198	679.69	803.28	2.3445	0.94194	1.2773	424.72	0.88779	35.01	0.054687	supercritical
646.67	30	241.94	0.0041333	681.41	805.41	2.3478	0.94254	1.2768	425.22	0.8823	35.042	0.054767	supercritical
648.33	30	241.15	0.0041469	683.13	807.54	2.3511	0.94314	1.2762	425.72	0.87682	35.073	0.054848	supercritical
650	30	240.36	0.0041604	684.86	809.67	2.3544	0.94374	1.2757	426.21	0.87138	35.105	0.054929	supercritical
651.67	30	239.58	0.0041739	686.58	811.79	2.3576	0.94435	1.2752	426.71	0.86596	35.137	0.05501	supercritical
653.33	30	238.81	0.0041874	688.3	813.92	2.3609	0.94495	1.2747	427.21	0.86057	35.169	0.055091	supercritical
655	30	238.05	0.0042009	690.02	816.04	2.3642	0.94555	1.2743	427.7	0.8552	35.202	0.055173	supercritical
656.67	30	237.29	0.0042143	691.74	818.17	2.3674	0.94616	1.2738	428.2	0.84987	35.235	0.055256	supercritical
658.33	30	236.53	0.0042278	693.46	820.29	2.3706	0.94676	1.2733	428.69	0.84456	35.267	0.055339	supercritical
660	30	235.78	0.0042412	695.17	822.41	2.3738	0.94736	1.2729	429.18	0.83927	35.3	0.055422	supercritical
661.67	30	235.04	0.0042546	696.89	824.53	2.377	0.94797	1.2725	429.68	0.83402	35.334	0.055506	supercritical
663.33	30	234.3	0.004268	698.61	826.65	2.3802	0.94857	1.2721	430.17	0.82878	35.367	0.05559	supercritical
665	30	233.57	0.0042813	700.33	828.77	2.3834	0.94918	1.2717	430.66	0.82358	35.401	0.055674	supercritical
666.67	30	232.85	0.0042947	702.05	830.89	2.3866	0.94978	1.2713	431.15	0.8184	35.435	0.055759	supercritical
668.33	30	232.13	0.004308	703.77	833.01	2.3898	0.95039	1.2709	431.65	0.81325	35.469	0.055844	supercritical
670	30	231.41	0.0043213	705.49	835.13	2.393	0.95099	1.2705	432.14	0.80813	35.503	0.055929	supercritical
671.67	30	230.7	0.0043346	707.21	837.24	2.3961	0.9516	1.2702	432.63	0.80303	35.537	0.056015	supercritical
