Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
373.33	1.0000	14.517	0.068884	498.30	567.19	2.4931	0.73701	0.94955	294.38	6.2480	18.563	0.023005	vapor
375.00	1.0000	14.447	0.069218	499.55	568.77	2.4973	0.73830	0.95052	295.04	6.1806	18.639	0.023137	vapor
376.67	1.0000	14.378	0.069551	500.80	570.36	2.5015	0.73959	0.95149	295.70	6.1142	18.715	0.023270	vapor
378.33	1.0000	14.309	0.069885	502.06	571.94	2.5057	0.74088	0.95247	296.36	6.0489	18.791	0.023403	vapor
380.00	1.0000	14.241	0.070218	503.31	573.53	2.5099	0.74217	0.95345	297.02	5.9847	18.867	0.023535	vapor
381.67	1.0000	14.174	0.070551	504.57	575.12	2.5141	0.74346	0.95444	297.67	5.9214	18.943	0.023668	vapor
383.33	1.0000	14.108	0.070883	505.83	576.71	2.5182	0.74475	0.95543	298.32	5.8591	19.018	0.023801	vapor
385.00	1.0000	14.042	0.071216	507.09	578.30	2.5224	0.74603	0.95642	298.97	5.7978	19.093	0.023934	vapor
386.67	1.0000	13.977	0.071548	508.35	579.90	2.5265	0.74731	0.95743	299.62	5.7375	19.169	0.024067	vapor
388.33	1.0000	13.912	0.071880	509.62	581.50	2.5307	0.74860	0.95843	300.26	5.6780	19.244	0.024200	vapor
390.00	1.0000	13.848	0.072212	510.88	583.09	2.5348	0.74988	0.95944	300.91	5.6195	19.319	0.024334	vapor
391.67	1.0000	13.785	0.072543	512.15	584.69	2.5389	0.75115	0.96045	301.55	5.5619	19.394	0.024467	vapor
393.33	1.0000	13.722	0.072875	513.42	586.30	2.5429	0.75243	0.96146	302.19	5.5051	19.469	0.024600	vapor
395.00	1.0000	13.660	0.073206	514.69	587.90	2.5470	0.75370	0.96248	302.82	5.4492	19.544	0.024734	vapor
396.67	1.0000	13.599	0.073537	515.97	589.50	2.5511	0.75497	0.96350	303.46	5.3941	19.618	0.024868	vapor
398.33	1.0000	13.538	0.073867	517.24	591.11	2.5551	0.75624	0.96452	304.09	5.3399	19.693	0.025001	vapor
400.00	1.0000	13.477	0.074198	518.52	592.72	2.5591	0.75751	0.96555	304.72	5.2864	19.767	0.025135	vapor
401.67	1.0000	13.418	0.074528	519.80	594.33	2.5631	0.75877	0.96657	305.35	5.2337	19.842	0.025269	vapor
403.33	1.0000	13.359	0.074858	521.08	595.94	2.5671	0.76003	0.96760	305.98	5.1819	19.916	0.025403	vapor
405.00	1.0000	13.300	0.075188	522.37	597.55	2.5711	0.76129	0.96864	306.61	5.1307	19.990	0.025537	vapor
406.67	1.0000	13.242	0.075518	523.65	599.17	2.5751	0.76255	0.96967	307.23	5.0803	20.064	0.025671	vapor
408.33	1.0000	13.184	0.075848	524.94	600.79	2.5791	0.76380	0.97070	307.85	5.0306	20.138	0.025805	vapor
410.00	1.0000	13.127	0.076177	526.23	602.41	2.5830	0.76505	0.97174	308.47	4.9817	20.212	0.025939	vapor
411.67	1.0000	13.071	0.076506	527.52	604.03	2.5870	0.76630	0.97278	309.09	4.9334	20.285	0.026073	vapor
413.33	1.0000	13.015	0.076835	528.81	605.65	2.5909	0.76755	0.97381	309.71	4.8858	20.359	0.026207	vapor
415.00	1.0000	12.959	0.077164	530.11	607.27	2.5948	0.76879	0.97485	310.33	4.8389	20.433	0.026342	vapor
416.67	1.0000	12.904	0.077493	531.40	608.90	2.5987	0.77003	0.97589	310.94	4.7926	20.506	0.026476	vapor
418.33	1.0000	12.850	0.077822	532.70	610.53	2.6026	0.77127	0.97693	311.55	4.7470	20.579	0.026611	vapor
420.00	1.0000	12.796	0.078150	534.00	612.15	2.6065	0.77251	0.97798	312.16	4.7020	20.652	0.026745	vapor
421.67	1.0000	12.742	0.078479	535.31	613.79	2.6104	0.77374	0.97902	312.77	4.6577	20.726	0.026880	vapor
423.33	1.0000	12.689	0.078807	536.61	615.42	2.6143	0.77497	0.98006	313.38	4.6139	20.799	0.027014	vapor
425.00	1.0000	12.637	0.079135	537.92	617.05	2.6181	0.77619	0.98110	313.99	4.5707	20.871	0.027149	vapor
426.67	1.0000	12.585	0.079462	539.23	618.69	2.6220	0.77742	0.98215	314.59	4.5282	20.944	0.027283	vapor
428.33	1.0000	12.533	0.079790	540.54	620.33	2.6258	0.77864	0.98319	315.19	4.4862	21.017	0.027418	vapor
430.00	1.0000	12.482	0.080118	541.85	621.97	2.6296	0.77986	0.98423	315.79	4.4447	21.089	0.027553	vapor
431.67	1.0000	12.431	0.080445	543.16	623.61	2.6334	0.78107	0.98528	316.39	4.4039	21.162	0.027687	vapor
433.33	1.0000	12.380	0.080772	544.48	625.25	2.6372	0.78228	0.98632	316.99	4.3635	21.234	0.027822	vapor
435.00	1.0000	12.331	0.081100	545.79	626.89	2.6410	0.78349	0.98736	317.59	4.3237	21.306	0.027957	vapor
436.67	1.0000	12.281	0.081427	547.11	628.54	2.6448	0.78470	0.98841	318.18	4.2844	21.379	0.028092	vapor
438.33	1.0000	12.232	0.081754	548.44	630.19	2.6486	0.78590	0.98945	318.78	4.2457	21.451	0.028227	vapor
440.00	1.0000	12.183	0.082080	549.76	631.84	2.6523	0.78710	0.99049	319.37	4.2074	21.523	0.028362	vapor
441.67	1.0000	12.135	0.082407	551.08	633.49	2.6561	0.78830	0.99153	319.96	4.1697	21.594	0.028497	vapor
443.33	1.0000	12.087	0.082733	552.41	635.14	2.6598	0.78949	0.99258	320.55	4.1324	21.666	0.028632	vapor
445.00	1.0000	12.040	0.083060	553.74	636.80	2.6635	0.79068	0.99362	321.14	4.0956	21.738	0.028767	vapor
446.67	1.0000	11.992	0.083386	555.07	638.46	2.6672	0.79187	0.99466	321.72	4.0592	21.809	0.028902	vapor
448.33	1.0000	11.946	0.083712	556.40	640.11	2.6710	0.79306	0.99569	322.31	4.0234	21.881	0.029037	vapor
450.00	1.0000	11.899	0.084038	557.74	641.78	2.6746	0.79424	0.99673	322.89	3.9880	21.952	0.029172	vapor
451.67	1.0000	11.853	0.084364	559.07	643.44	2.6783	0.79542	0.99777	323.47	3.9530	22.023	0.029307	vapor
453.33	1.0000	11.808	0.084690	560.41	645.10	2.6820	0.79659	0.99881	324.06	3.9185	22.094	0.029442	vapor
455.00	1.0000	11.763	0.085016	561.75	646.77	2.6857	0.79776	0.99984	324.63	3.8844	22.165	0.029577	vapor
456.67	1.0000	11.718	0.085341	563.09	648.43	2.6893	0.79893	1.0009	325.21	3.8507	22.236	0.029712	vapor
458.33	1.0000	11.673	0.085667	564.44	650.10	2.6930	0.80010	1.0019	325.79	3.8174	22.307	0.029847	vapor
460.00	1.0000	11.629	0.085992	565.78	651.77	2.6966	0.80126	1.0029	326.37	3.7846	22.378	0.029982	vapor
461.67	1.0000	11.585	0.086317	567.13	653.45	2.7003	0.80242	1.0040	326.94	3.7521	22.449	0.030117	vapor
463.33	1.0000	11.542	0.086643	568.48	655.12	2.7039	0.80358	1.0050	327.51	3.7201	22.519	0.030252	vapor
465.00	1.0000	11.499	0.086968	569.83	656.80	2.7075	0.80473	1.0060	328.09	3.6884	22.590	0.030388	vapor
466.67	1.0000	11.456	0.087293	571.18	658.47	2.7111	0.80588	1.0071	328.66	3.6571	22.660	0.030523	vapor
468.33	1.0000	11.413	0.087617	572.54	660.15	2.7147	0.80703	1.0081	329.22	3.6262	22.730	0.030658	vapor
470.00	1.0000	11.371	0.087942	573.89	661.83	2.7183	0.80817	1.0091	329.79	3.5957	22.800	0.030793	vapor
471.67	1.0000	11.329	0.088267	575.25	663.52	2.7218	0.80931	1.0101	330.36	3.5655	22.870	0.030928	vapor
473.33	1.0000	11.288	0.088591	576.61	665.20	2.7254	0.81045	1.0112	330.93	3.5357	22.940	0.031064	vapor
475.00	1.0000	11.247	0.088916	577.97	666.89	2.7290	0.81159	1.0122	331.49	3.5062	23.010	0.031199	vapor
476.67	1.0000	11.206	0.089240	579.33	668.57	2.7325	0.81272	1.0132	332.05	3.4771	23.080	0.031334	vapor
478.33	1.0000	11.165	0.089565	580.70	670.26	2.7360	0.81385	1.0142	332.61	3.4483	23.149	0.031469	vapor
480.00	1.0000	11.125	0.089889	582.07	671.96	2.7396	0.81497	1.0152	333.18	3.4198	23.219	0.031604	vapor
481.67	1.0000	11.085	0.090213	583.44	673.65	2.7431	0.81609	1.0162	333.73	3.3917	23.288	0.031740	vapor
483.33	1.0000	11.045	0.090537	584.81	675.34	2.7466	0.81721	1.0173	334.29	3.3639	23.358	0.031875	vapor
485.00	1.0000	11.006	0.090861	586.18	677.04	2.7501	0.81833	1.0183	334.85	3.3364	23.427	0.032010	vapor
486.67	1.0000	10.967	0.091185	587.55	678.74	2.7536	0.81944	1.0193	335.41	3.3093	23.496	0.032145	vapor
488.33	1.0000	10.928	0.091509	588.93	680.44	2.7571	0.82055	1.0203	335.96	3.2824	23.565	0.032280	vapor
490.00	1.0000	10.889	0.091832	590.31	682.14	2.7606	0.82166	1.0213	336.52	3.2559	23.634	0.032415	vapor
491.67	1.0000	10.851	0.092156	591.69	683.84	2.7640	0.82276	1.0223	337.07	3.2296	23.703	0.032551	vapor
493.33	1.0000	10.813	0.092479	593.07	685.55	2.7675	0.82386	1.0233	337.62	3.2037	23.772	0.032686	vapor
495.00	1.0000	10.776	0.092803	594.45	687.25	2.7709	0.82496	1.0243	338.17	3.1780	23.840	0.032821	vapor
496.67	1.0000	10.738	0.093126	595.83	688.96	2.7744	0.82605	1.0253	338.72	3.1526	23.909	0.032956	vapor
498.33	1.0000	10.701	0.093450	597.22	690.67	2.7778	0.82714	1.0263	339.27	3.1275	23.977	0.033091	vapor
500.00	1.0000	10.664	0.093773	598.61	692.38	2.7813	0.82823	1.0273	339.81	3.1027	24.046	0.033226	vapor
501.67	1.0000	10.627	0.094096	600.00	694.09	2.7847	0.82932	1.0283	340.36	3.0781	24.114	0.033361	vapor
503.33	1.0000	10.591	0.094419	601.39	695.81	2.7881	0.83040	1.0293	340.91	3.0538	24.182	0.033496	vapor
505.00	1.0000	10.555	0.094742	602.78	697.53	2.7915	0.83148	1.0303	341.45	3.0298	24.250	0.033631	vapor
506.67	1.0000	10.519	0.095065	604.18	699.24	2.7949	0.83255	1.0313	341.99	3.0060	24.318	0.033766	vapor
508.33	1.0000	10.484	0.095388	605.57	700.96	2.7983	0.83362	1.0322	342.53	2.9825	24.386	0.033901	vapor
510.00	1.0000	10.448	0.095711	606.97	702.68	2.8017	0.83469	1.0332	343.07	2.9593	24.454	0.034036	vapor
511.67	1.0000	10.413	0.096034	608.37	704.41	2.8050	0.83576	1.0342	343.61	2.9363	24.522	0.034171	vapor
513.33	1.0000	10.378	0.096356	609.78	706.13	2.8084	0.83682	1.0352	344.15	2.9135	24.589	0.034306	vapor
515.00	1.0000	10.344	0.096679	611.18	707.86	2.8118	0.83788	1.0362	344.69	2.8910	24.657	0.034441	vapor
516.67	1.0000	10.309	0.097001	612.58	709.59	2.8151	0.83894	1.0372	345.23	2.8687	24.724	0.034576	vapor
518.33	1.0000	10.275	0.097324	613.99	711.31	2.8184	0.83999	1.0381	345.76	2.8467	24.791	0.034711	vapor
520.00	1.0000	10.241	0.097646	615.40	713.05	2.8218	0.84104	1.0391	346.30	2.8248	24.859	0.034845	vapor
521.67	1.0000	10.207	0.097969	616.81	714.78	2.8251	0.84209	1.0401	346.83	2.8032	24.926	0.034980	vapor
523.33	1.0000	10.174	0.098291	618.22	716.51	2.8284	0.84314	1.0410	347.36	2.7819	24.993	0.035115	vapor
525.00	1.0000	10.141	0.098613	619.64	718.25	2.8317	0.84418	1.0420	347.90	2.7607	25.060	0.035250	vapor
526.67	1.0000	10.108	0.098935	621.05	719.99	2.8350	0.84522	1.0430	348.43	2.7398	25.127	0.035384	vapor
528.33	1.0000	10.075	0.099257	622.47	721.73	2.8383	0.84626	1.0439	348.96	2.7191	25.194	0.035519	vapor
530.00	1.0000	10.042	0.099579	623.89	723.47	2.8416	0.84729	1.0449	349.48	2.6986	25.260	0.035654	vapor
531.67	1.0000	10.010	0.099901	625.31	725.21	2.8449	0.84832	1.0458	350.01	2.6783	25.327	0.035788	vapor
533.33	1.0000	9.9777	0.10022	626.73	726.95	2.8482	0.84935	1.0468	350.54	2.6582	25.393	0.035923	vapor
535.00	1.0000	9.9458	0.10055	628.15	728.70	2.8515	0.85037	1.0478	351.06	2.6383	25.460	0.036057	vapor
536.67	1.0000	9.9141	0.10087	629.58	730.44	2.8547	0.85139	1.0487	351.59	2.6186	25.526	0.036192	vapor
538.33	1.0000	9.8825	0.10119	631.00	732.19	2.8580	0.85241	1.0497	352.11	2.5991	25.592	0.036326	vapor
540.00	1.0000	9.8512	0.10151	632.43	733.94	2.8612	0.85342	1.0506	352.64	2.5798	25.658	0.036461	vapor
541.67	1.0000	9.8201	0.10183	633.86	735.70	2.8645	0.85444	1.0516	353.16	2.5607	25.724	0.036595	vapor
543.33	1.0000	9.7892	0.10215	635.29	737.45	2.8677	0.85545	1.0525	353.68	2.5418	25.790	0.036729	vapor
545.00	1.0000	9.7585	0.10248	636.73	739.20	2.8709	0.85645	1.0534	354.20	2.5231	25.856	0.036864	vapor
546.67	1.0000	9.7279	0.10280	638.16	740.96	2.8741	0.85746	1.0544	354.72	2.5046	25.922	0.036998	vapor
548.33	1.0000	9.6976	0.10312	639.60	742.72	2.8773	0.85846	1.0553	355.24	2.4862	25.988	0.037132	vapor
550.00	1.0000	9.6675	0.10344	641.04	744.48	2.8805	0.85946	1.0563	355.76	2.4680	26.053	0.037266	vapor
551.67	1.0000	9.6376	0.10376	642.48	746.24	2.8837	0.86045	1.0572	356.27	2.4500	26.119	0.037401	vapor
553.33	1.0000	9.6078	0.10408	643.92	748.00	2.8869	0.86144	1.0581	356.79	2.4322	26.184	0.037535	vapor
555.00	1.0000	9.5782	0.10440	645.36	749.77	2.8901	0.86243	1.0590	357.30	2.4145	26.250	0.037669	vapor
556.67	1.0000	9.5489	0.10472	646.81	751.53	2.8933	0.86342	1.0600	357.82	2.3970	26.315	0.037803	vapor
558.33	1.0000	9.5197	0.10505	648.25	753.30	2.8965	0.86440	1.0609	358.33	2.3797	26.380	0.037937	vapor
560.00	1.0000	9.4907	0.10537	649.70	755.07	2.8996	0.86538	1.0618	358.84	2.3625	26.445	0.038071	vapor
561.67	1.0000	9.4618	0.10569	651.15	756.84	2.9028	0.86636	1.0627	359.36	2.3455	26.510	0.038204	vapor
563.33	1.0000	9.4332	0.10601	652.60	758.61	2.9059	0.86733	1.0637	359.87	2.3287	26.575	0.038338	vapor
565.00	1.0000	9.4047	0.10633	654.05	760.38	2.9091	0.86831	1.0646	360.38	2.3120	26.640	0.038472	vapor
566.67	1.0000	9.3764	0.10665	655.51	762.16	2.9122	0.86928	1.0655	360.88	2.2955	26.704	0.038606	vapor
568.33	1.0000	9.3483	0.10697	656.96	763.94	2.9153	0.87024	1.0664	361.39	2.2791	26.769	0.038740	vapor
570.00	1.0000	9.3203	0.10729	658.42	765.71	2.9185	0.87121	1.0673	361.90	2.2629	26.834	0.038873	vapor
571.67	1.0000	9.2926	0.10761	659.88	767.49	2.9216	0.87217	1.0682	362.41	2.2468	26.898	0.039007	vapor
573.33	1.0000	9.2650	0.10793	661.34	769.27	2.9247	0.87313	1.0691	362.91	2.2309	26.963	0.039140	vapor
575.00	1.0000	9.2375	0.10825	662.80	771.06	2.9278	0.87408	1.0700	363.42	2.2151	27.027	0.039274	vapor
576.67	1.0000	9.2102	0.10857	664.27	772.84	2.9309	0.87503	1.0709	363.92	2.1995	27.091	0.039407	vapor
578.33	1.0000	9.1831	0.10890	665.73	774.63	2.9340	0.87598	1.0718	364.42	2.1840	27.155	0.039541	vapor
580.00	1.0000	9.1562	0.10922	667.20	776.41	2.9371	0.87693	1.0727	364.93	2.1687	27.219	0.039674	vapor
581.67	1.0000	9.1294	0.10954	668.67	778.20	2.9402	0.87787	1.0736	365.43	2.1535	27.283	0.039807	vapor
583.33	1.0000	9.1027	0.10986	670.14	779.99	2.9432	0.87882	1.0745	365.93	2.1384	27.347	0.039941	vapor
585.00	1.0000	9.0763	0.11018	671.61	781.78	2.9463	0.87976	1.0754	366.43	2.1235	27.411	0.040074	vapor
586.67	1.0000	9.0500	0.11050	673.08	783.58	2.9494	0.88069	1.0763	366.93	2.1087	27.474	0.040207	vapor
588.33	1.0000	9.0238	0.11082	674.55	785.37	2.9524	0.88162	1.0772	367.43	2.0940	27.538	0.040340	vapor
590.00	1.0000	8.9978	0.11114	676.03	787.17	2.9555	0.88256	1.0780	367.93	2.0795	27.602	0.040473	vapor
591.67	1.0000	8.9719	0.11146	677.51	788.97	2.9585	0.88348	1.0789	368.42	2.0651	27.665	0.040606	vapor
593.33	1.0000	8.9462	0.11178	678.99	790.76	2.9615	0.88441	1.0798	368.92	2.0508	27.728	0.040739	vapor
595.00	1.0000	8.9207	0.11210	680.47	792.56	2.9646	0.88533	1.0807	369.41	2.0366	27.792	0.040872	vapor
596.67	1.0000	8.8953	0.11242	681.95	794.37	2.9676	0.88625	1.0816	369.91	2.0226	27.855	0.041005	vapor
598.33	1.0000	8.8700	0.11274	683.43	796.17	2.9706	0.88717	1.0824	370.40	2.0087	27.918	0.041138	vapor
600.00	1.0000	8.8449	0.11306	684.91	797.97	2.9736	0.88808	1.0833	370.90	1.9949	27.981	0.041270	vapor
601.67	1.0000	8.8199	0.11338	686.40	799.78	2.9766	0.88900	1.0842	371.39	1.9813	28.044	0.041403	vapor
603.33	1.0000	8.7951	0.11370	687.89	801.59	2.9796	0.88990	1.0850	371.88	1.9677	28.107	0.041536	vapor
605.00	1.0000	8.7704	0.11402	689.38	803.40	2.9826	0.89081	1.0859	372.37	1.9543	28.170	0.041668	vapor
606.67	1.0000	8.7459	0.11434	690.87	805.21	2.9856	0.89171	1.0868	372.86	1.9410	28.232	0.041801	vapor
608.33	1.0000	8.7215	0.11466	692.36	807.02	2.9886	0.89262	1.0876	373.35	1.9278	28.295	0.041933	vapor
610.00	1.0000	8.6972	0.11498	693.85	808.83	2.9916	0.89352	1.0885	373.84	1.9147	28.358	0.042065	vapor
611.67	1.0000	8.6731	0.11530	695.35	810.65	2.9945	0.89441	1.0893	374.33	1.9017	28.420	0.042198	vapor
613.33	1.0000	8.6491	0.11562	696.85	812.46	2.9975	0.89530	1.0902	374.81	1.8888	28.483	0.042330	vapor
615.00	1.0000	8.6253	0.11594	698.34	814.28	3.0005	0.89620	1.0910	375.30	1.8761	28.545	0.042462	vapor
616.67	1.0000	8.6015	0.11626	699.84	816.10	3.0034	0.89708	1.0919	375.79	1.8634	28.607	0.042594	vapor
618.33	1.0000	8.5779	0.11658	701.34	817.92	3.0064	0.89797	1.0927	376.27	1.8509	28.669	0.042726	vapor
620.00	1.0000	8.5545	0.11690	702.85	819.74	3.0093	0.89885	1.0936	376.76	1.8384	28.731	0.042858	vapor
621.67	1.0000	8.5312	0.11722	704.35	821.57	3.0122	0.89973	1.0944	377.24	1.8261	28.793	0.042990	vapor
623.33	1.0000	8.5080	0.11754	705.85	823.39	3.0152	0.90061	1.0952	377.72	1.8139	28.855	0.043122	vapor
625.00	1.0000	8.4849	0.11786	707.36	825.22	3.0181	0.90149	1.0961	378.20	1.8017	28.917	0.043254	vapor
626.67	1.0000	8.4620	0.11818	708.87	827.05	3.0210	0.90236	1.0969	378.69	1.7897	28.979	0.043386	vapor
628.33	1.0000	8.4391	0.11850	710.38	828.87	3.0239	0.90323	1.0977	379.17	1.7778	29.041	0.043517	vapor
630.00	1.0000	8.4164	0.11881	711.89	830.70	3.0268	0.90410	1.0986	379.65	1.7659	29.102	0.043649	vapor
631.67	1.0000	8.3939	0.11913	713.40	832.54	3.0298	0.90496	1.0994	380.13	1.7542	29.164	0.043781	vapor
633.33	1.0000	8.3714	0.11945	714.92	834.37	3.0326	0.90583	1.1002	380.61	1.7425	29.225	0.043912	vapor
635.00	1.0000	8.3491	0.11977	716.43	836.20	3.0355	0.90669	1.1011	381.08	1.7310	29.287	0.044044	vapor
636.67	1.0000	8.3269	0.12009	717.95	838.04	3.0384	0.90754	1.1019	381.56	1.7195	29.348	0.044175	vapor
638.33	1.0000	8.3048	0.12041	719.46	839.88	3.0413	0.90840	1.1027	382.04	1.7082	29.409	0.044306	vapor
640.00	1.0000	8.2829	0.12073	720.98	841.71	3.0442	0.90925	1.1035	382.51	1.6969	29.470	0.044437	vapor
641.67	1.0000	8.2610	0.12105	722.50	843.55	3.0471	0.91010	1.1043	382.99	1.6857	29.531	0.044569	vapor
643.33	1.0000	8.2393	0.12137	724.03	845.40	3.0499	0.91095	1.1051	383.46	1.6746	29.592	0.044700	vapor
645.00	1.0000	8.2177	0.12169	725.55	847.24	3.0528	0.91180	1.1060	383.94	1.6636	29.653	0.044831	vapor
646.67	1.0000	8.1962	0.12201	727.07	849.08	3.0556	0.91264	1.1068	384.41	1.6527	29.714	0.044962	vapor
648.33	1.0000	8.1748	0.12233	728.60	850.93	3.0585	0.91348	1.1076	384.89	1.6419	29.775	0.045093	vapor
650.00	1.0000	8.1535	0.12265	730.13	852.77	3.0613	0.91432	1.1084	385.36	1.6311	29.835	0.045224	vapor
651.67	1.0000	8.1324	0.12297	731.66	854.62	3.0642	0.91515	1.1092	385.83	1.6205	29.896	0.045354	vapor
653.33	1.0000	8.1113	0.12328	733.19	856.47	3.0670	0.91599	1.1100	386.30	1.6099	29.957	0.045485	vapor
655.00	1.0000	8.0904	0.12360	734.72	858.32	3.0698	0.91682	1.1108	386.77	1.5994	30.017	0.045616	vapor
656.67	1.0000	8.0696	0.12392	736.25	860.17	3.0727	0.91765	1.1116	387.24	1.5890	30.078	0.045746	vapor
