Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
350.00	3.0000	49.901	0.020040	470.67	530.79	2.1948	0.74643	1.0414	275.58	7.2598	17.878	0.022479	vapor
351.67	3.0000	49.577	0.020171	472.01	532.53	2.1998	0.74710	1.0400	276.45	7.1729	17.955	0.022598	vapor
353.33	3.0000	49.257	0.020302	473.35	534.26	2.2047	0.74780	1.0387	277.32	7.0875	18.031	0.022717	vapor
355.00	3.0000	48.943	0.020432	474.69	535.99	2.2096	0.74851	1.0375	278.17	7.0037	18.107	0.022836	vapor
356.67	3.0000	48.634	0.020562	476.03	537.72	2.2144	0.74925	1.0364	279.03	6.9213	18.183	0.022956	vapor
358.33	3.0000	48.330	0.020691	477.37	539.44	2.2192	0.75000	1.0353	279.87	6.8404	18.259	0.023076	vapor
360.00	3.0000	48.031	0.020820	478.71	541.17	2.2240	0.75077	1.0343	280.71	6.7609	18.335	0.023196	vapor
361.67	3.0000	47.736	0.020949	480.04	542.89	2.2288	0.75155	1.0334	281.54	6.6827	18.411	0.023317	vapor
363.33	3.0000	47.446	0.021077	481.38	544.61	2.2336	0.75235	1.0325	282.37	6.6060	18.487	0.023439	vapor
365.00	3.0000	47.160	0.021205	482.72	546.33	2.2383	0.75316	1.0317	283.19	6.5305	18.562	0.023560	vapor
366.67	3.0000	46.878	0.021332	484.06	548.05	2.2430	0.75399	1.0309	284.01	6.4563	18.638	0.023683	vapor
368.33	3.0000	46.601	0.021459	485.39	549.77	2.2477	0.75483	1.0303	284.82	6.3834	18.713	0.023805	vapor
370.00	3.0000	46.327	0.021586	486.73	551.49	2.2523	0.75568	1.0296	285.63	6.3117	18.789	0.023928	vapor
371.67	3.0000	46.058	0.021712	488.06	553.20	2.2569	0.75655	1.0290	286.43	6.2413	18.864	0.024051	vapor
373.33	3.0000	45.792	0.021838	489.40	554.92	2.2615	0.75742	1.0285	287.23	6.1719	18.939	0.024174	vapor
375.00	3.0000	45.530	0.021964	490.74	556.63	2.2661	0.75831	1.0280	288.02	6.1038	19.014	0.024298	vapor
376.67	3.0000	45.271	0.022089	492.08	558.34	2.2707	0.75920	1.0276	288.81	6.0367	19.089	0.024422	vapor
378.33	3.0000	45.017	0.022214	493.41	560.05	2.2752	0.76011	1.0272	289.59	5.9708	19.163	0.024546	vapor
380.00	3.0000	44.765	0.022339	494.75	561.77	2.2797	0.76102	1.0269	290.37	5.9059	19.238	0.024671	vapor
381.67	3.0000	44.517	0.022463	496.09	563.48	2.2842	0.76194	1.0266	291.14	5.8420	19.313	0.024795	vapor
383.33	3.0000	44.273	0.022587	497.43	565.19	2.2887	0.76288	1.0263	291.91	5.7792	19.387	0.024920	vapor
385.00	3.0000	44.031	0.022711	498.76	566.90	2.2931	0.76381	1.0261	292.68	5.7174	19.462	0.025046	vapor
386.67	3.0000	43.793	0.022835	500.10	568.61	2.2976	0.76476	1.0259	293.44	5.6566	19.536	0.025171	vapor
388.33	3.0000	43.558	0.022958	501.44	570.32	2.3020	0.76571	1.0257	294.20	5.5967	19.610	0.025297	vapor
390.00	3.0000	43.326	0.023081	502.78	572.03	2.3064	0.76667	1.0256	294.95	5.5377	19.684	0.025423	vapor
391.67	3.0000	43.096	0.023204	504.13	573.74	2.3108	0.76764	1.0255	295.70	5.4797	19.758	0.025549	vapor
393.33	3.0000	42.870	0.023326	505.47	575.45	2.3151	0.76861	1.0254	296.44	5.4226	19.832	0.025676	vapor
395.00	3.0000	42.646	0.023449	506.81	577.15	2.3194	0.76959	1.0254	297.19	5.3663	19.905	0.025802	vapor
396.67	3.0000	42.426	0.023571	508.15	578.86	2.3238	0.77057	1.0254	297.92	5.3109	19.979	0.025929	vapor
398.33	3.0000	42.207	0.023692	509.50	580.57	2.3281	0.77156	1.0254	298.66	5.2564	20.053	0.026056	vapor
400.00	3.0000	41.992	0.023814	510.84	582.28	2.3323	0.77255	1.0255	299.39	5.2027	20.126	0.026183	vapor
401.67	3.0000	41.779	0.023935	512.18	583.99	2.3366	0.77354	1.0256	300.12	5.1498	20.199	0.026311	vapor
403.33	3.0000	41.569	0.024057	513.53	585.70	2.3409	0.77454	1.0257	300.84	5.0976	20.272	0.026438	vapor
405.00	3.0000	41.361	0.024177	514.88	587.41	2.3451	0.77555	1.0258	301.56	5.0463	20.346	0.026566	vapor
406.67	3.0000	41.155	0.024298	516.23	589.12	2.3493	0.77656	1.0259	302.28	4.9957	20.419	0.026694	vapor
408.33	3.0000	40.952	0.024419	517.57	590.83	2.3535	0.77757	1.0261	302.99	4.9459	20.491	0.026822	vapor
410.00	3.0000	40.752	0.024539	518.92	592.54	2.3577	0.77858	1.0263	303.70	4.8968	20.564	0.026950	vapor
411.67	3.0000	40.553	0.024659	520.27	594.25	2.3618	0.77960	1.0265	304.41	4.8484	20.637	0.027079	vapor
413.33	3.0000	40.357	0.024779	521.63	595.96	2.3660	0.78062	1.0268	305.11	4.8007	20.710	0.027207	vapor
415.00	3.0000	40.163	0.024899	522.98	597.67	2.3701	0.78164	1.0270	305.81	4.7537	20.782	0.027336	vapor
416.67	3.0000	39.971	0.025018	524.33	599.39	2.3742	0.78267	1.0273	306.51	4.7073	20.854	0.027465	vapor
418.33	3.0000	39.781	0.025137	525.69	601.10	2.3783	0.78369	1.0276	307.21	4.6616	20.927	0.027594	vapor
420.00	3.0000	39.594	0.025257	527.04	602.81	2.3824	0.78472	1.0279	307.90	4.6166	20.999	0.027723	vapor
421.67	3.0000	39.408	0.025375	528.40	604.52	2.3865	0.78575	1.0282	308.59	4.5722	21.071	0.027852	vapor
423.33	3.0000	39.224	0.025494	529.75	606.24	2.3906	0.78679	1.0285	309.28	4.5285	21.143	0.027981	vapor
425.00	3.0000	39.043	0.025613	531.11	607.95	2.3946	0.78782	1.0289	309.96	4.4853	21.215	0.028111	vapor
426.67	3.0000	38.863	0.025731	532.47	609.67	2.3986	0.78885	1.0293	310.64	4.4427	21.287	0.028240	vapor
428.33	3.0000	38.685	0.025850	533.83	611.38	2.4026	0.78989	1.0297	311.32	4.4007	21.358	0.028370	vapor
430.00	3.0000	38.509	0.025968	535.20	613.10	2.4066	0.79093	1.0301	312.00	4.3593	21.430	0.028500	vapor
431.67	3.0000	38.335	0.026086	536.56	614.82	2.4106	0.79197	1.0305	312.67	4.3185	21.501	0.028629	vapor
433.33	3.0000	38.163	0.026204	537.92	616.53	2.4146	0.79301	1.0309	313.34	4.2782	21.573	0.028759	vapor
435.00	3.0000	37.992	0.026321	539.29	618.25	2.4186	0.79405	1.0313	314.01	4.2385	21.644	0.028890	vapor
436.67	3.0000	37.823	0.026439	540.66	619.97	2.4225	0.79509	1.0318	314.67	4.1993	21.715	0.029020	vapor
438.33	3.0000	37.656	0.026556	542.02	621.69	2.4264	0.79613	1.0323	315.34	4.1606	21.786	0.029150	vapor
440.00	3.0000	37.491	0.026673	543.39	623.41	2.4303	0.79717	1.0327	316.00	4.1224	21.857	0.029280	vapor
441.67	3.0000	37.327	0.026790	544.76	625.13	2.4343	0.79821	1.0332	316.65	4.0848	21.928	0.029411	vapor
443.33	3.0000	37.164	0.026907	546.13	626.86	2.4381	0.79926	1.0337	317.31	4.0476	21.999	0.029541	vapor
445.00	3.0000	37.004	0.027024	547.51	628.58	2.4420	0.80030	1.0342	317.96	4.0109	22.069	0.029672	vapor
446.67	3.0000	36.845	0.027141	548.88	630.30	2.4459	0.80134	1.0347	318.61	3.9747	22.140	0.029802	vapor
448.33	3.0000	36.687	0.027257	550.26	632.03	2.4497	0.80238	1.0353	319.26	3.9390	22.210	0.029933	vapor
450.00	3.0000	36.531	0.027374	551.63	633.76	2.4536	0.80343	1.0358	319.91	3.9037	22.281	0.030063	vapor
451.67	3.0000	36.377	0.027490	553.01	635.48	2.4574	0.80447	1.0363	320.55	3.8689	22.351	0.030194	vapor
453.33	3.0000	36.224	0.027606	554.39	637.21	2.4612	0.80551	1.0369	321.20	3.8345	22.421	0.030325	vapor
455.00	3.0000	36.072	0.027722	555.77	638.94	2.4650	0.80655	1.0375	321.84	3.8006	22.491	0.030455	vapor
456.67	3.0000	35.922	0.027838	557.15	640.67	2.4688	0.80759	1.0380	322.47	3.7671	22.561	0.030584	vapor
458.33	3.0000	35.773	0.027954	558.54	642.40	2.4726	0.80863	1.0386	323.11	3.7340	22.631	0.030716	vapor
460.00	3.0000	35.625	0.028070	559.92	644.13	2.4764	0.80967	1.0392	323.74	3.7014	22.701	0.030848	vapor
461.67	3.0000	35.479	0.028185	561.31	645.86	2.4802	0.81071	1.0398	324.37	3.6691	22.770	0.030980	vapor
463.33	3.0000	35.335	0.028301	562.69	647.60	2.4839	0.81175	1.0404	325.00	3.6372	22.840	0.031111	vapor
465.00	3.0000	35.191	0.028416	564.08	649.33	2.4876	0.81279	1.0410	325.63	3.6058	22.909	0.031243	vapor
466.67	3.0000	35.049	0.028532	565.47	651.07	2.4914	0.81382	1.0416	326.25	3.5747	22.979	0.031375	vapor
468.33	3.0000	34.908	0.028647	566.86	652.80	2.4951	0.81486	1.0422	326.88	3.5440	23.048	0.031507	vapor
470.00	3.0000	34.768	0.028762	568.25	654.54	2.4988	0.81589	1.0428	327.50	3.5137	23.117	0.031639	vapor
471.67	3.0000	34.630	0.028877	569.65	656.28	2.5025	0.81693	1.0435	328.12	3.4837	23.186	0.031771	vapor
473.33	3.0000	34.493	0.028991	571.04	658.02	2.5062	0.81796	1.0441	328.74	3.4541	23.255	0.031903	vapor
475.00	3.0000	34.357	0.029106	572.44	659.76	2.5098	0.81899	1.0447	329.35	3.4249	23.324	0.032035	vapor
476.67	3.0000	34.222	0.029221	573.84	661.50	2.5135	0.82002	1.0454	329.97	3.3960	23.393	0.032167	vapor
478.33	3.0000	34.089	0.029335	575.24	663.24	2.5171	0.82105	1.0460	330.58	3.3674	23.461	0.032299	vapor
480.00	3.0000	33.956	0.029450	576.64	664.99	2.5208	0.82207	1.0467	331.19	3.3392	23.530	0.032431	vapor
481.67	3.0000	33.825	0.029564	578.04	666.73	2.5244	0.82310	1.0473	331.80	3.3113	23.599	0.032564	vapor
483.33	3.0000	33.695	0.029678	579.44	668.48	2.5280	0.82413	1.0480	332.40	3.2838	23.667	0.032696	vapor
485.00	3.0000	33.565	0.029793	580.85	670.23	2.5316	0.82515	1.0487	333.01	3.2566	23.735	0.032828	vapor
486.67	3.0000	33.437	0.029907	582.25	671.97	2.5352	0.82617	1.0493	333.61	3.2296	23.803	0.032960	vapor
488.33	3.0000	33.310	0.030021	583.66	673.72	2.5388	0.82719	1.0500	334.21	3.2030	23.872	0.033093	vapor
490.00	3.0000	33.185	0.030135	585.07	675.47	2.5424	0.82821	1.0507	334.81	3.1767	23.940	0.033225	vapor
491.67	3.0000	33.060	0.030248	586.48	677.23	2.5460	0.82923	1.0514	335.41	3.1508	24.007	0.033357	vapor
493.33	3.0000	32.936	0.030362	587.89	678.98	2.5495	0.83024	1.0521	336.00	3.1251	24.075	0.033490	vapor
495.00	3.0000	32.813	0.030476	589.31	680.73	2.5531	0.83126	1.0528	336.60	3.0997	24.143	0.033622	vapor
496.67	3.0000	32.691	0.030589	590.72	682.49	2.5566	0.83227	1.0535	337.19	3.0745	24.211	0.033754	vapor
498.33	3.0000	32.570	0.030703	592.14	684.24	2.5601	0.83328	1.0542	337.78	3.0497	24.278	0.033887	vapor
500.00	3.0000	32.451	0.030816	593.55	686.00	2.5637	0.83429	1.0549	338.37	3.0251	24.346	0.034019	vapor
501.67	3.0000	32.332	0.030929	594.97	687.76	2.5672	0.83530	1.0556	338.96	3.0009	24.413	0.034152	vapor
503.33	3.0000	32.214	0.031043	596.39	689.52	2.5707	0.83630	1.0563	339.55	2.9768	24.480	0.034284	vapor
505.00	3.0000	32.097	0.031156	597.81	691.28	2.5742	0.83731	1.0570	340.13	2.9531	24.547	0.034416	vapor
506.67	3.0000	31.981	0.031269	599.24	693.04	2.5777	0.83831	1.0577	340.72	2.9296	24.615	0.034549	vapor
508.33	3.0000	31.865	0.031382	600.66	694.81	2.5811	0.83931	1.0584	341.30	2.9064	24.682	0.034681	vapor
510.00	3.0000	31.751	0.031495	602.09	696.57	2.5846	0.84031	1.0591	341.88	2.8834	24.748	0.034814	vapor
511.67	3.0000	31.638	0.031608	603.51	698.34	2.5881	0.84131	1.0598	342.46	2.8607	24.815	0.034946	vapor
513.33	3.0000	31.525	0.031721	604.94	700.10	2.5915	0.84230	1.0606	343.03	2.8382	24.882	0.035079	vapor
515.00	3.0000	31.414	0.031833	606.37	701.87	2.5949	0.84330	1.0613	343.61	2.8160	24.949	0.035211	vapor
516.67	3.0000	31.303	0.031946	607.80	703.64	2.5984	0.84429	1.0620	344.18	2.7940	25.015	0.035343	vapor
518.33	3.0000	31.193	0.032059	609.24	705.41	2.6018	0.84528	1.0627	344.76	2.7722	25.082	0.035476	vapor
520.00	3.0000	31.084	0.032171	610.67	707.18	2.6052	0.84626	1.0635	345.33	2.7507	25.148	0.035608	vapor
521.67	3.0000	30.976	0.032284	612.11	708.96	2.6086	0.84725	1.0642	345.90	2.7294	25.214	0.035741	vapor
523.33	3.0000	30.868	0.032396	613.54	710.73	2.6120	0.84823	1.0649	346.47	2.7083	25.280	0.035873	vapor
525.00	3.0000	30.761	0.032508	614.98	712.51	2.6154	0.84921	1.0656	347.04	2.6874	25.346	0.036006	vapor
526.67	3.0000	30.656	0.032620	616.42	714.28	2.6188	0.85019	1.0664	347.60	2.6668	25.412	0.036138	vapor
528.33	3.0000	30.551	0.032733	617.86	716.06	2.6221	0.85117	1.0671	348.17	2.6464	25.478	0.036270	vapor
530.00	3.0000	30.446	0.032845	619.31	717.84	2.6255	0.85215	1.0679	348.73	2.6262	25.544	0.036403	vapor
531.67	3.0000	30.343	0.032957	620.75	719.62	2.6289	0.85312	1.0686	349.29	2.6061	25.610	0.036535	vapor
533.33	3.0000	30.240	0.033069	622.20	721.40	2.6322	0.85409	1.0693	349.85	2.5864	25.676	0.036668	vapor
535.00	3.0000	30.138	0.033181	623.64	723.19	2.6355	0.85506	1.0701	350.41	2.5668	25.741	0.036800	vapor
536.67	3.0000	30.037	0.033293	625.09	724.97	2.6389	0.85603	1.0708	350.97	2.5474	25.807	0.036932	vapor
538.33	3.0000	29.936	0.033405	626.54	726.76	2.6422	0.85699	1.0716	351.52	2.5282	25.872	0.037065	vapor
540.00	3.0000	29.836	0.033516	627.99	728.54	2.6455	0.85796	1.0723	352.08	2.5092	25.937	0.037197	vapor
541.67	3.0000	29.737	0.033628	629.45	730.33	2.6488	0.85892	1.0730	352.63	2.4903	26.002	0.037329	vapor
543.33	3.0000	29.639	0.033740	630.90	732.12	2.6521	0.85988	1.0738	353.19	2.4717	26.067	0.037462	vapor
545.00	3.0000	29.541	0.033851	632.35	733.91	2.6554	0.86083	1.0745	353.74	2.4533	26.132	0.037594	vapor
546.67	3.0000	29.444	0.033963	633.81	735.70	2.6587	0.86179	1.0753	354.29	2.4350	26.197	0.037726	vapor
548.33	3.0000	29.348	0.034074	635.27	737.49	2.6620	0.86274	1.0760	354.84	2.4170	26.262	0.037858	vapor
550.00	3.0000	29.252	0.034186	636.73	739.29	2.6652	0.86369	1.0768	355.39	2.3991	26.327	0.037990	vapor
551.67	3.0000	29.157	0.034297	638.19	741.08	2.6685	0.86464	1.0775	355.93	2.3814	26.392	0.038123	vapor
553.33	3.0000	29.063	0.034409	639.65	742.88	2.6717	0.86558	1.0783	356.48	2.3638	26.456	0.038255	vapor
555.00	3.0000	28.969	0.034520	641.12	744.68	2.6750	0.86653	1.0790	357.02	2.3464	26.521	0.038387	vapor
556.67	3.0000	28.876	0.034631	642.58	746.48	2.6782	0.86747	1.0798	357.57	2.3292	26.585	0.038519	vapor
558.33	3.0000	28.783	0.034742	644.05	748.28	2.6814	0.86841	1.0805	358.11	2.3122	26.650	0.038651	vapor
560.00	3.0000	28.692	0.034853	645.52	750.08	2.6847	0.86935	1.0813	358.65	2.2953	26.714	0.038783	vapor
561.67	3.0000	28.600	0.034965	646.99	751.88	2.6879	0.87028	1.0820	359.19	2.2786	26.778	0.038915	vapor
563.33	3.0000	28.510	0.035076	648.46	753.68	2.6911	0.87122	1.0828	359.73	2.2621	26.842	0.039047	vapor
565.00	3.0000	28.420	0.035187	649.93	755.49	2.6943	0.87215	1.0835	360.26	2.2457	26.906	0.039179	vapor
566.67	3.0000	28.331	0.035298	651.40	757.30	2.6975	0.87308	1.0843	360.80	2.2294	26.970	0.039311	vapor
568.33	3.0000	28.242	0.035408	652.88	759.10	2.7007	0.87400	1.0850	361.33	2.2134	27.034	0.039443	vapor
570.00	3.0000	28.154	0.035519	654.35	760.91	2.7038	0.87493	1.0858	361.87	2.1974	27.097	0.039575	vapor
571.67	3.0000	28.066	0.035630	655.83	762.72	2.7070	0.87585	1.0865	362.40	2.1816	27.161	0.039707	vapor
573.33	3.0000	27.979	0.035741	657.31	764.53	2.7102	0.87677	1.0873	362.93	2.1660	27.225	0.039838	vapor
575.00	3.0000	27.893	0.035852	658.79	766.35	2.7133	0.87769	1.0880	363.46	2.1505	27.288	0.039970	vapor
576.67	3.0000	27.807	0.035962	660.27	768.16	2.7165	0.87860	1.0888	363.99	2.1352	27.352	0.040102	vapor
578.33	3.0000	27.722	0.036073	661.76	769.98	2.7196	0.87951	1.0895	364.52	2.1200	27.415	0.040233	vapor
580.00	3.0000	27.637	0.036184	663.24	771.79	2.7228	0.88042	1.0902	365.05	2.1049	27.478	0.040365	vapor
581.67	3.0000	27.553	0.036294	664.73	773.61	2.7259	0.88133	1.0910	365.58	2.0900	27.541	0.040497	vapor
583.33	3.0000	27.469	0.036405	666.22	775.43	2.7290	0.88224	1.0917	366.10	2.0752	27.604	0.040628	vapor
585.00	3.0000	27.386	0.036515	667.70	777.25	2.7321	0.88314	1.0925	366.63	2.0606	27.667	0.040760	vapor
586.67	3.0000	27.303	0.036625	669.19	779.07	2.7352	0.88405	1.0932	367.15	2.0460	27.730	0.040891	vapor
588.33	3.0000	27.221	0.036736	670.69	780.89	2.7383	0.88495	1.0940	367.67	2.0317	27.793	0.041023	vapor
590.00	3.0000	27.140	0.036846	672.18	782.72	2.7414	0.88584	1.0947	368.19	2.0174	27.856	0.041154	vapor
591.67	3.0000	27.059	0.036956	673.67	784.54	2.7445	0.88674	1.0955	368.71	2.0033	27.919	0.041286	vapor
593.33	3.0000	26.978	0.037067	675.17	786.37	2.7476	0.88763	1.0962	369.23	1.9893	27.981	0.041417	vapor
595.00	3.0000	26.898	0.037177	676.67	788.20	2.7507	0.88852	1.0970	369.75	1.9754	28.044	0.041548	vapor
596.67	3.0000	26.819	0.037287	678.16	790.03	2.7538	0.88941	1.0977	370.27	1.9616	28.106	0.041680	vapor
598.33	3.0000	26.740	0.037397	679.66	791.86	2.7568	0.89030	1.0984	370.78	1.9480	28.168	0.041811	vapor
600.00	3.0000	26.661	0.037507	681.16	793.69	2.7599	0.89118	1.0992	371.30	1.9345	28.231	0.041942	vapor
601.67	3.0000	26.583	0.037618	682.67	795.52	2.7629	0.89206	1.0999	371.81	1.9211	28.293	0.042073	vapor
603.33	3.0000	26.506	0.037728	684.17	797.35	2.7660	0.89294	1.1007	372.33	1.9078	28.355	0.042204	vapor
605.00	3.0000	26.429	0.037838	685.68	799.19	2.7690	0.89382	1.1014	372.84	1.8947	28.417	0.042335	vapor
606.67	3.0000	26.352	0.037948	687.18	801.02	2.7720	0.89470	1.1022	373.35	1.8816	28.479	0.042466	vapor
608.33	3.0000	26.276	0.038057	688.69	802.86	2.7751	0.89557	1.1029	373.86	1.8687	28.541	0.042597	vapor
610.00	3.0000	26.200	0.038167	690.20	804.70	2.7781	0.89644	1.1036	374.37	1.8559	28.603	0.042728	vapor
611.67	3.0000	26.125	0.038277	691.71	806.54	2.7811	0.89731	1.1044	374.88	1.8431	28.664	0.042859	vapor
613.33	3.0000	26.050	0.038387	693.22	808.38	2.7841	0.89817	1.1051	375.39	1.8305	28.726	0.042990	vapor
615.00	3.0000	25.976	0.038497	694.73	810.22	2.7871	0.89904	1.1058	375.89	1.8180	28.788	0.043120	vapor
616.67	3.0000	25.902	0.038607	696.25	812.07	2.7901	0.89990	1.1066	376.40	1.8057	28.849	0.043251	vapor
618.33	3.0000	25.829	0.038716	697.76	813.91	2.7931	0.90076	1.1073	376.90	1.7934	28.911	0.043382	vapor
620.00	3.0000	25.756	0.038826	699.28	815.76	2.7961	0.90162	1.1080	377.41	1.7812	28.972	0.043512	vapor
621.67	3.0000	25.683	0.038936	700.80	817.61	2.7990	0.90247	1.1088	377.91	1.7691	29.033	0.043643	vapor
623.33	3.0000	25.611	0.039045	702.32	819.46	2.8020	0.90333	1.1095	378.41	1.7571	29.094	0.043773	vapor
625.00	3.0000	25.540	0.039155	703.84	821.30	2.8050	0.90418	1.1102	378.92	1.7453	29.156	0.043904	vapor
626.67	3.0000	25.468	0.039264	705.36	823.16	2.8079	0.90503	1.1110	379.42	1.7335	29.217	0.044034	vapor
628.33	3.0000	25.397	0.039374	706.89	825.01	2.8109	0.90587	1.1117	379.92	1.7218	29.278	0.044164	vapor
630.00	3.0000	25.327	0.039483	708.41	826.86	2.8138	0.90672	1.1124	380.41	1.7102	29.338	0.044295	vapor
631.67	3.0000	25.257	0.039593	709.94	828.72	2.8168	0.90756	1.1131	380.91	1.6988	29.399	0.044425	vapor
633.33	3.0000	25.187	0.039702	711.46	830.57	2.8197	0.90840	1.1139	381.41	1.6874	29.460	0.044555	vapor
635.00	3.0000	25.118	0.039812	712.99	832.43	2.8226	0.90923	1.1146	381.91	1.6761	29.521	0.044685	vapor
636.67	3.0000	25.049	0.039921	714.52	834.29	2.8256	0.91007	1.1153	382.40	1.6649	29.581	0.044815	vapor
638.33	3.0000	24.981	0.040031	716.06	836.15	2.8285	0.91090	1.1160	382.90	1.6537	29.642	0.044945	vapor
640.00	3.0000	24.913	0.040140	717.59	838.01	2.8314	0.91173	1.1168	383.39	1.6427	29.702	0.045075	vapor
641.67	3.0000	24.845	0.040249	719.12	839.87	2.8343	0.91256	1.1175	383.88	1.6318	29.763	0.045205	vapor
643.33	3.0000	24.778	0.040358	720.66	841.73	2.8372	0.91339	1.1182	384.38	1.6209	29.823	0.045335	vapor
645.00	3.0000	24.711	0.040468	722.19	843.60	2.8401	0.91421	1.1189	384.87	1.6102	29.883	0.045465	vapor
646.67	3.0000	24.645	0.040577	723.73	845.46	2.8430	0.91503	1.1196	385.36	1.5995	29.943	0.045595	vapor
648.33	3.0000	24.578	0.040686	725.27	847.33	2.8458	0.91585	1.1204	385.85	1.5889	30.003	0.045724	vapor
650.00	3.0000	24.513	0.040795	726.81	849.20	2.8487	0.91667	1.1211	386.34	1.5784	30.063	0.045854	vapor
651.67	3.0000	24.447	0.040904	728.35	851.07	2.8516	0.91749	1.1218	386.82	1.5680	30.123	0.045983	vapor
653.33	3.0000	24.382	0.041013	729.90	852.94	2.8545	0.91830	1.1225	387.31	1.5577	30.183	0.046113	vapor
655.00	3.0000	24.318	0.041123	731.44	854.81	2.8573	0.91911	1.1232	387.80	1.5474	30.243	0.046242	vapor
656.67	3.0000	24.253	0.041232	732.99	856.68	2.8602	0.91992	1.1239	388.28	1.5372	30.303	0.046372	vapor
658.33	3.0000	24.189	0.041341	734.53	858.55	2.8630	0.92073	1.1246	388.77	1.5272	30.362	0.046501	vapor
660.00	3.0000	24.126	0.041450	736.08	860.43	2.8659	0.92153	1.1253	389.25	1.5171	30.422	0.046630	vapor
