Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
350.00	8.0000	164.16	0.0060918	438.15	486.89	1.9139	0.83106	1.5463	254.10	6.6420	20.082	0.028847	supercritical
351.67	8.0000	162.10	0.0061691	440.09	489.45	1.9211	0.82907	1.5239	255.53	6.5687	20.114	0.028794	supercritical
353.33	8.0000	160.12	0.0062452	442.01	491.97	1.9283	0.82725	1.5030	256.94	6.4963	20.149	0.028751	supercritical
355.00	8.0000	158.22	0.0063201	443.90	494.46	1.9353	0.82558	1.4836	258.32	6.4246	20.185	0.028718	supercritical
356.67	8.0000	156.40	0.0063940	445.76	496.91	1.9422	0.82405	1.4655	259.68	6.3538	20.223	0.028695	supercritical
358.33	8.0000	154.63	0.0064669	447.61	499.34	1.9490	0.82265	1.4485	261.01	6.2840	20.263	0.028680	supercritical
360.00	8.0000	152.93	0.0065389	449.43	501.74	1.9557	0.82137	1.4326	262.32	6.2150	20.305	0.028673	supercritical
361.67	8.0000	151.29	0.0066099	451.24	504.12	1.9623	0.82020	1.4177	263.62	6.1469	20.348	0.028673	supercritical
363.33	8.0000	149.70	0.0066801	453.03	506.47	1.9688	0.81914	1.4037	264.89	6.0797	20.392	0.028679	supercritical
365.00	8.0000	148.16	0.0067495	454.80	508.80	1.9752	0.81817	1.3905	266.14	6.0134	20.438	0.028692	supercritical
366.67	8.0000	146.67	0.0068181	456.56	511.10	1.9815	0.81730	1.3781	267.37	5.9481	20.485	0.028710	supercritical
368.33	8.0000	145.22	0.0068860	458.30	513.39	1.9877	0.81651	1.3663	268.58	5.8836	20.533	0.028734	supercritical
370.00	8.0000	143.82	0.0069532	460.03	515.66	1.9938	0.81579	1.3552	269.78	5.8200	20.582	0.028762	supercritical
371.67	8.0000	142.46	0.0070197	461.75	517.91	1.9999	0.81516	1.3447	270.96	5.7574	20.632	0.028795	supercritical
373.33	8.0000	141.13	0.0070856	463.46	520.14	2.0059	0.81459	1.3348	272.13	5.6956	20.683	0.028832	supercritical
375.00	8.0000	139.84	0.0071509	465.15	522.36	2.0118	0.81409	1.3253	273.28	5.6346	20.734	0.028873	supercritical
376.67	8.0000	138.59	0.0072156	466.84	524.56	2.0177	0.81365	1.3164	274.42	5.5746	20.786	0.028918	supercritical
378.33	8.0000	137.37	0.0072797	468.51	526.75	2.0235	0.81327	1.3079	275.54	5.5154	20.839	0.028966	supercritical
380.00	8.0000	136.18	0.0073433	470.17	528.92	2.0292	0.81295	1.2998	276.65	5.4570	20.893	0.029018	supercritical
381.67	8.0000	135.02	0.0074063	471.83	531.08	2.0349	0.81267	1.2921	277.75	5.3995	20.947	0.029072	supercritical
383.33	8.0000	133.89	0.0074689	473.48	533.23	2.0405	0.81245	1.2848	278.83	5.3428	21.002	0.029130	supercritical
385.00	8.0000	132.78	0.0075310	475.11	535.36	2.0461	0.81228	1.2778	279.90	5.2869	21.057	0.029190	supercritical
386.67	8.0000	131.71	0.0075926	476.75	537.49	2.0516	0.81215	1.2712	280.96	5.2318	21.113	0.029253	supercritical
388.33	8.0000	130.65	0.0076538	478.37	539.60	2.0570	0.81207	1.2648	282.01	5.1775	21.170	0.029318	supercritical
390.00	8.0000	129.63	0.0077145	479.99	541.70	2.0624	0.81202	1.2588	283.05	5.1240	21.226	0.029386	supercritical
391.67	8.0000	128.62	0.0077748	481.60	543.80	2.0678	0.81202	1.2530	284.08	5.0712	21.284	0.029456	supercritical
393.33	8.0000	127.64	0.0078348	483.20	545.88	2.0731	0.81205	1.2475	285.09	5.0192	21.341	0.029527	supercritical
395.00	8.0000	126.67	0.0078943	484.80	547.95	2.0783	0.81212	1.2422	286.10	4.9679	21.399	0.029601	supercritical
396.67	8.0000	125.73	0.0079535	486.39	550.02	2.0836	0.81222	1.2371	287.10	4.9174	21.457	0.029677	supercritical
398.33	8.0000	124.81	0.0080123	487.98	552.08	2.0887	0.81235	1.2323	288.09	4.8675	21.516	0.029754	supercritical
400.00	8.0000	123.90	0.0080707	489.56	554.13	2.0939	0.81251	1.2277	289.07	4.8184	21.575	0.029834	supercritical
401.67	8.0000	123.02	0.0081288	491.14	556.17	2.0990	0.81270	1.2233	290.04	4.7699	21.634	0.029914	supercritical
403.33	8.0000	122.15	0.0081866	492.71	558.21	2.1040	0.81292	1.2190	291.00	4.7222	21.693	0.029997	supercritical
405.00	8.0000	121.30	0.0082440	494.28	560.23	2.1090	0.81317	1.2150	291.95	4.6751	21.753	0.030081	supercritical
406.67	8.0000	120.46	0.0083012	495.85	562.26	2.1140	0.81344	1.2111	292.90	4.6286	21.813	0.030166	supercritical
408.33	8.0000	119.65	0.0083580	497.41	564.27	2.1190	0.81374	1.2074	293.83	4.5828	21.873	0.030252	supercritical
410.00	8.0000	118.84	0.0084146	498.96	566.28	2.1239	0.81406	1.2038	294.76	4.5377	21.933	0.030340	supercritical
411.67	8.0000	118.05	0.0084709	500.52	568.28	2.1288	0.81440	1.2004	295.68	4.4931	21.994	0.030429	supercritical
413.33	8.0000	117.28	0.0085269	502.07	570.28	2.1336	0.81476	1.1971	296.60	4.4492	22.055	0.030520	supercritical
415.00	8.0000	116.51	0.0085826	503.61	572.27	2.1384	0.81514	1.1940	297.51	4.4059	22.116	0.030611	supercritical
416.67	8.0000	115.77	0.0086381	505.16	574.26	2.1432	0.81555	1.1909	298.41	4.3632	22.177	0.030703	supercritical
418.33	8.0000	115.03	0.0086933	506.70	576.24	2.1479	0.81597	1.1880	299.30	4.3210	22.238	0.030797	supercritical
420.00	8.0000	114.31	0.0087482	508.24	578.22	2.1527	0.81641	1.1852	300.19	4.2794	22.299	0.030891	supercritical
421.67	8.0000	113.60	0.0088030	509.77	580.20	2.1574	0.81687	1.1826	301.07	4.2384	22.361	0.030987	supercritical
423.33	8.0000	112.90	0.0088574	511.30	582.16	2.1620	0.81734	1.1800	301.94	4.1980	22.422	0.031083	supercritical
425.00	8.0000	112.21	0.0089117	512.83	584.13	2.1666	0.81783	1.1776	302.81	4.1581	22.484	0.031180	supercritical
426.67	8.0000	111.54	0.0089657	514.36	586.09	2.1712	0.81834	1.1752	303.67	4.1187	22.546	0.031278	supercritical
428.33	8.0000	110.87	0.0090196	515.89	588.05	2.1758	0.81886	1.1729	304.52	4.0798	22.607	0.031377	supercritical
430.00	8.0000	110.21	0.0090732	517.41	590.00	2.1804	0.81939	1.1708	305.37	4.0415	22.669	0.031477	supercritical
431.67	8.0000	109.57	0.0091266	518.94	591.95	2.1849	0.81994	1.1687	306.22	4.0036	22.731	0.031577	supercritical
433.33	8.0000	108.94	0.0091798	520.46	593.89	2.1894	0.82050	1.1667	307.06	3.9663	22.794	0.031678	supercritical
435.00	8.0000	108.31	0.0092328	521.98	595.84	2.1939	0.82107	1.1647	307.89	3.9294	22.856	0.031780	supercritical
436.67	8.0000	107.69	0.0092856	523.49	597.78	2.1983	0.82166	1.1629	308.72	3.8931	22.918	0.031882	supercritical
438.33	8.0000	107.09	0.0093382	525.01	599.71	2.2028	0.82225	1.1611	309.54	3.8572	22.981	0.031985	supercritical
440.00	8.0000	106.49	0.0093907	526.52	601.65	2.2072	0.82286	1.1594	310.36	3.8218	23.043	0.032088	supercritical
441.67	8.0000	105.90	0.0094429	528.04	603.58	2.2115	0.82348	1.1578	311.17	3.7868	23.105	0.032192	supercritical
443.33	8.0000	105.32	0.0094950	529.55	605.51	2.2159	0.82411	1.1562	311.97	3.7523	23.168	0.032296	supercritical
445.00	8.0000	104.75	0.0095470	531.06	607.43	2.2202	0.82475	1.1547	312.78	3.7182	23.230	0.032401	supercritical
446.67	8.0000	104.18	0.0095987	532.57	609.36	2.2245	0.82539	1.1533	313.57	3.6845	23.293	0.032506	supercritical
448.33	8.0000	103.62	0.0096503	534.07	611.28	2.2288	0.82605	1.1519	314.37	3.6513	23.356	0.032611	supercritical
450.00	8.0000	103.07	0.0097017	535.58	613.20	2.2331	0.82671	1.1506	315.15	3.6185	23.418	0.032716	supercritical
451.67	8.0000	102.53	0.0097530	537.09	615.11	2.2374	0.82739	1.1494	315.94	3.5861	23.481	0.032821	supercritical
453.33	8.0000	102.00	0.0098041	538.59	617.03	2.2416	0.82807	1.1481	316.72	3.5541	23.544	0.032926	supercritical
455.00	8.0000	101.47	0.0098551	540.10	618.94	2.2458	0.82876	1.1470	317.49	3.5226	23.606	0.033028	supercritical
456.67	8.0000	100.95	0.0099059	541.60	620.85	2.2500	0.82945	1.1459	318.26	3.4914	23.669	0.033124	supercritical
458.33	8.0000	100.44	0.0099566	543.11	622.76	2.2542	0.83016	1.1448	319.03	3.4606	23.732	0.033237	supercritical
460.00	8.0000	99.928	0.010007	544.61	624.67	2.2583	0.83087	1.1438	319.79	3.4302	23.795	0.033352	supercritical
461.67	8.0000	99.428	0.010058	546.11	626.57	2.2625	0.83158	1.1428	320.55	3.4001	23.857	0.033466	supercritical
463.33	8.0000	98.933	0.010108	547.61	628.48	2.2666	0.83230	1.1419	321.30	3.3704	23.920	0.033581	supercritical
465.00	8.0000	98.445	0.010158	549.11	630.38	2.2707	0.83303	1.1410	322.05	3.3411	23.983	0.033696	supercritical
466.67	8.0000	97.963	0.010208	550.62	632.28	2.2748	0.83377	1.1402	322.80	3.3121	24.046	0.033812	supercritical
468.33	8.0000	97.486	0.010258	552.12	634.18	2.2788	0.83451	1.1394	323.54	3.2835	24.108	0.033927	supercritical
470.00	8.0000	97.016	0.010308	553.62	636.08	2.2829	0.83525	1.1386	324.28	3.2552	24.171	0.034044	supercritical
471.67	8.0000	96.551	0.010357	555.12	637.97	2.2869	0.83600	1.1379	325.02	3.2273	24.234	0.034160	supercritical
473.33	8.0000	96.091	0.010407	556.62	639.87	2.2909	0.83676	1.1372	325.75	3.1997	24.297	0.034277	supercritical
475.00	8.0000	95.637	0.010456	558.12	641.77	2.2949	0.83751	1.1366	326.47	3.1724	24.359	0.034393	supercritical
476.67	8.0000	95.189	0.010505	559.62	643.66	2.2989	0.83828	1.1359	327.20	3.1455	24.422	0.034511	supercritical
478.33	8.0000	94.745	0.010555	561.11	645.55	2.3028	0.83905	1.1354	327.92	3.1189	24.485	0.034628	supercritical
480.00	8.0000	94.307	0.010604	562.61	647.44	2.3068	0.83982	1.1348	328.64	3.0925	24.548	0.034746	supercritical
481.67	8.0000	93.874	0.010653	564.11	649.33	2.3107	0.84059	1.1343	329.35	3.0665	24.610	0.034864	supercritical
483.33	8.0000	93.445	0.010701	565.61	651.22	2.3146	0.84137	1.1338	330.06	3.0408	24.673	0.034982	supercritical
485.00	8.0000	93.021	0.010750	567.11	653.11	2.3185	0.84215	1.1333	330.77	3.0154	24.735	0.035100	supercritical
486.67	8.0000	92.603	0.010799	568.61	655.00	2.3224	0.84294	1.1329	331.48	2.9903	24.798	0.035219	supercritical
488.33	8.0000	92.188	0.010847	570.11	656.89	2.3263	0.84373	1.1325	332.18	2.9654	24.861	0.035338	supercritical
490.00	8.0000	91.778	0.010896	571.61	658.78	2.3302	0.84452	1.1321	332.88	2.9409	24.923	0.035457	supercritical
491.67	8.0000	91.373	0.010944	573.11	660.66	2.3340	0.84532	1.1317	333.57	2.9166	24.986	0.035576	supercritical
493.33	8.0000	90.972	0.010992	574.61	662.55	2.3378	0.84611	1.1314	334.26	2.8926	25.048	0.035695	supercritical
495.00	8.0000	90.575	0.011041	576.11	664.43	2.3416	0.84691	1.1311	334.95	2.8689	25.111	0.035815	supercritical
496.67	8.0000	90.183	0.011089	577.61	666.32	2.3455	0.84772	1.1308	335.64	2.8455	25.173	0.035935	supercritical
498.33	8.0000	89.794	0.011137	579.11	668.20	2.3492	0.84852	1.1305	336.32	2.8223	25.236	0.036055	supercritical
500.00	8.0000	89.410	0.011184	580.61	670.09	2.3530	0.84933	1.1302	337.00	2.7993	25.298	0.036175	supercritical
501.67	8.0000	89.030	0.011232	582.11	671.97	2.3568	0.85014	1.1300	337.68	2.7767	25.360	0.036296	supercritical
503.33	8.0000	88.653	0.011280	583.62	673.85	2.3605	0.85095	1.1298	338.36	2.7542	25.423	0.036416	supercritical
505.00	8.0000	88.281	0.011328	585.12	675.74	2.3643	0.85176	1.1296	339.03	2.7320	25.485	0.036537	supercritical
506.67	8.0000	87.912	0.011375	586.62	677.62	2.3680	0.85258	1.1295	339.70	2.7101	25.547	0.036658	supercritical
508.33	8.0000	87.547	0.011422	588.12	679.50	2.3717	0.85340	1.1293	340.37	2.6884	25.609	0.036779	supercritical
510.00	8.0000	87.185	0.011470	589.63	681.38	2.3754	0.85421	1.1292	341.03	2.6670	25.671	0.036900	supercritical
511.67	8.0000	86.827	0.011517	591.13	683.27	2.3791	0.85503	1.1291	341.69	2.6457	25.733	0.037021	supercritical
513.33	8.0000	86.473	0.011564	592.63	685.15	2.3827	0.85585	1.1290	342.35	2.6247	25.795	0.037143	supercritical
515.00	8.0000	86.122	0.011611	594.14	687.03	2.3864	0.85668	1.1289	343.01	2.6039	25.857	0.037265	supercritical
516.67	8.0000	85.774	0.011659	595.64	688.91	2.3900	0.85750	1.1289	343.66	2.5834	25.919	0.037386	supercritical
518.33	8.0000	85.430	0.011706	597.15	690.79	2.3937	0.85832	1.1288	344.32	2.5631	25.981	0.037508	supercritical
520.00	8.0000	85.089	0.011752	598.66	692.67	2.3973	0.85915	1.1288	344.97	2.5430	26.043	0.037630	supercritical
521.67	8.0000	84.751	0.011799	600.16	694.56	2.4009	0.85998	1.1288	345.61	2.5230	26.105	0.037752	supercritical
523.33	8.0000	84.417	0.011846	601.67	696.44	2.4045	0.86080	1.1288	346.26	2.5034	26.167	0.037875	supercritical
525.00	8.0000	84.085	0.011893	603.18	698.32	2.4081	0.86163	1.1288	346.90	2.4839	26.229	0.037997	supercritical
526.67	8.0000	83.757	0.011939	604.69	700.20	2.4117	0.86246	1.1289	347.54	2.4646	26.290	0.038120	supercritical
528.33	8.0000	83.432	0.011986	606.19	702.08	2.4153	0.86329	1.1289	348.18	2.4455	26.352	0.038242	supercritical
530.00	8.0000	83.109	0.012032	607.70	703.96	2.4188	0.86412	1.1290	348.81	2.4266	26.414	0.038365	supercritical
531.67	8.0000	82.790	0.012079	609.21	705.84	2.4224	0.86495	1.1290	349.45	2.4079	26.475	0.038488	supercritical
533.33	8.0000	82.473	0.012125	610.73	707.73	2.4259	0.86578	1.1291	350.08	2.3894	26.537	0.038611	supercritical
535.00	8.0000	82.160	0.012171	612.24	709.61	2.4294	0.86661	1.1292	350.71	2.3711	26.598	0.038734	supercritical
536.67	8.0000	81.849	0.012218	613.75	711.49	2.4329	0.86744	1.1293	351.34	2.3530	26.660	0.038857	supercritical
538.33	8.0000	81.541	0.012264	615.26	713.37	2.4364	0.86827	1.1294	351.96	2.3351	26.721	0.038980	supercritical
540.00	8.0000	81.235	0.012310	616.78	715.25	2.4399	0.86910	1.1296	352.58	2.3173	26.782	0.039104	supercritical
541.67	8.0000	80.933	0.012356	618.29	717.14	2.4434	0.86994	1.1297	353.20	2.2997	26.843	0.039227	supercritical
543.33	8.0000	80.633	0.012402	619.81	719.02	2.4469	0.87077	1.1299	353.82	2.2823	26.905	0.039351	supercritical
545.00	8.0000	80.335	0.012448	621.32	720.90	2.4503	0.87160	1.1300	354.44	2.2651	26.966	0.039474	supercritical
546.67	8.0000	80.040	0.012494	622.84	722.79	2.4538	0.87243	1.1302	355.05	2.2481	27.027	0.039598	supercritical
548.33	8.0000	79.748	0.012540	624.36	724.67	2.4572	0.87326	1.1304	355.67	2.2312	27.088	0.039722	supercritical
550.00	8.0000	79.458	0.012585	625.87	726.56	2.4607	0.87409	1.1306	356.28	2.2145	27.149	0.039845	supercritical
551.67	8.0000	79.170	0.012631	627.39	728.44	2.4641	0.87493	1.1308	356.89	2.1979	27.210	0.039969	supercritical
553.33	8.0000	78.885	0.012677	628.91	730.32	2.4675	0.87576	1.1310	357.49	2.1815	27.271	0.040093	supercritical
555.00	8.0000	78.603	0.012722	630.43	732.21	2.4709	0.87659	1.1312	358.10	2.1653	27.332	0.040217	supercritical
556.67	8.0000	78.322	0.012768	631.95	734.10	2.4743	0.87742	1.1314	358.70	2.1492	27.392	0.040341	supercritical
558.33	8.0000	78.044	0.012813	633.48	735.98	2.4777	0.87825	1.1317	359.30	2.1333	27.453	0.040466	supercritical
560.00	8.0000	77.769	0.012859	635.00	737.87	2.4810	0.87908	1.1319	359.90	2.1176	27.514	0.040590	supercritical
561.67	8.0000	77.495	0.012904	636.52	739.75	2.4844	0.87990	1.1322	360.50	2.1019	27.574	0.040714	supercritical
563.33	8.0000	77.224	0.012949	638.05	741.64	2.4878	0.88073	1.1324	361.09	2.0865	27.635	0.040838	supercritical
565.00	8.0000	76.955	0.012995	639.57	743.53	2.4911	0.88156	1.1327	361.69	2.0712	27.695	0.040963	supercritical
566.67	8.0000	76.688	0.013040	641.10	745.42	2.4944	0.88239	1.1330	362.28	2.0560	27.756	0.041087	supercritical
568.33	8.0000	76.423	0.013085	642.63	747.31	2.4978	0.88321	1.1333	362.87	2.0410	27.816	0.041212	supercritical
570.00	8.0000	76.160	0.013130	644.15	749.19	2.5011	0.88404	1.1335	363.46	2.0261	27.877	0.041336	supercritical
571.67	8.0000	75.900	0.013175	645.68	751.08	2.5044	0.88487	1.1338	364.05	2.0114	27.937	0.041461	supercritical
573.33	8.0000	75.641	0.013220	647.21	752.97	2.5077	0.88569	1.1341	364.63	1.9968	27.997	0.041586	supercritical
575.00	8.0000	75.385	0.013265	648.74	754.86	2.5110	0.88651	1.1345	365.22	1.9823	28.057	0.041710	supercritical
576.67	8.0000	75.130	0.013310	650.27	756.76	2.5143	0.88734	1.1348	365.80	1.9680	28.117	0.041835	supercritical
578.33	8.0000	74.878	0.013355	651.81	758.65	2.5175	0.88816	1.1351	366.38	1.9538	28.177	0.041960	supercritical
580.00	8.0000	74.627	0.013400	653.34	760.54	2.5208	0.88898	1.1354	366.96	1.9397	28.237	0.042084	supercritical
581.67	8.0000	74.378	0.013445	654.87	762.43	2.5241	0.88980	1.1358	367.53	1.9258	28.297	0.042209	supercritical
583.33	8.0000	74.131	0.013490	656.41	764.33	2.5273	0.89062	1.1361	368.11	1.9120	28.357	0.042334	supercritical
585.00	8.0000	73.886	0.013534	657.94	766.22	2.5306	0.89144	1.1364	368.68	1.8983	28.417	0.042459	supercritical
586.67	8.0000	73.643	0.013579	659.48	768.11	2.5338	0.89226	1.1368	369.26	1.8848	28.477	0.042584	supercritical
588.33	8.0000	73.402	0.013624	661.02	770.01	2.5370	0.89307	1.1371	369.83	1.8713	28.537	0.042709	supercritical
590.00	8.0000	73.162	0.013668	662.56	771.90	2.5402	0.89389	1.1375	370.40	1.8580	28.596	0.042834	supercritical
591.67	8.0000	72.925	0.013713	664.10	773.80	2.5434	0.89470	1.1379	370.96	1.8448	28.656	0.042959	supercritical
593.33	8.0000	72.689	0.013757	665.64	775.70	2.5466	0.89552	1.1382	371.53	1.8318	28.715	0.043084	supercritical
595.00	8.0000	72.454	0.013802	667.18	777.59	2.5498	0.89633	1.1386	372.10	1.8188	28.775	0.043209	supercritical
596.67	8.0000	72.222	0.013846	668.72	779.49	2.5530	0.89714	1.1390	372.66	1.8060	28.834	0.043334	supercritical
598.33	8.0000	71.991	0.013891	670.27	781.39	2.5562	0.89795	1.1394	373.22	1.7932	28.894	0.043459	supercritical
600.00	8.0000	71.762	0.013935	671.81	783.29	2.5594	0.89876	1.1398	373.78	1.7806	28.953	0.043584	supercritical
601.67	8.0000	71.534	0.013979	673.36	785.19	2.5625	0.89957	1.1401	374.34	1.7681	29.012	0.043709	supercritical
603.33	8.0000	71.308	0.014024	674.90	787.09	2.5657	0.90037	1.1405	374.90	1.7557	29.071	0.043834	supercritical
605.00	8.0000	71.084	0.014068	676.45	788.99	2.5688	0.90118	1.1409	375.46	1.7434	29.131	0.043960	supercritical
606.67	8.0000	70.861	0.014112	678.00	790.89	2.5720	0.90198	1.1413	376.01	1.7313	29.190	0.044085	supercritical
608.33	8.0000	70.640	0.014156	679.55	792.80	2.5751	0.90279	1.1418	376.56	1.7192	29.249	0.044210	supercritical
610.00	8.0000	70.420	0.014200	681.10	794.70	2.5782	0.90359	1.1422	377.12	1.7072	29.308	0.044335	supercritical
611.67	8.0000	70.202	0.014245	682.65	796.60	2.5814	0.90439	1.1426	377.67	1.6954	29.366	0.044460	supercritical
613.33	8.0000	69.986	0.014289	684.20	798.51	2.5845	0.90519	1.1430	378.22	1.6836	29.425	0.044585	supercritical
615.00	8.0000	69.771	0.014333	685.75	800.41	2.5876	0.90599	1.1434	378.76	1.6720	29.484	0.044711	supercritical
616.67	8.0000	69.557	0.014377	687.31	802.32	2.5907	0.90678	1.1438	379.31	1.6604	29.543	0.044836	supercritical
618.33	8.0000	69.345	0.014421	688.86	804.23	2.5937	0.90758	1.1443	379.86	1.6489	29.601	0.044961	supercritical
620.00	8.0000	69.135	0.014465	690.42	806.13	2.5968	0.90837	1.1447	380.40	1.6376	29.660	0.045086	supercritical
621.67	8.0000	68.925	0.014508	691.97	808.04	2.5999	0.90916	1.1451	380.94	1.6263	29.719	0.045211	supercritical
623.33	8.0000	68.718	0.014552	693.53	809.95	2.6030	0.90995	1.1456	381.48	1.6151	29.777	0.045337	supercritical
625.00	8.0000	68.511	0.014596	695.09	811.86	2.6060	0.91074	1.1460	382.03	1.6041	29.836	0.045462	supercritical
626.67	8.0000	68.306	0.014640	696.65	813.77	2.6091	0.91153	1.1464	382.56	1.5931	29.894	0.045587	supercritical
628.33	8.0000	68.102	0.014684	698.21	815.68	2.6121	0.91232	1.1469	383.10	1.5822	29.952	0.045712	supercritical
630.00	8.0000	67.900	0.014728	699.77	817.59	2.6152	0.91311	1.1473	383.64	1.5714	30.010	0.045837	supercritical
631.67	8.0000	67.699	0.014771	701.34	819.51	2.6182	0.91389	1.1478	384.17	1.5607	30.069	0.045962	supercritical
633.33	8.0000	67.500	0.014815	702.90	821.42	2.6212	0.91467	1.1482	384.71	1.5500	30.127	0.046088	supercritical
635.00	8.0000	67.301	0.014859	704.47	823.33	2.6242	0.91545	1.1487	385.24	1.5395	30.185	0.046213	supercritical
636.67	8.0000	67.104	0.014902	706.03	825.25	2.6273	0.91623	1.1491	385.77	1.5291	30.243	0.046338	supercritical
638.33	8.0000	66.909	0.014946	707.60	827.16	2.6303	0.91701	1.1496	386.30	1.5187	30.301	0.046463	supercritical
640.00	8.0000	66.714	0.014989	709.17	829.08	2.6333	0.91779	1.1501	386.83	1.5084	30.359	0.046588	supercritical
641.67	8.0000	66.521	0.015033	710.73	831.00	2.6362	0.91856	1.1505	387.36	1.4982	30.417	0.046713	supercritical
643.33	8.0000	66.329	0.015076	712.30	832.92	2.6392	0.91934	1.1510	387.89	1.4881	30.474	0.046838	supercritical
645.00	8.0000	66.138	0.015120	713.88	834.83	2.6422	0.92011	1.1515	388.41	1.4781	30.532	0.046963	supercritical
646.67	8.0000	65.949	0.015163	715.45	836.75	2.6452	0.92088	1.1519	388.94	1.4681	30.590	0.047089	supercritical
648.33	8.0000	65.760	0.015207	717.02	838.67	2.6481	0.92165	1.1524	389.46	1.4583	30.648	0.047214	supercritical
650.00	8.0000	65.573	0.015250	718.59	840.60	2.6511	0.92242	1.1529	389.98	1.4485	30.705	0.047339	supercritical
651.67	8.0000	65.387	0.015294	720.17	842.52	2.6541	0.92318	1.1533	390.51	1.4388	30.763	0.047464	supercritical
