Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
325.00	12.000	555.06	0.0018016	323.69	345.31	1.4468	0.99755	4.9015	263.21	3.1193	40.680	0.064567	supercritical
326.67	12.000	528.07	0.0018937	330.84	353.56	1.4721	1.0019	4.9825	255.30	3.4056	38.340	0.062657	supercritical
328.33	12.000	501.65	0.0019934	337.94	361.86	1.4975	1.0040	4.9580	249.26	3.6821	36.210	0.060654	supercritical
330.00	12.000	476.55	0.0020984	344.85	370.03	1.5223	1.0027	4.8317	245.01	3.9395	34.326	0.058572	supercritical
331.67	12.000	453.31	0.0022060	351.45	377.92	1.5462	0.99803	4.6248	242.30	4.1708	32.702	0.056458	supercritical
333.33	12.000	432.21	0.0023137	357.66	385.42	1.5687	0.99062	4.3698	240.79	4.3719	31.327	0.054374	supercritical
335.00	12.000	413.28	0.0024197	363.45	392.48	1.5898	0.98159	4.1008	240.19	4.5426	30.173	0.052393	supercritical
336.67	12.000	396.38	0.0025229	368.82	399.10	1.6095	0.97184	3.8403	240.24	4.6849	29.208	0.050557	supercritical
338.33	12.000	381.29	0.0026227	373.82	405.29	1.6279	0.96200	3.5995	240.74	4.8019	28.398	0.048884	supercritical
340.00	12.000	367.79	0.0027190	378.48	411.11	1.6450	0.95248	3.3822	241.54	4.8966	27.716	0.047375	supercritical
341.67	12.000	355.65	0.0028117	382.84	416.58	1.6611	0.94351	3.1886	242.54	4.9719	27.139	0.046021	supercritical
343.33	12.000	344.69	0.0029011	386.94	421.75	1.6762	0.93518	3.0171	243.69	5.0305	26.647	0.044809	supercritical
345.00	12.000	334.75	0.0029873	390.80	426.65	1.6904	0.92754	2.8654	244.92	5.0748	26.226	0.043725	supercritical
346.67	12.000	325.67	0.0030706	394.46	431.31	1.7039	0.92056	2.7311	246.22	5.1067	25.863	0.042756	supercritical
348.33	12.000	317.36	0.0031510	397.95	435.76	1.7167	0.91420	2.6121	247.56	5.1281	25.549	0.041888	supercritical
350.00	12.000	309.70	0.0032290	401.28	440.02	1.7289	0.90839	2.5062	248.93	5.1406	25.276	0.041109	supercritical
351.67	12.000	302.61	0.0033045	404.47	444.12	1.7406	0.90308	2.4116	250.31	5.1454	25.038	0.040410	supercritical
353.33	12.000	296.04	0.0033780	407.53	448.07	1.7518	0.89823	2.3268	251.69	5.1439	24.830	0.039781	supercritical
355.00	12.000	289.91	0.0034494	410.49	451.88	1.7626	0.89377	2.2505	253.08	5.1367	24.647	0.039214	supercritical
356.67	12.000	284.18	0.0035189	413.35	455.57	1.7729	0.88967	2.1815	254.46	5.1249	24.487	0.038702	supercritical
358.33	12.000	278.80	0.0035868	416.12	459.16	1.7830	0.88588	2.1190	255.84	5.1091	24.347	0.038240	supercritical
360.00	12.000	273.74	0.0036530	418.80	462.64	1.7927	0.88238	2.0620	257.21	5.0899	24.223	0.037822	supercritical
361.67	12.000	268.97	0.0037178	421.42	466.03	1.8021	0.87913	2.0100	258.57	5.0677	24.115	0.037443	supercritical
363.33	12.000	264.46	0.0037812	423.97	469.34	1.8112	0.87612	1.9623	259.92	5.0431	24.020	0.037100	supercritical
365.00	12.000	260.19	0.0038433	426.46	472.58	1.8201	0.87332	1.9185	261.26	5.0163	23.937	0.036789	supercritical
366.67	12.000	256.13	0.0039042	428.89	475.74	1.8287	0.87071	1.8781	262.59	4.9877	23.864	0.036506	supercritical
368.33	12.000	252.27	0.0039640	431.27	478.84	1.8372	0.86829	1.8408	263.90	4.9575	23.801	0.036250	supercritical
370.00	12.000	248.59	0.0040227	433.60	481.88	1.8454	0.86603	1.8062	265.20	4.9260	23.747	0.036018	supercritical
371.67	12.000	245.07	0.0040804	435.90	484.86	1.8534	0.86392	1.7741	266.49	4.8933	23.700	0.035808	supercritical
373.33	12.000	241.71	0.0041372	438.15	487.79	1.8613	0.86196	1.7441	267.76	4.8598	23.660	0.035617	supercritical
375.00	12.000	238.49	0.0041931	440.36	490.68	1.8690	0.86013	1.7162	269.02	4.8254	23.627	0.035445	supercritical
376.67	12.000	235.40	0.0042481	442.54	493.51	1.8766	0.85843	1.6901	270.27	4.7904	23.600	0.035290	supercritical
378.33	12.000	232.43	0.0043023	444.68	496.31	1.8840	0.85684	1.6657	271.50	4.7548	23.578	0.035149	supercritical
380.00	12.000	229.58	0.0043558	446.80	499.07	1.8912	0.85536	1.6428	272.72	4.7188	23.561	0.035023	supercritical
381.67	12.000	226.83	0.0044085	448.88	501.79	1.8984	0.85399	1.6213	273.93	4.6824	23.548	0.034910	supercritical
383.33	12.000	224.18	0.0044606	450.94	504.47	1.9054	0.85271	1.6011	275.13	4.6458	23.539	0.034809	supercritical
385.00	12.000	221.63	0.0045120	452.98	507.12	1.9123	0.85153	1.5820	276.31	4.6089	23.535	0.034720	supercritical
386.67	12.000	219.16	0.0045628	454.99	509.75	1.9191	0.85043	1.5640	277.48	4.5719	23.534	0.034640	supercritical
388.33	12.000	216.78	0.0046130	456.98	512.34	1.9258	0.84941	1.5470	278.64	4.5349	23.536	0.034571	supercritical
390.00	12.000	214.47	0.0046626	458.95	514.90	1.9324	0.84847	1.5309	279.79	4.4978	23.541	0.034510	supercritical
391.67	12.000	212.24	0.0047117	460.90	517.44	1.9389	0.84760	1.5157	280.92	4.4607	23.549	0.034458	supercritical
393.33	12.000	210.07	0.0047603	462.83	519.96	1.9453	0.84680	1.5012	282.05	4.4236	23.560	0.034414	supercritical
395.00	12.000	207.97	0.0048083	464.75	522.45	1.9516	0.84607	1.4875	283.16	4.3866	23.573	0.034377	supercritical
396.67	12.000	205.93	0.0048559	466.64	524.91	1.9578	0.84540	1.4745	284.26	4.3498	23.588	0.034346	supercritical
398.33	12.000	203.95	0.0049031	468.52	527.36	1.9640	0.84479	1.4621	285.35	4.3130	23.606	0.034323	supercritical
400.00	12.000	202.03	0.0049497	470.39	529.79	1.9701	0.84424	1.4503	286.44	4.2765	23.626	0.034305	supercritical
401.67	12.000	200.16	0.0049960	472.24	532.20	1.9761	0.84373	1.4391	287.51	4.2401	23.647	0.034293	supercritical
403.33	12.000	198.34	0.0050418	474.08	534.59	1.9820	0.84329	1.4284	288.57	4.2039	23.670	0.034287	supercritical
405.00	12.000	196.57	0.0050873	475.91	536.96	1.9879	0.84289	1.4182	289.62	4.1679	23.695	0.034285	supercritical
406.67	12.000	194.84	0.0051324	477.73	539.31	1.9937	0.84253	1.4085	290.66	4.1322	23.722	0.034289	supercritical
408.33	12.000	193.16	0.0051771	479.53	541.65	1.9994	0.84222	1.3992	291.70	4.0967	23.750	0.034297	supercritical
410.00	12.000	191.52	0.0052214	481.32	543.98	2.0051	0.84196	1.3903	292.72	4.0614	23.779	0.034309	supercritical
411.67	12.000	189.92	0.0052654	483.10	546.29	2.0107	0.84173	1.3818	293.73	4.0264	23.810	0.034325	supercritical
413.33	12.000	188.36	0.0053091	484.87	548.58	2.0163	0.84155	1.3736	294.74	3.9917	23.842	0.034345	supercritical
415.00	12.000	186.83	0.0053525	486.64	550.87	2.0218	0.84140	1.3658	295.74	3.9572	23.875	0.034368	supercritical
416.67	12.000	185.34	0.0053955	488.39	553.14	2.0273	0.84128	1.3583	296.73	3.9231	23.909	0.034395	supercritical
418.33	12.000	183.88	0.0054383	490.14	555.39	2.0327	0.84120	1.3512	297.71	3.8892	23.945	0.034426	supercritical
420.00	12.000	182.46	0.0054807	491.87	557.64	2.0380	0.84116	1.3443	298.68	3.8556	23.981	0.034459	supercritical
421.67	12.000	181.06	0.0055229	493.60	559.88	2.0434	0.84114	1.3377	299.65	3.8223	24.018	0.034495	supercritical
423.33	12.000	179.70	0.0055648	495.32	562.10	2.0486	0.84116	1.3314	300.61	3.7893	24.056	0.034534	supercritical
425.00	12.000	178.37	0.0056064	497.04	564.31	2.0538	0.84120	1.3253	301.56	3.7566	24.095	0.034576	supercritical
426.67	12.000	177.06	0.0056478	498.74	566.52	2.0590	0.84127	1.3195	302.50	3.7243	24.135	0.034620	supercritical
428.33	12.000	175.78	0.0056890	500.44	568.71	2.0641	0.84137	1.3139	303.44	3.6922	24.176	0.034667	supercritical
430.00	12.000	174.52	0.0057299	502.14	570.90	2.0692	0.84149	1.3085	304.37	3.6604	24.217	0.034715	supercritical
431.67	12.000	173.29	0.0057705	503.83	573.07	2.0743	0.84164	1.3033	305.29	3.6290	24.259	0.034766	supercritical
433.33	12.000	172.09	0.0058109	505.51	575.24	2.0793	0.84181	1.2983	306.21	3.5978	24.301	0.034819	supercritical
435.00	12.000	170.91	0.0058511	507.19	577.40	2.0843	0.84201	1.2935	307.12	3.5670	24.345	0.034874	supercritical
436.67	12.000	169.75	0.0058911	508.86	579.55	2.0892	0.84223	1.2889	308.02	3.5364	24.388	0.034931	supercritical
438.33	12.000	168.61	0.0059309	510.53	581.70	2.0941	0.84246	1.2845	308.92	3.5062	24.433	0.034989	supercritical
440.00	12.000	167.49	0.0059705	512.19	583.84	2.0990	0.84272	1.2802	309.81	3.4762	24.478	0.035049	supercritical
441.67	12.000	166.39	0.0060099	513.85	585.97	2.1038	0.84300	1.2760	310.69	3.4466	24.523	0.035110	supercritical
443.33	12.000	165.32	0.0060490	515.50	588.09	2.1086	0.84330	1.2721	311.57	3.4173	24.569	0.035173	supercritical
445.00	12.000	164.26	0.0060880	517.15	590.21	2.1134	0.84361	1.2682	312.44	3.3883	24.616	0.035237	supercritical
446.67	12.000	163.22	0.0061268	518.79	592.32	2.1181	0.84394	1.2645	313.31	3.3595	24.663	0.035301	supercritical
448.33	12.000	162.19	0.0061655	520.44	594.42	2.1228	0.84429	1.2610	314.17	3.3311	24.710	0.035367	supercritical
450.00	12.000	161.19	0.0062039	522.07	596.52	2.1275	0.84465	1.2575	315.03	3.3029	24.758	0.035432	supercritical
451.67	12.000	160.20	0.0062422	523.71	598.61	2.1321	0.84503	1.2542	315.88	3.2751	24.806	0.035497	supercritical
453.33	12.000	159.23	0.0062803	525.34	600.70	2.1367	0.84543	1.2510	316.72	3.2475	24.854	0.035561	supercritical
455.00	12.000	158.27	0.0063182	526.96	602.78	2.1413	0.84584	1.2479	317.56	3.2202	24.903	0.035619	supercritical
456.67	12.000	157.33	0.0063560	528.59	604.86	2.1459	0.84626	1.2450	318.40	3.1933	24.952	0.035659	supercritical
458.33	12.000	156.41	0.0063936	530.21	606.93	2.1504	0.84670	1.2421	319.23	3.1665	25.002	0.035747	supercritical
460.00	12.000	155.49	0.0064311	531.83	609.00	2.1549	0.84715	1.2393	320.05	3.1401	25.052	0.035836	supercritical
461.67	12.000	154.60	0.0064684	533.44	611.06	2.1594	0.84761	1.2366	320.87	3.1140	25.102	0.035926	supercritical
463.33	12.000	153.71	0.0065056	535.06	613.12	2.1638	0.84808	1.2341	321.69	3.0881	25.152	0.036017	supercritical
465.00	12.000	152.84	0.0065427	536.67	615.18	2.1683	0.84857	1.2316	322.50	3.0625	25.203	0.036108	supercritical
466.67	12.000	151.99	0.0065796	538.27	617.23	2.1727	0.84906	1.2292	323.30	3.0371	25.254	0.036201	supercritical
468.33	12.000	151.14	0.0066163	539.88	619.27	2.1771	0.84957	1.2268	324.10	3.0120	25.305	0.036294	supercritical
470.00	12.000	150.31	0.0066530	541.48	621.32	2.1814	0.85009	1.2246	324.90	2.9872	25.356	0.036388	supercritical
471.67	12.000	149.49	0.0066895	543.08	623.36	2.1857	0.85062	1.2224	325.69	2.9627	25.408	0.036482	supercritical
473.33	12.000	148.68	0.0067258	544.68	625.39	2.1900	0.85115	1.2203	326.48	2.9384	25.460	0.036577	supercritical
475.00	12.000	147.88	0.0067621	546.28	627.42	2.1943	0.85170	1.2183	327.26	2.9143	25.512	0.036673	supercritical
476.67	12.000	147.10	0.0067982	547.88	629.45	2.1986	0.85226	1.2164	328.04	2.8905	25.564	0.036770	supercritical
478.33	12.000	146.32	0.0068342	549.47	631.48	2.2028	0.85282	1.2145	328.81	2.8670	25.617	0.036867	supercritical
480.00	12.000	145.56	0.0068701	551.06	633.50	2.2071	0.85339	1.2127	329.59	2.8437	25.669	0.036965	supercritical
481.67	12.000	144.80	0.0069059	552.65	635.52	2.2113	0.85397	1.2109	330.35	2.8206	25.722	0.037063	supercritical
483.33	12.000	144.06	0.0069415	554.24	637.54	2.2154	0.85456	1.2092	331.12	2.7978	25.775	0.037162	supercritical
485.00	12.000	143.33	0.0069771	555.83	639.55	2.2196	0.85516	1.2076	331.87	2.7752	25.828	0.037262	supercritical
486.67	12.000	142.60	0.0070125	557.41	641.56	2.2237	0.85576	1.2060	332.63	2.7529	25.882	0.037362	supercritical
488.33	12.000	141.89	0.0070478	559.00	643.57	2.2279	0.85637	1.2045	333.38	2.7308	25.935	0.037463	supercritical
490.00	12.000	141.18	0.0070831	560.58	645.58	2.2320	0.85699	1.2030	334.13	2.7089	25.989	0.037564	supercritical
491.67	12.000	140.49	0.0071182	562.16	647.58	2.2360	0.85761	1.2016	334.87	2.6872	26.042	0.037666	supercritical
493.33	12.000	139.80	0.0071532	563.75	649.58	2.2401	0.85824	1.2002	335.61	2.6658	26.096	0.037768	supercritical
495.00	12.000	139.12	0.0071881	565.33	651.58	2.2442	0.85887	1.1989	336.35	2.6446	26.150	0.037871	supercritical
496.67	12.000	138.45	0.0072230	566.90	653.58	2.2482	0.85951	1.1976	337.08	2.6236	26.204	0.037974	supercritical
498.33	12.000	137.78	0.0072577	568.48	655.57	2.2522	0.86016	1.1964	337.81	2.6028	26.259	0.038078	supercritical
500.00	12.000	137.13	0.0072923	570.06	657.57	2.2562	0.86081	1.1952	338.54	2.5822	26.313	0.038182	supercritical
501.67	12.000	136.48	0.0073269	571.64	659.56	2.2602	0.86147	1.1941	339.26	2.5619	26.367	0.038286	supercritical
503.33	12.000	135.84	0.0073614	573.21	661.55	2.2641	0.86213	1.1930	339.98	2.5417	26.422	0.038391	supercritical
505.00	12.000	135.21	0.0073957	574.79	663.54	2.2681	0.86279	1.1919	340.70	2.5217	26.476	0.038497	supercritical
506.67	12.000	134.59	0.0074300	576.36	665.52	2.2720	0.86347	1.1909	341.41	2.5020	26.531	0.038603	supercritical
508.33	12.000	133.97	0.0074642	577.93	667.51	2.2759	0.86414	1.1899	342.12	2.4824	26.586	0.038709	supercritical
510.00	12.000	133.36	0.0074983	579.51	669.49	2.2798	0.86482	1.1890	342.83	2.4631	26.641	0.038815	supercritical
511.67	12.000	132.76	0.0075324	581.08	671.47	2.2837	0.86550	1.1880	343.54	2.4439	26.696	0.038922	supercritical
513.33	12.000	132.16	0.0075663	582.65	673.45	2.2875	0.86619	1.1872	344.24	2.4250	26.751	0.039030	supercritical
515.00	12.000	131.58	0.0076002	584.22	675.43	2.2914	0.86688	1.1863	344.93	2.4062	26.806	0.039137	supercritical
516.67	12.000	130.99	0.0076340	585.79	677.40	2.2952	0.86758	1.1855	345.63	2.3876	26.861	0.039245	supercritical
518.33	12.000	130.42	0.0076677	587.36	679.38	2.2990	0.86827	1.1847	346.32	2.3692	26.916	0.039354	supercritical
520.00	12.000	129.85	0.0077013	588.94	681.35	2.3028	0.86898	1.1840	347.01	2.3510	26.971	0.039462	supercritical
521.67	12.000	129.28	0.0077349	590.51	683.32	2.3066	0.86968	1.1833	347.70	2.3330	27.027	0.039572	supercritical
523.33	12.000	128.73	0.0077684	592.07	685.30	2.3104	0.87039	1.1826	348.38	2.3151	27.082	0.039681	supercritical
525.00	12.000	128.18	0.0078018	593.64	687.27	2.3141	0.87110	1.1819	349.06	2.2974	27.137	0.039790	supercritical
526.67	12.000	127.63	0.0078352	595.21	689.24	2.3179	0.87181	1.1813	349.74	2.2799	27.193	0.039900	supercritical
528.33	12.000	127.09	0.0078685	596.78	691.20	2.3216	0.87253	1.1807	350.41	2.2626	27.248	0.040011	supercritical
530.00	12.000	126.56	0.0079017	598.35	693.17	2.3253	0.87324	1.1801	351.09	2.2454	27.304	0.040121	supercritical
531.67	12.000	126.03	0.0079348	599.92	695.14	2.3290	0.87397	1.1796	351.76	2.2284	27.359	0.040232	supercritical
533.33	12.000	125.50	0.0079679	601.49	697.10	2.3327	0.87469	1.1790	352.43	2.2115	27.415	0.040343	supercritical
535.00	12.000	124.99	0.0080009	603.06	699.07	2.3364	0.87541	1.1785	353.09	2.1949	27.471	0.040454	supercritical
536.67	12.000	124.47	0.0080339	604.62	701.03	2.3401	0.87614	1.1780	353.75	2.1784	27.526	0.040566	supercritical
538.33	12.000	123.97	0.0080668	606.19	702.99	2.3437	0.87687	1.1776	354.41	2.1620	27.582	0.040678	supercritical
540.00	12.000	123.46	0.0080996	607.76	704.96	2.3474	0.87760	1.1772	355.07	2.1458	27.638	0.040790	supercritical
541.67	12.000	122.97	0.0081324	609.33	706.92	2.3510	0.87833	1.1767	355.72	2.1298	27.694	0.040902	supercritical
543.33	12.000	122.47	0.0081651	610.90	708.88	2.3546	0.87907	1.1763	356.38	2.1139	27.749	0.041015	supercritical
545.00	12.000	121.99	0.0081977	612.47	710.84	2.3582	0.87981	1.1760	357.03	2.0981	27.805	0.041128	supercritical
546.67	12.000	121.50	0.0082303	614.04	712.80	2.3618	0.88054	1.1756	357.67	2.0825	27.861	0.041241	supercritical
548.33	12.000	121.02	0.0082628	615.60	714.76	2.3654	0.88128	1.1753	358.32	2.0671	27.917	0.041354	supercritical
550.00	12.000	120.55	0.0082953	617.17	716.72	2.3690	0.88202	1.1750	358.96	2.0518	27.973	0.041467	supercritical
551.67	12.000	120.08	0.0083277	618.74	718.67	2.3725	0.88277	1.1747	359.60	2.0367	28.028	0.041581	supercritical
553.33	12.000	119.62	0.0083601	620.31	720.63	2.3760	0.88351	1.1744	360.24	2.0216	28.084	0.041695	supercritical
555.00	12.000	119.16	0.0083924	621.88	722.59	2.3796	0.88425	1.1741	360.88	2.0068	28.140	0.041809	supercritical
556.67	12.000	118.70	0.0084246	623.45	724.55	2.3831	0.88500	1.1739	361.51	1.9920	28.196	0.041923	supercritical
558.33	12.000	118.25	0.0084568	625.02	726.50	2.3866	0.88574	1.1737	362.14	1.9774	28.252	0.042038	supercritical
560.00	12.000	117.80	0.0084890	626.59	728.46	2.3901	0.88649	1.1735	362.77	1.9630	28.308	0.042152	supercritical
561.67	12.000	117.36	0.0085211	628.16	730.41	2.3936	0.88724	1.1733	363.40	1.9487	28.364	0.042267	supercritical
563.33	12.000	116.92	0.0085531	629.73	732.37	2.3971	0.88799	1.1731	364.03	1.9345	28.419	0.042382	supercritical
565.00	12.000	116.48	0.0085851	631.30	734.32	2.4005	0.88874	1.1729	364.65	1.9204	28.475	0.042497	supercritical
566.67	12.000	116.05	0.0086170	632.87	736.28	2.4040	0.88949	1.1728	365.27	1.9065	28.531	0.042613	supercritical
568.33	12.000	115.62	0.0086489	634.45	738.23	2.4074	0.89024	1.1726	365.89	1.8927	28.587	0.042728	supercritical
570.00	12.000	115.20	0.0086808	636.02	740.19	2.4109	0.89099	1.1725	366.51	1.8790	28.643	0.042844	supercritical
571.67	12.000	114.78	0.0087126	637.59	742.14	2.4143	0.89174	1.1724	367.12	1.8654	28.699	0.042960	supercritical
573.33	12.000	114.36	0.0087443	639.16	744.10	2.4177	0.89249	1.1723	367.74	1.8520	28.755	0.043075	supercritical
575.00	12.000	113.95	0.0087760	640.74	746.05	2.4211	0.89325	1.1722	368.35	1.8387	28.811	0.043192	supercritical
576.67	12.000	113.54	0.0088077	642.31	748.00	2.4245	0.89400	1.1721	368.96	1.8255	28.866	0.043308	supercritical
578.33	12.000	113.13	0.0088393	643.88	749.96	2.4279	0.89475	1.1721	369.56	1.8124	28.922	0.043424	supercritical
580.00	12.000	112.73	0.0088709	645.46	751.91	2.4313	0.89551	1.1720	370.17	1.7994	28.978	0.043541	supercritical
581.67	12.000	112.33	0.0089024	647.03	753.86	2.4346	0.89626	1.1720	370.77	1.7866	29.034	0.043657	supercritical
583.33	12.000	111.93	0.0089339	648.61	755.82	2.4380	0.89701	1.1720	371.37	1.7739	29.090	0.043774	supercritical
585.00	12.000	111.54	0.0089654	650.19	757.77	2.4413	0.89777	1.1720	371.97	1.7612	29.146	0.043891	supercritical
586.67	12.000	111.15	0.0089968	651.76	759.72	2.4446	0.89852	1.1720	372.57	1.7487	29.201	0.044008	supercritical
588.33	12.000	110.76	0.0090281	653.34	761.68	2.4480	0.89927	1.1720	373.17	1.7363	29.257	0.044125	supercritical
590.00	12.000	110.38	0.0090594	654.92	763.63	2.4513	0.90003	1.1720	373.76	1.7240	29.313	0.044242	supercritical
591.67	12.000	110.00	0.0090907	656.49	765.58	2.4546	0.90078	1.1720	374.36	1.7119	29.369	0.044360	supercritical
593.33	12.000	109.63	0.0091220	658.07	767.54	2.4579	0.90153	1.1721	374.95	1.6998	29.424	0.044477	supercritical
595.00	12.000	109.25	0.0091532	659.65	769.49	2.4612	0.90229	1.1721	375.54	1.6878	29.480	0.044595	supercritical
596.67	12.000	108.88	0.0091843	661.23	771.44	2.4645	0.90304	1.1722	376.12	1.6759	29.536	0.044712	supercritical
598.33	12.000	108.51	0.0092154	662.81	773.40	2.4677	0.90379	1.1723	376.71	1.6642	29.591	0.044830	supercritical
600.00	12.000	108.15	0.0092465	664.39	775.35	2.4710	0.90454	1.1723	377.29	1.6525	29.647	0.044948	supercritical
601.67	12.000	107.79	0.0092776	665.97	777.31	2.4742	0.90530	1.1724	377.88	1.6409	29.703	0.045066	supercritical
603.33	12.000	107.43	0.0093086	667.56	779.26	2.4775	0.90605	1.1725	378.46	1.6295	29.758	0.045184	supercritical
605.00	12.000	107.07	0.0093396	669.14	781.21	2.4807	0.90680	1.1726	379.04	1.6181	29.814	0.045302	supercritical
606.67	12.000	106.72	0.0093705	670.72	783.17	2.4839	0.90755	1.1727	379.61	1.6068	29.869	0.045421	supercritical
608.33	12.000	106.37	0.0094014	672.31	785.12	2.4872	0.90830	1.1729	380.19	1.5957	29.925	0.045539	supercritical
610.00	12.000	106.02	0.0094323	673.89	787.08	2.4904	0.90905	1.1730	380.76	1.5846	29.980	0.045657	supercritical
611.67	12.000	105.67	0.0094631	675.48	789.03	2.4936	0.90980	1.1731	381.34	1.5736	30.036	0.045776	supercritical
613.33	12.000	105.33	0.0094939	677.06	790.99	2.4968	0.91055	1.1733	381.91	1.5627	30.091	0.045894	supercritical
615.00	12.000	104.99	0.0095247	678.65	792.94	2.4999	0.91129	1.1734	382.48	1.5519	30.147	0.046013	supercritical
616.67	12.000	104.65	0.0095554	680.23	794.90	2.5031	0.91204	1.1736	383.05	1.5412	30.202	0.046132	supercritical
618.33	12.000	104.32	0.0095861	681.82	796.86	2.5063	0.91279	1.1737	383.61	1.5305	30.257	0.046250	supercritical
620.00	12.000	103.99	0.0096168	683.41	798.81	2.5095	0.91353	1.1739	384.18	1.5200	30.313	0.046369	supercritical
621.67	12.000	103.65	0.0096474	685.00	800.77	2.5126	0.91428	1.1741	384.74	1.5096	30.368	0.046488	supercritical
623.33	12.000	103.33	0.0096780	686.59	802.73	2.5157	0.91502	1.1743	385.30	1.4992	30.423	0.046607	supercritical
625.00	12.000	103.00	0.0097086	688.18	804.68	2.5189	0.91577	1.1745	385.86	1.4889	30.479	0.046726	supercritical
626.67	12.000	102.68	0.0097391	689.77	806.64	2.5220	0.91651	1.1747	386.42	1.4787	30.534	0.046845	supercritical
628.33	12.000	102.36	0.0097696	691.36	808.60	2.5251	0.91725	1.1749	386.98	1.4686	30.589	0.046965	supercritical
630.00	12.000	102.04	0.0098001	692.96	810.56	2.5282	0.91799	1.1751	387.54	1.4586	30.644	0.047084	supercritical
631.67	12.000	101.72	0.0098305	694.55	812.52	2.5313	0.91874	1.1753	388.09	1.4486	30.699	0.047203	supercritical
633.33	12.000	101.41	0.0098609	696.14	814.47	2.5344	0.91948	1.1755	388.65	1.4387	30.754	0.047322	supercritical
635.00	12.000	101.10	0.0098913	697.74	816.43	2.5375	0.92021	1.1757	389.20	1.4290	30.810	0.047442	supercritical
636.67	12.000	100.79	0.0099217	699.33	818.39	2.5406	0.92095	1.1760	389.75	1.4192	30.865	0.047561	supercritical
638.33	12.000	100.48	0.0099520	700.93	820.35	2.5437	0.92169	1.1762	390.30	1.4096	30.920	0.047681	supercritical
640.00	12.000	100.18	0.0099823	702.53	822.31	2.5468	0.92242	1.1764	390.85	1.4000	30.975	0.047800	supercritical
641.67	12.000	99.874	0.010013	704.12	824.28	2.5498	0.92316	1.1767	391.39	1.3906	31.030	0.047920	supercritical
643.33	12.000	99.574	0.010043	705.72	826.24	2.5529	0.92389	1.1769	391.94	1.3812	31.084	0.048039	supercritical
645.00	12.000	99.275	0.010073	707.32	828.20	2.5559	0.92463	1.1772	392.48	1.3718	31.139	0.048159	supercritical
646.67	12.000	98.978	0.010103	708.92	830.16	2.5590	0.92536	1.1774	393.02	1.3626	31.194	0.048279	supercritical
648.33	12.000	98.684	0.010133	710.52	832.12	2.5620	0.92609	1.1777	393.57	1.3534	31.249	0.048398	supercritical
650.00	12.000	98.391	0.010164	712.12	834.09	2.5650	0.92682	1.1780	394.11	1.3443	31.304	0.048518	supercritical
651.67	12.000	98.101	0.010194	713.73	836.05	2.5680	0.92755	1.1782	394.64	1.3352	31.359	0.048638	supercritical
653.33	12.000	97.812	0.010224	715.33	838.01	2.5710	0.92828	1.1785	395.18	1.3263	31.413	0.048758	supercritical
