Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
375.00	0.0000	0.0000	infinite	503.71	574.55	-2.2722e+05	0.72886	0.91778	298.68	undefined	18.495	0.022649	vapor
376.67	0.0000	0.0000	infinite	504.92	576.08	-2.2722e+05	0.73032	0.91925	299.28	undefined	18.570	0.022783	vapor
378.33	0.0000	0.0000	infinite	506.14	577.62	-2.2722e+05	0.73178	0.92071	299.88	undefined	18.646	0.022918	vapor
380.00	0.0000	0.0000	infinite	507.36	579.15	-2.2722e+05	0.73324	0.92216	300.48	undefined	18.722	0.023052	vapor
381.67	0.0000	0.0000	infinite	508.59	580.69	-2.2722e+05	0.73469	0.92361	301.08	undefined	18.797	0.023187	vapor
383.33	0.0000	0.0000	infinite	509.81	582.23	-2.2722e+05	0.73613	0.92505	301.67	undefined	18.873	0.023322	vapor
385.00	0.0000	0.0000	infinite	511.04	583.77	-2.2722e+05	0.73757	0.92649	302.27	undefined	18.948	0.023457	vapor
386.67	0.0000	0.0000	infinite	512.27	585.32	-2.2722e+05	0.73900	0.92792	302.86	undefined	19.023	0.023592	vapor
388.33	0.0000	0.0000	infinite	513.50	586.87	-2.2722e+05	0.74043	0.92935	303.46	undefined	19.098	0.023727	vapor
390.00	0.0000	0.0000	infinite	514.74	588.42	-2.2722e+05	0.74185	0.93077	304.05	undefined	19.173	0.023862	vapor
391.67	0.0000	0.0000	infinite	515.98	589.97	-2.2722e+05	0.74327	0.93219	304.64	undefined	19.248	0.023997	vapor
393.33	0.0000	0.0000	infinite	517.22	591.53	-2.2722e+05	0.74468	0.93360	305.23	undefined	19.323	0.024132	vapor
395.00	0.0000	0.0000	infinite	518.46	593.08	-2.2722e+05	0.74609	0.93501	305.81	undefined	19.398	0.024267	vapor
396.67	0.0000	0.0000	infinite	519.70	594.64	-2.2722e+05	0.74749	0.93641	306.40	undefined	19.472	0.024403	vapor
398.33	0.0000	0.0000	infinite	520.95	596.20	-2.2722e+05	0.74888	0.93781	306.98	undefined	19.547	0.024538	vapor
400.00	0.0000	0.0000	infinite	522.20	597.77	-2.2722e+05	0.75027	0.93920	307.57	undefined	19.621	0.024673	vapor
401.67	0.0000	0.0000	infinite	523.45	599.33	-2.2722e+05	0.75166	0.94058	308.15	undefined	19.696	0.024809	vapor
403.33	0.0000	0.0000	infinite	524.70	600.90	-2.2722e+05	0.75304	0.94196	308.73	undefined	19.770	0.024944	vapor
405.00	0.0000	0.0000	infinite	525.96	602.47	-2.2722e+05	0.75442	0.94334	309.31	undefined	19.844	0.025080	vapor
406.67	0.0000	0.0000	infinite	527.22	604.05	-2.2722e+05	0.75579	0.94471	309.89	undefined	19.918	0.025215	vapor
408.33	0.0000	0.0000	infinite	528.48	605.62	-2.2722e+05	0.75715	0.94608	310.47	undefined	19.992	0.025351	vapor
410.00	0.0000	0.0000	infinite	529.74	607.20	-2.2722e+05	0.75851	0.94744	311.05	undefined	20.066	0.025487	vapor
411.67	0.0000	0.0000	infinite	531.01	608.78	-2.2722e+05	0.75987	0.94879	311.63	undefined	20.140	0.025622	vapor
413.33	0.0000	0.0000	infinite	532.28	610.36	-2.2722e+05	0.76122	0.95014	312.20	undefined	20.213	0.025758	vapor
415.00	0.0000	0.0000	infinite	533.55	611.95	-2.2722e+05	0.76256	0.95149	312.77	undefined	20.287	0.025894	vapor
416.67	0.0000	0.0000	infinite	534.82	613.54	-2.2722e+05	0.76390	0.95283	313.35	undefined	20.360	0.026030	vapor
418.33	0.0000	0.0000	infinite	536.09	615.12	-2.2722e+05	0.76524	0.95416	313.92	undefined	20.434	0.026166	vapor
420.00	0.0000	0.0000	infinite	537.37	616.72	-2.2722e+05	0.76657	0.95549	314.49	undefined	20.507	0.026302	vapor
421.67	0.0000	0.0000	infinite	538.65	618.31	-2.2722e+05	0.76790	0.95682	315.06	undefined	20.580	0.026437	vapor
423.33	0.0000	0.0000	infinite	539.93	619.91	-2.2722e+05	0.76922	0.95814	315.63	undefined	20.653	0.026573	vapor
425.00	0.0000	0.0000	infinite	541.21	621.50	-2.2722e+05	0.77053	0.95946	316.20	undefined	20.726	0.026709	vapor
426.67	0.0000	0.0000	infinite	542.50	623.10	-2.2722e+05	0.77184	0.96077	316.76	undefined	20.799	0.026845	vapor
428.33	0.0000	0.0000	infinite	543.78	624.71	-2.2722e+05	0.77315	0.96208	317.33	undefined	20.872	0.026981	vapor
430.00	0.0000	0.0000	infinite	545.07	626.31	-2.2722e+05	0.77445	0.96338	317.89	undefined	20.945	0.027118	vapor
431.67	0.0000	0.0000	infinite	546.37	627.92	-2.2722e+05	0.77575	0.96468	318.45	undefined	21.017	0.027254	vapor
433.33	0.0000	0.0000	infinite	547.66	629.53	-2.2722e+05	0.77704	0.96597	319.02	undefined	21.090	0.027390	vapor
435.00	0.0000	0.0000	infinite	548.96	631.14	-2.2722e+05	0.77833	0.96726	319.58	undefined	21.162	0.027526	vapor
436.67	0.0000	0.0000	infinite	550.25	632.75	-2.2722e+05	0.77962	0.96854	320.14	undefined	21.235	0.027662	vapor
438.33	0.0000	0.0000	infinite	551.55	634.37	-2.2722e+05	0.78089	0.96982	320.70	undefined	21.307	0.027798	vapor
440.00	0.0000	0.0000	infinite	552.86	635.98	-2.2722e+05	0.78217	0.97109	321.26	undefined	21.379	0.027934	vapor
441.67	0.0000	0.0000	infinite	554.16	637.60	-2.2722e+05	0.78344	0.97236	321.81	undefined	21.451	0.028071	vapor
443.33	0.0000	0.0000	infinite	555.47	639.22	-2.2722e+05	0.78470	0.97363	322.37	undefined	21.523	0.028207	vapor
445.00	0.0000	0.0000	infinite	556.78	640.85	-2.2722e+05	0.78597	0.97489	322.92	undefined	21.595	0.028343	vapor
446.67	0.0000	0.0000	infinite	558.09	642.47	-2.2722e+05	0.78722	0.97615	323.48	undefined	21.666	0.028479	vapor
448.33	0.0000	0.0000	infinite	559.40	644.10	-2.2722e+05	0.78847	0.97740	324.03	undefined	21.738	0.028616	vapor
450.00	0.0000	0.0000	infinite	560.72	645.73	-2.2722e+05	0.78972	0.97865	324.58	undefined	21.809	0.028752	vapor
451.67	0.0000	0.0000	infinite	562.03	647.36	-2.2722e+05	0.79097	0.97989	325.13	undefined	21.881	0.028888	vapor
453.33	0.0000	0.0000	infinite	563.35	649.00	-2.2722e+05	0.79220	0.98113	325.68	undefined	21.952	0.029024	vapor
455.00	0.0000	0.0000	infinite	564.67	650.63	-2.2722e+05	0.79344	0.98236	326.23	undefined	22.023	0.029161	vapor
456.67	0.0000	0.0000	infinite	566.00	652.27	-2.2722e+05	0.79467	0.98359	326.78	undefined	22.095	0.029297	vapor
458.33	0.0000	0.0000	infinite	567.32	653.91	-2.2722e+05	0.79590	0.98482	327.33	undefined	22.166	0.029433	vapor
460.00	0.0000	0.0000	infinite	568.65	655.56	-2.2722e+05	0.79712	0.98604	327.88	undefined	22.237	0.029569	vapor
461.67	0.0000	0.0000	infinite	569.98	657.20	-2.2722e+05	0.79833	0.98726	328.42	undefined	22.307	0.029706	vapor
463.33	0.0000	0.0000	infinite	571.31	658.85	-2.2722e+05	0.79955	0.98847	328.97	undefined	22.378	0.029842	vapor
465.00	0.0000	0.0000	infinite	572.65	660.49	-2.2722e+05	0.80076	0.98968	329.51	undefined	22.449	0.029978	vapor
466.67	0.0000	0.0000	infinite	573.98	662.15	-2.2722e+05	0.80196	0.99089	330.05	undefined	22.519	0.030115	vapor
468.33	0.0000	0.0000	infinite	575.32	663.80	-2.2722e+05	0.80316	0.99209	330.59	undefined	22.590	0.030251	vapor
470.00	0.0000	0.0000	infinite	576.66	665.45	-2.2722e+05	0.80436	0.99328	331.13	undefined	22.660	0.030387	vapor
471.67	0.0000	0.0000	infinite	578.00	667.11	-2.2722e+05	0.80555	0.99448	331.67	undefined	22.730	0.030523	vapor
473.33	0.0000	0.0000	infinite	579.34	668.77	-2.2722e+05	0.80674	0.99566	332.21	undefined	22.801	0.030660	vapor
475.00	0.0000	0.0000	infinite	580.69	670.43	-2.2722e+05	0.80792	0.99685	332.75	undefined	22.871	0.030796	vapor
476.67	0.0000	0.0000	infinite	582.04	672.09	-2.2722e+05	0.80910	0.99803	333.29	undefined	22.941	0.030932	vapor
478.33	0.0000	0.0000	infinite	583.39	673.75	-2.2722e+05	0.81028	0.99921	333.82	undefined	23.011	0.031068	vapor
480.00	0.0000	0.0000	infinite	584.74	675.42	-2.2722e+05	0.81145	1.0004	334.36	undefined	23.080	0.031204	vapor
481.67	0.0000	0.0000	infinite	586.09	677.09	-2.2722e+05	0.81262	1.0015	334.89	undefined	23.150	0.031341	vapor
483.33	0.0000	0.0000	infinite	587.45	678.76	-2.2722e+05	0.81379	1.0027	335.43	undefined	23.220	0.031477	vapor
485.00	0.0000	0.0000	infinite	588.80	680.43	-2.2722e+05	0.81495	1.0039	335.96	undefined	23.289	0.031613	vapor
486.67	0.0000	0.0000	infinite	590.16	682.11	-2.2722e+05	0.81610	1.0050	336.49	undefined	23.358	0.031749	vapor
488.33	0.0000	0.0000	infinite	591.52	683.78	-2.2722e+05	0.81726	1.0062	337.02	undefined	23.428	0.031885	vapor
490.00	0.0000	0.0000	infinite	592.89	685.46	-2.2722e+05	0.81840	1.0073	337.55	undefined	23.497	0.032021	vapor
491.67	0.0000	0.0000	infinite	594.25	687.14	-2.2722e+05	0.81955	1.0085	338.08	undefined	23.566	0.032157	vapor
493.33	0.0000	0.0000	infinite	595.62	688.82	-2.2722e+05	0.82069	1.0096	338.61	undefined	23.635	0.032293	vapor
495.00	0.0000	0.0000	infinite	596.99	690.50	-2.2722e+05	0.82183	1.0108	339.14	undefined	23.704	0.032429	vapor
496.67	0.0000	0.0000	infinite	598.36	692.19	-2.2722e+05	0.82296	1.0119	339.67	undefined	23.773	0.032565	vapor
498.33	0.0000	0.0000	infinite	599.73	693.88	-2.2722e+05	0.82409	1.0130	340.19	undefined	23.842	0.032701	vapor
500.00	0.0000	0.0000	infinite	601.10	695.57	-2.2722e+05	0.82522	1.0141	340.72	undefined	23.910	0.032837	vapor
501.67	0.0000	0.0000	infinite	602.48	697.26	-2.2722e+05	0.82634	1.0153	341.24	undefined	23.979	0.032973	vapor
503.33	0.0000	0.0000	infinite	603.86	698.95	-2.2722e+05	0.82746	1.0164	341.76	undefined	24.047	0.033109	vapor
505.00	0.0000	0.0000	infinite	605.24	700.65	-2.2722e+05	0.82857	1.0175	342.29	undefined	24.116	0.033245	vapor
506.67	0.0000	0.0000	infinite	606.62	702.34	-2.2722e+05	0.82968	1.0186	342.81	undefined	24.184	0.033381	vapor
508.33	0.0000	0.0000	infinite	608.00	704.04	-2.2722e+05	0.83079	1.0197	343.33	undefined	24.252	0.033517	vapor
510.00	0.0000	0.0000	infinite	609.39	705.74	-2.2722e+05	0.83189	1.0208	343.85	undefined	24.320	0.033653	vapor
511.67	0.0000	0.0000	infinite	610.78	707.44	-2.2722e+05	0.83299	1.0219	344.37	undefined	24.388	0.033789	vapor
513.33	0.0000	0.0000	infinite	612.17	709.15	-2.2722e+05	0.83409	1.0230	344.89	undefined	24.456	0.033924	vapor
515.00	0.0000	0.0000	infinite	613.56	710.85	-2.2722e+05	0.83518	1.0241	345.41	undefined	24.524	0.034060	vapor
516.67	0.0000	0.0000	infinite	614.95	712.56	-2.2722e+05	0.83627	1.0252	345.92	undefined	24.592	0.034196	vapor
518.33	0.0000	0.0000	infinite	616.35	714.27	-2.2722e+05	0.83736	1.0263	346.44	undefined	24.659	0.034331	vapor
520.00	0.0000	0.0000	infinite	617.74	715.98	-2.2722e+05	0.83844	1.0274	346.95	undefined	24.727	0.034467	vapor
521.67	0.0000	0.0000	infinite	619.14	717.70	-2.2722e+05	0.83952	1.0284	347.47	undefined	24.794	0.034603	vapor
523.33	0.0000	0.0000	infinite	620.54	719.41	-2.2722e+05	0.84060	1.0295	347.98	undefined	24.862	0.034738	vapor
525.00	0.0000	0.0000	infinite	621.94	721.13	-2.2722e+05	0.84167	1.0306	348.49	undefined	24.929	0.034874	vapor
526.67	0.0000	0.0000	infinite	623.35	722.85	-2.2722e+05	0.84274	1.0317	349.01	undefined	24.996	0.035009	vapor
528.33	0.0000	0.0000	infinite	624.75	724.57	-2.2722e+05	0.84380	1.0327	349.52	undefined	25.063	0.035145	vapor
530.00	0.0000	0.0000	infinite	626.16	726.29	-2.2722e+05	0.84486	1.0338	350.03	undefined	25.130	0.035280	vapor
531.67	0.0000	0.0000	infinite	627.57	728.01	-2.2722e+05	0.84592	1.0348	350.54	undefined	25.197	0.035415	vapor
533.33	0.0000	0.0000	infinite	628.98	729.74	-2.2722e+05	0.84697	1.0359	351.05	undefined	25.264	0.035551	vapor
535.00	0.0000	0.0000	infinite	630.39	731.47	-2.2722e+05	0.84802	1.0369	351.56	undefined	25.330	0.035686	vapor
536.67	0.0000	0.0000	infinite	631.81	733.19	-2.2722e+05	0.84907	1.0380	352.06	undefined	25.397	0.035821	vapor
538.33	0.0000	0.0000	infinite	633.22	734.93	-2.2722e+05	0.85012	1.0390	352.57	undefined	25.464	0.035956	vapor
540.00	0.0000	0.0000	infinite	634.64	736.66	-2.2722e+05	0.85116	1.0401	353.08	undefined	25.530	0.036092	vapor
541.67	0.0000	0.0000	infinite	636.06	738.39	-2.2722e+05	0.85220	1.0411	353.58	undefined	25.596	0.036227	vapor
543.33	0.0000	0.0000	infinite	637.48	740.13	-2.2722e+05	0.85323	1.0422	354.09	undefined	25.663	0.036362	vapor
545.00	0.0000	0.0000	infinite	638.90	741.87	-2.2722e+05	0.85426	1.0432	354.59	undefined	25.729	0.036497	vapor
546.67	0.0000	0.0000	infinite	640.33	743.61	-2.2722e+05	0.85529	1.0442	355.09	undefined	25.795	0.036632	vapor
548.33	0.0000	0.0000	infinite	641.75	745.35	-2.2722e+05	0.85631	1.0452	355.60	undefined	25.861	0.036767	vapor
550.00	0.0000	0.0000	infinite	643.18	747.09	-2.2722e+05	0.85733	1.0463	356.10	undefined	25.927	0.036902	vapor
551.67	0.0000	0.0000	infinite	644.61	748.83	-2.2722e+05	0.85835	1.0473	356.60	undefined	25.993	0.037037	vapor
553.33	0.0000	0.0000	infinite	646.04	750.58	-2.2722e+05	0.85937	1.0483	357.10	undefined	26.058	0.037171	vapor
555.00	0.0000	0.0000	infinite	647.48	752.33	-2.2722e+05	0.86038	1.0493	357.60	undefined	26.124	0.037306	vapor
556.67	0.0000	0.0000	infinite	648.91	754.08	-2.2722e+05	0.86139	1.0503	358.10	undefined	26.189	0.037441	vapor
558.33	0.0000	0.0000	infinite	650.35	755.83	-2.2722e+05	0.86239	1.0513	358.60	undefined	26.255	0.037576	vapor
560.00	0.0000	0.0000	infinite	651.79	757.58	-2.2722e+05	0.86340	1.0523	359.09	undefined	26.320	0.037710	vapor
561.67	0.0000	0.0000	infinite	653.23	759.34	-2.2722e+05	0.86439	1.0533	359.59	undefined	26.386	0.037845	vapor
563.33	0.0000	0.0000	infinite	654.67	761.09	-2.2722e+05	0.86539	1.0543	360.09	undefined	26.451	0.037979	vapor
565.00	0.0000	0.0000	infinite	656.11	762.85	-2.2722e+05	0.86638	1.0553	360.58	undefined	26.516	0.038114	vapor
566.67	0.0000	0.0000	infinite	657.55	764.61	-2.2722e+05	0.86737	1.0563	361.08	undefined	26.581	0.038248	vapor
568.33	0.0000	0.0000	infinite	659.00	766.37	-2.2722e+05	0.86836	1.0573	361.57	undefined	26.646	0.038382	vapor
570.00	0.0000	0.0000	infinite	660.45	768.14	-2.2722e+05	0.86934	1.0583	362.06	undefined	26.711	0.038517	vapor
571.67	0.0000	0.0000	infinite	661.90	769.90	-2.2722e+05	0.87032	1.0592	362.55	undefined	26.776	0.038651	vapor
573.33	0.0000	0.0000	infinite	663.35	771.67	-2.2722e+05	0.87130	1.0602	363.05	undefined	26.840	0.038785	vapor
575.00	0.0000	0.0000	infinite	664.80	773.43	-2.2722e+05	0.87227	1.0612	363.54	undefined	26.905	0.038919	vapor
576.67	0.0000	0.0000	infinite	666.26	775.20	-2.2722e+05	0.87324	1.0622	364.03	undefined	26.969	0.039054	vapor
578.33	0.0000	0.0000	infinite	667.71	776.98	-2.2722e+05	0.87421	1.0631	364.52	undefined	27.034	0.039188	vapor
580.00	0.0000	0.0000	infinite	669.17	778.75	-2.2722e+05	0.87518	1.0641	365.01	undefined	27.098	0.039322	vapor
581.67	0.0000	0.0000	infinite	670.63	780.52	-2.2722e+05	0.87614	1.0651	365.50	undefined	27.162	0.039456	vapor
583.33	0.0000	0.0000	infinite	672.09	782.30	-2.2722e+05	0.87710	1.0660	365.98	undefined	27.227	0.039589	vapor
585.00	0.0000	0.0000	infinite	673.55	784.08	-2.2722e+05	0.87805	1.0670	366.47	undefined	27.291	0.039723	vapor
586.67	0.0000	0.0000	infinite	675.02	785.85	-2.2722e+05	0.87901	1.0679	366.96	undefined	27.355	0.039857	vapor
588.33	0.0000	0.0000	infinite	676.48	787.64	-2.2722e+05	0.87996	1.0689	367.44	undefined	27.419	0.039991	vapor
590.00	0.0000	0.0000	infinite	677.95	789.42	-2.2722e+05	0.88090	1.0698	367.93	undefined	27.482	0.040124	vapor
591.67	0.0000	0.0000	infinite	679.42	791.20	-2.2722e+05	0.88185	1.0708	368.41	undefined	27.546	0.040258	vapor
593.33	0.0000	0.0000	infinite	680.89	792.99	-2.2722e+05	0.88279	1.0717	368.90	undefined	27.610	0.040391	vapor
595.00	0.0000	0.0000	infinite	682.36	794.77	-2.2722e+05	0.88373	1.0727	369.38	undefined	27.673	0.040525	vapor
596.67	0.0000	0.0000	infinite	683.84	796.56	-2.2722e+05	0.88466	1.0736	369.86	undefined	27.737	0.040658	vapor
598.33	0.0000	0.0000	infinite	685.31	798.35	-2.2722e+05	0.88560	1.0745	370.34	undefined	27.800	0.040792	vapor
600.00	0.0000	0.0000	infinite	686.79	800.14	-2.2722e+05	0.88653	1.0755	370.82	undefined	27.864	0.040925	vapor
601.67	0.0000	0.0000	infinite	688.27	801.94	-2.2722e+05	0.88745	1.0764	371.31	undefined	27.927	0.041058	vapor
603.33	0.0000	0.0000	infinite	689.75	803.73	-2.2722e+05	0.88838	1.0773	371.79	undefined	27.990	0.041191	vapor
605.00	0.0000	0.0000	infinite	691.23	805.53	-2.2722e+05	0.88930	1.0782	372.26	undefined	28.053	0.041325	vapor
606.67	0.0000	0.0000	infinite	692.71	807.33	-2.2722e+05	0.89022	1.0791	372.74	undefined	28.116	0.041458	vapor
608.33	0.0000	0.0000	infinite	694.20	809.13	-2.2722e+05	0.89113	1.0801	373.22	undefined	28.179	0.041591	vapor
610.00	0.0000	0.0000	infinite	695.68	810.93	-2.2722e+05	0.89204	1.0810	373.70	undefined	28.242	0.041724	vapor
611.67	0.0000	0.0000	infinite	697.17	812.73	-2.2722e+05	0.89295	1.0819	374.18	undefined	28.305	0.041856	vapor
613.33	0.0000	0.0000	infinite	698.66	814.53	-2.2722e+05	0.89386	1.0828	374.65	undefined	28.368	0.041989	vapor
615.00	0.0000	0.0000	infinite	700.15	816.34	-2.2722e+05	0.89477	1.0837	375.13	undefined	28.430	0.042122	vapor
616.67	0.0000	0.0000	infinite	701.64	818.14	-2.2722e+05	0.89567	1.0846	375.60	undefined	28.493	0.042255	vapor
618.33	0.0000	0.0000	infinite	703.14	819.95	-2.2722e+05	0.89657	1.0855	376.08	undefined	28.555	0.042387	vapor
620.00	0.0000	0.0000	infinite	704.63	821.76	-2.2722e+05	0.89746	1.0864	376.55	undefined	28.618	0.042520	vapor
621.67	0.0000	0.0000	infinite	706.13	823.57	-2.2722e+05	0.89836	1.0873	377.02	undefined	28.680	0.042652	vapor
623.33	0.0000	0.0000	infinite	707.62	825.39	-2.2722e+05	0.89925	1.0882	377.50	undefined	28.742	0.042785	vapor
625.00	0.0000	0.0000	infinite	709.12	827.20	-2.2722e+05	0.90013	1.0891	377.97	undefined	28.804	0.042917	vapor
626.67	0.0000	0.0000	infinite	710.63	829.02	-2.2722e+05	0.90102	1.0899	378.44	undefined	28.866	0.043049	vapor
628.33	0.0000	0.0000	infinite	712.13	830.83	-2.2722e+05	0.90190	1.0908	378.91	undefined	28.928	0.043182	vapor
630.00	0.0000	0.0000	infinite	713.63	832.65	-2.2722e+05	0.90278	1.0917	379.38	undefined	28.990	0.043314	vapor
631.67	0.0000	0.0000	infinite	715.14	834.47	-2.2722e+05	0.90366	1.0926	379.85	undefined	29.052	0.043446	vapor
633.33	0.0000	0.0000	infinite	716.64	836.30	-2.2722e+05	0.90453	1.0935	380.32	undefined	29.114	0.043578	vapor
635.00	0.0000	0.0000	infinite	718.15	838.12	-2.2722e+05	0.90541	1.0943	380.79	undefined	29.175	0.043710	vapor
636.67	0.0000	0.0000	infinite	719.66	839.94	-2.2722e+05	0.90627	1.0952	381.26	undefined	29.237	0.043842	vapor
638.33	0.0000	0.0000	infinite	721.17	841.77	-2.2722e+05	0.90714	1.0961	381.72	undefined	29.299	0.043973	vapor
640.00	0.0000	0.0000	infinite	722.69	843.60	-2.2722e+05	0.90800	1.0969	382.19	undefined	29.360	0.044105	vapor
641.67	0.0000	0.0000	infinite	724.20	845.43	-2.2722e+05	0.90887	1.0978	382.66	undefined	29.421	0.044237	vapor
643.33	0.0000	0.0000	infinite	725.71	847.26	-2.2722e+05	0.90972	1.0986	383.12	undefined	29.483	0.044369	vapor
