Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
346.67	11.000	278.99	0.0035844	405.65	445.08	1.7532	0.90119	2.3827	244.51	5.6650	23.758	0.038401	supercritical
348.33	11.000	272.84	0.0036652	408.66	448.98	1.7644	0.89560	2.2927	246.14	5.6507	23.592	0.037792	supercritical
350.00	11.000	267.13	0.0037435	411.55	452.73	1.7752	0.89052	2.2129	247.74	5.6312	23.448	0.037250	supercritical
351.67	11.000	261.81	0.0038196	414.34	456.36	1.7855	0.88590	2.1415	249.32	5.6074	23.324	0.036767	supercritical
353.33	11.000	256.83	0.0038936	417.04	459.87	1.7955	0.88168	2.0774	250.87	5.5798	23.217	0.036335	supercritical
355.00	11.000	252.16	0.0039657	419.66	463.29	1.8051	0.87781	2.0196	252.40	5.5492	23.125	0.035948	supercritical
356.67	11.000	247.76	0.0040361	422.21	466.61	1.8144	0.87426	1.9671	253.90	5.5161	23.045	0.035601	supercritical
358.33	11.000	243.61	0.0041049	424.69	469.84	1.8235	0.87099	1.9193	255.38	5.4809	22.978	0.035290	supercritical
360.00	11.000	239.68	0.0041722	427.11	473.01	1.8323	0.86797	1.8756	256.83	5.4439	22.920	0.035010	supercritical
361.67	11.000	235.96	0.0042381	429.48	476.10	1.8409	0.86518	1.8356	258.26	5.4054	22.872	0.034759	supercritical
363.33	11.000	232.41	0.0043027	431.80	479.13	1.8492	0.86260	1.7987	259.67	5.3658	22.831	0.034533	supercritical
365.00	11.000	229.04	0.0043661	434.07	482.10	1.8574	0.86021	1.7647	261.06	5.3252	22.798	0.034331	supercritical
366.67	11.000	225.81	0.0044284	436.30	485.01	1.8654	0.85799	1.7332	262.43	5.2837	22.771	0.034149	supercritical
368.33	11.000	222.73	0.0044897	438.49	487.87	1.8731	0.85594	1.7039	263.78	5.2417	22.751	0.033987	supercritical
370.00	11.000	219.78	0.0045499	440.64	490.69	1.8808	0.85403	1.6767	265.11	5.1991	22.735	0.033841	supercritical
371.67	11.000	216.96	0.0046092	442.76	493.47	1.8883	0.85226	1.6514	266.43	5.1562	22.725	0.033712	supercritical
373.33	11.000	214.24	0.0046676	444.85	496.20	1.8956	0.85062	1.6277	267.72	5.1130	22.719	0.033596	supercritical
375.00	11.000	211.63	0.0047252	446.91	498.89	1.9028	0.84909	1.6055	269.00	5.0697	22.717	0.033495	supercritical
376.67	11.000	209.12	0.0047820	448.95	501.55	1.9099	0.84768	1.5847	270.26	5.0262	22.719	0.033405	supercritical
378.33	11.000	206.70	0.0048380	450.96	504.17	1.9168	0.84638	1.5652	271.50	4.9827	22.724	0.033326	supercritical
380.00	11.000	204.36	0.0048933	452.94	506.77	1.9237	0.84517	1.5468	272.73	4.9392	22.733	0.033258	supercritical
381.67	11.000	202.10	0.0049480	454.90	509.33	1.9304	0.84405	1.5295	273.94	4.8958	22.744	0.033200	supercritical
383.33	11.000	199.92	0.0050020	456.84	511.87	1.9370	0.84302	1.5132	275.14	4.8525	22.759	0.033150	supercritical
385.00	11.000	197.81	0.0050553	458.77	514.38	1.9435	0.84208	1.4977	276.33	4.8094	22.775	0.033109	supercritical
386.67	11.000	195.77	0.0051081	460.67	516.86	1.9500	0.84121	1.4831	277.50	4.7664	22.795	0.033076	supercritical
388.33	11.000	193.79	0.0051603	462.56	519.32	1.9563	0.84041	1.4693	278.65	4.7237	22.816	0.033050	supercritical
390.00	11.000	191.87	0.0052120	464.43	521.76	1.9626	0.83968	1.4562	279.80	4.6812	22.839	0.033030	supercritical
391.67	11.000	190.00	0.0052631	466.28	524.17	1.9688	0.83902	1.4438	280.93	4.6391	22.864	0.033017	supercritical
393.33	11.000	188.19	0.0053138	468.12	526.57	1.9749	0.83841	1.4320	282.05	4.5971	22.891	0.033010	supercritical
395.00	11.000	186.43	0.0053640	469.94	528.95	1.9809	0.83787	1.4207	283.16	4.5556	22.920	0.033008	supercritical
396.67	11.000	184.72	0.0054137	471.76	531.31	1.9869	0.83738	1.4101	284.25	4.5143	22.950	0.033011	supercritical
398.33	11.000	183.05	0.0054630	473.56	533.65	1.9928	0.83695	1.3999	285.34	4.4733	22.982	0.033020	supercritical
400.00	11.000	181.43	0.0055118	475.34	535.97	1.9986	0.83657	1.3902	286.41	4.4328	23.015	0.033032	supercritical
401.67	11.000	179.85	0.0055602	477.12	538.28	2.0044	0.83623	1.3809	287.47	4.3925	23.049	0.033050	supercritical
403.33	11.000	178.31	0.0056083	478.89	540.58	2.0101	0.83594	1.3721	288.53	4.3526	23.085	0.033071	supercritical
405.00	11.000	176.80	0.0056560	480.64	542.86	2.0157	0.83570	1.3637	289.57	4.3131	23.122	0.033096	supercritical
406.67	11.000	175.34	0.0057033	482.39	545.12	2.0213	0.83549	1.3556	290.60	4.2740	23.159	0.033125	supercritical
408.33	11.000	173.91	0.0057502	484.12	547.38	2.0268	0.83533	1.3479	291.63	4.2353	23.198	0.033157	supercritical
410.00	11.000	172.51	0.0057968	485.85	549.62	2.0323	0.83520	1.3405	292.64	4.1969	23.238	0.033193	supercritical
411.67	11.000	171.14	0.0058431	487.57	551.84	2.0377	0.83511	1.3335	293.65	4.1589	23.279	0.033232	supercritical
413.33	11.000	169.81	0.0058890	489.28	554.06	2.0431	0.83506	1.3267	294.64	4.1213	23.320	0.033273	supercritical
415.00	11.000	168.50	0.0059347	490.99	556.27	2.0484	0.83504	1.3202	295.63	4.0841	23.362	0.033318	supercritical
416.67	11.000	167.22	0.0059800	492.68	558.46	2.0537	0.83505	1.3140	296.61	4.0472	23.406	0.033365	supercritical
418.33	11.000	165.97	0.0060250	494.37	560.65	2.0589	0.83509	1.3080	297.58	4.0108	23.449	0.033415	supercritical
420.00	11.000	164.75	0.0060698	496.05	562.82	2.0641	0.83516	1.3023	298.54	3.9747	23.494	0.033467	supercritical
421.67	11.000	163.55	0.0061143	497.73	564.99	2.0693	0.83526	1.2968	299.50	3.9391	23.539	0.033521	supercritical
423.33	11.000	162.38	0.0061585	499.40	567.14	2.0744	0.83538	1.2916	300.44	3.9038	23.585	0.033577	supercritical
425.00	11.000	161.23	0.0062025	501.07	569.29	2.0794	0.83553	1.2865	301.38	3.8689	23.631	0.033636	supercritical
426.67	11.000	160.10	0.0062462	502.72	571.43	2.0844	0.83571	1.2816	302.32	3.8343	23.678	0.033696	supercritical
428.33	11.000	158.99	0.0062897	504.38	573.57	2.0894	0.83591	1.2769	303.24	3.8002	23.726	0.033759	supercritical
430.00	11.000	157.90	0.0063329	506.03	575.69	2.0944	0.83613	1.2724	304.16	3.7664	23.774	0.033823	supercritical
431.67	11.000	156.84	0.0063759	507.67	577.81	2.0993	0.83638	1.2681	305.07	3.7330	23.822	0.033889	supercritical
433.33	11.000	155.79	0.0064187	509.31	579.92	2.1042	0.83664	1.2640	305.98	3.6999	23.871	0.033956	supercritical
435.00	11.000	154.77	0.0064613	510.95	582.02	2.1090	0.83693	1.2599	306.87	3.6673	23.920	0.034025	supercritical
436.67	11.000	153.76	0.0065036	512.58	584.12	2.1138	0.83723	1.2561	307.77	3.6349	23.970	0.034095	supercritical
438.33	11.000	152.77	0.0065458	514.20	586.21	2.1186	0.83756	1.2524	308.65	3.6030	24.020	0.034167	supercritical
440.00	11.000	151.80	0.0065877	515.83	588.29	2.1234	0.83790	1.2488	309.53	3.5714	24.071	0.034240	supercritical
441.67	11.000	150.84	0.0066295	517.45	590.37	2.1281	0.83826	1.2453	310.40	3.5401	24.121	0.034314	supercritical
443.33	11.000	149.90	0.0066710	519.06	592.44	2.1328	0.83864	1.2420	311.27	3.5093	24.173	0.034389	supercritical
445.00	11.000	148.98	0.0067124	520.67	594.51	2.1374	0.83903	1.2388	312.13	3.4787	24.224	0.034465	supercritical
446.67	11.000	148.07	0.0067536	522.28	596.57	2.1420	0.83944	1.2357	312.99	3.4485	24.276	0.034541	supercritical
448.33	11.000	147.18	0.0067946	523.89	598.63	2.1466	0.83986	1.2328	313.84	3.4186	24.328	0.034619	supercritical
450.00	11.000	146.30	0.0068355	525.49	600.68	2.1512	0.84029	1.2299	314.69	3.3891	24.381	0.034696	supercritical
451.67	11.000	145.43	0.0068761	527.09	602.73	2.1557	0.84075	1.2272	315.52	3.3599	24.433	0.034773	supercritical
453.33	11.000	144.58	0.0069166	528.69	604.77	2.1603	0.84121	1.2245	316.36	3.3310	24.486	0.034849	supercritical
455.00	11.000	143.74	0.0069570	530.28	606.81	2.1647	0.84169	1.2219	317.19	3.3024	24.539	0.034920	supercritical
456.67	11.000	142.91	0.0069972	531.88	608.85	2.1692	0.84218	1.2195	318.01	3.2742	24.593	0.034976	supercritical
458.33	11.000	142.10	0.0070372	533.47	610.88	2.1736	0.84268	1.2171	318.83	3.2463	24.646	0.035072	supercritical
460.00	11.000	141.30	0.0070771	535.05	612.90	2.1781	0.84319	1.2148	319.65	3.2186	24.700	0.035168	supercritical
461.67	11.000	140.51	0.0071168	536.64	614.92	2.1825	0.84371	1.2126	320.45	3.1913	24.754	0.035265	supercritical
463.33	11.000	139.73	0.0071564	538.22	616.94	2.1868	0.84425	1.2104	321.26	3.1643	24.809	0.035363	supercritical
465.00	11.000	138.97	0.0071959	539.81	618.96	2.1912	0.84479	1.2084	322.06	3.1376	24.863	0.035462	supercritical
466.67	11.000	138.21	0.0072352	541.38	620.97	2.1955	0.84534	1.2064	322.85	3.1112	24.918	0.035561	supercritical
468.33	11.000	137.47	0.0072744	542.96	622.98	2.1998	0.84591	1.2044	323.65	3.0851	24.972	0.035660	supercritical
470.00	11.000	136.74	0.0073134	544.54	624.99	2.2041	0.84648	1.2026	324.43	3.0593	25.027	0.035761	supercritical
471.67	11.000	136.01	0.0073523	546.11	626.99	2.2083	0.84706	1.2008	325.21	3.0337	25.082	0.035861	supercritical
473.33	11.000	135.30	0.0073911	547.69	628.99	2.2125	0.84765	1.1991	325.99	3.0085	25.138	0.035963	supercritical
475.00	11.000	134.59	0.0074298	549.26	630.99	2.2168	0.84825	1.1974	326.77	2.9835	25.193	0.036065	supercritical
476.67	11.000	133.90	0.0074683	550.83	632.98	2.2209	0.84885	1.1958	327.53	2.9588	25.248	0.036167	supercritical
478.33	11.000	133.21	0.0075067	552.40	634.97	2.2251	0.84947	1.1943	328.30	2.9343	25.304	0.036270	supercritical
480.00	11.000	132.54	0.0075450	553.97	636.96	2.2293	0.85009	1.1928	329.06	2.9101	25.360	0.036374	supercritical
481.67	11.000	131.87	0.0075832	555.53	638.95	2.2334	0.85072	1.1914	329.82	2.8862	25.415	0.036478	supercritical
483.33	11.000	131.21	0.0076213	557.10	640.93	2.2375	0.85135	1.1900	330.57	2.8626	25.471	0.036583	supercritical
485.00	11.000	130.56	0.0076593	558.66	642.92	2.2416	0.85199	1.1887	331.32	2.8391	25.527	0.036688	supercritical
486.67	11.000	129.92	0.0076972	560.23	644.90	2.2457	0.85264	1.1874	332.07	2.8160	25.584	0.036793	supercritical
488.33	11.000	129.28	0.0077349	561.79	646.87	2.2497	0.85329	1.1862	332.81	2.7931	25.640	0.036899	supercritical
490.00	11.000	128.66	0.0077726	563.35	648.85	2.2538	0.85395	1.1850	333.55	2.7704	25.696	0.037005	supercritical
491.67	11.000	128.04	0.0078101	564.91	650.82	2.2578	0.85461	1.1838	334.29	2.7480	25.752	0.037112	supercritical
493.33	11.000	127.43	0.0078476	566.47	652.80	2.2618	0.85528	1.1827	335.02	2.7259	25.809	0.037219	supercritical
495.00	11.000	126.82	0.0078849	568.03	654.77	2.2658	0.85596	1.1817	335.75	2.7039	25.865	0.037327	supercritical
496.67	11.000	126.23	0.0079222	569.59	656.73	2.2698	0.85664	1.1807	336.47	2.6822	25.922	0.037435	supercritical
498.33	11.000	125.64	0.0079594	571.15	658.70	2.2737	0.85732	1.1797	337.19	2.6607	25.979	0.037543	supercritical
500.00	11.000	125.06	0.0079964	572.71	660.67	2.2777	0.85801	1.1788	337.91	2.6395	26.035	0.037652	supercritical
501.67	11.000	124.48	0.0080334	574.26	662.63	2.2816	0.85871	1.1779	338.63	2.6185	26.092	0.037761	supercritical
503.33	11.000	123.91	0.0080703	575.82	664.59	2.2855	0.85940	1.1770	339.34	2.5977	26.149	0.037870	supercritical
505.00	11.000	123.35	0.0081071	577.38	666.55	2.2894	0.86010	1.1762	340.05	2.5771	26.206	0.037980	supercritical
506.67	11.000	122.79	0.0081438	578.93	668.51	2.2932	0.86081	1.1754	340.75	2.5567	26.263	0.038090	supercritical
508.33	11.000	122.24	0.0081805	580.49	670.47	2.2971	0.86152	1.1746	341.45	2.5365	26.320	0.038200	supercritical
510.00	11.000	121.70	0.0082170	582.04	672.43	2.3009	0.86223	1.1739	342.15	2.5166	26.377	0.038311	supercritical
511.67	11.000	121.16	0.0082535	583.60	674.39	2.3048	0.86295	1.1732	342.85	2.4968	26.434	0.038422	supercritical
513.33	11.000	120.63	0.0082899	585.15	676.34	2.3086	0.86367	1.1725	343.54	2.4773	26.491	0.038534	supercritical
515.00	11.000	120.10	0.0083262	586.71	678.29	2.3124	0.86439	1.1719	344.23	2.4580	26.548	0.038645	supercritical
516.67	11.000	119.58	0.0083624	588.26	680.25	2.3162	0.86512	1.1712	344.92	2.4388	26.605	0.038757	supercritical
518.33	11.000	119.07	0.0083985	589.81	682.20	2.3199	0.86585	1.1707	345.61	2.4199	26.663	0.038869	supercritical
520.00	11.000	118.56	0.0084346	591.37	684.15	2.3237	0.86658	1.1701	346.29	2.4011	26.720	0.038982	supercritical
521.67	11.000	118.06	0.0084706	592.92	686.10	2.3274	0.86731	1.1696	346.97	2.3826	26.777	0.039095	supercritical
523.33	11.000	117.56	0.0085065	594.47	688.05	2.3312	0.86805	1.1690	347.64	2.3642	26.834	0.039208	supercritical
525.00	11.000	117.06	0.0085424	596.03	689.99	2.3349	0.86879	1.1686	348.32	2.3460	26.892	0.039321	supercritical
526.67	11.000	116.57	0.0085782	597.58	691.94	2.3386	0.86953	1.1681	348.99	2.3280	26.949	0.039434	supercritical
528.33	11.000	116.09	0.0086139	599.14	693.89	2.3423	0.87027	1.1677	349.66	2.3101	27.006	0.039548	supercritical
530.00	11.000	115.61	0.0086496	600.69	695.83	2.3460	0.87102	1.1673	350.32	2.2925	27.063	0.039662	supercritical
531.67	11.000	115.14	0.0086851	602.24	697.78	2.3496	0.87176	1.1669	350.98	2.2750	27.121	0.039776	supercritical
533.33	11.000	114.67	0.0087207	603.80	699.72	2.3533	0.87251	1.1665	351.64	2.2577	27.178	0.039891	supercritical
535.00	11.000	114.21	0.0087561	605.35	701.67	2.3569	0.87326	1.1661	352.30	2.2406	27.235	0.040005	supercritical
536.67	11.000	113.75	0.0087915	606.90	703.61	2.3605	0.87402	1.1658	352.96	2.2236	27.293	0.040120	supercritical
538.33	11.000	113.29	0.0088268	608.46	705.55	2.3642	0.87477	1.1655	353.61	2.2068	27.350	0.040235	supercritical
540.00	11.000	112.84	0.0088621	610.01	707.50	2.3678	0.87553	1.1652	354.26	2.1902	27.407	0.040350	supercritical
541.67	11.000	112.39	0.0088973	611.57	709.44	2.3713	0.87628	1.1649	354.91	2.1737	27.465	0.040466	supercritical
543.33	11.000	111.95	0.0089324	613.12	711.38	2.3749	0.87704	1.1647	355.56	2.1574	27.522	0.040582	supercritical
545.00	11.000	111.51	0.0089675	614.68	713.32	2.3785	0.87780	1.1645	356.20	2.1413	27.579	0.040697	supercritical
546.67	11.000	111.08	0.0090025	616.23	715.26	2.3820	0.87856	1.1642	356.84	2.1253	27.637	0.040813	supercritical
548.33	11.000	110.65	0.0090375	617.79	717.20	2.3856	0.87932	1.1640	357.48	2.1094	27.694	0.040930	supercritical
550.00	11.000	110.22	0.0090724	619.34	719.14	2.3891	0.88009	1.1639	358.12	2.0937	27.751	0.041046	supercritical
551.67	11.000	109.80	0.0091072	620.90	721.08	2.3926	0.88085	1.1637	358.75	2.0782	27.809	0.041162	supercritical
553.33	11.000	109.39	0.0091420	622.46	723.02	2.3962	0.88161	1.1635	359.38	2.0628	27.866	0.041279	supercritical
555.00	11.000	108.97	0.0091767	624.01	724.96	2.3997	0.88238	1.1634	360.01	2.0476	27.923	0.041396	supercritical
556.67	11.000	108.56	0.0092114	625.57	726.90	2.4031	0.88314	1.1633	360.64	2.0325	27.981	0.041513	supercritical
558.33	11.000	108.15	0.0092461	627.13	728.84	2.4066	0.88391	1.1632	361.27	2.0175	28.038	0.041630	supercritical
560.00	11.000	107.75	0.0092806	628.69	730.77	2.4101	0.88468	1.1631	361.89	2.0027	28.095	0.041747	supercritical
561.67	11.000	107.35	0.0093152	630.25	732.71	2.4135	0.88545	1.1630	362.51	1.9880	28.152	0.041865	supercritical
563.33	11.000	106.96	0.0093496	631.81	734.65	2.4170	0.88621	1.1629	363.13	1.9735	28.210	0.041983	supercritical
565.00	11.000	106.56	0.0093841	633.36	736.59	2.4204	0.88698	1.1629	363.75	1.9591	28.267	0.042100	supercritical
566.67	11.000	106.17	0.0094185	634.92	738.53	2.4239	0.88775	1.1628	364.37	1.9448	28.324	0.042218	supercritical
568.33	11.000	105.79	0.0094528	636.49	740.47	2.4273	0.88852	1.1628	364.98	1.9307	28.381	0.042336	supercritical
570.00	11.000	105.41	0.0094871	638.05	742.40	2.4307	0.88929	1.1628	365.59	1.9166	28.438	0.042454	supercritical
571.67	11.000	105.03	0.0095213	639.61	744.34	2.4341	0.89006	1.1628	366.20	1.9028	28.496	0.042573	supercritical
573.33	11.000	104.65	0.0095555	641.17	746.28	2.4375	0.89083	1.1628	366.81	1.8890	28.553	0.042691	supercritical
575.00	11.000	104.28	0.0095896	642.73	748.22	2.4408	0.89160	1.1628	367.41	1.8754	28.610	0.042809	supercritical
576.67	11.000	103.91	0.0096237	644.29	750.16	2.4442	0.89237	1.1628	368.02	1.8619	28.667	0.042928	supercritical
578.33	11.000	103.54	0.0096578	645.86	752.09	2.4475	0.89314	1.1629	368.62	1.8485	28.724	0.043047	supercritical
580.00	11.000	103.18	0.0096918	647.42	754.03	2.4509	0.89391	1.1629	369.22	1.8352	28.781	0.043165	supercritical
581.67	11.000	102.82	0.0097257	648.99	755.97	2.4542	0.89468	1.1630	369.82	1.8221	28.838	0.043284	supercritical
583.33	11.000	102.46	0.0097596	650.55	757.91	2.4576	0.89545	1.1630	370.42	1.8091	28.895	0.043403	supercritical
585.00	11.000	102.11	0.0097935	652.12	759.85	2.4609	0.89622	1.1631	371.01	1.7962	28.952	0.043523	supercritical
586.67	11.000	101.76	0.0098274	653.68	761.79	2.4642	0.89699	1.1632	371.60	1.7834	29.009	0.043642	supercritical
588.33	11.000	101.41	0.0098611	655.25	763.72	2.4675	0.89775	1.1633	372.19	1.7707	29.066	0.043761	supercritical
590.00	11.000	101.06	0.0098949	656.82	765.66	2.4708	0.89852	1.1634	372.78	1.7581	29.122	0.043880	supercritical
591.67	11.000	100.72	0.0099286	658.39	767.60	2.4741	0.89929	1.1635	373.37	1.7457	29.179	0.044000	supercritical
593.33	11.000	100.38	0.0099623	659.96	769.54	2.4773	0.90006	1.1637	373.96	1.7333	29.236	0.044119	supercritical
595.00	11.000	100.04	0.0099959	661.53	771.48	2.4806	0.90083	1.1638	374.54	1.7211	29.293	0.044239	supercritical
596.67	11.000	99.706	0.010029	663.10	773.42	2.4839	0.90159	1.1639	375.13	1.7090	29.350	0.044359	supercritical
598.33	11.000	99.373	0.010063	664.67	775.36	2.4871	0.90236	1.1641	375.71	1.6969	29.406	0.044479	supercritical
600.00	11.000	99.044	0.010097	666.24	777.30	2.4903	0.90313	1.1642	376.29	1.6850	29.463	0.044599	supercritical
601.67	11.000	98.716	0.010130	667.81	779.24	2.4936	0.90389	1.1644	376.86	1.6732	29.520	0.044718	supercritical
603.33	11.000	98.392	0.010163	669.38	781.18	2.4968	0.90466	1.1646	377.44	1.6615	29.576	0.044839	supercritical
605.00	11.000	98.069	0.010197	670.96	783.12	2.5000	0.90542	1.1647	378.01	1.6499	29.633	0.044959	supercritical
606.67	11.000	97.749	0.010230	672.53	785.06	2.5032	0.90618	1.1649	378.59	1.6384	29.689	0.045079	supercritical
608.33	11.000	97.432	0.010264	674.11	787.01	2.5064	0.90695	1.1651	379.16	1.6269	29.746	0.045199	supercritical
610.00	11.000	97.117	0.010297	675.68	788.95	2.5096	0.90771	1.1653	379.73	1.6156	29.802	0.045319	supercritical
611.67	11.000	96.804	0.010330	677.26	790.89	2.5128	0.90847	1.1655	380.30	1.6044	29.859	0.045440	supercritical
613.33	11.000	96.494	0.010363	678.84	792.83	2.5159	0.90923	1.1657	380.86	1.5933	29.915	0.045560	supercritical
615.00	11.000	96.186	0.010397	680.41	794.78	2.5191	0.90999	1.1660	381.43	1.5822	29.971	0.045680	supercritical
616.67	11.000	95.880	0.010430	681.99	796.72	2.5223	0.91075	1.1662	381.99	1.5713	30.028	0.045801	supercritical
618.33	11.000	95.576	0.010463	683.57	798.66	2.5254	0.91151	1.1664	382.56	1.5605	30.084	0.045922	supercritical
620.00	11.000	95.275	0.010496	685.15	800.61	2.5285	0.91227	1.1667	383.12	1.5497	30.140	0.046042	supercritical
621.67	11.000	94.976	0.010529	686.73	802.55	2.5317	0.91302	1.1669	383.68	1.5390	30.197	0.046163	supercritical
623.33	11.000	94.679	0.010562	688.32	804.50	2.5348	0.91378	1.1671	384.23	1.5284	30.253	0.046284	supercritical
625.00	11.000	94.384	0.010595	689.90	806.44	2.5379	0.91454	1.1674	384.79	1.5180	30.309	0.046404	supercritical
626.67	11.000	94.091	0.010628	691.48	808.39	2.5410	0.91529	1.1677	385.35	1.5075	30.365	0.046525	supercritical
628.33	11.000	93.801	0.010661	693.07	810.34	2.5441	0.91604	1.1679	385.90	1.4972	30.421	0.046646	supercritical
630.00	11.000	93.512	0.010694	694.65	812.28	2.5472	0.91679	1.1682	386.45	1.4870	30.477	0.046767	supercritical
631.67	11.000	93.226	0.010727	696.24	814.23	2.5503	0.91755	1.1685	387.00	1.4768	30.533	0.046888	supercritical
633.33	11.000	92.941	0.010760	697.82	816.18	2.5534	0.91830	1.1687	387.55	1.4668	30.589	0.047009	supercritical
635.00	11.000	92.658	0.010792	699.41	818.13	2.5565	0.91905	1.1690	388.10	1.4568	30.645	0.047130	supercritical
636.67	11.000	92.378	0.010825	701.00	820.07	2.5595	0.91979	1.1693	388.65	1.4469	30.701	0.047251	supercritical
638.33	11.000	92.099	0.010858	702.59	822.02	2.5626	0.92054	1.1696	389.19	1.4370	30.757	0.047372	supercritical
640.00	11.000	91.823	0.010891	704.18	823.97	2.5656	0.92129	1.1699	389.74	1.4273	30.812	0.047493	supercritical
641.67	11.000	91.548	0.010923	705.77	825.92	2.5687	0.92203	1.1702	390.28	1.4176	30.868	0.047614	supercritical
643.33	11.000	91.275	0.010956	707.36	827.87	2.5717	0.92278	1.1705	390.82	1.4080	30.924	0.047735	supercritical
645.00	11.000	91.004	0.010989	708.95	829.82	2.5747	0.92352	1.1708	391.36	1.3985	30.980	0.047856	supercritical
646.67	11.000	90.734	0.011021	710.54	831.78	2.5778	0.92426	1.1711	391.90	1.3891	31.035	0.047977	supercritical
648.33	11.000	90.467	0.011054	712.14	833.73	2.5808	0.92500	1.1714	392.44	1.3797	31.091	0.048098	supercritical
650.00	11.000	90.201	0.011086	713.73	835.68	2.5838	0.92574	1.1718	392.97	1.3704	31.146	0.048220	supercritical
651.67	11.000	89.937	0.011119	715.33	837.63	2.5868	0.92648	1.1721	393.51	1.3612	31.202	0.048341	supercritical
653.33	11.000	89.675	0.011151	716.92	839.59	2.5898	0.92721	1.1724	394.04	1.3521	31.257	0.048462	supercritical
655.00	11.000	89.415	0.011184	718.52	841.54	2.5928	0.92795	1.1727	394.58	1.3430	31.313	0.048583	supercritical
