Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
336.67	19.000	682.64	0.0014649	308.78	336.61	1.3867	0.92755	2.6583	379.26	1.3266	55.088	0.073698	supercritical
338.33	19.000	671.08	0.0014901	312.75	341.06	1.3999	0.92792	2.6785	372.58	1.3961	53.712	0.072468	supercritical
340.00	19.000	659.44	0.0015164	316.73	345.54	1.4131	0.92808	2.6962	366.21	1.4672	52.371	0.071260	supercritical
341.67	19.000	647.75	0.0015438	320.72	350.05	1.4263	0.92802	2.7110	360.17	1.5397	51.066	0.070074	supercritical
343.33	19.000	636.04	0.0015722	324.70	354.58	1.4396	0.92772	2.7224	354.46	1.6133	49.800	0.068913	supercritical
345.00	19.000	624.34	0.0016017	328.69	359.12	1.4528	0.92719	2.7300	349.08	1.6877	48.575	0.067776	supercritical
346.67	19.000	612.67	0.0016322	332.66	363.67	1.4659	0.92645	2.7334	344.04	1.7624	47.392	0.066664	supercritical
348.33	19.000	601.07	0.0016637	336.62	368.23	1.4790	0.92553	2.7325	339.35	1.8370	46.254	0.065578	supercritical
350.00	19.000	589.57	0.0016961	340.55	372.78	1.4921	0.92446	2.7270	334.99	1.9109	45.162	0.064518	supercritical
351.67	19.000	578.22	0.0017295	344.46	377.32	1.5050	0.92330	2.7171	330.97	1.9838	44.116	0.063484	supercritical
353.33	19.000	567.02	0.0017636	348.33	381.83	1.5178	0.92206	2.7030	327.28	2.0552	43.119	0.062479	supercritical
355.00	19.000	556.03	0.0017985	352.15	386.32	1.5305	0.92079	2.6850	323.91	2.1247	42.170	0.061502	supercritical
356.67	19.000	545.25	0.0018340	355.94	390.78	1.5430	0.91950	2.6634	320.85	2.1921	41.269	0.060554	supercritical
358.33	19.000	534.71	0.0018702	359.67	395.20	1.5554	0.91819	2.6387	318.09	2.2570	40.416	0.059636	supercritical
360.00	19.000	524.44	0.0019068	363.35	399.58	1.5676	0.91687	2.6112	315.62	2.3192	39.611	0.058747	supercritical
361.67	19.000	514.44	0.0019439	366.97	403.90	1.5796	0.91555	2.5814	313.41	2.3785	38.851	0.057889	supercritical
363.33	19.000	504.73	0.0019813	370.54	408.18	1.5914	0.91421	2.5495	311.46	2.4346	38.136	0.057061	supercritical
365.00	19.000	495.30	0.0020190	374.04	412.40	1.6029	0.91286	2.5160	309.75	2.4876	37.464	0.056262	supercritical
366.67	19.000	486.18	0.0020568	377.49	416.57	1.6143	0.91149	2.4812	308.26	2.5372	36.833	0.055494	supercritical
368.33	19.000	477.36	0.0020949	380.87	420.67	1.6255	0.91010	2.4456	306.97	2.5835	36.242	0.054755	supercritical
370.00	19.000	468.83	0.0021330	384.19	424.72	1.6365	0.90869	2.4093	305.88	2.6264	35.688	0.054046	supercritical
371.67	19.000	460.60	0.0021711	387.45	428.70	1.6472	0.90726	2.3727	304.96	2.6660	35.170	0.053366	supercritical
373.33	19.000	452.66	0.0022091	390.65	432.63	1.6577	0.90582	2.3360	304.20	2.7023	34.686	0.052714	supercritical
375.00	19.000	445.01	0.0022471	393.79	436.49	1.6681	0.90437	2.2996	303.59	2.7355	34.233	0.052091	supercritical
376.67	19.000	437.63	0.0022850	396.88	440.29	1.6782	0.90292	2.2635	303.11	2.7655	33.811	0.051495	supercritical
378.33	19.000	430.52	0.0023228	399.90	444.03	1.6881	0.90147	2.2280	302.75	2.7926	33.416	0.050926	supercritical
380.00	19.000	423.67	0.0023603	402.87	447.72	1.6978	0.90003	2.1932	302.50	2.8169	33.047	0.050384	supercritical
381.67	19.000	417.08	0.0023976	405.79	451.35	1.7073	0.89860	2.1592	302.36	2.8384	32.703	0.049866	supercritical
383.33	19.000	410.72	0.0024348	408.66	454.92	1.7167	0.89720	2.1261	302.30	2.8574	32.381	0.049374	supercritical
385.00	19.000	404.59	0.0024716	411.47	458.43	1.7258	0.89581	2.0940	302.32	2.8739	32.081	0.048906	supercritical
386.67	19.000	398.68	0.0025083	414.24	461.90	1.7348	0.89445	2.0628	302.42	2.8881	31.801	0.048460	supercritical
388.33	19.000	392.99	0.0025446	416.96	465.31	1.7436	0.89313	2.0327	302.59	2.9001	31.539	0.048037	supercritical
390.00	19.000	387.49	0.0025807	419.64	468.67	1.7523	0.89184	2.0035	302.81	2.9100	31.295	0.047635	supercritical
391.67	19.000	382.19	0.0026165	422.27	471.99	1.7607	0.89058	1.9754	303.09	2.9180	31.067	0.047253	supercritical
393.33	19.000	377.07	0.0026520	424.87	475.26	1.7691	0.88936	1.9483	303.42	2.9241	30.854	0.046891	supercritical
395.00	19.000	372.13	0.0026873	427.43	478.48	1.7773	0.88819	1.9223	303.80	2.9286	30.655	0.046548	supercritical
396.67	19.000	367.35	0.0027222	429.94	481.67	1.7853	0.88705	1.8972	304.21	2.9315	30.469	0.046223	supercritical
398.33	19.000	362.73	0.0027569	432.43	484.81	1.7932	0.88596	1.8730	304.66	2.9329	30.296	0.045915	supercritical
400.00	19.000	358.26	0.0027912	434.88	487.91	1.8010	0.88491	1.8499	305.15	2.9328	30.134	0.045623	supercritical
401.67	19.000	353.94	0.0028253	437.29	490.97	1.8086	0.88390	1.8276	305.66	2.9315	29.983	0.045347	supercritical
403.33	19.000	349.75	0.0028592	439.68	494.00	1.8161	0.88294	1.8061	306.20	2.9290	29.842	0.045086	supercritical
405.00	19.000	345.70	0.0028927	442.03	497.00	1.8235	0.88202	1.7856	306.77	2.9254	29.710	0.044839	supercritical
406.67	19.000	341.77	0.0029260	444.36	499.95	1.8308	0.88114	1.7658	307.35	2.9207	29.587	0.044606	supercritical
408.33	19.000	337.96	0.0029590	446.66	502.88	1.8380	0.88030	1.7468	307.96	2.9150	29.473	0.044385	supercritical
410.00	19.000	334.26	0.0029917	448.94	505.78	1.8451	0.87951	1.7286	308.59	2.9084	29.366	0.044178	supercritical
411.67	19.000	330.67	0.0030241	451.19	508.64	1.8521	0.87876	1.7111	309.23	2.9011	29.267	0.043981	supercritical
413.33	19.000	327.19	0.0030564	453.41	511.48	1.8590	0.87805	1.6942	309.88	2.8929	29.174	0.043796	supercritical
415.00	19.000	323.80	0.0030883	455.61	514.29	1.8657	0.87738	1.6781	310.55	2.8840	29.088	0.043622	supercritical
416.67	19.000	320.51	0.0031200	457.80	517.08	1.8724	0.87675	1.6625	311.23	2.8744	29.008	0.043458	supercritical
418.33	19.000	317.31	0.0031515	459.96	519.83	1.8790	0.87616	1.6476	311.92	2.8643	28.934	0.043303	supercritical
420.00	19.000	314.19	0.0031828	462.10	522.57	1.8856	0.87561	1.6332	312.62	2.8536	28.866	0.043158	supercritical
421.67	19.000	311.16	0.0032138	464.22	525.28	1.8920	0.87509	1.6194	313.33	2.8423	28.802	0.043021	supercritical
423.33	19.000	308.21	0.0032446	466.32	527.97	1.8984	0.87461	1.6061	314.05	2.8306	28.744	0.042893	supercritical
425.00	19.000	305.33	0.0032751	468.41	530.63	1.9046	0.87417	1.5933	314.77	2.8184	28.690	0.042773	supercritical
426.67	19.000	302.53	0.0033055	470.47	533.28	1.9109	0.87376	1.5810	315.50	2.8059	28.640	0.042660	supercritical
428.33	19.000	299.80	0.0033356	472.53	535.90	1.9170	0.87338	1.5691	316.23	2.7929	28.595	0.042555	supercritical
430.00	19.000	297.13	0.0033655	474.56	538.51	1.9231	0.87303	1.5577	316.97	2.7797	28.553	0.042456	supercritical
431.67	19.000	294.53	0.0033953	476.59	541.10	1.9291	0.87272	1.5467	317.71	2.7661	28.515	0.042364	supercritical
433.33	19.000	291.99	0.0034248	478.59	543.66	1.9350	0.87244	1.5361	318.46	2.7522	28.481	0.042278	supercritical
435.00	19.000	289.51	0.0034541	480.59	546.22	1.9409	0.87218	1.5258	319.20	2.7381	28.450	0.042198	supercritical
436.67	19.000	287.09	0.0034833	482.57	548.75	1.9467	0.87196	1.5160	319.95	2.7237	28.422	0.042123	supercritical
438.33	19.000	284.72	0.0035122	484.54	551.27	1.9525	0.87177	1.5065	320.71	2.7092	28.397	0.042053	supercritical
440.00	19.000	282.41	0.0035410	486.49	553.77	1.9582	0.87160	1.4973	321.46	2.6944	28.375	0.041988	supercritical
441.67	19.000	280.14	0.0035696	488.44	556.26	1.9638	0.87146	1.4884	322.22	2.6795	28.356	0.041927	supercritical
443.33	19.000	277.93	0.0035981	490.37	558.73	1.9694	0.87134	1.4799	322.97	2.6645	28.340	0.041870	supercritical
445.00	19.000	275.76	0.0036263	492.29	561.19	1.9749	0.87125	1.4717	323.73	2.6493	28.325	0.041817	supercritical
446.67	19.000	273.64	0.0036544	494.21	563.64	1.9804	0.87119	1.4637	324.49	2.6339	28.314	0.041766	supercritical
448.33	19.000	271.56	0.0036824	496.11	566.07	1.9859	0.87115	1.4560	325.25	2.6185	28.304	0.041718	supercritical
450.00	19.000	269.53	0.0037101	498.00	568.49	1.9912	0.87113	1.4485	326.00	2.6030	28.297	0.041671	supercritical
451.67	19.000	267.54	0.0037378	499.88	570.90	1.9966	0.87113	1.4414	326.76	2.5874	28.292	0.041623	supercritical
453.33	19.000	265.59	0.0037653	501.76	573.30	2.0019	0.87116	1.4344	327.52	2.5718	28.288	0.041570	supercritical
455.00	19.000	263.67	0.0037926	503.62	575.68	2.0071	0.87120	1.4277	328.28	2.5561	28.287	0.041503	supercritical
456.67	19.000	261.80	0.0038198	505.48	578.06	2.0123	0.87127	1.4212	329.03	2.5404	28.287	0.041382	supercritical
458.33	19.000	259.95	0.0038468	507.33	580.42	2.0175	0.87136	1.4149	329.79	2.5246	28.289	0.041399	supercritical
460.00	19.000	258.15	0.0038737	509.17	582.77	2.0226	0.87146	1.4088	330.54	2.5088	28.293	0.041418	supercritical
461.67	19.000	256.38	0.0039005	511.01	585.12	2.0277	0.87159	1.4029	331.29	2.4930	28.299	0.041439	supercritical
463.33	19.000	254.64	0.0039271	512.83	587.45	2.0328	0.87173	1.3972	332.05	2.4772	28.306	0.041463	supercritical
465.00	19.000	252.93	0.0039537	514.65	589.77	2.0378	0.87189	1.3917	332.80	2.4614	28.314	0.041489	supercritical
466.67	19.000	251.25	0.0039800	516.47	592.09	2.0427	0.87207	1.3863	333.55	2.4456	28.324	0.041518	supercritical
468.33	19.000	249.61	0.0040063	518.27	594.39	2.0477	0.87226	1.3812	334.29	2.4298	28.335	0.041549	supercritical
470.00	19.000	247.99	0.0040324	520.08	596.69	2.0526	0.87247	1.3762	335.04	2.4140	28.347	0.041582	supercritical
471.67	19.000	246.40	0.0040585	521.87	598.98	2.0574	0.87270	1.3713	335.78	2.3983	28.361	0.041617	supercritical
473.33	19.000	244.84	0.0040844	523.66	601.26	2.0623	0.87294	1.3666	336.53	2.3826	28.376	0.041654	supercritical
475.00	19.000	243.30	0.0041102	525.44	603.54	2.0671	0.87320	1.3620	337.27	2.3670	28.392	0.041693	supercritical
476.67	19.000	241.79	0.0041358	527.22	605.80	2.0718	0.87347	1.3576	338.00	2.3513	28.409	0.041734	supercritical
478.33	19.000	240.30	0.0041614	529.00	608.06	2.0766	0.87375	1.3533	338.74	2.3358	28.427	0.041776	supercritical
480.00	19.000	238.84	0.0041869	530.76	610.31	2.0813	0.87405	1.3491	339.48	2.3202	28.446	0.041821	supercritical
481.67	19.000	237.40	0.0042122	532.53	612.56	2.0859	0.87436	1.3451	340.21	2.3048	28.466	0.041867	supercritical
483.33	19.000	235.99	0.0042375	534.29	614.80	2.0906	0.87468	1.3412	340.94	2.2894	28.487	0.041915	supercritical
485.00	19.000	234.60	0.0042626	536.04	617.03	2.0952	0.87502	1.3374	341.67	2.2740	28.509	0.041964	supercritical
486.67	19.000	233.23	0.0042877	537.79	619.26	2.0998	0.87536	1.3337	342.40	2.2587	28.532	0.042015	supercritical
488.33	19.000	231.88	0.0043126	539.54	621.48	2.1043	0.87572	1.3301	343.12	2.2435	28.556	0.042068	supercritical
490.00	19.000	230.55	0.0043375	541.28	623.69	2.1088	0.87609	1.3266	343.84	2.2284	28.580	0.042122	supercritical
491.67	19.000	229.24	0.0043622	543.02	625.90	2.1133	0.87647	1.3233	344.56	2.2133	28.605	0.042177	supercritical
493.33	19.000	227.95	0.0043869	544.75	628.10	2.1178	0.87686	1.3200	345.28	2.1983	28.631	0.042234	supercritical
495.00	19.000	226.68	0.0044115	546.48	630.30	2.1223	0.87726	1.3168	346.00	2.1834	28.658	0.042292	supercritical
496.67	19.000	225.43	0.0044360	548.21	632.49	2.1267	0.87767	1.3137	346.71	2.1685	28.686	0.042351	supercritical
498.33	19.000	224.20	0.0044604	549.93	634.68	2.1311	0.87809	1.3108	347.42	2.1538	28.714	0.042412	supercritical
500.00	19.000	222.98	0.0044847	551.65	636.86	2.1354	0.87852	1.3078	348.13	2.1391	28.743	0.042474	supercritical
501.67	19.000	221.78	0.0045089	553.37	639.04	2.1398	0.87896	1.3050	348.84	2.1245	28.772	0.042537	supercritical
503.33	19.000	220.60	0.0045331	555.08	641.21	2.1441	0.87941	1.3023	349.55	2.1100	28.802	0.042602	supercritical
505.00	19.000	219.44	0.0045572	556.79	643.38	2.1484	0.87986	1.2996	350.25	2.0955	28.833	0.042667	supercritical
506.67	19.000	218.29	0.0045811	558.50	645.54	2.1527	0.88033	1.2970	350.95	2.0812	28.864	0.042734	supercritical
508.33	19.000	217.15	0.0046050	560.21	647.70	2.1569	0.88080	1.2945	351.65	2.0669	28.896	0.042802	supercritical
510.00	19.000	216.03	0.0046289	561.91	649.86	2.1612	0.88128	1.2921	352.34	2.0527	28.928	0.042871	supercritical
511.67	19.000	214.93	0.0046526	563.61	652.01	2.1654	0.88176	1.2897	353.04	2.0387	28.961	0.042940	supercritical
513.33	19.000	213.84	0.0046763	565.31	654.16	2.1696	0.88226	1.2874	353.73	2.0247	28.994	0.043011	supercritical
515.00	19.000	212.77	0.0046999	567.00	656.30	2.1738	0.88276	1.2852	354.42	2.0107	29.028	0.043083	supercritical
516.67	19.000	211.71	0.0047235	568.69	658.44	2.1779	0.88327	1.2830	355.11	1.9969	29.062	0.043156	supercritical
518.33	19.000	210.66	0.0047469	570.39	660.58	2.1820	0.88378	1.2809	355.79	1.9832	29.097	0.043229	supercritical
520.00	19.000	209.63	0.0047703	572.07	662.71	2.1861	0.88430	1.2788	356.47	1.9695	29.132	0.043304	supercritical
521.67	19.000	208.61	0.0047937	573.76	664.84	2.1902	0.88483	1.2768	357.16	1.9560	29.168	0.043380	supercritical
523.33	19.000	207.60	0.0048169	575.44	666.97	2.1943	0.88536	1.2749	357.83	1.9425	29.204	0.043456	supercritical
525.00	19.000	206.61	0.0048401	577.13	669.09	2.1983	0.88590	1.2730	358.51	1.9292	29.240	0.043533	supercritical
526.67	19.000	205.62	0.0048632	578.81	671.21	2.2024	0.88644	1.2712	359.19	1.9159	29.277	0.043611	supercritical
528.33	19.000	204.65	0.0048863	580.49	673.33	2.2064	0.88699	1.2694	359.86	1.9027	29.314	0.043690	supercritical
530.00	19.000	203.69	0.0049093	582.16	675.44	2.2104	0.88755	1.2677	360.53	1.8896	29.352	0.043769	supercritical
531.67	19.000	202.75	0.0049323	583.84	677.55	2.2144	0.88811	1.2660	361.20	1.8766	29.390	0.043850	supercritical
533.33	19.000	201.81	0.0049551	585.51	679.66	2.2183	0.88867	1.2644	361.86	1.8637	29.428	0.043931	supercritical
535.00	19.000	200.89	0.0049779	587.19	681.77	2.2223	0.88924	1.2628	362.53	1.8508	29.467	0.044012	supercritical
536.67	19.000	199.97	0.0050007	588.86	683.87	2.2262	0.88982	1.2613	363.19	1.8381	29.506	0.044095	supercritical
538.33	19.000	199.07	0.0050234	590.53	685.97	2.2301	0.89040	1.2598	363.85	1.8255	29.545	0.044178	supercritical
540.00	19.000	198.17	0.0050461	592.19	688.07	2.2340	0.89098	1.2583	364.50	1.8129	29.584	0.044262	supercritical
541.67	19.000	197.29	0.0050686	593.86	690.17	2.2379	0.89157	1.2569	365.16	1.8004	29.624	0.044346	supercritical
543.33	19.000	196.42	0.0050912	595.53	692.26	2.2417	0.89216	1.2555	365.81	1.7881	29.664	0.044432	supercritical
545.00	19.000	195.56	0.0051136	597.19	694.35	2.2456	0.89275	1.2542	366.46	1.7758	29.704	0.044517	supercritical
546.67	19.000	194.70	0.0051361	598.85	696.44	2.2494	0.89335	1.2529	367.11	1.7636	29.745	0.044604	supercritical
548.33	19.000	193.86	0.0051584	600.52	698.53	2.2532	0.89395	1.2517	367.76	1.7515	29.786	0.044691	supercritical
550.00	19.000	193.02	0.0051808	602.18	700.61	2.2570	0.89456	1.2504	368.41	1.7394	29.827	0.044778	supercritical
551.67	19.000	192.20	0.0052030	603.84	702.70	2.2608	0.89517	1.2493	369.05	1.7275	29.868	0.044867	supercritical
553.33	19.000	191.38	0.0052252	605.50	704.78	2.2646	0.89578	1.2481	369.69	1.7157	29.910	0.044955	supercritical
555.00	19.000	190.57	0.0052474	607.16	706.86	2.2683	0.89640	1.2470	370.33	1.7039	29.952	0.045045	supercritical
556.67	19.000	189.77	0.0052695	608.81	708.93	2.2720	0.89701	1.2459	370.97	1.6922	29.994	0.045134	supercritical
558.33	19.000	188.98	0.0052916	610.47	711.01	2.2758	0.89764	1.2449	371.60	1.6806	30.036	0.045225	supercritical
560.00	19.000	188.20	0.0053136	612.12	713.08	2.2795	0.89826	1.2439	372.24	1.6691	30.079	0.045316	supercritical
561.67	19.000	187.42	0.0053356	613.78	715.16	2.2832	0.89889	1.2429	372.87	1.6577	30.121	0.045407	supercritical
563.33	19.000	186.65	0.0053575	615.43	717.23	2.2869	0.89952	1.2419	373.50	1.6464	30.164	0.045499	supercritical
565.00	19.000	185.90	0.0053794	617.09	719.29	2.2905	0.90015	1.2410	374.13	1.6351	30.207	0.045591	supercritical
566.67	19.000	185.14	0.0054012	618.74	721.36	2.2942	0.90078	1.2401	374.75	1.6240	30.250	0.045684	supercritical
568.33	19.000	184.40	0.0054230	620.39	723.43	2.2978	0.90142	1.2392	375.38	1.6129	30.294	0.045777	supercritical
570.00	19.000	183.66	0.0054447	622.04	725.49	2.3014	0.90206	1.2384	376.00	1.6019	30.337	0.045871	supercritical
571.67	19.000	182.93	0.0054664	623.69	727.56	2.3051	0.90270	1.2375	376.62	1.5910	30.381	0.045965	supercritical
573.33	19.000	182.21	0.0054881	625.34	729.62	2.3087	0.90334	1.2367	377.24	1.5801	30.425	0.046059	supercritical
575.00	19.000	181.50	0.0055097	626.99	731.68	2.3123	0.90399	1.2360	377.86	1.5694	30.469	0.046154	supercritical
576.67	19.000	180.79	0.0055313	628.64	733.74	2.3158	0.90464	1.2352	378.47	1.5587	30.513	0.046250	supercritical
578.33	19.000	180.09	0.0055528	630.29	735.80	2.3194	0.90528	1.2345	379.08	1.5481	30.558	0.046346	supercritical
580.00	19.000	179.40	0.0055743	631.94	737.85	2.3229	0.90593	1.2338	379.70	1.5376	30.602	0.046442	supercritical
581.67	19.000	178.71	0.0055957	633.59	739.91	2.3265	0.90659	1.2331	380.31	1.5271	30.647	0.046538	supercritical
583.33	19.000	178.03	0.0056171	635.24	741.96	2.3300	0.90724	1.2325	380.91	1.5168	30.692	0.046635	supercritical
585.00	19.000	177.35	0.0056385	636.89	744.02	2.3335	0.90790	1.2318	381.52	1.5065	30.737	0.046733	supercritical
586.67	19.000	176.68	0.0056598	638.53	746.07	2.3370	0.90855	1.2312	382.12	1.4963	30.782	0.046830	supercritical
588.33	19.000	176.02	0.0056811	640.18	748.12	2.3405	0.90921	1.2306	382.73	1.4861	30.827	0.046928	supercritical
590.00	19.000	175.36	0.0057024	641.83	750.17	2.3440	0.90987	1.2301	383.33	1.4761	30.872	0.047027	supercritical
591.67	19.000	174.71	0.0057236	643.47	752.22	2.3475	0.91053	1.2295	383.93	1.4661	30.918	0.047126	supercritical
593.33	19.000	174.07	0.0057448	645.12	754.27	2.3509	0.91119	1.2290	384.53	1.4562	30.963	0.047225	supercritical
595.00	19.000	173.43	0.0057659	646.77	756.32	2.3544	0.91185	1.2285	385.12	1.4463	31.009	0.047324	supercritical
596.67	19.000	172.80	0.0057871	648.41	758.37	2.3578	0.91252	1.2280	385.72	1.4366	31.055	0.047424	supercritical
598.33	19.000	172.17	0.0058081	650.06	760.41	2.3612	0.91318	1.2275	386.31	1.4269	31.101	0.047524	supercritical
600.00	19.000	171.55	0.0058292	651.70	762.46	2.3646	0.91385	1.2271	386.90	1.4172	31.147	0.047624	supercritical
601.67	19.000	170.94	0.0058502	653.35	764.50	2.3681	0.91451	1.2266	387.49	1.4077	31.193	0.047725	supercritical
603.33	19.000	170.32	0.0058711	654.99	766.55	2.3714	0.91518	1.2262	388.08	1.3982	31.239	0.047826	supercritical
605.00	19.000	169.72	0.0058921	656.64	768.59	2.3748	0.91585	1.2258	388.66	1.3888	31.285	0.047927	supercritical
606.67	19.000	169.12	0.0059130	658.29	770.63	2.3782	0.91652	1.2254	389.25	1.3795	31.331	0.048028	supercritical
608.33	19.000	168.52	0.0059339	659.93	772.67	2.3816	0.91719	1.2250	389.83	1.3702	31.378	0.048130	supercritical
610.00	19.000	167.93	0.0059547	661.58	774.72	2.3849	0.91786	1.2246	390.41	1.3610	31.424	0.048232	supercritical
611.67	19.000	167.35	0.0059755	663.22	776.76	2.3883	0.91853	1.2243	390.99	1.3518	31.471	0.048335	supercritical
613.33	19.000	166.77	0.0059963	664.87	778.80	2.3916	0.91920	1.2240	391.57	1.3428	31.518	0.048437	supercritical
615.00	19.000	166.20	0.0060170	666.51	780.84	2.3949	0.91987	1.2236	392.15	1.3338	31.564	0.048540	supercritical
616.67	19.000	165.62	0.0060377	668.16	782.88	2.3982	0.92054	1.2233	392.73	1.3248	31.611	0.048643	supercritical
618.33	19.000	165.06	0.0060584	669.80	784.91	2.4015	0.92121	1.2231	393.30	1.3160	31.658	0.048746	supercritical
620.00	19.000	164.50	0.0060791	671.45	786.95	2.4048	0.92188	1.2228	393.87	1.3072	31.705	0.048850	supercritical
621.67	19.000	163.94	0.0060997	673.10	788.99	2.4081	0.92256	1.2225	394.44	1.2984	31.752	0.048954	supercritical
623.33	19.000	163.39	0.0061203	674.74	791.03	2.4114	0.92323	1.2223	395.01	1.2897	31.799	0.049058	supercritical
625.00	19.000	162.84	0.0061409	676.39	793.06	2.4146	0.92390	1.2220	395.58	1.2811	31.846	0.049162	supercritical
626.67	19.000	162.30	0.0061614	678.03	795.10	2.4179	0.92458	1.2218	396.15	1.2726	31.894	0.049266	supercritical
628.33	19.000	161.76	0.0061819	679.68	797.14	2.4211	0.92525	1.2216	396.71	1.2641	31.941	0.049371	supercritical
630.00	19.000	161.23	0.0062024	681.33	799.17	2.4244	0.92592	1.2214	397.28	1.2557	31.988	0.049476	supercritical
631.67	19.000	160.70	0.0062228	682.97	801.21	2.4276	0.92660	1.2212	397.84	1.2473	32.036	0.049581	supercritical
633.33	19.000	160.17	0.0062433	684.62	803.24	2.4308	0.92727	1.2210	398.40	1.2390	32.083	0.049686	supercritical
635.00	19.000	159.65	0.0062637	686.27	805.28	2.4340	0.92794	1.2208	398.96	1.2307	32.130	0.049792	supercritical
636.67	19.000	159.13	0.0062840	687.92	807.31	2.4372	0.92861	1.2207	399.52	1.2225	32.178	0.049897	supercritical
638.33	19.000	158.62	0.0063044	689.56	809.35	2.4404	0.92929	1.2205	400.08	1.2144	32.226	0.050003	supercritical
640.00	19.000	158.11	0.0063247	691.21	811.38	2.4436	0.92996	1.2204	400.63	1.2063	32.273	0.050109	supercritical
641.67	19.000	157.60	0.0063450	692.86	813.41	2.4468	0.93063	1.2203	401.19	1.1983	32.321	0.050216	supercritical
643.33	19.000	157.10	0.0063652	694.51	815.45	2.4499	0.93131	1.2201	401.74	1.1904	32.369	0.050322	supercritical
645.00	19.000	156.61	0.0063855	696.16	817.48	2.4531	0.93198	1.2200	402.29	1.1825	32.416	0.050429	supercritical
646.67	19.000	156.11	0.0064057	697.81	819.52	2.4562	0.93265	1.2199	402.84	1.1746	32.464	0.050535	supercritical
648.33	19.000	155.62	0.0064259	699.46	821.55	2.4594	0.93332	1.2199	403.39	1.1668	32.512	0.050642	supercritical
650.00	19.000	155.13	0.0064461	701.11	823.58	2.4625	0.93399	1.2198	403.94	1.1591	32.560	0.050749	supercritical
651.67	19.000	154.65	0.0064662	702.76	825.61	2.4656	0.93467	1.2197	404.49	1.1514	32.608	0.050857	supercritical
653.33	19.000	154.17	0.0064863	704.41	827.65	2.4687	0.93534	1.2196	405.03	1.1438	32.656	0.050964	supercritical
