Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
341.67	22.000	703.73	0.0014210	308.93	340.20	1.3845	0.91662	2.4087	410.58	1.0731	58.047	0.076211	supercritical
343.33	22.000	694.03	0.0014409	312.52	344.22	1.3963	0.91658	2.4189	404.61	1.1220	56.834	0.075117	supercritical
345.00	22.000	684.30	0.0014613	316.11	348.26	1.4080	0.91645	2.4277	398.86	1.1716	55.651	0.074043	supercritical
346.67	22.000	674.56	0.0014825	319.70	352.31	1.4197	0.91624	2.4348	393.36	1.2219	54.499	0.072990	supercritical
348.33	22.000	664.81	0.0015042	323.28	356.37	1.4314	0.91595	2.4401	388.08	1.2726	53.377	0.071957	supercritical
350.00	22.000	655.07	0.0015266	326.86	360.44	1.4431	0.91558	2.4436	383.04	1.3238	52.286	0.070946	supercritical
351.67	22.000	645.35	0.0015495	330.43	364.52	1.4547	0.91514	2.4451	378.24	1.3751	51.228	0.069956	supercritical
353.33	22.000	635.68	0.0015731	333.98	368.59	1.4663	0.91465	2.4446	373.67	1.4265	50.203	0.068989	supercritical
355.00	22.000	626.07	0.0015973	337.53	372.67	1.4778	0.91412	2.4421	369.34	1.4777	49.212	0.068044	supercritical
356.67	22.000	616.53	0.0016220	341.05	376.73	1.4892	0.91355	2.4376	365.25	1.5286	48.254	0.067122	supercritical
358.33	22.000	607.07	0.0016472	344.55	380.79	1.5005	0.91296	2.4311	361.38	1.5790	47.331	0.066223	supercritical
360.00	22.000	597.72	0.0016730	348.03	384.84	1.5118	0.91235	2.4226	357.76	1.6287	46.442	0.065346	supercritical
361.67	22.000	588.49	0.0016993	351.48	388.86	1.5230	0.91173	2.4122	354.36	1.6776	45.588	0.064493	supercritical
363.33	22.000	579.39	0.0017260	354.90	392.87	1.5340	0.91110	2.4001	351.19	1.7254	44.767	0.063664	supercritical
365.00	22.000	570.43	0.0017531	358.30	396.86	1.5450	0.91045	2.3864	348.25	1.7720	43.981	0.062857	supercritical
366.67	22.000	561.62	0.0017806	361.66	400.83	1.5558	0.90979	2.3711	345.52	1.8174	43.229	0.062074	supercritical
368.33	22.000	552.97	0.0018084	364.98	404.77	1.5665	0.90911	2.3545	343.00	1.8613	42.509	0.061314	supercritical
370.00	22.000	544.49	0.0018366	368.27	408.68	1.5771	0.90842	2.3366	340.69	1.9038	41.822	0.060577	supercritical
371.67	22.000	536.18	0.0018650	371.52	412.56	1.5876	0.90770	2.3176	338.57	1.9446	41.167	0.059862	supercritical
373.33	22.000	528.06	0.0018937	374.74	416.40	1.5979	0.90696	2.2977	336.63	1.9838	40.543	0.059170	supercritical
375.00	22.000	520.12	0.0019226	377.92	420.21	1.6081	0.90619	2.2768	334.87	2.0212	39.949	0.058501	supercritical
376.67	22.000	512.37	0.0019517	381.05	423.99	1.6181	0.90540	2.2552	333.28	2.0568	39.384	0.057853	supercritical
378.33	22.000	504.81	0.0019809	384.15	427.73	1.6281	0.90458	2.2330	331.85	2.0905	38.848	0.057228	supercritical
380.00	22.000	497.44	0.0020103	387.21	431.43	1.6378	0.90375	2.2104	330.57	2.1224	38.338	0.056623	supercritical
381.67	22.000	490.26	0.0020397	390.22	435.10	1.6474	0.90290	2.1873	329.43	2.1523	37.854	0.056040	supercritical
383.33	22.000	483.28	0.0020692	393.20	438.72	1.6569	0.90203	2.1640	328.42	2.1804	37.396	0.055477	supercritical
385.00	22.000	476.48	0.0020987	396.14	442.31	1.6663	0.90115	2.1406	327.53	2.2066	36.961	0.054935	supercritical
386.67	22.000	469.87	0.0021283	399.04	445.86	1.6755	0.90027	2.1171	326.76	2.2309	36.550	0.054413	supercritical
388.33	22.000	463.44	0.0021578	401.90	449.37	1.6845	0.89937	2.0937	326.09	2.2534	36.160	0.053910	supercritical
390.00	22.000	457.19	0.0021873	404.72	452.84	1.6934	0.89848	2.0704	325.53	2.2741	35.791	0.053427	supercritical
391.67	22.000	451.12	0.0022167	407.50	456.27	1.7022	0.89759	2.0474	325.05	2.2931	35.441	0.052962	supercritical
393.33	22.000	445.22	0.0022461	410.25	459.66	1.7109	0.89670	2.0246	324.67	2.3104	35.111	0.052515	supercritical
395.00	22.000	439.48	0.0022754	412.96	463.02	1.7194	0.89583	2.0021	324.36	2.3261	34.798	0.052086	supercritical
396.67	22.000	433.92	0.0023046	415.64	466.34	1.7278	0.89496	1.9800	324.13	2.3402	34.503	0.051675	supercritical
398.33	22.000	428.50	0.0023337	418.28	469.62	1.7360	0.89411	1.9584	323.97	2.3528	34.223	0.051280	supercritical
400.00	22.000	423.25	0.0023627	420.89	472.87	1.7441	0.89327	1.9371	323.87	2.3639	33.959	0.050901	supercritical
401.67	22.000	418.14	0.0023915	423.46	476.08	1.7522	0.89245	1.9164	323.82	2.3737	33.709	0.050539	supercritical
403.33	22.000	413.18	0.0024203	426.01	479.25	1.7600	0.89165	1.8961	323.84	2.3821	33.473	0.050191	supercritical
405.00	22.000	408.35	0.0024489	428.52	482.40	1.7678	0.89088	1.8764	323.90	2.3893	33.249	0.049858	supercritical
406.67	22.000	403.66	0.0024773	431.01	485.51	1.7755	0.89012	1.8572	324.01	2.3953	33.038	0.049540	supercritical
408.33	22.000	399.10	0.0025056	433.46	488.59	1.7830	0.88939	1.8384	324.16	2.4001	32.839	0.049236	supercritical
410.00	22.000	394.66	0.0025338	435.89	491.64	1.7905	0.88869	1.8202	324.36	2.4038	32.650	0.048944	supercritical
411.67	22.000	390.35	0.0025618	438.30	494.66	1.7978	0.88801	1.8026	324.59	2.4065	32.472	0.048666	supercritical
413.33	22.000	386.15	0.0025897	440.67	497.65	1.8051	0.88735	1.7854	324.85	2.4082	32.304	0.048400	supercritical
415.00	22.000	382.06	0.0026174	443.03	500.61	1.8122	0.88672	1.7687	325.15	2.4090	32.145	0.048146	supercritical
416.67	22.000	378.08	0.0026449	445.35	503.54	1.8193	0.88613	1.7526	325.47	2.4089	31.995	0.047903	supercritical
418.33	22.000	374.21	0.0026723	447.66	506.45	1.8263	0.88555	1.7369	325.83	2.4080	31.853	0.047672	supercritical
420.00	22.000	370.43	0.0026995	449.94	509.33	1.8331	0.88501	1.7217	326.21	2.4063	31.719	0.047451	supercritical
421.67	22.000	366.76	0.0027266	452.20	512.19	1.8399	0.88449	1.7070	326.61	2.4039	31.593	0.047240	supercritical
423.33	22.000	363.17	0.0027535	454.44	515.02	1.8466	0.88400	1.6927	327.03	2.4007	31.474	0.047039	supercritical
425.00	22.000	359.68	0.0027803	456.67	517.83	1.8533	0.88354	1.6789	327.47	2.3970	31.361	0.046847	supercritical
426.67	22.000	356.27	0.0028069	458.87	520.62	1.8598	0.88310	1.6656	327.93	2.3926	31.255	0.046664	supercritical
428.33	22.000	352.94	0.0028333	461.05	523.38	1.8663	0.88270	1.6526	328.41	2.3876	31.156	0.046490	supercritical
430.00	22.000	349.69	0.0028597	463.22	526.13	1.8727	0.88231	1.6401	328.90	2.3821	31.062	0.046324	supercritical
431.67	22.000	346.52	0.0028858	465.36	528.85	1.8790	0.88196	1.6279	329.41	2.3761	30.973	0.046165	supercritical
433.33	22.000	343.43	0.0029118	467.49	531.55	1.8852	0.88163	1.6162	329.93	2.3696	30.890	0.046014	supercritical
435.00	22.000	340.41	0.0029377	469.61	534.24	1.8914	0.88133	1.6048	330.47	2.3626	30.812	0.045870	supercritical
436.67	22.000	337.45	0.0029634	471.71	536.90	1.8975	0.88105	1.5938	331.01	2.3552	30.739	0.045733	supercritical
438.33	22.000	334.57	0.0029889	473.79	539.55	1.9036	0.88080	1.5831	331.57	2.3475	30.670	0.045602	supercritical
440.00	22.000	331.75	0.0030144	475.87	542.18	1.9096	0.88057	1.5727	332.14	2.3394	30.606	0.045477	supercritical
441.67	22.000	328.99	0.0030396	477.92	544.79	1.9155	0.88037	1.5627	332.71	2.3309	30.545	0.045357	supercritical
443.33	22.000	326.29	0.0030648	479.96	547.39	1.9214	0.88019	1.5530	333.30	2.3221	30.489	0.045242	supercritical
445.00	22.000	323.65	0.0030898	482.00	549.97	1.9272	0.88003	1.5436	333.89	2.3130	30.437	0.045131	supercritical
446.67	22.000	321.06	0.0031147	484.01	552.54	1.9329	0.87990	1.5345	334.49	2.3037	30.388	0.045024	supercritical
448.33	22.000	318.53	0.0031394	486.02	555.09	1.9386	0.87979	1.5257	335.09	2.2940	30.342	0.044920	supercritical
450.00	22.000	316.05	0.0031640	488.01	557.62	1.9443	0.87970	1.5172	335.70	2.2842	30.300	0.044816	supercritical
451.67	22.000	313.62	0.0031885	490.00	560.14	1.9499	0.87963	1.5089	336.32	2.2741	30.261	0.044712	supercritical
453.33	22.000	311.24	0.0032129	491.97	562.65	1.9554	0.87958	1.5009	336.94	2.2638	30.225	0.044601	supercritical
455.00	22.000	308.91	0.0032371	493.93	565.15	1.9609	0.87955	1.4931	337.56	2.2534	30.191	0.044471	supercritical
456.67	22.000	306.63	0.0032613	495.88	567.63	1.9664	0.87955	1.4856	338.19	2.2427	30.161	0.044270	supercritical
458.33	22.000	304.39	0.0032853	497.82	570.10	1.9718	0.87956	1.4783	338.83	2.2319	30.133	0.044249	supercritical
460.00	22.000	302.19	0.0033092	499.76	572.56	1.9771	0.87959	1.4712	339.47	2.2210	30.108	0.044231	supercritical
461.67	22.000	300.04	0.0033329	501.68	575.00	1.9824	0.87964	1.4643	340.11	2.2099	30.085	0.044216	supercritical
463.33	22.000	297.92	0.0033566	503.59	577.44	1.9877	0.87970	1.4576	340.75	2.1987	30.065	0.044205	supercritical
465.00	22.000	295.85	0.0033801	505.50	579.86	1.9929	0.87979	1.4512	341.39	2.1874	30.046	0.044196	supercritical
466.67	22.000	293.81	0.0034036	507.40	582.27	1.9981	0.87989	1.4449	342.04	2.1759	30.030	0.044191	supercritical
468.33	22.000	291.81	0.0034269	509.29	584.68	2.0032	0.88001	1.4388	342.69	2.1644	30.016	0.044189	supercritical
470.00	22.000	289.84	0.0034501	511.17	587.07	2.0083	0.88014	1.4329	343.34	2.1528	30.004	0.044190	supercritical
471.67	22.000	287.91	0.0034733	513.04	589.45	2.0134	0.88029	1.4271	344.00	2.1412	29.994	0.044194	supercritical
473.33	22.000	286.02	0.0034963	514.91	591.83	2.0184	0.88046	1.4216	344.65	2.1295	29.985	0.044200	supercritical
475.00	22.000	284.16	0.0035192	516.77	594.19	2.0234	0.88064	1.4162	345.31	2.1177	29.979	0.044209	supercritical
476.67	22.000	282.33	0.0035420	518.62	596.55	2.0283	0.88084	1.4109	345.96	2.1058	29.974	0.044220	supercritical
478.33	22.000	280.53	0.0035647	520.47	598.90	2.0333	0.88105	1.4058	346.62	2.0940	29.971	0.044234	supercritical
480.00	22.000	278.76	0.0035874	522.31	601.23	2.0381	0.88127	1.4008	347.28	2.0821	29.969	0.044250	supercritical
481.67	22.000	277.02	0.0036099	524.15	603.57	2.0430	0.88151	1.3960	347.94	2.0701	29.969	0.044269	supercritical
483.33	22.000	275.30	0.0036324	525.98	605.89	2.0478	0.88176	1.3914	348.60	2.0582	29.970	0.044290	supercritical
485.00	22.000	273.62	0.0036547	527.80	608.20	2.0526	0.88202	1.3868	349.26	2.0462	29.973	0.044313	supercritical
486.67	22.000	271.96	0.0036770	529.62	610.51	2.0573	0.88230	1.3824	349.92	2.0342	29.977	0.044338	supercritical
488.33	22.000	270.33	0.0036992	531.43	612.81	2.0621	0.88258	1.3781	350.58	2.0222	29.982	0.044365	supercritical
490.00	22.000	268.73	0.0037212	533.24	615.11	2.0667	0.88288	1.3739	351.24	2.0102	29.988	0.044394	supercritical
491.67	22.000	267.15	0.0037433	535.04	617.39	2.0714	0.88319	1.3699	351.90	1.9982	29.996	0.044425	supercritical
493.33	22.000	265.59	0.0037652	536.84	619.67	2.0760	0.88352	1.3660	352.56	1.9862	30.005	0.044458	supercritical
495.00	22.000	264.06	0.0037870	538.63	621.94	2.0806	0.88385	1.3621	353.21	1.9743	30.015	0.044492	supercritical
496.67	22.000	262.55	0.0038088	540.42	624.21	2.0852	0.88419	1.3584	353.87	1.9623	30.026	0.044529	supercritical
498.33	22.000	261.06	0.0038305	542.20	626.47	2.0898	0.88455	1.3548	354.53	1.9504	30.039	0.044567	supercritical
500.00	22.000	259.60	0.0038521	543.98	628.73	2.0943	0.88491	1.3513	355.19	1.9384	30.052	0.044607	supercritical
501.67	22.000	258.16	0.0038736	545.76	630.98	2.0988	0.88528	1.3478	355.84	1.9265	30.066	0.044648	supercritical
503.33	22.000	256.73	0.0038951	547.53	633.22	2.1032	0.88567	1.3445	356.50	1.9146	30.081	0.044691	supercritical
505.00	22.000	255.33	0.0039165	549.30	635.46	2.1077	0.88606	1.3413	357.15	1.9028	30.097	0.044736	supercritical
506.67	22.000	253.95	0.0039378	551.06	637.69	2.1121	0.88646	1.3381	357.81	1.8910	30.114	0.044782	supercritical
508.33	22.000	252.59	0.0039590	552.82	639.92	2.1165	0.88687	1.3350	358.46	1.8792	30.132	0.044829	supercritical
510.00	22.000	251.24	0.0039802	554.58	642.14	2.1208	0.88729	1.3321	359.11	1.8675	30.151	0.044878	supercritical
511.67	22.000	249.92	0.0040013	556.33	644.36	2.1252	0.88771	1.3292	359.77	1.8558	30.170	0.044929	supercritical
513.33	22.000	248.61	0.0040223	558.08	646.57	2.1295	0.88815	1.3263	360.42	1.8441	30.190	0.044980	supercritical
515.00	22.000	247.32	0.0040433	559.83	648.78	2.1338	0.88859	1.3236	361.07	1.8325	30.211	0.045033	supercritical
516.67	22.000	246.05	0.0040642	561.57	650.98	2.1381	0.88904	1.3209	361.71	1.8209	30.233	0.045087	supercritical
518.33	22.000	244.80	0.0040850	563.31	653.18	2.1423	0.88949	1.3183	362.36	1.8093	30.256	0.045143	supercritical
520.00	22.000	243.56	0.0041058	565.05	655.38	2.1465	0.88996	1.3158	363.01	1.7979	30.279	0.045200	supercritical
521.67	22.000	242.34	0.0041265	566.79	657.57	2.1507	0.89043	1.3133	363.65	1.7864	30.303	0.045257	supercritical
523.33	22.000	241.13	0.0041472	568.52	659.76	2.1549	0.89091	1.3109	364.30	1.7750	30.327	0.045316	supercritical
525.00	22.000	239.94	0.0041678	570.25	661.94	2.1591	0.89139	1.3086	364.94	1.7637	30.352	0.045376	supercritical
526.67	22.000	238.76	0.0041883	571.98	664.12	2.1632	0.89188	1.3063	365.58	1.7524	30.378	0.045438	supercritical
528.33	22.000	237.60	0.0042088	573.70	666.29	2.1674	0.89238	1.3041	366.22	1.7412	30.404	0.045500	supercritical
530.00	22.000	236.45	0.0042292	575.42	668.47	2.1715	0.89288	1.3019	366.86	1.7300	30.431	0.045563	supercritical
531.67	22.000	235.32	0.0042495	577.14	670.63	2.1755	0.89338	1.2998	367.50	1.7189	30.458	0.045628	supercritical
533.33	22.000	234.20	0.0042698	578.86	672.80	2.1796	0.89390	1.2978	368.13	1.7078	30.486	0.045693	supercritical
535.00	22.000	233.10	0.0042901	580.58	674.96	2.1837	0.89442	1.2958	368.77	1.6968	30.514	0.045759	supercritical
536.67	22.000	232.01	0.0043102	582.29	677.12	2.1877	0.89494	1.2939	369.40	1.6858	30.543	0.045826	supercritical
538.33	22.000	230.93	0.0043304	584.00	679.27	2.1917	0.89547	1.2920	370.03	1.6749	30.573	0.045895	supercritical
540.00	22.000	229.86	0.0043505	585.71	681.42	2.1957	0.89600	1.2901	370.66	1.6641	30.603	0.045964	supercritical
541.67	22.000	228.81	0.0043705	587.42	683.57	2.1997	0.89654	1.2884	371.29	1.6533	30.633	0.046034	supercritical
543.33	22.000	227.77	0.0043905	589.13	685.72	2.2036	0.89709	1.2866	371.92	1.6426	30.664	0.046104	supercritical
545.00	22.000	226.74	0.0044104	590.83	687.86	2.2076	0.89763	1.2849	372.55	1.6319	30.695	0.046176	supercritical
546.67	22.000	225.72	0.0044303	592.54	690.00	2.2115	0.89819	1.2833	373.17	1.6213	30.727	0.046249	supercritical
548.33	22.000	224.71	0.0044501	594.24	692.14	2.2154	0.89874	1.2817	373.79	1.6108	30.759	0.046322	supercritical
550.00	22.000	223.72	0.0044699	595.94	694.27	2.2193	0.89930	1.2801	374.42	1.6003	30.791	0.046396	supercritical
551.67	22.000	222.74	0.0044896	597.64	696.41	2.2231	0.89987	1.2786	375.04	1.5899	30.824	0.046471	supercritical
553.33	22.000	221.77	0.0045093	599.33	698.54	2.2270	0.90043	1.2771	375.66	1.5795	30.858	0.046546	supercritical
555.00	22.000	220.80	0.0045289	601.03	700.66	2.2308	0.90101	1.2757	376.28	1.5692	30.891	0.046623	supercritical
556.67	22.000	219.85	0.0045485	602.72	702.79	2.2347	0.90158	1.2743	376.89	1.5590	30.925	0.046700	supercritical
558.33	22.000	218.91	0.0045680	604.41	704.91	2.2385	0.90216	1.2729	377.51	1.5488	30.959	0.046777	supercritical
560.00	22.000	217.98	0.0045875	606.11	707.03	2.2423	0.90274	1.2716	378.12	1.5387	30.994	0.046856	supercritical
561.67	22.000	217.06	0.0046070	607.80	709.15	2.2460	0.90333	1.2703	378.73	1.5287	31.029	0.046935	supercritical
563.33	22.000	216.15	0.0046264	609.48	711.27	2.2498	0.90392	1.2690	379.34	1.5187	31.064	0.047015	supercritical
565.00	22.000	215.25	0.0046458	611.17	713.38	2.2535	0.90451	1.2678	379.95	1.5087	31.100	0.047095	supercritical
566.67	22.000	214.36	0.0046651	612.86	715.49	2.2573	0.90510	1.2666	380.56	1.4989	31.136	0.047176	supercritical
568.33	22.000	213.48	0.0046844	614.55	717.60	2.2610	0.90570	1.2655	381.17	1.4891	31.172	0.047258	supercritical
570.00	22.000	212.60	0.0047036	616.23	719.71	2.2647	0.90630	1.2643	381.77	1.4793	31.209	0.047340	supercritical
571.67	22.000	211.74	0.0047228	617.91	721.82	2.2684	0.90690	1.2632	382.38	1.4696	31.245	0.047423	supercritical
573.33	22.000	210.88	0.0047420	619.60	723.92	2.2721	0.90751	1.2622	382.98	1.4600	31.283	0.047506	supercritical
575.00	22.000	210.04	0.0047611	621.28	726.02	2.2757	0.90812	1.2611	383.58	1.4504	31.320	0.047590	supercritical
576.67	22.000	209.20	0.0047802	622.96	728.12	2.2794	0.90873	1.2601	384.18	1.4409	31.357	0.047675	supercritical
578.33	22.000	208.37	0.0047992	624.64	730.22	2.2830	0.90934	1.2592	384.78	1.4315	31.395	0.047760	supercritical
580.00	22.000	207.54	0.0048182	626.32	732.32	2.2866	0.90995	1.2582	385.37	1.4221	31.433	0.047846	supercritical
581.67	22.000	206.73	0.0048372	628.00	734.42	2.2902	0.91057	1.2573	385.97	1.4128	31.472	0.047932	supercritical
583.33	22.000	205.92	0.0048561	629.68	736.51	2.2938	0.91119	1.2564	386.56	1.4036	31.510	0.048018	supercritical
585.00	22.000	205.13	0.0048750	631.36	738.61	2.2974	0.91181	1.2555	387.15	1.3944	31.549	0.048105	supercritical
586.67	22.000	204.34	0.0048939	633.03	740.70	2.3010	0.91243	1.2547	387.74	1.3852	31.588	0.048193	supercritical
588.33	22.000	203.55	0.0049127	634.71	742.79	2.3045	0.91306	1.2538	388.33	1.3761	31.627	0.048281	supercritical
590.00	22.000	202.78	0.0049315	636.38	744.88	2.3081	0.91368	1.2531	388.92	1.3671	31.666	0.048370	supercritical
591.67	22.000	202.01	0.0049503	638.06	746.97	2.3116	0.91431	1.2523	389.51	1.3582	31.706	0.048459	supercritical
593.33	22.000	201.25	0.0049690	639.73	749.05	2.3151	0.91494	1.2515	390.09	1.3493	31.746	0.048548	supercritical
595.00	22.000	200.49	0.0049877	641.41	751.14	2.3187	0.91557	1.2508	390.68	1.3404	31.786	0.048638	supercritical
596.67	22.000	199.75	0.0050063	643.08	753.22	2.3222	0.91620	1.2501	391.26	1.3316	31.826	0.048729	supercritical
598.33	22.000	199.01	0.0050249	644.76	755.30	2.3256	0.91683	1.2494	391.84	1.3229	31.866	0.048819	supercritical
600.00	22.000	198.27	0.0050435	646.43	757.39	2.3291	0.91747	1.2487	392.42	1.3142	31.907	0.048911	supercritical
601.67	22.000	197.55	0.0050621	648.10	759.47	2.3326	0.91810	1.2481	393.00	1.3056	31.947	0.049002	supercritical
603.33	22.000	196.83	0.0050806	649.77	761.55	2.3360	0.91874	1.2474	393.57	1.2971	31.988	0.049094	supercritical
605.00	22.000	196.11	0.0050991	651.44	763.62	2.3395	0.91938	1.2468	394.15	1.2886	32.029	0.049187	supercritical
606.67	22.000	195.41	0.0051175	653.12	765.70	2.3429	0.92002	1.2462	394.72	1.2801	32.070	0.049279	supercritical
608.33	22.000	194.71	0.0051360	654.79	767.78	2.3463	0.92066	1.2457	395.30	1.2717	32.112	0.049372	supercritical
610.00	22.000	194.01	0.0051544	656.46	769.85	2.3497	0.92130	1.2451	395.87	1.2634	32.153	0.049466	supercritical
611.67	22.000	193.32	0.0051727	658.13	771.93	2.3531	0.92194	1.2446	396.44	1.2551	32.195	0.049560	supercritical
613.33	22.000	192.64	0.0051911	659.80	774.00	2.3565	0.92258	1.2441	397.01	1.2469	32.237	0.049654	supercritical
615.00	22.000	191.96	0.0052094	661.47	776.08	2.3599	0.92323	1.2436	397.58	1.2388	32.278	0.049749	supercritical
616.67	22.000	191.29	0.0052276	663.14	778.15	2.3632	0.92387	1.2431	398.14	1.2306	32.320	0.049844	supercritical
618.33	22.000	190.63	0.0052459	664.81	780.22	2.3666	0.92452	1.2426	398.71	1.2226	32.363	0.049939	supercritical
620.00	22.000	189.97	0.0052641	666.48	782.29	2.3699	0.92516	1.2422	399.27	1.2146	32.405	0.050035	supercritical
621.67	22.000	189.31	0.0052823	668.15	784.36	2.3733	0.92581	1.2417	399.83	1.2066	32.447	0.050130	supercritical
623.33	22.000	188.66	0.0053005	669.82	786.43	2.3766	0.92645	1.2413	400.39	1.1987	32.490	0.050227	supercritical
625.00	22.000	188.02	0.0053186	671.49	788.50	2.3799	0.92710	1.2409	400.95	1.1909	32.533	0.050323	supercritical
626.67	22.000	187.38	0.0053367	673.16	790.57	2.3832	0.92775	1.2405	401.51	1.1831	32.575	0.050420	supercritical
628.33	22.000	186.75	0.0053548	674.83	792.63	2.3865	0.92840	1.2401	402.07	1.1754	32.618	0.050517	supercritical
630.00	22.000	186.12	0.0053729	676.50	794.70	2.3898	0.92904	1.2398	402.62	1.1677	32.661	0.050615	supercritical
631.67	22.000	185.50	0.0053909	678.17	796.77	2.3931	0.92969	1.2394	403.18	1.1600	32.704	0.050712	supercritical
633.33	22.000	184.88	0.0054089	679.84	798.83	2.3963	0.93034	1.2391	403.73	1.1524	32.748	0.050810	supercritical
635.00	22.000	184.27	0.0054269	681.50	800.90	2.3996	0.93099	1.2388	404.29	1.1449	32.791	0.050909	supercritical
636.67	22.000	183.66	0.0054448	683.17	802.96	2.4028	0.93164	1.2385	404.84	1.1374	32.834	0.051007	supercritical
638.33	22.000	183.06	0.0054628	684.84	805.02	2.4061	0.93229	1.2382	405.39	1.1300	32.878	0.051106	supercritical
640.00	22.000	182.46	0.0054807	686.51	807.09	2.4093	0.93294	1.2379	405.93	1.1226	32.921	0.051205	supercritical
641.67	22.000	181.87	0.0054985	688.18	809.15	2.4125	0.93359	1.2376	406.48	1.1153	32.965	0.051304	supercritical
643.33	22.000	181.28	0.0055164	689.85	811.21	2.4157	0.93424	1.2373	407.03	1.1080	33.009	0.051404	supercritical
645.00	22.000	180.69	0.0055342	691.52	813.27	2.4189	0.93489	1.2371	407.57	1.1007	33.053	0.051504	supercritical
646.67	22.000	180.11	0.0055520	693.19	815.34	2.4221	0.93554	1.2368	408.12	1.0935	33.097	0.051604	supercritical
648.33	22.000	179.54	0.0055698	694.86	817.40	2.4253	0.93619	1.2366	408.66	1.0864	33.141	0.051704	supercritical
650.00	22.000	178.97	0.0055876	696.53	819.46	2.4285	0.93684	1.2364	409.20	1.0793	33.185	0.051805	supercritical
651.67	22.000	178.40	0.0056053	698.20	821.52	2.4317	0.93749	1.2362	409.74	1.0722	33.229	0.051905	supercritical
653.33	22.000	177.84	0.0056230	699.87	823.58	2.4348	0.93814	1.2360	410.28	1.0652	33.273	0.052006	supercritical
