Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
366.67	4.0000	64.341	0.015542	479.09	541.26	2.1749	0.76578	1.0825	280.29	6.3982	18.886	0.024417	vapor
368.33	4.0000	63.921	0.015644	480.49	543.06	2.1798	0.76635	1.0807	281.18	6.3254	18.960	0.024531	vapor
370.00	4.0000	63.509	0.015746	481.88	544.86	2.1847	0.76695	1.0789	282.06	6.2538	19.033	0.024645	vapor
371.67	4.0000	63.104	0.015847	483.27	546.66	2.1896	0.76757	1.0772	282.94	6.1834	19.107	0.024760	vapor
373.33	4.0000	62.705	0.015948	484.66	548.45	2.1944	0.76820	1.0756	283.81	6.1142	19.180	0.024875	vapor
375.00	4.0000	62.313	0.016048	486.05	550.25	2.1992	0.76885	1.0741	284.67	6.0462	19.253	0.024991	vapor
376.67	4.0000	61.927	0.016148	487.44	552.03	2.2039	0.76952	1.0726	285.53	5.9793	19.327	0.025108	vapor
378.33	4.0000	61.547	0.016248	488.83	553.82	2.2087	0.77021	1.0713	286.38	5.9135	19.400	0.025225	vapor
380.00	4.0000	61.173	0.016347	490.22	555.61	2.2134	0.77091	1.0700	287.22	5.8488	19.473	0.025342	vapor
381.67	4.0000	60.805	0.016446	491.60	557.39	2.2180	0.77163	1.0688	288.06	5.7851	19.546	0.025460	vapor
383.33	4.0000	60.443	0.016545	492.99	559.17	2.2227	0.77236	1.0677	288.89	5.7224	19.619	0.025578	vapor
385.00	4.0000	60.086	0.016643	494.38	560.95	2.2273	0.77311	1.0666	289.72	5.6608	19.692	0.025697	vapor
386.67	4.0000	59.734	0.016741	495.76	562.72	2.2319	0.77386	1.0656	290.54	5.6001	19.765	0.025816	vapor
388.33	4.0000	59.387	0.016839	497.14	564.50	2.2365	0.77463	1.0646	291.36	5.5404	19.838	0.025935	vapor
390.00	4.0000	59.045	0.016936	498.53	566.27	2.2411	0.77542	1.0637	292.17	5.4817	19.910	0.026055	vapor
391.67	4.0000	58.709	0.017033	499.91	568.04	2.2456	0.77621	1.0629	292.97	5.4239	19.983	0.026175	vapor
393.33	4.0000	58.377	0.017130	501.29	569.82	2.2501	0.77701	1.0621	293.77	5.3669	20.055	0.026296	vapor
395.00	4.0000	58.049	0.017227	502.68	571.59	2.2546	0.77783	1.0614	294.57	5.3109	20.128	0.026417	vapor
396.67	4.0000	57.726	0.017323	504.06	573.35	2.2591	0.77865	1.0607	295.36	5.2557	20.200	0.026538	vapor
398.33	4.0000	57.408	0.017419	505.44	575.12	2.2635	0.77948	1.0601	296.15	5.2014	20.273	0.026660	vapor
400.00	4.0000	57.094	0.017515	506.83	576.89	2.2680	0.78032	1.0595	296.93	5.1478	20.345	0.026781	vapor
401.67	4.0000	56.784	0.017611	508.21	578.65	2.2724	0.78117	1.0590	297.71	5.0951	20.417	0.026904	vapor
403.33	4.0000	56.478	0.017706	509.59	580.42	2.2767	0.78203	1.0585	298.48	5.0432	20.489	0.027026	vapor
405.00	4.0000	56.176	0.017801	510.98	582.18	2.2811	0.78290	1.0580	299.25	4.9921	20.561	0.027149	vapor
406.67	4.0000	55.879	0.017896	512.36	583.94	2.2854	0.78377	1.0576	300.01	4.9417	20.633	0.027272	vapor
408.33	4.0000	55.585	0.017991	513.74	585.71	2.2898	0.78465	1.0572	300.77	4.8921	20.704	0.027395	vapor
410.00	4.0000	55.294	0.018085	515.13	587.47	2.2941	0.78553	1.0569	301.53	4.8432	20.776	0.027519	vapor
411.67	4.0000	55.008	0.018179	516.51	589.23	2.2984	0.78643	1.0566	302.28	4.7951	20.848	0.027642	vapor
413.33	4.0000	54.725	0.018273	517.90	590.99	2.3026	0.78732	1.0563	303.03	4.7476	20.919	0.027766	vapor
415.00	4.0000	54.445	0.018367	519.28	592.75	2.3069	0.78823	1.0560	303.77	4.7008	20.990	0.027891	vapor
416.67	4.0000	54.169	0.018461	520.67	594.51	2.3111	0.78914	1.0558	304.52	4.6547	21.062	0.028015	vapor
418.33	4.0000	53.897	0.018554	522.05	596.27	2.3153	0.79005	1.0556	305.25	4.6092	21.133	0.028140	vapor
420.00	4.0000	53.627	0.018647	523.44	598.03	2.3195	0.79097	1.0555	305.99	4.5644	21.204	0.028265	vapor
421.67	4.0000	53.361	0.018740	524.83	599.79	2.3237	0.79189	1.0554	306.72	4.5203	21.275	0.028390	vapor
423.33	4.0000	53.098	0.018833	526.21	601.55	2.3279	0.79282	1.0553	307.44	4.4767	21.346	0.028515	vapor
425.00	4.0000	52.838	0.018926	527.60	603.31	2.3320	0.79375	1.0552	308.17	4.4338	21.417	0.028641	vapor
426.67	4.0000	52.581	0.019018	528.99	605.06	2.3361	0.79469	1.0552	308.88	4.3915	21.488	0.028766	vapor
428.33	4.0000	52.327	0.019111	530.38	606.82	2.3403	0.79563	1.0551	309.60	4.3497	21.558	0.028892	vapor
430.00	4.0000	52.076	0.019203	531.77	608.58	2.3444	0.79657	1.0552	310.31	4.3086	21.629	0.029018	vapor
431.67	4.0000	51.828	0.019295	533.16	610.34	2.3484	0.79751	1.0552	311.02	4.2679	21.699	0.029144	vapor
433.33	4.0000	51.582	0.019386	534.55	612.10	2.3525	0.79846	1.0552	311.73	4.2279	21.770	0.029271	vapor
435.00	4.0000	51.340	0.019478	535.94	613.86	2.3566	0.79941	1.0553	312.43	4.1884	21.840	0.029397	vapor
436.67	4.0000	51.100	0.019570	537.34	615.62	2.3606	0.80037	1.0554	313.13	4.1494	21.910	0.029524	vapor
438.33	4.0000	50.862	0.019661	538.73	617.38	2.3646	0.80132	1.0555	313.83	4.1110	21.981	0.029650	vapor
440.00	4.0000	50.628	0.019752	540.13	619.13	2.3686	0.80228	1.0556	314.52	4.0730	22.051	0.029777	vapor
441.67	4.0000	50.395	0.019843	541.52	620.89	2.3726	0.80324	1.0558	315.22	4.0356	22.121	0.029904	vapor
443.33	4.0000	50.166	0.019934	542.92	622.65	2.3766	0.80421	1.0560	315.90	3.9987	22.190	0.030031	vapor
445.00	4.0000	49.938	0.020025	544.31	624.41	2.3805	0.80517	1.0561	316.59	3.9622	22.260	0.030158	vapor
446.67	4.0000	49.713	0.020115	545.71	626.17	2.3845	0.80614	1.0564	317.27	3.9263	22.330	0.030286	vapor
448.33	4.0000	49.491	0.020206	547.11	627.94	2.3884	0.80711	1.0566	317.95	3.8908	22.399	0.030413	vapor
450.00	4.0000	49.270	0.020296	548.51	629.70	2.3924	0.80808	1.0568	318.63	3.8557	22.469	0.030540	vapor
451.67	4.0000	49.052	0.020386	549.91	631.46	2.3963	0.80905	1.0571	319.30	3.8211	22.538	0.030668	vapor
453.33	4.0000	48.837	0.020476	551.31	633.22	2.4002	0.81002	1.0573	319.98	3.7870	22.608	0.030795	vapor
455.00	4.0000	48.623	0.020566	552.72	634.98	2.4040	0.81099	1.0576	320.64	3.7533	22.677	0.030922	vapor
456.67	4.0000	48.412	0.020656	554.12	636.75	2.4079	0.81196	1.0579	321.31	3.7200	22.746	0.031047	vapor
458.33	4.0000	48.202	0.020746	555.53	638.51	2.4118	0.81294	1.0582	321.98	3.6872	22.815	0.031176	vapor
460.00	4.0000	47.995	0.020835	556.93	640.27	2.4156	0.81391	1.0585	322.64	3.6547	22.884	0.031305	vapor
461.67	4.0000	47.790	0.020925	558.34	642.04	2.4194	0.81489	1.0589	323.30	3.6227	22.953	0.031435	vapor
463.33	4.0000	47.587	0.021014	559.75	643.80	2.4232	0.81587	1.0592	323.95	3.5911	23.022	0.031564	vapor
465.00	4.0000	47.386	0.021103	561.15	645.57	2.4270	0.81684	1.0596	324.61	3.5598	23.090	0.031694	vapor
466.67	4.0000	47.186	0.021193	562.56	647.33	2.4308	0.81782	1.0599	325.26	3.5290	23.159	0.031823	vapor
468.33	4.0000	46.989	0.021282	563.97	649.10	2.4346	0.81880	1.0603	325.91	3.4985	23.227	0.031953	vapor
470.00	4.0000	46.794	0.021370	565.39	650.87	2.4384	0.81978	1.0607	326.55	3.4684	23.296	0.032083	vapor
471.67	4.0000	46.600	0.021459	566.80	652.64	2.4421	0.82075	1.0611	327.20	3.4387	23.364	0.032212	vapor
473.33	4.0000	46.408	0.021548	568.21	654.41	2.4459	0.82173	1.0615	327.84	3.4093	23.432	0.032342	vapor
475.00	4.0000	46.218	0.021636	569.63	656.17	2.4496	0.82271	1.0619	328.48	3.3803	23.500	0.032472	vapor
476.67	4.0000	46.030	0.021725	571.05	657.95	2.4533	0.82369	1.0624	329.12	3.3516	23.569	0.032602	vapor
478.33	4.0000	45.844	0.021813	572.46	659.72	2.4570	0.82467	1.0628	329.76	3.3233	23.636	0.032732	vapor
480.00	4.0000	45.659	0.021901	573.88	661.49	2.4607	0.82564	1.0633	330.39	3.2953	23.704	0.032862	vapor
481.67	4.0000	45.476	0.021990	575.30	663.26	2.4644	0.82662	1.0637	331.02	3.2676	23.772	0.032992	vapor
483.33	4.0000	45.295	0.022078	576.72	665.03	2.4681	0.82760	1.0642	331.65	3.2403	23.840	0.033123	vapor
485.00	4.0000	45.115	0.022166	578.14	666.81	2.4718	0.82857	1.0646	332.28	3.2133	23.907	0.033253	vapor
486.67	4.0000	44.937	0.022254	579.57	668.58	2.4754	0.82955	1.0651	332.90	3.1866	23.975	0.033383	vapor
488.33	4.0000	44.760	0.022341	580.99	670.36	2.4791	0.83052	1.0656	333.53	3.1602	24.042	0.033513	vapor
490.00	4.0000	44.585	0.022429	582.42	672.13	2.4827	0.83150	1.0661	334.15	3.1341	24.110	0.033644	vapor
491.67	4.0000	44.412	0.022517	583.85	673.91	2.4863	0.83247	1.0666	334.77	3.1084	24.177	0.033774	vapor
493.33	4.0000	44.240	0.022604	585.27	675.69	2.4899	0.83344	1.0671	335.39	3.0829	24.244	0.033905	vapor
495.00	4.0000	44.069	0.022692	586.70	677.47	2.4935	0.83441	1.0676	336.00	3.0577	24.311	0.034035	vapor
496.67	4.0000	43.900	0.022779	588.13	679.25	2.4971	0.83539	1.0682	336.62	3.0328	24.378	0.034166	vapor
498.33	4.0000	43.733	0.022866	589.56	681.03	2.5007	0.83636	1.0687	337.23	3.0082	24.445	0.034296	vapor
500.00	4.0000	43.566	0.022953	591.00	682.81	2.5043	0.83733	1.0692	337.84	2.9838	24.512	0.034427	vapor
501.67	4.0000	43.402	0.023041	592.43	684.59	2.5078	0.83829	1.0698	338.45	2.9597	24.578	0.034558	vapor
503.33	4.0000	43.238	0.023128	593.87	686.38	2.5114	0.83926	1.0703	339.05	2.9359	24.645	0.034688	vapor
505.00	4.0000	43.076	0.023215	595.30	688.16	2.5149	0.84023	1.0709	339.66	2.9124	24.711	0.034819	vapor
506.67	4.0000	42.916	0.023301	596.74	689.95	2.5184	0.84119	1.0714	340.26	2.8891	24.778	0.034950	vapor
508.33	4.0000	42.757	0.023388	598.18	691.73	2.5220	0.84216	1.0720	340.86	2.8661	24.844	0.035081	vapor
510.00	4.0000	42.599	0.023475	599.62	693.52	2.5255	0.84312	1.0726	341.46	2.8433	24.911	0.035211	vapor
511.67	4.0000	42.442	0.023562	601.06	695.31	2.5290	0.84408	1.0731	342.06	2.8208	24.977	0.035342	vapor
513.33	4.0000	42.287	0.023648	602.50	697.10	2.5325	0.84504	1.0737	342.65	2.7985	25.043	0.035473	vapor
515.00	4.0000	42.133	0.023735	603.95	698.89	2.5359	0.84600	1.0743	343.25	2.7765	25.109	0.035604	vapor
516.67	4.0000	41.980	0.023821	605.39	700.68	2.5394	0.84696	1.0749	343.84	2.7547	25.175	0.035735	vapor
518.33	4.0000	41.828	0.023907	606.84	702.47	2.5429	0.84791	1.0755	344.43	2.7332	25.241	0.035865	vapor
520.00	4.0000	41.678	0.023994	608.29	704.26	2.5463	0.84887	1.0761	345.02	2.7118	25.306	0.035996	vapor
521.67	4.0000	41.528	0.024080	609.74	706.06	2.5498	0.84982	1.0766	345.60	2.6907	25.372	0.036127	vapor
523.33	4.0000	41.380	0.024166	611.19	707.85	2.5532	0.85078	1.0773	346.19	2.6698	25.437	0.036258	vapor
525.00	4.0000	41.233	0.024252	612.64	709.65	2.5566	0.85173	1.0779	346.77	2.6492	25.503	0.036389	vapor
526.67	4.0000	41.088	0.024338	614.09	711.44	2.5601	0.85268	1.0785	347.36	2.6287	25.568	0.036520	vapor
528.33	4.0000	40.943	0.024424	615.55	713.24	2.5635	0.85362	1.0791	347.94	2.6085	25.634	0.036651	vapor
530.00	4.0000	40.800	0.024510	617.00	715.04	2.5669	0.85457	1.0797	348.52	2.5885	25.699	0.036782	vapor
531.67	4.0000	40.657	0.024596	618.46	716.84	2.5703	0.85551	1.0803	349.10	2.5687	25.764	0.036913	vapor
533.33	4.0000	40.516	0.024682	619.92	718.64	2.5736	0.85646	1.0809	349.67	2.5491	25.829	0.037044	vapor
535.00	4.0000	40.376	0.024767	621.37	720.44	2.5770	0.85740	1.0816	350.25	2.5297	25.894	0.037175	vapor
536.67	4.0000	40.237	0.024853	622.84	722.25	2.5804	0.85834	1.0822	350.82	2.5105	25.959	0.037306	vapor
538.33	4.0000	40.098	0.024939	624.30	724.05	2.5837	0.85928	1.0828	351.39	2.4915	26.024	0.037437	vapor
540.00	4.0000	39.961	0.025024	625.76	725.86	2.5871	0.86021	1.0834	351.96	2.4726	26.088	0.037568	vapor
541.67	4.0000	39.825	0.025110	627.22	727.66	2.5904	0.86115	1.0841	352.53	2.4540	26.153	0.037699	vapor
543.33	4.0000	39.690	0.025195	628.69	729.47	2.5938	0.86208	1.0847	353.10	2.4356	26.218	0.037829	vapor
545.00	4.0000	39.556	0.025280	630.16	731.28	2.5971	0.86301	1.0853	353.67	2.4173	26.282	0.037960	vapor
546.67	4.0000	39.423	0.025366	631.63	733.09	2.6004	0.86394	1.0860	354.23	2.3993	26.346	0.038091	vapor
548.33	4.0000	39.291	0.025451	633.09	734.90	2.6037	0.86487	1.0866	354.79	2.3814	26.411	0.038222	vapor
550.00	4.0000	39.160	0.025536	634.57	736.71	2.6070	0.86580	1.0873	355.36	2.3637	26.475	0.038353	vapor
551.67	4.0000	39.030	0.025621	636.04	738.52	2.6103	0.86672	1.0879	355.92	2.3461	26.539	0.038484	vapor
553.33	4.0000	38.901	0.025706	637.51	740.34	2.6136	0.86765	1.0886	356.48	2.3288	26.603	0.038615	vapor
555.00	4.0000	38.773	0.025791	638.99	742.15	2.6168	0.86857	1.0892	357.03	2.3116	26.667	0.038746	vapor
556.67	4.0000	38.645	0.025876	640.46	743.97	2.6201	0.86949	1.0899	357.59	2.2945	26.731	0.038877	vapor
558.33	4.0000	38.519	0.025961	641.94	745.78	2.6234	0.87040	1.0905	358.14	2.2777	26.795	0.039008	vapor
560.00	4.0000	38.393	0.026046	643.42	747.60	2.6266	0.87132	1.0912	358.70	2.2610	26.858	0.039138	vapor
561.67	4.0000	38.269	0.026131	644.90	749.42	2.6299	0.87223	1.0918	359.25	2.2445	26.922	0.039269	vapor
563.33	4.0000	38.145	0.026216	646.38	751.24	2.6331	0.87315	1.0925	359.80	2.2281	26.986	0.039400	vapor
565.00	4.0000	38.022	0.026301	647.86	753.06	2.6363	0.87406	1.0932	360.35	2.2119	27.049	0.039531	vapor
566.67	4.0000	37.900	0.026385	649.34	754.89	2.6396	0.87496	1.0938	360.90	2.1958	27.112	0.039662	vapor
568.33	4.0000	37.779	0.026470	650.83	756.71	2.6428	0.87587	1.0945	361.45	2.1799	27.176	0.039792	vapor
570.00	4.0000	37.658	0.026555	652.32	758.53	2.6460	0.87677	1.0951	362.00	2.1641	27.239	0.039923	vapor
571.67	4.0000	37.539	0.026639	653.80	760.36	2.6492	0.87768	1.0958	362.54	2.1485	27.302	0.040054	vapor
573.33	4.0000	37.420	0.026724	655.29	762.19	2.6524	0.87858	1.0965	363.08	2.1331	27.365	0.040184	vapor
575.00	4.0000	37.302	0.026808	656.78	764.01	2.6555	0.87948	1.0971	363.63	2.1177	27.428	0.040315	vapor
576.67	4.0000	37.185	0.026892	658.27	765.84	2.6587	0.88037	1.0978	364.17	2.1026	27.491	0.040446	vapor
578.33	4.0000	37.069	0.026977	659.77	767.67	2.6619	0.88127	1.0985	364.71	2.0875	27.554	0.040576	vapor
580.00	4.0000	36.953	0.027061	661.26	769.51	2.6651	0.88216	1.0992	365.25	2.0726	27.617	0.040707	vapor
581.67	4.0000	36.839	0.027145	662.76	771.34	2.6682	0.88305	1.0998	365.79	2.0579	27.679	0.040837	vapor
583.33	4.0000	36.725	0.027230	664.25	773.17	2.6714	0.88394	1.1005	366.32	2.0433	27.742	0.040968	vapor
585.00	4.0000	36.611	0.027314	665.75	775.01	2.6745	0.88483	1.1012	366.86	2.0288	27.804	0.041098	vapor
586.67	4.0000	36.499	0.027398	667.25	776.84	2.6776	0.88571	1.1018	367.39	2.0144	27.867	0.041229	vapor
588.33	4.0000	36.387	0.027482	668.75	778.68	2.6808	0.88660	1.1025	367.93	2.0002	27.929	0.041359	vapor
590.00	4.0000	36.276	0.027566	670.25	780.52	2.6839	0.88748	1.1032	368.46	1.9861	27.991	0.041490	vapor
591.67	4.0000	36.166	0.027650	671.76	782.36	2.6870	0.88836	1.1039	368.99	1.9721	28.054	0.041620	vapor
593.33	4.0000	36.056	0.027734	673.26	784.20	2.6901	0.88923	1.1045	369.52	1.9583	28.116	0.041750	vapor
595.00	4.0000	35.948	0.027818	674.77	786.04	2.6932	0.89011	1.1052	370.05	1.9445	28.178	0.041881	vapor
596.67	4.0000	35.840	0.027902	676.27	787.88	2.6963	0.89098	1.1059	370.58	1.9309	28.240	0.042011	vapor
598.33	4.0000	35.732	0.027986	677.78	789.72	2.6994	0.89185	1.1066	371.10	1.9175	28.302	0.042141	vapor
600.00	4.0000	35.625	0.028070	679.29	791.57	2.7025	0.89272	1.1072	371.63	1.9041	28.363	0.042272	vapor
601.67	4.0000	35.519	0.028154	680.80	793.42	2.7055	0.89359	1.1079	372.15	1.8909	28.425	0.042402	vapor
603.33	4.0000	35.414	0.028237	682.31	795.26	2.7086	0.89445	1.1086	372.68	1.8778	28.487	0.042532	vapor
605.00	4.0000	35.309	0.028321	683.83	797.11	2.7116	0.89531	1.1093	373.20	1.8647	28.548	0.042662	vapor
606.67	4.0000	35.205	0.028405	685.34	798.96	2.7147	0.89618	1.1099	373.72	1.8518	28.610	0.042792	vapor
608.33	4.0000	35.102	0.028489	686.86	800.81	2.7177	0.89703	1.1106	374.24	1.8391	28.671	0.042922	vapor
610.00	4.0000	34.999	0.028572	688.37	802.66	2.7208	0.89789	1.1113	374.76	1.8264	28.733	0.043052	vapor
611.67	4.0000	34.897	0.028656	689.89	804.51	2.7238	0.89875	1.1120	375.28	1.8138	28.794	0.043182	vapor
613.33	4.0000	34.795	0.028739	691.41	806.37	2.7268	0.89960	1.1126	375.79	1.8014	28.855	0.043312	vapor
615.00	4.0000	34.695	0.028823	692.93	808.22	2.7299	0.90045	1.1133	376.31	1.7890	28.916	0.043442	vapor
616.67	4.0000	34.594	0.028906	694.45	810.08	2.7329	0.90130	1.1140	376.83	1.7768	28.977	0.043572	vapor
618.33	4.0000	34.495	0.028990	695.98	811.94	2.7359	0.90214	1.1147	377.34	1.7647	29.038	0.043701	vapor
620.00	4.0000	34.396	0.029073	697.50	813.80	2.7389	0.90299	1.1153	377.85	1.7526	29.099	0.043831	vapor
621.67	4.0000	34.297	0.029157	699.03	815.65	2.7419	0.90383	1.1160	378.37	1.7407	29.160	0.043961	vapor
623.33	4.0000	34.200	0.029240	700.56	817.52	2.7449	0.90467	1.1167	378.88	1.7289	29.221	0.044090	vapor
625.00	4.0000	34.103	0.029323	702.08	819.38	2.7479	0.90551	1.1174	379.39	1.7171	29.282	0.044220	vapor
626.67	4.0000	34.006	0.029407	703.61	821.24	2.7508	0.90635	1.1180	379.90	1.7055	29.342	0.044350	vapor
628.33	4.0000	33.910	0.029490	705.14	823.10	2.7538	0.90718	1.1187	380.40	1.6939	29.403	0.044479	vapor
630.00	4.0000	33.814	0.029573	706.68	824.97	2.7568	0.90801	1.1194	380.91	1.6825	29.463	0.044609	vapor
631.67	4.0000	33.720	0.029656	708.21	826.83	2.7597	0.90884	1.1201	381.42	1.6712	29.524	0.044738	vapor
633.33	4.0000	33.625	0.029740	709.74	828.70	2.7627	0.90967	1.1207	381.92	1.6599	29.584	0.044867	vapor
635.00	4.0000	33.532	0.029823	711.28	830.57	2.7656	0.91050	1.1214	382.43	1.6487	29.644	0.044997	vapor
636.67	4.0000	33.438	0.029906	712.82	832.44	2.7686	0.91132	1.1221	382.93	1.6377	29.704	0.045126	vapor
638.33	4.0000	33.346	0.029989	714.36	834.31	2.7715	0.91214	1.1227	383.44	1.6267	29.764	0.045255	vapor
640.00	4.0000	33.254	0.030072	715.90	836.18	2.7744	0.91296	1.1234	383.94	1.6158	29.824	0.045384	vapor
641.67	4.0000	33.162	0.030155	717.44	838.06	2.7773	0.91378	1.1241	384.44	1.6050	29.884	0.045513	vapor
643.33	4.0000	33.071	0.030238	718.98	839.93	2.7803	0.91460	1.1248	384.94	1.5943	29.944	0.045643	vapor
645.00	4.0000	32.981	0.030321	720.52	841.80	2.7832	0.91541	1.1254	385.44	1.5837	30.004	0.045772	vapor
646.67	4.0000	32.891	0.030404	722.07	843.68	2.7861	0.91622	1.1261	385.94	1.5731	30.064	0.045901	vapor
648.33	4.0000	32.801	0.030487	723.61	845.56	2.7890	0.91703	1.1268	386.43	1.5627	30.123	0.046029	vapor
650.00	4.0000	32.712	0.030570	725.16	847.44	2.7919	0.91784	1.1274	386.93	1.5523	30.183	0.046158	vapor
651.67	4.0000	32.624	0.030652	726.71	849.32	2.7948	0.91864	1.1281	387.43	1.5420	30.243	0.046287	vapor
653.33	4.0000	32.536	0.030735	728.26	851.20	2.7976	0.91945	1.1288	387.92	1.5318	30.302	0.046416	vapor
655.00	4.0000	32.448	0.030818	729.81	853.08	2.8005	0.92025	1.1294	388.41	1.5217	30.361	0.046545	vapor
656.67	4.0000	32.362	0.030901	731.36	854.96	2.8034	0.92105	1.1301	388.91	1.5116	30.421	0.046673	vapor
658.33	4.0000	32.275	0.030984	732.91	856.85	2.8063	0.92185	1.1308	389.40	1.5017	30.480	0.046802	vapor
660.00	4.0000	32.189	0.031066	734.47	858.73	2.8091	0.92264	1.1314	389.89	1.4918	30.539	0.046931	vapor
