Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
440.00	29.000	437.54	0.0022855	453.57	519.85	1.8174	0.89376	1.6735	368.09	1.6081	36.713	0.053843	supercritical
441.67	29.000	433.97	0.0023043	455.81	522.64	1.8237	0.89362	1.6640	368.07	1.6099	36.548	0.053613	supercritical
443.33	29.000	430.46	0.0023231	458.03	525.40	1.8299	0.89350	1.6547	368.08	1.6113	36.390	0.053389	supercritical
445.00	29.000	427.01	0.0023418	460.24	528.15	1.8361	0.89340	1.6455	368.11	1.6123	36.239	0.053169	supercritical
446.67	29.000	423.64	0.0023605	462.43	530.89	1.8422	0.89330	1.6365	368.17	1.6128	36.093	0.052953	supercritical
448.33	29.000	420.32	0.0023792	464.61	533.61	1.8483	0.89322	1.6277	368.25	1.6130	35.954	0.052738	supercritical
450.00	29.000	417.06	0.0023977	466.78	536.31	1.8543	0.89315	1.6190	368.36	1.6128	35.820	0.052525	supercritical
451.67	29.000	413.86	0.0024163	468.93	539.00	1.8603	0.89310	1.6106	368.48	1.6122	35.691	0.052308	supercritical
453.33	29.000	410.72	0.0024347	471.07	541.68	1.8662	0.89306	1.6023	368.63	1.6112	35.568	0.052082	supercritical
455.00	29.000	407.64	0.0024531	473.20	544.34	1.8721	0.89303	1.5942	368.79	1.6100	35.450	0.051828	supercritical
456.67	29.000	404.61	0.0024715	475.32	546.99	1.8779	0.89301	1.5862	368.98	1.6084	35.337	0.051472	supercritical
458.33	29.000	401.64	0.0024898	477.43	549.63	1.8837	0.89301	1.5784	369.18	1.6065	35.229	0.051365	supercritical
460.00	29.000	398.72	0.0025080	479.52	552.26	1.8894	0.89302	1.5708	369.40	1.6043	35.125	0.051263	supercritical
461.67	29.000	395.85	0.0025262	481.61	554.87	1.8951	0.89304	1.5634	369.64	1.6018	35.026	0.051166	supercritical
463.33	29.000	393.02	0.0025444	483.68	557.47	1.9007	0.89308	1.5561	369.89	1.5990	34.931	0.051074	supercritical
465.00	29.000	390.25	0.0025624	485.74	560.05	1.9063	0.89313	1.5490	370.15	1.5960	34.840	0.050987	supercritical
466.67	29.000	387.53	0.0025805	487.80	562.63	1.9118	0.89319	1.5420	370.43	1.5928	34.753	0.050904	supercritical
468.33	29.000	384.85	0.0025984	489.84	565.19	1.9173	0.89326	1.5352	370.72	1.5893	34.670	0.050826	supercritical
470.00	29.000	382.22	0.0026163	491.87	567.75	1.9227	0.89335	1.5286	371.02	1.5856	34.590	0.050752	supercritical
471.67	29.000	379.63	0.0026342	493.90	570.29	1.9281	0.89345	1.5221	371.34	1.5817	34.514	0.050682	supercritical
473.33	29.000	377.08	0.0026520	495.91	572.82	1.9335	0.89356	1.5157	371.67	1.5776	34.442	0.050616	supercritical
475.00	29.000	374.58	0.0026697	497.92	575.34	1.9388	0.89368	1.5095	372.00	1.5733	34.372	0.050555	supercritical
476.67	29.000	372.11	0.0026874	499.92	577.85	1.9441	0.89381	1.5035	372.35	1.5688	34.306	0.050497	supercritical
478.33	29.000	369.69	0.0027050	501.91	580.35	1.9493	0.89396	1.4975	372.71	1.5641	34.243	0.050443	supercritical
480.00	29.000	367.31	0.0027225	503.89	582.85	1.9545	0.89412	1.4918	373.07	1.5593	34.183	0.050392	supercritical
481.67	29.000	364.96	0.0027400	505.87	585.33	1.9597	0.89429	1.4861	373.45	1.5543	34.126	0.050345	supercritical
483.33	29.000	362.65	0.0027575	507.83	587.80	1.9648	0.89447	1.4806	373.83	1.5491	34.072	0.050302	supercritical
485.00	29.000	360.38	0.0027749	509.79	590.26	1.9699	0.89466	1.4752	374.22	1.5438	34.020	0.050261	supercritical
486.67	29.000	358.14	0.0027922	511.74	592.72	1.9749	0.89486	1.4699	374.62	1.5384	33.971	0.050224	supercritical
488.33	29.000	355.94	0.0028095	513.69	595.16	1.9799	0.89507	1.4648	375.03	1.5329	33.925	0.050191	supercritical
490.00	29.000	353.77	0.0028267	515.62	597.60	1.9849	0.89530	1.4598	375.44	1.5272	33.880	0.050160	supercritical
491.67	29.000	351.63	0.0028439	517.56	600.03	1.9899	0.89553	1.4549	375.86	1.5214	33.839	0.050132	supercritical
493.33	29.000	349.53	0.0028610	519.48	602.45	1.9948	0.89578	1.4501	376.28	1.5156	33.799	0.050107	supercritical
495.00	29.000	347.46	0.0028780	521.40	604.86	1.9997	0.89603	1.4454	376.71	1.5096	33.762	0.050085	supercritical
496.67	29.000	345.42	0.0028951	523.31	607.27	2.0045	0.89629	1.4408	377.15	1.5035	33.727	0.050066	supercritical
498.33	29.000	343.40	0.0029120	525.22	609.66	2.0093	0.89657	1.4364	377.59	1.4973	33.694	0.050049	supercritical
500.00	29.000	341.42	0.0029289	527.12	612.05	2.0141	0.89685	1.4320	378.04	1.4911	33.663	0.050035	supercritical
501.67	29.000	339.47	0.0029458	529.01	614.44	2.0189	0.89714	1.4277	378.49	1.4848	33.634	0.050023	supercritical
503.33	29.000	337.54	0.0029626	530.90	616.81	2.0236	0.89744	1.4236	378.94	1.4784	33.606	0.050014	supercritical
505.00	29.000	335.65	0.0029793	532.78	619.18	2.0283	0.89775	1.4195	379.40	1.4719	33.581	0.050007	supercritical
506.67	29.000	333.77	0.0029960	534.66	621.55	2.0330	0.89807	1.4156	379.87	1.4654	33.557	0.050003	supercritical
508.33	29.000	331.93	0.0030127	536.53	623.90	2.0376	0.89840	1.4117	380.33	1.4588	33.535	0.050001	supercritical
510.00	29.000	330.11	0.0030293	538.40	626.25	2.0422	0.89873	1.4079	380.80	1.4521	33.515	0.050001	supercritical
511.67	29.000	328.31	0.0030459	540.26	628.59	2.0468	0.89907	1.4042	381.28	1.4454	33.496	0.050003	supercritical
513.33	29.000	326.55	0.0030624	542.12	630.93	2.0514	0.89942	1.4006	381.76	1.4387	33.479	0.050008	supercritical
515.00	29.000	324.80	0.0030788	543.98	633.26	2.0559	0.89978	1.3971	382.24	1.4319	33.463	0.050014	supercritical
516.67	29.000	323.08	0.0030952	545.83	635.59	2.0604	0.90015	1.3936	382.72	1.4250	33.449	0.050023	supercritical
518.33	29.000	321.38	0.0031116	547.67	637.91	2.0649	0.90052	1.3903	383.21	1.4182	33.437	0.050033	supercritical
520.00	29.000	319.70	0.0031279	549.51	640.22	2.0694	0.90090	1.3870	383.70	1.4112	33.425	0.050045	supercritical
521.67	29.000	318.05	0.0031442	551.35	642.53	2.0738	0.90129	1.3838	384.19	1.4043	33.415	0.050059	supercritical
523.33	29.000	316.41	0.0031604	553.18	644.84	2.0782	0.90169	1.3806	384.68	1.3973	33.406	0.050075	supercritical
525.00	29.000	314.80	0.0031766	555.01	647.13	2.0826	0.90209	1.3776	385.18	1.3904	33.399	0.050093	supercritical
526.67	29.000	313.21	0.0031928	556.84	649.43	2.0870	0.90250	1.3746	385.68	1.3833	33.393	0.050113	supercritical
528.33	29.000	311.64	0.0032089	558.66	651.72	2.0913	0.90291	1.3717	386.18	1.3763	33.388	0.050134	supercritical
530.00	29.000	310.08	0.0032249	560.48	654.00	2.0956	0.90333	1.3688	386.68	1.3693	33.384	0.050157	supercritical
531.67	29.000	308.55	0.0032409	562.29	656.28	2.0999	0.90376	1.3660	387.19	1.3622	33.381	0.050181	supercritical
533.33	29.000	307.04	0.0032569	564.10	658.55	2.1042	0.90419	1.3633	387.69	1.3551	33.379	0.050207	supercritical
535.00	29.000	305.55	0.0032728	565.91	660.82	2.1084	0.90463	1.3606	388.20	1.3480	33.379	0.050235	supercritical
536.67	29.000	304.07	0.0032887	567.72	663.09	2.1127	0.90508	1.3580	388.71	1.3409	33.379	0.050264	supercritical
538.33	29.000	302.61	0.0033046	569.52	665.35	2.1169	0.90553	1.3555	389.22	1.3338	33.381	0.050295	supercritical
540.00	29.000	301.17	0.0033204	571.32	667.61	2.1211	0.90598	1.3530	389.73	1.3267	33.383	0.050327	supercritical
541.67	29.000	299.75	0.0033362	573.11	669.86	2.1252	0.90645	1.3506	390.24	1.3196	33.387	0.050360	supercritical
543.33	29.000	298.34	0.0033519	574.90	672.11	2.1294	0.90691	1.3482	390.76	1.3125	33.391	0.050395	supercritical
545.00	29.000	296.95	0.0033676	576.69	674.35	2.1335	0.90738	1.3459	391.27	1.3054	33.396	0.050431	supercritical
546.67	29.000	295.58	0.0033832	578.48	676.60	2.1376	0.90786	1.3437	391.79	1.2983	33.402	0.050468	supercritical
548.33	29.000	294.22	0.0033988	580.27	678.83	2.1417	0.90834	1.3415	392.30	1.2912	33.409	0.050507	supercritical
550.00	29.000	292.88	0.0034144	582.05	681.07	2.1458	0.90883	1.3393	392.82	1.2841	33.417	0.050547	supercritical
551.67	29.000	291.55	0.0034300	583.83	683.30	2.1498	0.90932	1.3372	393.34	1.2770	33.426	0.050588	supercritical
553.33	29.000	290.24	0.0034455	585.61	685.52	2.1538	0.90981	1.3351	393.86	1.2699	33.435	0.050631	supercritical
555.00	29.000	288.94	0.0034609	587.38	687.75	2.1578	0.91031	1.3331	394.38	1.2629	33.445	0.050674	supercritical
556.67	29.000	287.66	0.0034764	589.15	689.97	2.1618	0.91081	1.3312	394.90	1.2558	33.456	0.050719	supercritical
558.33	29.000	286.39	0.0034918	590.92	692.19	2.1658	0.91132	1.3292	395.42	1.2487	33.468	0.050765	supercritical
560.00	29.000	285.13	0.0035071	592.69	694.40	2.1698	0.91183	1.3274	395.94	1.2417	33.480	0.050812	supercritical
561.67	29.000	283.89	0.0035224	594.46	696.61	2.1737	0.91235	1.3255	396.46	1.2347	33.493	0.050860	supercritical
563.33	29.000	282.67	0.0035377	596.22	698.82	2.1776	0.91286	1.3237	396.98	1.2277	33.507	0.050909	supercritical
565.00	29.000	281.45	0.0035530	597.99	701.02	2.1815	0.91339	1.3220	397.50	1.2207	33.521	0.050959	supercritical
566.67	29.000	280.25	0.0035682	599.75	703.22	2.1854	0.91391	1.3203	398.02	1.2137	33.536	0.051010	supercritical
568.33	29.000	279.06	0.0035834	601.50	705.42	2.1893	0.91444	1.3186	398.55	1.2067	33.552	0.051063	supercritical
570.00	29.000	277.89	0.0035986	603.26	707.62	2.1932	0.91497	1.3170	399.07	1.1998	33.568	0.051116	supercritical
571.67	29.000	276.73	0.0036137	605.02	709.81	2.1970	0.91551	1.3154	399.59	1.1929	33.585	0.051170	supercritical
573.33	29.000	275.57	0.0036288	606.77	712.00	2.2008	0.91605	1.3138	400.12	1.1860	33.602	0.051225	supercritical
575.00	29.000	274.44	0.0036438	608.52	714.19	2.2047	0.91659	1.3123	400.64	1.1791	33.620	0.051281	supercritical
576.67	29.000	273.31	0.0036589	610.27	716.38	2.2085	0.91714	1.3108	401.16	1.1722	33.639	0.051338	supercritical
578.33	29.000	272.19	0.0036739	612.02	718.56	2.2122	0.91768	1.3094	401.68	1.1654	33.658	0.051396	supercritical
580.00	29.000	271.09	0.0036888	613.77	720.74	2.2160	0.91823	1.3080	402.21	1.1586	33.677	0.051454	supercritical
581.67	29.000	269.99	0.0037038	615.51	722.92	2.2197	0.91879	1.3066	402.73	1.1518	33.698	0.051514	supercritical
583.33	29.000	268.91	0.0037187	617.26	725.10	2.2235	0.91934	1.3052	403.25	1.1450	33.718	0.051574	supercritical
585.00	29.000	267.84	0.0037336	619.00	727.27	2.2272	0.91990	1.3039	403.78	1.1383	33.739	0.051635	supercritical
586.67	29.000	266.78	0.0037484	620.74	729.44	2.2309	0.92046	1.3026	404.30	1.1315	33.761	0.051697	supercritical
588.33	29.000	265.73	0.0037633	622.48	731.61	2.2346	0.92103	1.3014	404.82	1.1249	33.783	0.051760	supercritical
590.00	29.000	264.69	0.0037780	624.22	733.78	2.2383	0.92159	1.3001	405.34	1.1182	33.805	0.051823	supercritical
591.67	29.000	263.66	0.0037928	625.96	735.95	2.2420	0.92216	1.2989	405.86	1.1115	33.828	0.051887	supercritical
593.33	29.000	262.64	0.0038075	627.69	738.11	2.2456	0.92273	1.2978	406.39	1.1049	33.852	0.051952	supercritical
595.00	29.000	261.63	0.0038223	629.43	740.27	2.2492	0.92330	1.2966	406.91	1.0983	33.875	0.052018	supercritical
596.67	29.000	260.62	0.0038369	631.16	742.43	2.2529	0.92387	1.2955	407.43	1.0917	33.900	0.052084	supercritical
598.33	29.000	259.63	0.0038516	632.90	744.59	2.2565	0.92445	1.2944	407.95	1.0852	33.924	0.052151	supercritical
600.00	29.000	258.65	0.0038662	634.63	746.75	2.2601	0.92503	1.2933	408.47	1.0787	33.949	0.052219	supercritical
601.67	29.000	257.68	0.0038808	636.36	748.90	2.2637	0.92561	1.2923	408.99	1.0722	33.975	0.052287	supercritical
603.33	29.000	256.71	0.0038954	638.09	751.06	2.2672	0.92619	1.2913	409.51	1.0657	34.000	0.052357	supercritical
605.00	29.000	255.76	0.0039099	639.82	753.21	2.2708	0.92677	1.2903	410.03	1.0593	34.027	0.052426	supercritical
606.67	29.000	254.81	0.0039245	641.55	755.36	2.2743	0.92736	1.2893	410.55	1.0529	34.053	0.052497	supercritical
608.33	29.000	253.87	0.0039390	643.28	757.51	2.2779	0.92794	1.2884	411.07	1.0465	34.080	0.052568	supercritical
610.00	29.000	252.94	0.0039534	645.00	759.65	2.2814	0.92853	1.2875	411.58	1.0402	34.107	0.052639	supercritical
611.67	29.000	252.02	0.0039679	646.73	761.80	2.2849	0.92912	1.2866	412.10	1.0339	34.135	0.052711	supercritical
613.33	29.000	251.11	0.0039823	648.45	763.94	2.2884	0.92971	1.2857	412.62	1.0276	34.163	0.052784	supercritical
615.00	29.000	250.21	0.0039967	650.18	766.08	2.2919	0.93030	1.2849	413.14	1.0213	34.191	0.052858	supercritical
616.67	29.000	249.31	0.0040111	651.90	768.22	2.2954	0.93089	1.2840	413.65	1.0151	34.219	0.052932	supercritical
618.33	29.000	248.42	0.0040254	653.63	770.36	2.2988	0.93149	1.2832	414.17	1.0089	34.248	0.053006	supercritical
620.00	29.000	247.54	0.0040398	655.35	772.50	2.3023	0.93208	1.2824	414.68	1.0027	34.277	0.053081	supercritical
621.67	29.000	246.67	0.0040541	657.07	774.64	2.3057	0.93268	1.2817	415.20	0.99658	34.307	0.053157	supercritical
623.33	29.000	245.80	0.0040684	658.79	776.77	2.3092	0.93327	1.2809	415.71	0.99046	34.336	0.053233	supercritical
625.00	29.000	244.94	0.0040826	660.51	778.91	2.3126	0.93387	1.2802	416.22	0.98438	34.366	0.053309	supercritical
626.67	29.000	244.09	0.0040969	662.23	781.04	2.3160	0.93447	1.2795	416.74	0.97832	34.396	0.053387	supercritical
628.33	29.000	243.25	0.0041111	663.95	783.17	2.3194	0.93507	1.2788	417.25	0.97230	34.427	0.053464	supercritical
630.00	29.000	242.41	0.0041253	665.67	785.30	2.3228	0.93567	1.2781	417.76	0.96630	34.458	0.053542	supercritical
631.67	29.000	241.58	0.0041394	667.39	787.43	2.3262	0.93627	1.2774	418.27	0.96033	34.489	0.053621	supercritical
633.33	29.000	240.76	0.0041536	669.11	789.56	2.3295	0.93688	1.2768	418.78	0.95440	34.520	0.053700	supercritical
635.00	29.000	239.94	0.0041677	670.83	791.69	2.3329	0.93748	1.2762	419.30	0.94849	34.551	0.053780	supercritical
636.67	29.000	239.13	0.0041818	672.54	793.82	2.3362	0.93808	1.2756	419.80	0.94261	34.583	0.053860	supercritical
638.33	29.000	238.33	0.0041959	674.26	795.94	2.3396	0.93869	1.2750	420.31	0.93676	34.615	0.053940	supercritical
640.00	29.000	237.53	0.0042100	675.98	798.07	2.3429	0.93929	1.2744	420.82	0.93094	34.647	0.054021	supercritical
641.67	29.000	236.74	0.0042240	677.69	800.19	2.3462	0.93990	1.2738	421.33	0.92516	34.680	0.054102	supercritical
643.33	29.000	235.96	0.0042380	679.41	802.31	2.3495	0.94050	1.2733	421.84	0.91940	34.713	0.054184	supercritical
645.00	29.000	235.18	0.0042520	681.12	804.43	2.3528	0.94111	1.2727	422.34	0.91367	34.746	0.054266	supercritical
646.67	29.000	234.41	0.0042660	682.84	806.55	2.3561	0.94172	1.2722	422.85	0.90796	34.779	0.054349	supercritical
648.33	29.000	233.65	0.0042800	684.56	808.67	2.3594	0.94233	1.2717	423.36	0.90229	34.812	0.054432	supercritical
650.00	29.000	232.89	0.0042939	686.27	810.79	2.3626	0.94293	1.2712	423.86	0.89665	34.845	0.054515	supercritical
651.67	29.000	232.14	0.0043078	687.98	812.91	2.3659	0.94354	1.2708	424.36	0.89104	34.879	0.054599	supercritical
653.33	29.000	231.39	0.0043217	689.70	815.03	2.3691	0.94415	1.2703	424.87	0.88545	34.913	0.054683	supercritical
