Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
551.67	27.000	272.33	0.0036720	587.67	686.81	2.1690	0.90683	1.3220	387.53	1.3639	32.633	0.049368	supercritical
553.33	27.000	271.11	0.0036885	589.42	689.01	2.1730	0.90734	1.3201	388.08	1.3560	32.649	0.049420	supercritical
555.00	27.000	269.91	0.0037050	591.17	691.21	2.1770	0.90785	1.3182	388.64	1.3480	32.667	0.049473	supercritical
556.67	27.000	268.71	0.0037214	592.93	693.40	2.1809	0.90837	1.3164	389.19	1.3401	32.685	0.049527	supercritical
558.33	27.000	267.54	0.0037378	594.68	695.60	2.1849	0.90890	1.3146	389.75	1.3322	32.703	0.049583	supercritical
560.00	27.000	266.37	0.0037542	596.42	697.79	2.1888	0.90943	1.3128	390.30	1.3244	32.723	0.049639	supercritical
561.67	27.000	265.22	0.0037705	598.17	699.97	2.1927	0.90996	1.3111	390.85	1.3165	32.742	0.049696	supercritical
563.33	27.000	264.07	0.0037868	599.91	702.16	2.1966	0.91049	1.3095	391.40	1.3087	32.763	0.049754	supercritical
565.00	27.000	262.95	0.0038031	601.65	704.34	2.2004	0.91103	1.3078	391.96	1.3009	32.784	0.049813	supercritical
566.67	27.000	261.83	0.0038193	603.40	706.52	2.2043	0.91157	1.3062	392.51	1.2932	32.805	0.049873	supercritical
568.33	27.000	260.72	0.0038355	605.13	708.69	2.2081	0.91212	1.3047	393.06	1.2854	32.827	0.049933	supercritical
570.00	27.000	259.63	0.0038516	606.87	710.86	2.2119	0.91267	1.3032	393.61	1.2777	32.850	0.049995	supercritical
571.67	27.000	258.55	0.0038677	608.61	713.04	2.2157	0.91322	1.3017	394.16	1.2701	32.873	0.050057	supercritical
573.33	27.000	257.48	0.0038838	610.34	715.20	2.2195	0.91377	1.3003	394.71	1.2624	32.896	0.050121	supercritical
575.00	27.000	256.42	0.0038999	612.07	717.37	2.2233	0.91433	1.2989	395.26	1.2548	32.920	0.050185	supercritical
576.67	27.000	255.37	0.0039159	613.81	719.53	2.2270	0.91489	1.2975	395.81	1.2472	32.945	0.050250	supercritical
578.33	27.000	254.33	0.0039318	615.54	721.69	2.2308	0.91546	1.2962	396.36	1.2397	32.969	0.050315	supercritical
580.00	27.000	253.31	0.0039478	617.26	723.85	2.2345	0.91602	1.2949	396.91	1.2322	32.995	0.050382	supercritical
581.67	27.000	252.29	0.0039637	618.99	726.01	2.2382	0.91659	1.2936	397.46	1.2247	33.020	0.050449	supercritical
583.33	27.000	251.28	0.0039796	620.72	728.17	2.2419	0.91716	1.2924	398.01	1.2172	33.047	0.050517	supercritical
585.00	27.000	250.29	0.0039954	622.44	730.32	2.2456	0.91774	1.2911	398.55	1.2098	33.073	0.050586	supercritical
586.67	27.000	249.30	0.0040112	624.17	732.47	2.2493	0.91831	1.2900	399.10	1.2024	33.100	0.050655	supercritical
588.33	27.000	248.32	0.0040270	625.89	734.62	2.2529	0.91889	1.2888	399.65	1.1951	33.127	0.050725	supercritical
590.00	27.000	247.35	0.0040428	627.61	736.77	2.2566	0.91947	1.2877	400.19	1.1878	33.155	0.050796	supercritical
591.67	27.000	246.40	0.0040585	629.33	738.91	2.2602	0.92005	1.2866	400.74	1.1805	33.183	0.050868	supercritical
593.33	27.000	245.45	0.0040742	631.05	741.05	2.2638	0.92064	1.2855	401.28	1.1732	33.212	0.050940	supercritical
595.00	27.000	244.51	0.0040899	632.77	743.20	2.2674	0.92122	1.2845	401.82	1.1660	33.240	0.051013	supercritical
596.67	27.000	243.57	0.0041055	634.49	745.34	2.2710	0.92181	1.2835	402.37	1.1589	33.269	0.051086	supercritical
598.33	27.000	242.65	0.0041211	636.20	747.47	2.2746	0.92240	1.2825	402.91	1.1517	33.299	0.051160	supercritical
600.00	27.000	241.74	0.0041367	637.92	749.61	2.2782	0.92299	1.2815	403.45	1.1446	33.329	0.051235	supercritical
601.67	27.000	240.83	0.0041523	639.64	751.75	2.2817	0.92359	1.2806	403.99	1.1375	33.359	0.051310	supercritical
603.33	27.000	239.94	0.0041678	641.35	753.88	2.2853	0.92418	1.2797	404.53	1.1305	33.389	0.051386	supercritical
605.00	27.000	239.05	0.0041833	643.06	756.01	2.2888	0.92478	1.2788	405.07	1.1235	33.420	0.051462	supercritical
606.67	27.000	238.17	0.0041987	644.78	758.14	2.2923	0.92538	1.2779	405.61	1.1165	33.451	0.051539	supercritical
608.33	27.000	237.29	0.0042142	646.49	760.27	2.2958	0.92597	1.2770	406.15	1.1096	33.482	0.051617	supercritical
610.00	27.000	236.43	0.0042296	648.20	762.40	2.2993	0.92658	1.2762	406.69	1.1027	33.514	0.051695	supercritical
611.67	27.000	235.57	0.0042450	649.91	764.53	2.3028	0.92718	1.2754	407.22	1.0959	33.546	0.051773	supercritical
613.33	27.000	234.72	0.0042603	651.62	766.65	2.3063	0.92778	1.2746	407.76	1.0890	33.578	0.051852	supercritical
615.00	27.000	233.88	0.0042757	653.33	768.77	2.3097	0.92839	1.2739	408.29	1.0823	33.610	0.051932	supercritical
616.67	27.000	233.05	0.0042910	655.04	770.90	2.3132	0.92899	1.2731	408.83	1.0755	33.643	0.052012	supercritical
618.33	27.000	232.22	0.0043063	656.75	773.02	2.3166	0.92960	1.2724	409.36	1.0688	33.676	0.052093	supercritical
620.00	27.000	231.40	0.0043215	658.46	775.14	2.3200	0.93021	1.2717	409.89	1.0621	33.709	0.052174	supercritical
621.67	27.000	230.59	0.0043368	660.16	777.26	2.3234	0.93081	1.2710	410.42	1.0555	33.742	0.052255	supercritical
623.33	27.000	229.78	0.0043520	661.87	779.37	2.3268	0.93142	1.2703	410.96	1.0489	33.776	0.052337	supercritical
625.00	27.000	228.98	0.0043672	663.58	781.49	2.3302	0.93204	1.2697	411.49	1.0423	33.810	0.052420	supercritical
626.67	27.000	228.19	0.0043823	665.28	783.61	2.3336	0.93265	1.2691	412.02	1.0358	33.844	0.052503	supercritical
628.33	27.000	227.40	0.0043975	666.99	785.72	2.3370	0.93326	1.2684	412.54	1.0293	33.878	0.052586	supercritical
630.00	27.000	226.62	0.0044126	668.70	787.84	2.3403	0.93387	1.2678	413.07	1.0228	33.913	0.052670	supercritical
631.67	27.000	225.85	0.0044277	670.40	789.95	2.3437	0.93449	1.2673	413.60	1.0164	33.948	0.052754	supercritical
633.33	27.000	225.09	0.0044428	672.11	792.06	2.3470	0.93510	1.2667	414.13	1.0100	33.983	0.052839	supercritical
635.00	27.000	224.33	0.0044578	673.81	794.17	2.3504	0.93571	1.2662	414.65	1.0036	34.018	0.052924	supercritical
636.67	27.000	223.57	0.0044728	675.51	796.28	2.3537	0.93633	1.2656	415.18	0.99729	34.053	0.053009	supercritical
638.33	27.000	222.82	0.0044878	677.22	798.39	2.3570	0.93695	1.2651	415.70	0.99100	34.089	0.053095	supercritical
640.00	27.000	222.08	0.0045028	678.92	800.50	2.3603	0.93756	1.2646	416.22	0.98474	34.124	0.053182	supercritical
641.67	27.000	221.35	0.0045178	680.62	802.60	2.3636	0.93818	1.2641	416.74	0.97853	34.160	0.053268	supercritical
643.33	27.000	220.62	0.0045327	682.33	804.71	2.3669	0.93880	1.2636	417.27	0.97234	34.196	0.053355	supercritical
645.00	27.000	219.90	0.0045476	684.03	806.82	2.3701	0.93941	1.2632	417.79	0.96619	34.233	0.053443	supercritical
646.67	27.000	219.18	0.0045625	685.73	808.92	2.3734	0.94003	1.2627	418.31	0.96008	34.269	0.053530	supercritical
648.33	27.000	218.47	0.0045774	687.44	811.03	2.3766	0.94065	1.2623	418.82	0.95399	34.306	0.053618	supercritical
650.00	27.000	217.76	0.0045922	689.14	813.13	2.3799	0.94127	1.2619	419.34	0.94795	34.343	0.053707	supercritical
651.67	27.000	217.06	0.0046071	690.84	815.23	2.3831	0.94189	1.2615	419.86	0.94193	34.379	0.053796	supercritical
653.33	27.000	216.36	0.0046219	692.54	817.33	2.3863	0.94251	1.2611	420.38	0.93596	34.417	0.053885	supercritical
