Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
403.33	28.000	520.90	0.0019197	403.29	457.05	1.6732	0.89852	1.9207	370.85	1.5307	41.325	0.059552	supercritical
405.00	28.000	515.50	0.0019399	405.92	460.24	1.6811	0.89818	1.9084	369.84	1.5460	40.952	0.059129	supercritical
406.67	28.000	510.21	0.0019600	408.53	463.41	1.6889	0.89784	1.8960	368.92	1.5606	40.594	0.058719	supercritical
408.33	28.000	505.01	0.0019802	411.11	466.56	1.6966	0.89750	1.8836	368.07	1.5743	40.249	0.058320	supercritical
410.00	28.000	499.91	0.0020004	413.68	469.69	1.7042	0.89717	1.8712	367.29	1.5873	39.919	0.057933	supercritical
411.67	28.000	494.91	0.0020206	416.22	472.79	1.7118	0.89684	1.8588	366.58	1.5994	39.601	0.057558	supercritical
413.33	28.000	490.01	0.0020408	418.74	475.88	1.7193	0.89651	1.8464	365.93	1.6108	39.295	0.057194	supercritical
415.00	28.000	485.20	0.0020610	421.24	478.95	1.7267	0.89618	1.8341	365.35	1.6214	39.002	0.056840	supercritical
416.67	28.000	480.48	0.0020812	423.72	481.99	1.7340	0.89586	1.8218	364.82	1.6313	38.720	0.056498	supercritical
418.33	28.000	475.86	0.0021014	426.18	485.02	1.7413	0.89555	1.8097	364.35	1.6404	38.450	0.056166	supercritical
420.00	28.000	471.34	0.0021216	428.62	488.03	1.7484	0.89525	1.7976	363.94	1.6488	38.190	0.055844	supercritical
421.67	28.000	466.90	0.0021418	431.04	491.01	1.7555	0.89495	1.7857	363.57	1.6565	37.941	0.055532	supercritical
423.33	28.000	462.55	0.0021619	433.45	493.98	1.7626	0.89467	1.7739	363.25	1.6635	37.703	0.055229	supercritical
425.00	28.000	458.28	0.0021821	435.83	496.93	1.7695	0.89439	1.7623	362.98	1.6699	37.473	0.054936	supercritical
426.67	28.000	454.10	0.0022021	438.19	499.85	1.7764	0.89412	1.7508	362.75	1.6756	37.253	0.054652	supercritical
428.33	28.000	450.01	0.0022222	440.54	502.76	1.7832	0.89387	1.7395	362.56	1.6807	37.043	0.054377	supercritical
430.00	28.000	445.99	0.0022422	442.87	505.65	1.7899	0.89362	1.7283	362.41	1.6852	36.840	0.054110	supercritical
431.67	28.000	442.06	0.0022621	445.18	508.52	1.7966	0.89339	1.7174	362.30	1.6891	36.646	0.053851	supercritical
433.33	28.000	438.20	0.0022820	447.48	511.38	1.8032	0.89317	1.7066	362.22	1.6924	36.460	0.053600	supercritical
435.00	28.000	434.42	0.0023019	449.76	514.21	1.8097	0.89297	1.6960	362.18	1.6952	36.282	0.053357	supercritical
436.67	28.000	430.72	0.0023217	452.02	517.03	1.8162	0.89277	1.6856	362.16	1.6975	36.111	0.053120	supercritical
438.33	28.000	427.08	0.0023415	454.27	519.83	1.8226	0.89259	1.6754	362.18	1.6993	35.948	0.052891	supercritical
440.00	28.000	423.52	0.0023612	456.50	522.62	1.8289	0.89242	1.6654	362.22	1.7005	35.791	0.052668	supercritical
441.67	28.000	420.02	0.0023808	458.72	525.38	1.8352	0.89227	1.6556	362.29	1.7014	35.641	0.052451	supercritical
443.33	28.000	416.60	0.0024004	460.92	528.13	1.8414	0.89213	1.6460	362.39	1.7017	35.497	0.052239	supercritical
445.00	28.000	413.24	0.0024199	463.11	530.87	1.8476	0.89201	1.6366	362.51	1.7017	35.359	0.052031	supercritical
446.67	28.000	409.94	0.0024394	465.29	533.59	1.8537	0.89190	1.6274	362.65	1.7012	35.227	0.051827	supercritical
448.33	28.000	406.70	0.0024588	467.45	536.29	1.8597	0.89180	1.6184	362.82	1.7004	35.101	0.051626	supercritical
450.00	28.000	403.53	0.0024781	469.60	538.98	1.8657	0.89172	1.6096	363.00	1.6991	34.980	0.051425	supercritical
451.67	28.000	400.42	0.0024974	471.73	541.66	1.8716	0.89165	1.6010	363.20	1.6975	34.864	0.051222	supercritical
453.33	28.000	397.36	0.0025166	473.86	544.32	1.8775	0.89160	1.5925	363.43	1.6956	34.754	0.051010	supercritical
455.00	28.000	394.36	0.0025358	475.97	546.97	1.8834	0.89156	1.5843	363.66	1.6933	34.648	0.050770	supercritical
456.67	28.000	391.41	0.0025548	478.07	549.60	1.8891	0.89153	1.5763	363.92	1.6908	34.547	0.050431	supercritical
458.33	28.000	388.52	0.0025739	480.15	552.22	1.8949	0.89152	1.5684	364.19	1.6879	34.450	0.050335	supercritical
460.00	28.000	385.68	0.0025928	482.23	554.83	1.9005	0.89152	1.5607	364.48	1.6847	34.358	0.050245	supercritical
461.67	28.000	382.89	0.0026117	484.30	557.43	1.9062	0.89154	1.5532	364.78	1.6813	34.270	0.050159	supercritical
463.33	28.000	380.15	0.0026305	486.35	560.01	1.9117	0.89157	1.5459	365.09	1.6776	34.185	0.050077	supercritical
465.00	28.000	377.46	0.0026493	488.40	562.58	1.9173	0.89162	1.5387	365.42	1.6736	34.105	0.050000	supercritical
466.67	28.000	374.82	0.0026680	490.43	565.14	1.9228	0.89167	1.5318	365.76	1.6695	34.029	0.049928	supercritical
468.33	28.000	372.22	0.0026866	492.46	567.68	1.9282	0.89174	1.5249	366.11	1.6651	33.956	0.049860	supercritical
470.00	28.000	369.66	0.0027052	494.48	570.22	1.9336	0.89183	1.5183	366.47	1.6604	33.886	0.049796	supercritical
471.67	28.000	367.15	0.0027237	496.48	572.75	1.9390	0.89193	1.5118	366.84	1.6556	33.820	0.049736	supercritical
473.33	28.000	364.68	0.0027421	498.48	575.26	1.9443	0.89204	1.5054	367.22	1.6506	33.757	0.049680	supercritical
475.00	28.000	362.26	0.0027605	500.47	577.76	1.9496	0.89216	1.4992	367.61	1.6454	33.697	0.049628	supercritical
476.67	28.000	359.87	0.0027788	502.45	580.26	1.9548	0.89229	1.4932	368.01	1.6401	33.640	0.049580	supercritical
478.33	28.000	357.52	0.0027970	504.42	582.74	1.9600	0.89244	1.4873	368.41	1.6346	33.586	0.049535	supercritical
480.00	28.000	355.21	0.0028152	506.39	585.21	1.9652	0.89260	1.4815	368.83	1.6289	33.535	0.049493	supercritical
481.67	28.000	352.94	0.0028334	508.35	587.68	1.9703	0.89277	1.4759	369.25	1.6231	33.486	0.049455	supercritical
483.33	28.000	350.70	0.0028514	510.30	590.13	1.9754	0.89296	1.4704	369.68	1.6171	33.440	0.049421	supercritical
485.00	28.000	348.50	0.0028694	512.24	592.58	1.9805	0.89315	1.4651	370.12	1.6110	33.397	0.049389	supercritical
486.67	28.000	346.34	0.0028874	514.17	595.02	1.9855	0.89336	1.4599	370.56	1.6048	33.356	0.049361	supercritical
488.33	28.000	344.21	0.0029052	516.10	597.45	1.9905	0.89357	1.4548	371.01	1.5985	33.317	0.049335	supercritical
490.00	28.000	342.11	0.0029231	518.02	599.87	1.9954	0.89380	1.4498	371.46	1.5920	33.280	0.049313	supercritical
491.67	28.000	340.04	0.0029408	519.94	602.28	2.0003	0.89404	1.4450	371.92	1.5855	33.246	0.049293	supercritical
493.33	28.000	338.01	0.0029585	521.85	604.68	2.0052	0.89429	1.4402	372.38	1.5789	33.214	0.049276	supercritical
495.00	28.000	336.00	0.0029762	523.75	607.08	2.0101	0.89455	1.4356	372.85	1.5721	33.184	0.049262	supercritical
496.67	28.000	334.03	0.0029938	525.64	609.47	2.0149	0.89482	1.4311	373.33	1.5653	33.156	0.049250	supercritical
498.33	28.000	332.08	0.0030113	527.53	611.85	2.0197	0.89510	1.4267	373.80	1.5585	33.130	0.049241	supercritical
500.00	28.000	330.17	0.0030288	529.42	614.23	2.0244	0.89538	1.4224	374.29	1.5515	33.106	0.049235	supercritical
501.67	28.000	328.28	0.0030462	531.30	616.59	2.0292	0.89568	1.4182	374.77	1.5445	33.083	0.049231	supercritical
503.33	28.000	326.42	0.0030636	533.17	618.95	2.0339	0.89599	1.4141	375.26	1.5374	33.062	0.049229	supercritical
505.00	28.000	324.58	0.0030809	535.04	621.31	2.0385	0.89631	1.4101	375.75	1.5302	33.043	0.049229	supercritical
506.67	28.000	322.77	0.0030982	536.90	623.65	2.0432	0.89663	1.4062	376.25	1.5230	33.026	0.049232	supercritical
508.33	28.000	320.99	0.0031154	538.76	625.99	2.0478	0.89696	1.4024	376.75	1.5158	33.010	0.049237	supercritical
510.00	28.000	319.23	0.0031325	540.62	628.33	2.0524	0.89731	1.3987	377.25	1.5085	32.996	0.049244	supercritical
511.67	28.000	317.50	0.0031496	542.47	630.66	2.0569	0.89766	1.3951	377.76	1.5012	32.983	0.049253	supercritical
513.33	28.000	315.79	0.0031667	544.31	632.98	2.0614	0.89802	1.3916	378.27	1.4938	32.971	0.049264	supercritical
515.00	28.000	314.10	0.0031837	546.15	635.30	2.0659	0.89838	1.3881	378.78	1.4864	32.961	0.049277	supercritical
516.67	28.000	312.44	0.0032007	547.99	637.61	2.0704	0.89876	1.3847	379.29	1.4789	32.953	0.049292	supercritical
518.33	28.000	310.79	0.0032176	549.82	639.91	2.0749	0.89914	1.3814	379.80	1.4715	32.945	0.049309	supercritical
520.00	28.000	309.17	0.0032344	551.65	642.21	2.0793	0.89953	1.3782	380.32	1.4640	32.939	0.049327	supercritical
521.67	28.000	307.58	0.0032512	553.47	644.50	2.0837	0.89992	1.3751	380.84	1.4565	32.935	0.049348	supercritical
523.33	28.000	306.00	0.0032680	555.29	646.79	2.0881	0.90032	1.3720	381.36	1.4489	32.931	0.049370	supercritical
525.00	28.000	304.44	0.0032847	557.11	649.08	2.0925	0.90073	1.3690	381.88	1.4414	32.929	0.049394	supercritical
526.67	28.000	302.90	0.0033014	558.92	651.36	2.0968	0.90115	1.3661	382.40	1.4338	32.927	0.049419	supercritical
528.33	28.000	301.39	0.0033180	560.73	653.63	2.1011	0.90157	1.3633	382.93	1.4262	32.927	0.049446	supercritical
530.00	28.000	299.89	0.0033346	562.53	655.90	2.1054	0.90200	1.3605	383.46	1.4187	32.928	0.049475	supercritical
531.67	28.000	298.41	0.0033511	564.34	658.17	2.1097	0.90244	1.3578	383.98	1.4111	32.930	0.049505	supercritical
533.33	28.000	296.95	0.0033676	566.14	660.43	2.1139	0.90288	1.3551	384.51	1.4035	32.933	0.049537	supercritical
535.00	28.000	295.50	0.0033840	567.93	662.68	2.1181	0.90333	1.3525	385.04	1.3959	32.937	0.049570	supercritical
536.67	28.000	294.08	0.0034004	569.72	664.94	2.1223	0.90378	1.3500	385.57	1.3883	32.942	0.049604	supercritical
538.33	28.000	292.67	0.0034168	571.51	667.18	2.1265	0.90424	1.3475	386.10	1.3807	32.948	0.049640	supercritical
540.00	28.000	291.28	0.0034331	573.30	669.43	2.1307	0.90470	1.3451	386.64	1.3731	32.954	0.049678	supercritical
541.67	28.000	289.91	0.0034494	575.08	671.67	2.1348	0.90517	1.3428	387.17	1.3655	32.962	0.049716	supercritical
543.33	28.000	288.55	0.0034656	576.87	673.90	2.1389	0.90565	1.3405	387.70	1.3579	32.970	0.049756	supercritical
545.00	28.000	287.21	0.0034818	578.65	676.14	2.1430	0.90613	1.3382	388.24	1.3503	32.980	0.049797	supercritical
546.67	28.000	285.88	0.0034980	580.42	678.36	2.1471	0.90661	1.3360	388.77	1.3428	32.990	0.049840	supercritical
548.33	28.000	284.57	0.0035141	582.20	680.59	2.1512	0.90710	1.3339	389.31	1.3352	33.001	0.049884	supercritical
550.00	28.000	283.27	0.0035302	583.97	682.81	2.1552	0.90759	1.3318	389.84	1.3277	33.012	0.049929	supercritical
551.67	28.000	281.99	0.0035462	585.74	685.03	2.1593	0.90809	1.3297	390.38	1.3201	33.025	0.049975	supercritical
553.33	28.000	280.73	0.0035622	587.50	687.24	2.1633	0.90859	1.3278	390.92	1.3126	33.038	0.050022	supercritical
555.00	28.000	279.47	0.0035782	589.27	689.45	2.1673	0.90910	1.3258	391.45	1.3051	33.051	0.050070	supercritical
556.67	28.000	278.23	0.0035941	591.03	691.66	2.1712	0.90961	1.3239	391.99	1.2976	33.066	0.050120	supercritical
558.33	28.000	277.01	0.0036100	592.79	693.87	2.1752	0.91013	1.3220	392.53	1.2902	33.081	0.050170	supercritical
560.00	28.000	275.80	0.0036258	594.55	696.07	2.1791	0.91065	1.3202	393.07	1.2827	33.097	0.050222	supercritical
561.67	28.000	274.60	0.0036416	596.30	698.27	2.1830	0.91117	1.3185	393.60	1.2753	33.113	0.050274	supercritical
563.33	28.000	273.42	0.0036574	598.06	700.46	2.1869	0.91170	1.3167	394.14	1.2679	33.130	0.050328	supercritical
565.00	28.000	272.25	0.0036732	599.81	702.66	2.1908	0.91223	1.3150	394.68	1.2605	33.148	0.050382	supercritical
566.67	28.000	271.09	0.0036889	601.56	704.85	2.1947	0.91276	1.3134	395.22	1.2532	33.166	0.050438	supercritical
568.33	28.000	269.94	0.0037045	603.31	707.04	2.1986	0.91330	1.3118	395.75	1.2458	33.185	0.050494	supercritical
570.00	28.000	268.80	0.0037202	605.06	709.22	2.2024	0.91384	1.3102	396.29	1.2385	33.205	0.050552	supercritical
571.67	28.000	267.68	0.0037358	606.80	711.40	2.2062	0.91438	1.3087	396.83	1.2312	33.225	0.050610	supercritical
573.33	28.000	266.57	0.0037514	608.55	713.58	2.2100	0.91493	1.3072	397.37	1.2239	33.245	0.050669	supercritical
575.00	28.000	265.47	0.0037669	610.29	715.76	2.2138	0.91548	1.3057	397.90	1.2167	33.266	0.050729	supercritical
576.67	28.000	264.38	0.0037824	612.03	717.94	2.2176	0.91603	1.3043	398.44	1.2095	33.288	0.050790	supercritical
578.33	28.000	263.31	0.0037979	613.77	720.11	2.2214	0.91658	1.3029	398.98	1.2023	33.310	0.050852	supercritical
580.00	28.000	262.24	0.0038133	615.51	722.28	2.2251	0.91714	1.3015	399.51	1.1951	33.332	0.050915	supercritical
581.67	28.000	261.18	0.0038287	617.24	724.45	2.2288	0.91770	1.3002	400.05	1.1880	33.355	0.050978	supercritical
583.33	28.000	260.14	0.0038441	618.98	726.61	2.2326	0.91827	1.2989	400.58	1.1809	33.378	0.051042	supercritical
585.00	28.000	259.10	0.0038595	620.71	728.78	2.2363	0.91883	1.2976	401.12	1.1738	33.402	0.051107	supercritical
586.67	28.000	258.08	0.0038748	622.44	730.94	2.2400	0.91940	1.2964	401.66	1.1668	33.427	0.051173	supercritical
588.33	28.000	257.06	0.0038901	624.18	733.10	2.2436	0.91997	1.2952	402.19	1.1598	33.451	0.051239	supercritical
590.00	28.000	256.06	0.0039053	625.91	735.26	2.2473	0.92054	1.2940	402.72	1.1528	33.476	0.051306	supercritical
591.67	28.000	255.07	0.0039206	627.64	737.41	2.2509	0.92112	1.2929	403.26	1.1458	33.502	0.051374	supercritical
593.33	28.000	254.08	0.0039358	629.36	739.57	2.2546	0.92170	1.2917	403.79	1.1389	33.528	0.051443	supercritical
595.00	28.000	253.10	0.0039509	631.09	741.72	2.2582	0.92227	1.2907	404.32	1.1320	33.554	0.051512	supercritical
596.67	28.000	252.14	0.0039661	632.82	743.87	2.2618	0.92285	1.2896	404.86	1.1251	33.581	0.051582	supercritical
598.33	28.000	251.18	0.0039812	634.54	746.02	2.2654	0.92344	1.2885	405.39	1.1183	33.608	0.051652	supercritical
600.00	28.000	250.23	0.0039963	636.27	748.16	2.2690	0.92402	1.2875	405.92	1.1115	33.635	0.051723	supercritical
601.67	28.000	249.29	0.0040114	637.99	750.31	2.2726	0.92461	1.2865	406.45	1.1047	33.663	0.051795	supercritical
603.33	28.000	248.36	0.0040264	639.71	752.45	2.2761	0.92520	1.2856	406.98	1.0979	33.691	0.051868	supercritical
605.00	28.000	247.44	0.0040414	641.43	754.59	2.2797	0.92579	1.2846	407.51	1.0912	33.720	0.051941	supercritical
606.67	28.000	246.53	0.0040564	643.15	756.73	2.2832	0.92638	1.2837	408.04	1.0846	33.749	0.052014	supercritical
608.33	28.000	245.62	0.0040713	644.87	758.87	2.2867	0.92697	1.2828	408.57	1.0779	33.778	0.052089	supercritical
610.00	28.000	244.72	0.0040863	646.59	761.01	2.2902	0.92756	1.2819	409.10	1.0713	33.807	0.052164	supercritical
611.67	28.000	243.83	0.0041012	648.31	763.14	2.2937	0.92816	1.2811	409.62	1.0647	33.837	0.052239	supercritical
613.33	28.000	242.95	0.0041160	650.03	765.28	2.2972	0.92876	1.2803	410.15	1.0582	33.867	0.052315	supercritical
615.00	28.000	242.08	0.0041309	651.75	767.41	2.3007	0.92935	1.2794	410.68	1.0516	33.897	0.052391	supercritical
616.67	28.000	241.21	0.0041457	653.46	769.54	2.3041	0.92995	1.2787	411.20	1.0451	33.928	0.052468	supercritical
618.33	28.000	240.35	0.0041605	655.18	771.67	2.3076	0.93055	1.2779	411.73	1.0387	33.959	0.052546	supercritical
620.00	28.000	239.50	0.0041753	656.89	773.80	2.3110	0.93115	1.2771	412.25	1.0323	33.990	0.052624	supercritical
621.67	28.000	238.66	0.0041901	658.61	775.93	2.3145	0.93176	1.2764	412.77	1.0259	34.021	0.052703	supercritical
623.33	28.000	237.82	0.0042048	660.32	778.06	2.3179	0.93236	1.2757	413.30	1.0195	34.053	0.052782	supercritical
625.00	28.000	236.99	0.0042195	662.04	780.18	2.3213	0.93296	1.2750	413.82	1.0132	34.085	0.052861	supercritical
626.67	28.000	236.17	0.0042342	663.75	782.31	2.3247	0.93357	1.2743	414.34	1.0069	34.117	0.052941	supercritical
628.33	28.000	235.36	0.0042489	665.46	784.43	2.3281	0.93417	1.2737	414.86	1.0006	34.150	0.053022	supercritical
630.00	28.000	234.55	0.0042635	667.18	786.55	2.3314	0.93478	1.2730	415.38	0.99441	34.182	0.053103	supercritical
631.67	28.000	233.75	0.0042781	668.89	788.68	2.3348	0.93539	1.2724	415.90	0.98821	34.215	0.053184	supercritical
633.33	28.000	232.95	0.0042927	670.60	790.80	2.3381	0.93600	1.2718	416.42	0.98205	34.248	0.053266	supercritical
635.00	28.000	232.16	0.0043073	672.31	792.91	2.3415	0.93661	1.2712	416.94	0.97592	34.282	0.053348	supercritical
636.67	28.000	231.38	0.0043218	674.02	795.03	2.3448	0.93722	1.2707	417.46	0.96982	34.315	0.053431	supercritical
638.33	28.000	230.61	0.0043364	675.73	797.15	2.3481	0.93783	1.2701	417.97	0.96375	34.349	0.053514	supercritical
640.00	28.000	229.84	0.0043509	677.44	799.27	2.3514	0.93844	1.2696	418.49	0.95772	34.383	0.053598	supercritical
641.67	28.000	229.08	0.0043654	679.15	801.38	2.3547	0.93905	1.2690	419.00	0.95172	34.417	0.053682	supercritical
643.33	28.000	228.32	0.0043798	680.86	803.50	2.3580	0.93966	1.2685	419.52	0.94575	34.452	0.053766	supercritical
645.00	28.000	227.57	0.0043943	682.57	805.61	2.3613	0.94027	1.2680	420.03	0.93981	34.486	0.053851	supercritical
646.67	28.000	226.82	0.0044087	684.28	807.72	2.3646	0.94088	1.2675	420.55	0.93390	34.521	0.053936	supercritical
648.33	28.000	226.09	0.0044231	685.99	809.84	2.3679	0.94150	1.2671	421.06	0.92803	34.556	0.054022	supercritical
650.00	28.000	225.35	0.0044375	687.70	811.95	2.3711	0.94211	1.2666	421.57	0.92218	34.591	0.054108	supercritical
651.67	28.000	224.63	0.0044518	689.41	814.06	2.3744	0.94272	1.2662	422.08	0.91637	34.627	0.054194	supercritical
653.33	28.000	223.90	0.0044662	691.11	816.17	2.3776	0.94334	1.2658	422.59	0.91059	34.662	0.054281	supercritical
