Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
330.00	13.000	546.53	0.0018297	330.38	354.17	1.4683	0.98635	4.2957	270.29	3.0108	40.134	0.062827	supercritical
331.67	13.000	524.46	0.0019067	336.55	361.34	1.4900	0.98759	4.3000	264.30	3.2259	38.269	0.061112	supercritical
333.33	13.000	503.04	0.0019879	342.63	368.47	1.5115	0.98657	4.2508	259.61	3.4327	36.564	0.059382	supercritical
335.00	13.000	482.61	0.0020721	348.55	375.48	1.5324	0.98322	4.1525	256.11	3.6267	35.033	0.057649	supercritical
336.67	13.000	463.40	0.0021580	354.24	382.29	1.5527	0.97790	4.0154	253.65	3.8042	33.677	0.055934	supercritical
338.33	13.000	445.57	0.0022443	359.68	388.85	1.5721	0.97122	3.8535	252.04	3.9629	32.490	0.054265	supercritical
340.00	13.000	429.14	0.0023302	364.84	395.13	1.5907	0.96382	3.6807	251.12	4.1021	31.456	0.052670	supercritical
341.67	13.000	414.08	0.0024150	369.73	401.12	1.6082	0.95621	3.5075	250.71	4.2224	30.560	0.051171	supercritical
343.33	13.000	400.29	0.0024982	374.35	406.83	1.6249	0.94870	3.3408	250.70	4.3249	29.783	0.049776	supercritical
345.00	13.000	387.68	0.0025795	378.73	412.26	1.6407	0.94150	3.1842	250.98	4.4111	29.110	0.048490	supercritical
346.67	13.000	376.11	0.0026588	382.88	417.45	1.6557	0.93470	3.0391	251.50	4.4826	28.524	0.047310	supercritical
348.33	13.000	365.49	0.0027360	386.83	422.40	1.6699	0.92835	2.9060	252.18	4.5410	28.013	0.046230	supercritical
350.00	13.000	355.71	0.0028113	390.60	427.14	1.6835	0.92245	2.7845	252.99	4.5877	27.566	0.045245	supercritical
351.67	13.000	346.68	0.0028845	394.19	431.69	1.6965	0.91698	2.6740	253.90	4.6241	27.174	0.044348	supercritical
353.33	13.000	338.32	0.0029558	397.63	436.06	1.7089	0.91191	2.5735	254.89	4.6515	26.829	0.043530	supercritical
355.00	13.000	330.54	0.0030253	400.94	440.27	1.7208	0.90722	2.4821	255.94	4.6710	26.525	0.042784	supercritical
356.67	13.000	323.30	0.0030931	404.13	444.34	1.7322	0.90286	2.3988	257.03	4.6836	26.255	0.042105	supercritical
358.33	13.000	316.53	0.0031593	407.20	448.27	1.7432	0.89881	2.3230	258.16	4.6902	26.017	0.041486	supercritical
360.00	13.000	310.18	0.0032239	410.17	452.09	1.7538	0.89504	2.2536	259.31	4.6915	25.805	0.040921	supercritical
361.67	13.000	304.22	0.0032871	413.06	455.79	1.7641	0.89152	2.1902	260.48	4.6883	25.616	0.040405	supercritical
363.33	13.000	298.61	0.0033489	415.85	459.39	1.7740	0.88823	2.1319	261.66	4.6812	25.448	0.039935	supercritical
365.00	13.000	293.31	0.0034094	418.57	462.90	1.7836	0.88516	2.0784	262.86	4.6705	25.299	0.039504	supercritical
366.67	13.000	288.30	0.0034687	421.23	466.32	1.7930	0.88228	2.0290	264.06	4.6568	25.165	0.039111	supercritical
368.33	13.000	283.54	0.0035268	423.81	469.66	1.8021	0.87959	1.9835	265.26	4.6405	25.047	0.038751	supercritical
370.00	13.000	279.03	0.0035839	426.34	472.93	1.8110	0.87707	1.9413	266.46	4.6219	24.941	0.038422	supercritical
371.67	13.000	274.73	0.0036400	428.82	476.13	1.8196	0.87471	1.9021	267.66	4.6013	24.847	0.038121	supercritical
373.33	13.000	270.63	0.0036951	431.24	479.27	1.8280	0.87249	1.8657	268.86	4.5789	24.763	0.037846	supercritical
375.00	13.000	266.72	0.0037492	433.61	482.36	1.8363	0.87042	1.8318	270.05	4.5550	24.690	0.037594	supercritical
376.67	13.000	262.98	0.0038026	435.95	485.38	1.8443	0.86848	1.8002	271.23	4.5298	24.625	0.037364	supercritical
378.33	13.000	259.40	0.0038551	438.24	488.36	1.8522	0.86666	1.7706	272.42	4.5035	24.567	0.037154	supercritical
380.00	13.000	255.96	0.0039068	440.50	491.28	1.8599	0.86495	1.7429	273.59	4.4761	24.517	0.036962	supercritical
381.67	13.000	252.67	0.0039578	442.72	494.17	1.8675	0.86336	1.7169	274.75	4.4479	24.474	0.036787	supercritical
383.33	13.000	249.50	0.0040081	444.90	497.01	1.8749	0.86187	1.6925	275.91	4.4189	24.437	0.036627	supercritical
385.00	13.000	246.45	0.0040577	447.06	499.81	1.8822	0.86048	1.6696	277.06	4.3893	24.405	0.036482	supercritical
386.67	13.000	243.51	0.0041067	449.19	502.57	1.8894	0.85918	1.6480	278.20	4.3592	24.379	0.036351	supercritical
388.33	13.000	240.67	0.0041550	451.29	505.30	1.8964	0.85797	1.6276	279.34	4.3286	24.357	0.036232	supercritical
390.00	13.000	237.94	0.0042028	453.36	508.00	1.9033	0.85684	1.6083	280.46	4.2976	24.339	0.036124	supercritical
391.67	13.000	235.29	0.0042500	455.42	510.67	1.9102	0.85579	1.5901	281.58	4.2664	24.326	0.036028	supercritical
393.33	13.000	232.74	0.0042967	457.44	513.30	1.9169	0.85481	1.5729	282.68	4.2349	24.317	0.035941	supercritical
395.00	13.000	230.26	0.0043429	459.45	515.91	1.9235	0.85391	1.5566	283.78	4.2032	24.311	0.035864	supercritical
396.67	13.000	227.86	0.0043886	461.44	518.49	1.9300	0.85307	1.5411	284.87	4.1713	24.308	0.035796	supercritical
398.33	13.000	225.54	0.0044338	463.41	521.05	1.9364	0.85230	1.5264	285.95	4.1394	24.308	0.035736	supercritical
400.00	13.000	223.29	0.0044786	465.36	523.58	1.9428	0.85159	1.5124	287.02	4.1074	24.311	0.035684	supercritical
401.67	13.000	221.10	0.0045229	467.29	526.09	1.9490	0.85094	1.4991	288.08	4.0754	24.317	0.035639	supercritical
403.33	13.000	218.97	0.0045668	469.21	528.58	1.9552	0.85034	1.4864	289.14	4.0433	24.325	0.035601	supercritical
405.00	13.000	216.90	0.0046103	471.11	531.04	1.9613	0.84980	1.4743	290.18	4.0114	24.336	0.035569	supercritical
406.67	13.000	214.90	0.0046534	473.00	533.49	1.9674	0.84931	1.4628	291.22	3.9794	24.349	0.035543	supercritical
408.33	13.000	212.94	0.0046962	474.87	535.92	1.9733	0.84887	1.4518	292.25	3.9476	24.364	0.035524	supercritical
410.00	13.000	211.03	0.0047386	476.73	538.33	1.9792	0.84847	1.4413	293.27	3.9158	24.381	0.035509	supercritical
411.67	13.000	209.18	0.0047806	478.58	540.72	1.9850	0.84812	1.4313	294.28	3.8842	24.400	0.035500	supercritical
413.33	13.000	207.37	0.0048223	480.41	543.10	1.9908	0.84781	1.4217	295.29	3.8527	24.420	0.035495	supercritical
415.00	13.000	205.61	0.0048637	482.24	545.46	1.9965	0.84754	1.4125	296.29	3.8214	24.442	0.035495	supercritical
416.67	13.000	203.89	0.0049047	484.05	547.81	2.0021	0.84731	1.4037	297.28	3.7902	24.466	0.035500	supercritical
418.33	13.000	202.21	0.0049455	485.85	550.14	2.0077	0.84712	1.3953	298.26	3.7592	24.491	0.035508	supercritical
420.00	13.000	200.56	0.0049859	487.64	552.46	2.0133	0.84696	1.3872	299.23	3.7284	24.517	0.035520	supercritical
421.67	13.000	198.96	0.0050261	489.43	554.77	2.0187	0.84684	1.3795	300.20	3.6978	24.545	0.035536	supercritical
423.33	13.000	197.40	0.0050660	491.20	557.06	2.0242	0.84675	1.3721	301.16	3.6674	24.574	0.035556	supercritical
425.00	13.000	195.86	0.0051056	492.97	559.34	2.0295	0.84669	1.3649	302.11	3.6372	24.605	0.035579	supercritical
426.67	13.000	194.36	0.0051450	494.73	561.61	2.0349	0.84666	1.3581	303.06	3.6072	24.636	0.035605	supercritical
428.33	13.000	192.90	0.0051841	496.47	563.87	2.0402	0.84667	1.3515	304.00	3.5775	24.668	0.035633	supercritical
430.00	13.000	191.46	0.0052229	498.22	566.12	2.0454	0.84670	1.3452	304.93	3.5479	24.702	0.035665	supercritical
431.67	13.000	190.06	0.0052616	499.95	568.35	2.0506	0.84675	1.3391	305.86	3.5186	24.736	0.035699	supercritical
433.33	13.000	188.68	0.0053000	501.68	570.58	2.0557	0.84684	1.3333	306.78	3.4896	24.771	0.035736	supercritical
435.00	13.000	187.33	0.0053381	503.40	572.80	2.0608	0.84694	1.3277	307.69	3.4608	24.807	0.035776	supercritical
436.67	13.000	186.01	0.0053761	505.12	575.00	2.0659	0.84708	1.3222	308.60	3.4322	24.844	0.035817	supercritical
438.33	13.000	184.71	0.0054138	506.82	577.20	2.0709	0.84723	1.3170	309.50	3.4038	24.882	0.035861	supercritical
440.00	13.000	183.44	0.0054513	508.53	579.39	2.0759	0.84741	1.3120	310.40	3.3757	24.920	0.035906	supercritical
441.67	13.000	182.19	0.0054887	510.22	581.58	2.0809	0.84761	1.3072	311.29	3.3479	24.960	0.035953	supercritical
443.33	13.000	180.97	0.0055258	511.92	583.75	2.0858	0.84783	1.3025	312.17	3.3203	24.999	0.036002	supercritical
445.00	13.000	179.77	0.0055627	513.60	585.92	2.0907	0.84807	1.2980	313.05	3.2929	25.040	0.036052	supercritical
446.67	13.000	178.59	0.0055995	515.29	588.08	2.0955	0.84833	1.2937	313.92	3.2658	25.081	0.036104	supercritical
448.33	13.000	177.43	0.0056360	516.96	590.23	2.1003	0.84860	1.2895	314.79	3.2390	25.123	0.036156	supercritical
450.00	13.000	176.29	0.0056724	518.64	592.38	2.1051	0.84890	1.2855	315.65	3.2124	25.165	0.036208	supercritical
451.67	13.000	175.17	0.0057086	520.30	594.52	2.1098	0.84921	1.2816	316.50	3.1860	25.208	0.036261	supercritical
453.33	13.000	174.07	0.0057447	521.97	596.65	2.1146	0.84954	1.2778	317.36	3.1599	25.251	0.036311	supercritical
455.00	13.000	172.99	0.0057806	523.63	598.78	2.1192	0.84988	1.2742	318.20	3.1340	25.295	0.036355	supercritical
456.67	13.000	171.93	0.0058163	525.29	600.90	2.1239	0.85024	1.2707	319.04	3.1084	25.339	0.036376	supercritical
458.33	13.000	170.89	0.0058519	526.94	603.01	2.1285	0.85062	1.2674	319.88	3.0830	25.384	0.036456	supercritical
460.00	13.000	169.86	0.0058873	528.59	605.12	2.1331	0.85101	1.2641	320.71	3.0579	25.429	0.036537	supercritical
461.67	13.000	168.85	0.0059225	530.23	607.23	2.1377	0.85141	1.2609	321.53	3.0330	25.475	0.036619	supercritical
463.33	13.000	167.85	0.0059577	531.88	609.32	2.1422	0.85183	1.2579	322.35	3.0083	25.521	0.036702	supercritical
465.00	13.000	166.87	0.0059926	533.51	611.42	2.1467	0.85226	1.2550	323.17	2.9839	25.567	0.036786	supercritical
466.67	13.000	165.91	0.0060275	535.15	613.51	2.1512	0.85270	1.2521	323.98	2.9597	25.614	0.036871	supercritical
468.33	13.000	164.96	0.0060622	536.78	615.59	2.1557	0.85315	1.2494	324.79	2.9358	25.661	0.036957	supercritical
470.00	13.000	164.02	0.0060967	538.42	617.67	2.1601	0.85362	1.2467	325.59	2.9121	25.709	0.037044	supercritical
471.67	13.000	163.10	0.0061311	540.04	619.75	2.1645	0.85409	1.2442	326.39	2.8886	25.757	0.037131	supercritical
473.33	13.000	162.19	0.0061654	541.67	621.82	2.1689	0.85458	1.2417	327.18	2.8654	25.805	0.037220	supercritical
475.00	13.000	161.30	0.0061996	543.29	623.89	2.1733	0.85508	1.2393	327.97	2.8423	25.853	0.037309	supercritical
476.67	13.000	160.42	0.0062337	544.91	625.95	2.1776	0.85558	1.2370	328.76	2.8196	25.902	0.037399	supercritical
478.33	13.000	159.55	0.0062676	546.53	628.01	2.1819	0.85610	1.2348	329.54	2.7970	25.951	0.037490	supercritical
480.00	13.000	158.69	0.0063014	548.15	630.07	2.1862	0.85662	1.2326	330.32	2.7746	26.000	0.037582	supercritical
481.67	13.000	157.85	0.0063351	549.76	632.12	2.1905	0.85716	1.2305	331.09	2.7525	26.049	0.037674	supercritical
483.33	13.000	157.02	0.0063687	551.38	634.17	2.1947	0.85770	1.2285	331.86	2.7306	26.099	0.037767	supercritical
485.00	13.000	156.20	0.0064022	552.99	636.21	2.1989	0.85825	1.2266	332.62	2.7089	26.149	0.037861	supercritical
486.67	13.000	155.39	0.0064355	554.60	638.26	2.2031	0.85881	1.2247	333.39	2.6874	26.199	0.037955	supercritical
488.33	13.000	154.59	0.0064688	556.20	640.30	2.2073	0.85938	1.2228	334.14	2.6662	26.249	0.038050	supercritical
490.00	13.000	153.80	0.0065019	557.81	642.33	2.2115	0.85996	1.2211	334.90	2.6451	26.300	0.038146	supercritical
491.67	13.000	153.02	0.0065350	559.41	644.37	2.2156	0.86054	1.2194	335.65	2.6243	26.351	0.038242	supercritical
493.33	13.000	152.25	0.0065679	561.01	646.40	2.2198	0.86113	1.2177	336.39	2.6036	26.402	0.038339	supercritical
495.00	13.000	151.50	0.0066008	562.62	648.43	2.2239	0.86173	1.2161	337.14	2.5832	26.453	0.038437	supercritical
496.67	13.000	150.75	0.0066335	564.22	650.45	2.2280	0.86233	1.2146	337.88	2.5630	26.504	0.038535	supercritical
498.33	13.000	150.01	0.0066662	565.81	652.48	2.2320	0.86294	1.2131	338.61	2.5429	26.555	0.038633	supercritical
500.00	13.000	149.28	0.0066988	567.41	654.50	2.2361	0.86355	1.2117	339.34	2.5231	26.607	0.038732	supercritical
501.67	13.000	148.56	0.0067312	569.01	656.51	2.2401	0.86417	1.2103	340.07	2.5034	26.659	0.038832	supercritical
503.33	13.000	147.85	0.0067636	570.60	658.53	2.2441	0.86480	1.2090	340.80	2.4840	26.711	0.038932	supercritical
505.00	13.000	147.15	0.0067959	572.20	660.54	2.2481	0.86543	1.2077	341.52	2.4647	26.763	0.039033	supercritical
506.67	13.000	146.45	0.0068281	573.79	662.56	2.2521	0.86607	1.2064	342.24	2.4456	26.815	0.039134	supercritical
508.33	13.000	145.77	0.0068603	575.38	664.57	2.2560	0.86671	1.2052	342.96	2.4267	26.867	0.039236	supercritical
510.00	13.000	145.09	0.0068923	576.97	666.57	2.2600	0.86736	1.2041	343.67	2.4080	26.920	0.039338	supercritical
511.67	13.000	144.42	0.0069243	578.56	668.58	2.2639	0.86801	1.2029	344.38	2.3895	26.972	0.039440	supercritical
513.33	13.000	143.76	0.0069561	580.15	670.58	2.2678	0.86866	1.2019	345.09	2.3712	27.025	0.039543	supercritical
515.00	13.000	143.10	0.0069879	581.74	672.59	2.2717	0.86932	1.2008	345.79	2.3530	27.078	0.039647	supercritical
516.67	13.000	142.46	0.0070197	583.33	674.59	2.2756	0.86999	1.1998	346.49	2.3350	27.131	0.039751	supercritical
518.33	13.000	141.82	0.0070513	584.92	676.58	2.2795	0.87066	1.1988	347.19	2.3172	27.184	0.039855	supercritical
520.00	13.000	141.19	0.0070829	586.50	678.58	2.2833	0.87133	1.1979	347.88	2.2995	27.237	0.039960	supercritical
521.67	13.000	140.56	0.0071144	588.09	680.58	2.2871	0.87200	1.1970	348.58	2.2821	27.290	0.040065	supercritical
523.33	13.000	139.94	0.0071458	589.68	682.57	2.2910	0.87268	1.1961	349.27	2.2648	27.343	0.040170	supercritical
525.00	13.000	139.33	0.0071771	591.26	684.56	2.2948	0.87337	1.1953	349.95	2.2476	27.396	0.040276	supercritical
526.67	13.000	138.73	0.0072084	592.85	686.56	2.2985	0.87405	1.1945	350.63	2.2306	27.450	0.040382	supercritical
528.33	13.000	138.13	0.0072396	594.43	688.55	2.3023	0.87474	1.1937	351.32	2.2138	27.503	0.040488	supercritical
530.00	13.000	137.54	0.0072708	596.02	690.54	2.3061	0.87543	1.1930	351.99	2.1972	27.557	0.040595	supercritical
531.67	13.000	136.95	0.0073018	597.60	692.52	2.3098	0.87613	1.1922	352.67	2.1807	27.611	0.040702	supercritical
533.33	13.000	136.37	0.0073328	599.18	694.51	2.3135	0.87683	1.1916	353.34	2.1643	27.664	0.040810	supercritical
535.00	13.000	135.80	0.0073638	600.77	696.49	2.3173	0.87753	1.1909	354.01	2.1481	27.718	0.040918	supercritical
536.67	13.000	135.23	0.0073947	602.35	698.48	2.3210	0.87823	1.1903	354.68	2.1321	27.772	0.041026	supercritical
538.33	13.000	134.67	0.0074255	603.93	700.46	2.3247	0.87893	1.1897	355.34	2.1162	27.826	0.041134	supercritical
540.00	13.000	134.12	0.0074562	605.51	702.44	2.3283	0.87964	1.1891	356.01	2.1005	27.880	0.041243	supercritical
541.67	13.000	133.57	0.0074869	607.10	704.43	2.3320	0.88035	1.1885	356.67	2.0849	27.934	0.041352	supercritical
543.33	13.000	133.02	0.0075175	608.68	706.41	2.3356	0.88106	1.1880	357.32	2.0694	27.988	0.041461	supercritical
545.00	13.000	132.48	0.0075481	610.26	708.39	2.3393	0.88178	1.1875	357.98	2.0541	28.042	0.041571	supercritical
546.67	13.000	131.95	0.0075786	611.84	710.36	2.3429	0.88249	1.1870	358.63	2.0390	28.096	0.041681	supercritical
548.33	13.000	131.42	0.0076091	613.42	712.34	2.3465	0.88321	1.1865	359.28	2.0239	28.150	0.041791	supercritical
550.00	13.000	130.90	0.0076395	615.01	714.32	2.3501	0.88393	1.1861	359.93	2.0091	28.204	0.041901	supercritical
551.67	13.000	130.38	0.0076698	616.59	716.30	2.3537	0.88465	1.1856	360.58	1.9943	28.258	0.042012	supercritical
553.33	13.000	129.87	0.0077001	618.17	718.27	2.3573	0.88537	1.1852	361.22	1.9797	28.313	0.042122	supercritical
555.00	13.000	129.36	0.0077304	619.75	720.25	2.3609	0.88610	1.1848	361.86	1.9652	28.367	0.042233	supercritical
556.67	13.000	128.86	0.0077605	621.33	722.22	2.3644	0.88682	1.1845	362.50	1.9509	28.421	0.042345	supercritical
558.33	13.000	128.36	0.0077907	622.92	724.20	2.3679	0.88755	1.1841	363.14	1.9367	28.476	0.042456	supercritical
560.00	13.000	127.87	0.0078207	624.50	726.17	2.3715	0.88828	1.1838	363.77	1.9226	28.530	0.042568	supercritical
561.67	13.000	127.38	0.0078508	626.08	728.14	2.3750	0.88900	1.1835	364.40	1.9086	28.584	0.042680	supercritical
563.33	13.000	126.89	0.0078807	627.66	730.11	2.3785	0.88973	1.1832	365.03	1.8948	28.639	0.042792	supercritical
565.00	13.000	126.41	0.0079107	629.25	732.09	2.3820	0.89047	1.1829	365.66	1.8811	28.693	0.042905	supercritical
566.67	13.000	125.94	0.0079405	630.83	734.06	2.3855	0.89120	1.1827	366.29	1.8675	28.748	0.043017	supercritical
568.33	13.000	125.46	0.0079704	632.41	736.03	2.3889	0.89193	1.1824	366.91	1.8541	28.802	0.043130	supercritical
570.00	13.000	125.00	0.0080001	634.00	738.00	2.3924	0.89266	1.1822	367.53	1.8407	28.857	0.043243	supercritical
571.67	13.000	124.54	0.0080299	635.58	739.97	2.3959	0.89340	1.1820	368.15	1.8275	28.911	0.043356	supercritical
573.33	13.000	124.08	0.0080596	637.16	741.94	2.3993	0.89413	1.1818	368.77	1.8144	28.966	0.043470	supercritical
575.00	13.000	123.62	0.0080892	638.75	743.91	2.4027	0.89487	1.1816	369.38	1.8014	29.020	0.043583	supercritical
576.67	13.000	123.17	0.0081188	640.33	745.88	2.4062	0.89561	1.1814	370.00	1.7886	29.075	0.043697	supercritical
578.33	13.000	122.72	0.0081483	641.92	747.85	2.4096	0.89634	1.1813	370.61	1.7758	29.129	0.043811	supercritical
580.00	13.000	122.28	0.0081778	643.50	749.81	2.4130	0.89708	1.1811	371.22	1.7631	29.184	0.043925	supercritical
581.67	13.000	121.84	0.0082073	645.09	751.78	2.4163	0.89782	1.1810	371.83	1.7506	29.238	0.044039	supercritical
583.33	13.000	121.41	0.0082367	646.67	753.75	2.4197	0.89855	1.1809	372.43	1.7382	29.293	0.044153	supercritical
585.00	13.000	120.98	0.0082661	648.26	755.72	2.4231	0.89929	1.1808	373.04	1.7259	29.347	0.044268	supercritical
586.67	13.000	120.55	0.0082954	649.85	757.69	2.4265	0.90003	1.1807	373.64	1.7137	29.402	0.044382	supercritical
588.33	13.000	120.12	0.0083247	651.43	759.65	2.4298	0.90077	1.1806	374.24	1.7016	29.457	0.044497	supercritical
590.00	13.000	119.70	0.0083540	653.02	761.62	2.4331	0.90151	1.1806	374.84	1.6896	29.511	0.044612	supercritical
591.67	13.000	119.29	0.0083832	654.61	763.59	2.4365	0.90225	1.1805	375.43	1.6777	29.566	0.044727	supercritical
593.33	13.000	118.87	0.0084124	656.20	765.56	2.4398	0.90299	1.1805	376.03	1.6659	29.620	0.044843	supercritical
595.00	13.000	118.46	0.0084415	657.79	767.52	2.4431	0.90372	1.1804	376.62	1.6542	29.675	0.044958	supercritical
596.67	13.000	118.06	0.0084706	659.37	769.49	2.4464	0.90446	1.1804	377.21	1.6426	29.729	0.045073	supercritical
598.33	13.000	117.65	0.0084997	660.96	771.46	2.4497	0.90520	1.1804	377.80	1.6311	29.784	0.045189	supercritical
600.00	13.000	117.25	0.0085287	662.55	773.43	2.4530	0.90594	1.1804	378.39	1.6197	29.838	0.045305	supercritical
601.67	13.000	116.85	0.0085577	664.14	775.39	2.4563	0.90668	1.1804	378.98	1.6084	29.893	0.045421	supercritical
603.33	13.000	116.46	0.0085866	665.74	777.36	2.4595	0.90742	1.1804	379.56	1.5972	29.947	0.045537	supercritical
605.00	13.000	116.07	0.0086155	667.33	779.33	2.4628	0.90816	1.1805	380.14	1.5861	30.002	0.045653	supercritical
606.67	13.000	115.68	0.0086444	668.92	781.30	2.4660	0.90889	1.1805	380.73	1.5750	30.056	0.045769	supercritical
608.33	13.000	115.30	0.0086732	670.51	783.26	2.4693	0.90963	1.1805	381.31	1.5641	30.111	0.045885	supercritical
610.00	13.000	114.92	0.0087020	672.11	785.23	2.4725	0.91037	1.1806	381.88	1.5533	30.165	0.046002	supercritical
611.67	13.000	114.54	0.0087308	673.70	787.20	2.4757	0.91111	1.1807	382.46	1.5425	30.220	0.046118	supercritical
613.33	13.000	114.16	0.0087595	675.29	789.17	2.4789	0.91184	1.1807	383.03	1.5319	30.274	0.046235	supercritical
615.00	13.000	113.79	0.0087882	676.89	791.14	2.4821	0.91258	1.1808	383.61	1.5213	30.328	0.046351	supercritical
616.67	13.000	113.42	0.0088169	678.48	793.10	2.4853	0.91331	1.1809	384.18	1.5108	30.383	0.046468	supercritical
618.33	13.000	113.05	0.0088455	680.08	795.07	2.4885	0.91405	1.1810	384.75	1.5004	30.437	0.046585	supercritical
620.00	13.000	112.69	0.0088741	681.68	797.04	2.4917	0.91478	1.1811	385.32	1.4901	30.492	0.046702	supercritical
621.67	13.000	112.33	0.0089027	683.27	799.01	2.4949	0.91552	1.1812	385.89	1.4799	30.546	0.046819	supercritical
623.33	13.000	111.97	0.0089313	684.87	800.98	2.4980	0.91625	1.1813	386.45	1.4697	30.600	0.046936	supercritical
625.00	13.000	111.61	0.0089598	686.47	802.95	2.5012	0.91698	1.1815	387.01	1.4597	30.655	0.047054	supercritical
626.67	13.000	111.26	0.0089882	688.07	804.92	2.5043	0.91772	1.1816	387.58	1.4497	30.709	0.047171	supercritical
628.33	13.000	110.91	0.0090167	689.67	806.89	2.5075	0.91845	1.1818	388.14	1.4398	30.763	0.047288	supercritical
630.00	13.000	110.56	0.0090451	691.27	808.85	2.5106	0.91918	1.1819	388.70	1.4300	30.817	0.047406	supercritical
631.67	13.000	110.21	0.0090735	692.87	810.82	2.5137	0.91991	1.1821	389.26	1.4202	30.872	0.047523	supercritical
633.33	13.000	109.87	0.0091018	694.47	812.80	2.5168	0.92064	1.1822	389.81	1.4106	30.926	0.047641	supercritical
635.00	13.000	109.53	0.0091302	696.07	814.77	2.5199	0.92137	1.1824	390.37	1.4010	30.980	0.047759	supercritical
636.67	13.000	109.19	0.0091585	697.68	816.74	2.5230	0.92210	1.1826	390.92	1.3915	31.034	0.047876	supercritical
638.33	13.000	108.85	0.0091867	699.28	818.71	2.5261	0.92282	1.1827	391.47	1.3820	31.088	0.047994	supercritical
640.00	13.000	108.52	0.0092150	700.88	820.68	2.5292	0.92355	1.1829	392.03	1.3727	31.142	0.048112	supercritical
641.67	13.000	108.19	0.0092432	702.49	822.65	2.5323	0.92427	1.1831	392.58	1.3634	31.196	0.048230	supercritical
643.33	13.000	107.86	0.0092714	704.09	824.62	2.5354	0.92500	1.1833	393.12	1.3542	31.250	0.048348	supercritical
645.00	13.000	107.53	0.0092995	705.70	826.59	2.5384	0.92572	1.1835	393.67	1.3450	31.305	0.048466	supercritical
646.67	13.000	107.21	0.0093277	707.31	828.57	2.5415	0.92645	1.1837	394.22	1.3360	31.359	0.048584	supercritical
648.33	13.000	106.89	0.0093558	708.92	830.54	2.5445	0.92717	1.1839	394.76	1.3270	31.413	0.048702	supercritical
650.00	13.000	106.57	0.0093838	710.52	832.51	2.5476	0.92789	1.1841	395.30	1.3180	31.466	0.048821	supercritical
651.67	13.000	106.25	0.0094119	712.13	834.49	2.5506	0.92861	1.1844	395.85	1.3092	31.520	0.048939	supercritical
653.33	13.000	105.93	0.0094399	713.74	836.46	2.5536	0.92933	1.1846	396.39	1.3004	31.574	0.049057	supercritical
