Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
331.67	26.000	803.24	0.0012450	278.26	310.62	1.2810	0.90933	2.1291	505.50	0.54105	72.991	0.089399	supercritical
333.33	26.000	795.44	0.0012572	281.49	314.18	1.2917	0.90926	2.1372	498.78	0.56854	71.682	0.088275	supercritical
335.00	26.000	787.59	0.0012697	284.74	317.75	1.3024	0.90922	2.1453	492.18	0.59676	70.399	0.087166	supercritical
336.67	26.000	779.70	0.0012825	287.98	321.33	1.3131	0.90919	2.1533	485.71	0.62572	69.142	0.086073	supercritical
338.33	26.000	771.77	0.0012957	291.24	324.93	1.3237	0.90916	2.1610	479.38	0.65539	67.909	0.084996	supercritical
340.00	26.000	763.79	0.0013093	294.49	328.53	1.3344	0.90913	2.1685	473.18	0.68574	66.700	0.083935	supercritical
341.67	26.000	755.77	0.0013231	297.75	332.15	1.3450	0.90909	2.1757	467.13	0.71676	65.517	0.082891	supercritical
343.33	26.000	747.73	0.0013374	301.01	335.79	1.3556	0.90903	2.1824	461.23	0.74838	64.357	0.081863	supercritical
345.00	26.000	739.65	0.0013520	304.28	339.43	1.3662	0.90895	2.1886	455.48	0.78057	63.222	0.080852	supercritical
346.67	26.000	731.55	0.0013670	307.54	343.08	1.3767	0.90885	2.1942	449.89	0.81326	62.111	0.079857	supercritical
348.33	26.000	723.44	0.0013823	310.80	346.74	1.3873	0.90872	2.1991	444.46	0.84639	61.025	0.078880	supercritical
350.00	26.000	715.31	0.0013980	314.06	350.41	1.3978	0.90857	2.2032	439.20	0.87989	59.964	0.077920	supercritical
351.67	26.000	707.18	0.0014141	317.32	354.09	1.4082	0.90839	2.2065	434.11	0.91369	58.927	0.076978	supercritical
353.33	26.000	699.05	0.0014305	320.57	357.77	1.4187	0.90819	2.2089	429.19	0.94773	57.915	0.076053	supercritical
355.00	26.000	690.94	0.0014473	323.82	361.45	1.4291	0.90797	2.2104	424.44	0.98193	56.928	0.075147	supercritical
356.67	26.000	682.84	0.0014645	327.06	365.13	1.4394	0.90773	2.2110	419.87	1.0162	55.967	0.074258	supercritical
358.33	26.000	674.77	0.0014820	330.29	368.82	1.4497	0.90748	2.2105	415.47	1.0505	55.031	0.073388	supercritical
360.00	26.000	666.73	0.0014999	333.50	372.50	1.4600	0.90722	2.2091	411.24	1.0848	54.120	0.072537	supercritical
361.67	26.000	658.73	0.0015181	336.71	376.18	1.4702	0.90695	2.2068	407.18	1.1190	53.235	0.071704	supercritical
363.33	26.000	650.78	0.0015366	339.90	379.86	1.4803	0.90667	2.2034	403.30	1.1529	52.375	0.070890	supercritical
365.00	26.000	642.89	0.0015555	343.08	383.52	1.4904	0.90638	2.1991	399.59	1.1867	51.541	0.070094	supercritical
366.67	26.000	635.06	0.0015746	346.25	387.19	1.5004	0.90608	2.1939	396.04	1.2201	50.732	0.069318	supercritical
368.33	26.000	627.31	0.0015941	349.39	390.84	1.5104	0.90578	2.1879	392.66	1.2532	49.949	0.068559	supercritical
370.00	26.000	619.63	0.0016139	352.52	394.48	1.5202	0.90547	2.1809	389.44	1.2858	49.191	0.067820	supercritical
371.67	26.000	612.03	0.0016339	355.63	398.11	1.5300	0.90515	2.1732	386.39	1.3180	48.457	0.067098	supercritical
373.33	26.000	604.52	0.0016542	358.71	401.72	1.5397	0.90483	2.1647	383.50	1.3496	47.749	0.066395	supercritical
375.00	26.000	597.10	0.0016748	361.78	405.32	1.5493	0.90449	2.1554	380.76	1.3806	47.064	0.065710	supercritical
376.67	26.000	589.78	0.0016955	364.82	408.91	1.5589	0.90415	2.1455	378.18	1.4109	46.404	0.065043	supercritical
378.33	26.000	582.56	0.0017166	367.84	412.47	1.5683	0.90380	2.1349	375.74	1.4405	45.767	0.064394	supercritical
380.00	26.000	575.45	0.0017378	370.84	416.02	1.5777	0.90343	2.1237	373.45	1.4694	45.153	0.063762	supercritical
381.67	26.000	568.45	0.0017592	373.81	419.55	1.5869	0.90305	2.1120	371.30	1.4974	44.562	0.063147	supercritical
383.33	26.000	561.56	0.0017807	376.76	423.06	1.5961	0.90266	2.0997	369.29	1.5246	43.993	0.062549	supercritical
385.00	26.000	554.79	0.0018025	379.69	426.55	1.6052	0.90226	2.0870	367.41	1.5509	43.446	0.061968	supercritical
386.67	26.000	548.14	0.0018244	382.59	430.02	1.6142	0.90185	2.0739	365.65	1.5763	42.920	0.061404	supercritical
388.33	26.000	541.60	0.0018464	385.46	433.46	1.6231	0.90142	2.0604	364.02	1.6008	42.415	0.060855	supercritical
390.00	26.000	535.18	0.0018685	388.30	436.89	1.6319	0.90099	2.0466	362.51	1.6242	41.930	0.060323	supercritical
391.67	26.000	528.89	0.0018908	391.13	440.29	1.6406	0.90054	2.0325	361.11	1.6467	41.464	0.059806	supercritical
393.33	26.000	522.71	0.0019131	393.92	443.66	1.6492	0.90009	2.0181	359.81	1.6681	41.017	0.059304	supercritical
395.00	26.000	516.66	0.0019355	396.69	447.01	1.6577	0.89962	2.0036	358.62	1.6886	40.589	0.058818	supercritical
396.67	26.000	510.73	0.0019580	399.43	450.34	1.6661	0.89916	1.9889	357.53	1.7079	40.178	0.058346	supercritical
398.33	26.000	504.92	0.0019805	402.15	453.64	1.6744	0.89869	1.9740	356.53	1.7263	39.784	0.057889	supercritical
400.00	26.000	499.24	0.0020031	404.84	456.92	1.6826	0.89821	1.9591	355.62	1.7436	39.407	0.057446	supercritical
401.67	26.000	493.67	0.0020257	407.51	460.17	1.6907	0.89774	1.9442	354.80	1.7599	39.046	0.057017	supercritical
403.33	26.000	488.22	0.0020483	410.15	463.40	1.6987	0.89726	1.9292	354.05	1.7751	38.700	0.056601	supercritical
405.00	26.000	482.89	0.0020709	412.76	466.60	1.7067	0.89679	1.9143	353.38	1.7894	38.370	0.056199	supercritical
406.67	26.000	477.67	0.0020935	415.35	469.78	1.7145	0.89632	1.8995	352.78	1.8026	38.053	0.055810	supercritical
408.33	26.000	472.57	0.0021161	417.92	472.94	1.7222	0.89585	1.8847	352.26	1.8149	37.750	0.055433	supercritical
410.00	26.000	467.58	0.0021387	420.46	476.06	1.7299	0.89539	1.8700	351.79	1.8263	37.461	0.055069	supercritical
411.67	26.000	462.69	0.0021613	422.98	479.17	1.7374	0.89494	1.8555	351.39	1.8367	37.184	0.054717	supercritical
413.33	26.000	457.92	0.0021838	425.47	482.25	1.7449	0.89450	1.8412	351.04	1.8462	36.919	0.054377	supercritical
415.00	26.000	453.25	0.0022063	427.94	485.31	1.7523	0.89407	1.8270	350.75	1.8548	36.666	0.054049	supercritical
416.67	26.000	448.69	0.0022287	430.39	488.34	1.7596	0.89365	1.8131	350.51	1.8626	36.424	0.053731	supercritical
418.33	26.000	444.22	0.0022511	432.82	491.35	1.7668	0.89324	1.7993	350.31	1.8696	36.193	0.053425	supercritical
420.00	26.000	439.86	0.0022735	435.23	494.34	1.7739	0.89284	1.7858	350.17	1.8758	35.972	0.053129	supercritical
421.67	26.000	435.59	0.0022957	437.61	497.30	1.7810	0.89246	1.7725	350.06	1.8812	35.761	0.052843	supercritical
423.33	26.000	431.41	0.0023180	439.98	500.25	1.7879	0.89209	1.7595	350.00	1.8859	35.559	0.052567	supercritical
425.00	26.000	427.33	0.0023401	442.32	503.17	1.7948	0.89173	1.7467	349.97	1.8899	35.367	0.052301	supercritical
426.67	26.000	423.33	0.0023622	444.65	506.07	1.8016	0.89139	1.7342	349.98	1.8932	35.183	0.052044	supercritical
428.33	26.000	419.42	0.0023842	446.96	508.95	1.8084	0.89107	1.7219	350.02	1.8958	35.007	0.051797	supercritical
430.00	26.000	415.60	0.0024062	449.25	511.81	1.8150	0.89076	1.7099	350.10	1.8979	34.840	0.051557	supercritical
431.67	26.000	411.86	0.0024280	451.52	514.65	1.8216	0.89047	1.6981	350.20	1.8993	34.680	0.051326	supercritical
433.33	26.000	408.19	0.0024498	453.77	517.47	1.8281	0.89020	1.6866	350.33	1.9001	34.527	0.051103	supercritical
435.00	26.000	404.61	0.0024715	456.01	520.27	1.8346	0.88994	1.6754	350.49	1.9004	34.382	0.050888	supercritical
436.67	26.000	401.10	0.0024932	458.23	523.05	1.8410	0.88970	1.6644	350.68	1.9002	34.243	0.050680	supercritical
438.33	26.000	397.66	0.0025147	460.44	525.82	1.8473	0.88948	1.6537	350.89	1.8995	34.110	0.050479	supercritical
440.00	26.000	394.29	0.0025362	462.63	528.57	1.8536	0.88927	1.6433	351.12	1.8983	33.984	0.050284	supercritical
441.67	26.000	391.00	0.0025576	464.80	531.30	1.8598	0.88908	1.6331	351.37	1.8967	33.863	0.050095	supercritical
443.33	26.000	387.77	0.0025789	466.96	534.01	1.8659	0.88891	1.6231	351.64	1.8946	33.749	0.049911	supercritical
445.00	26.000	384.61	0.0026001	469.11	536.71	1.8720	0.88876	1.6134	351.93	1.8921	33.639	0.049732	supercritical
446.67	26.000	381.51	0.0026212	471.24	539.39	1.8780	0.88862	1.6040	352.23	1.8892	33.535	0.049556	supercritical
448.33	26.000	378.47	0.0026422	473.36	542.05	1.8839	0.88850	1.5947	352.56	1.8859	33.436	0.049384	supercritical
450.00	26.000	375.49	0.0026632	475.46	544.70	1.8898	0.88840	1.5858	352.90	1.8823	33.342	0.049212	supercritical
451.67	26.000	372.57	0.0026841	477.55	547.34	1.8957	0.88832	1.5770	353.25	1.8784	33.252	0.049038	supercritical
453.33	26.000	369.70	0.0027049	479.63	549.96	1.9015	0.88825	1.5685	353.62	1.8741	33.166	0.048856	supercritical
455.00	26.000	366.89	0.0027256	481.70	552.57	1.9072	0.88820	1.5601	354.00	1.8695	33.085	0.048649	supercritical
456.67	26.000	364.14	0.0027462	483.76	555.16	1.9129	0.88816	1.5520	354.39	1.8647	33.008	0.048351	supercritical
458.33	26.000	361.43	0.0027667	485.81	557.74	1.9185	0.88814	1.5441	354.80	1.8595	32.935	0.048278	supercritical
460.00	26.000	358.78	0.0027872	487.84	560.31	1.9241	0.88814	1.5365	355.21	1.8541	32.866	0.048211	supercritical
461.67	26.000	356.18	0.0028076	489.87	562.86	1.9297	0.88815	1.5290	355.64	1.8485	32.800	0.048148	supercritical
463.33	26.000	353.62	0.0028279	491.88	565.41	1.9352	0.88818	1.5217	356.07	1.8426	32.737	0.048089	supercritical
465.00	26.000	351.11	0.0028481	493.88	567.94	1.9406	0.88823	1.5146	356.52	1.8366	32.678	0.048034	supercritical
466.67	26.000	348.65	0.0028682	495.88	570.45	1.9460	0.88828	1.5076	356.97	1.8303	32.623	0.047983	supercritical
468.33	26.000	346.22	0.0028883	497.87	572.96	1.9514	0.88836	1.5009	357.43	1.8238	32.570	0.047936	supercritical
470.00	26.000	343.85	0.0029083	499.84	575.46	1.9567	0.88845	1.4943	357.90	1.8171	32.520	0.047893	supercritical
471.67	26.000	341.51	0.0029282	501.81	577.94	1.9620	0.88855	1.4879	358.38	1.8103	32.474	0.047854	supercritical
473.33	26.000	339.21	0.0029480	503.77	580.42	1.9672	0.88866	1.4817	358.86	1.8033	32.429	0.047818	supercritical
475.00	26.000	336.95	0.0029678	505.72	582.88	1.9724	0.88880	1.4756	359.35	1.7962	32.388	0.047786	supercritical
476.67	26.000	334.73	0.0029874	507.66	585.34	1.9776	0.88894	1.4697	359.84	1.7889	32.349	0.047757	supercritical
478.33	26.000	332.55	0.0030070	509.60	587.78	1.9827	0.88910	1.4640	360.35	1.7815	32.313	0.047731	supercritical
480.00	26.000	330.41	0.0030266	511.52	590.22	1.9878	0.88927	1.4583	360.85	1.7739	32.279	0.047709	supercritical
481.67	26.000	328.30	0.0030460	513.44	592.64	1.9928	0.88945	1.4529	361.36	1.7663	32.247	0.047689	supercritical
483.33	26.000	326.22	0.0030654	515.36	595.06	1.9978	0.88964	1.4475	361.88	1.7585	32.218	0.047673	supercritical
485.00	26.000	324.18	0.0030847	517.26	597.47	2.0028	0.88985	1.4424	362.40	1.7507	32.190	0.047659	supercritical
486.67	26.000	322.17	0.0031040	519.16	599.87	2.0077	0.89007	1.4373	362.92	1.7427	32.165	0.047648	supercritical
488.33	26.000	320.19	0.0031231	521.06	602.26	2.0127	0.89030	1.4324	363.45	1.7347	32.142	0.047640	supercritical
490.00	26.000	318.24	0.0031422	522.94	604.64	2.0175	0.89054	1.4276	363.98	1.7265	32.120	0.047635	supercritical
491.67	26.000	316.33	0.0031613	524.82	607.02	2.0224	0.89080	1.4229	364.52	1.7183	32.101	0.047632	supercritical
493.33	26.000	314.44	0.0031803	526.70	609.38	2.0272	0.89106	1.4184	365.06	1.7101	32.083	0.047631	supercritical
495.00	26.000	312.58	0.0031992	528.57	611.74	2.0319	0.89134	1.4139	365.60	1.7017	32.067	0.047633	supercritical
496.67	26.000	310.75	0.0032180	530.43	614.10	2.0367	0.89162	1.4096	366.14	1.6934	32.053	0.047637	supercritical
498.33	26.000	308.95	0.0032368	532.29	616.44	2.0414	0.89192	1.4054	366.69	1.6849	32.040	0.047644	supercritical
500.00	26.000	307.17	0.0032555	534.14	618.78	2.0461	0.89222	1.4013	367.24	1.6764	32.029	0.047653	supercritical
501.67	26.000	305.42	0.0032741	535.99	621.11	2.0508	0.89254	1.3972	367.79	1.6679	32.020	0.047664	supercritical
503.33	26.000	303.70	0.0032927	537.83	623.44	2.0554	0.89286	1.3933	368.34	1.6593	32.012	0.047677	supercritical
505.00	26.000	302.00	0.0033113	539.67	625.76	2.0600	0.89320	1.3895	368.90	1.6508	32.005	0.047692	supercritical
506.67	26.000	300.32	0.0033297	541.50	628.07	2.0646	0.89354	1.3858	369.46	1.6421	32.000	0.047709	supercritical
508.33	26.000	298.67	0.0033481	543.33	630.38	2.0691	0.89389	1.3822	370.01	1.6335	31.996	0.047728	supercritical
510.00	26.000	297.05	0.0033665	545.15	632.68	2.0736	0.89426	1.3787	370.58	1.6248	31.993	0.047749	supercritical
511.67	26.000	295.44	0.0033848	546.97	634.97	2.0781	0.89462	1.3752	371.14	1.6161	31.992	0.047772	supercritical
513.33	26.000	293.86	0.0034030	548.78	637.26	2.0826	0.89500	1.3719	371.70	1.6074	31.991	0.047797	supercritical
515.00	26.000	292.30	0.0034212	550.60	639.55	2.0870	0.89539	1.3686	372.26	1.5987	31.992	0.047823	supercritical
516.67	26.000	290.75	0.0034393	552.40	641.82	2.0914	0.89578	1.3654	372.83	1.5899	31.995	0.047851	supercritical
518.33	26.000	289.24	0.0034574	554.21	644.10	2.0958	0.89618	1.3623	373.39	1.5812	31.998	0.047881	supercritical
520.00	26.000	287.74	0.0034754	556.01	646.37	2.1002	0.89659	1.3593	373.96	1.5724	32.002	0.047912	supercritical
521.67	26.000	286.26	0.0034934	557.80	648.63	2.1045	0.89700	1.3563	374.53	1.5637	32.007	0.047945	supercritical
523.33	26.000	284.80	0.0035113	559.59	650.89	2.1089	0.89743	1.3534	375.10	1.5550	32.014	0.047980	supercritical
525.00	26.000	283.35	0.0035291	561.38	653.14	2.1132	0.89786	1.3506	375.67	1.5462	32.021	0.048016	supercritical
526.67	26.000	281.93	0.0035470	563.17	655.39	2.1174	0.89829	1.3479	376.24	1.5375	32.029	0.048053	supercritical
528.33	26.000	280.53	0.0035647	564.95	657.63	2.1217	0.89873	1.3452	376.81	1.5287	32.038	0.048092	supercritical
530.00	26.000	279.14	0.0035824	566.73	659.87	2.1259	0.89918	1.3426	377.38	1.5200	32.049	0.048132	supercritical
531.67	26.000	277.77	0.0036001	568.51	662.11	2.1301	0.89964	1.3400	377.95	1.5113	32.060	0.048174	supercritical
533.33	26.000	276.42	0.0036177	570.28	664.34	2.1343	0.90010	1.3375	378.52	1.5026	32.071	0.048217	supercritical
535.00	26.000	275.08	0.0036352	572.05	666.57	2.1385	0.90057	1.3351	379.09	1.4940	32.084	0.048261	supercritical
536.67	26.000	273.77	0.0036528	573.82	668.79	2.1426	0.90104	1.3328	379.66	1.4853	32.097	0.048307	supercritical
538.33	26.000	272.46	0.0036702	575.58	671.01	2.1468	0.90152	1.3305	380.23	1.4766	32.112	0.048354	supercritical
540.00	26.000	271.18	0.0036877	577.35	673.23	2.1509	0.90200	1.3282	380.80	1.4680	32.127	0.048402	supercritical
541.67	26.000	269.90	0.0037050	579.11	675.44	2.1550	0.90249	1.3260	381.37	1.4594	32.142	0.048451	supercritical
543.33	26.000	268.65	0.0037224	580.86	677.65	2.1590	0.90298	1.3239	381.94	1.4508	32.159	0.048501	supercritical
545.00	26.000	267.40	0.0037397	582.62	679.85	2.1631	0.90348	1.3218	382.51	1.4423	32.176	0.048553	supercritical
546.67	26.000	266.18	0.0037569	584.37	682.05	2.1671	0.90398	1.3197	383.08	1.4338	32.193	0.048605	supercritical
548.33	26.000	264.96	0.0037741	586.12	684.25	2.1711	0.90449	1.3177	383.65	1.4252	32.212	0.048659	supercritical
550.00	26.000	263.76	0.0037913	587.87	686.44	2.1751	0.90500	1.3158	384.22	1.4168	32.231	0.048714	supercritical
551.67	26.000	262.58	0.0038084	589.62	688.64	2.1791	0.90552	1.3139	384.79	1.4083	32.251	0.048770	supercritical
553.33	26.000	261.41	0.0038254	591.36	690.82	2.1831	0.90604	1.3121	385.36	1.3999	32.271	0.048826	supercritical
555.00	26.000	260.25	0.0038425	593.10	693.01	2.1870	0.90657	1.3103	385.93	1.3915	32.292	0.048884	supercritical
556.67	26.000	259.10	0.0038595	594.84	695.19	2.1909	0.90710	1.3085	386.50	1.3831	32.313	0.048943	supercritical
558.33	26.000	257.97	0.0038764	596.58	697.37	2.1949	0.90763	1.3068	387.07	1.3748	32.335	0.049003	supercritical
560.00	26.000	256.85	0.0038933	598.32	699.55	2.1987	0.90817	1.3051	387.64	1.3665	32.358	0.049063	supercritical
561.67	26.000	255.74	0.0039102	600.06	701.72	2.2026	0.90871	1.3035	388.20	1.3582	32.381	0.049125	supercritical
563.33	26.000	254.64	0.0039271	601.79	703.89	2.2065	0.90925	1.3019	388.77	1.3500	32.404	0.049187	supercritical
565.00	26.000	253.56	0.0039439	603.52	706.06	2.2103	0.90980	1.3003	389.34	1.3418	32.428	0.049251	supercritical
566.67	26.000	252.49	0.0039606	605.25	708.23	2.2142	0.91035	1.2988	389.90	1.3336	32.453	0.049315	supercritical
568.33	26.000	251.42	0.0039773	606.98	710.39	2.2180	0.91091	1.2973	390.47	1.3255	32.478	0.049380	supercritical
570.00	26.000	250.37	0.0039940	608.71	712.55	2.2218	0.91146	1.2959	391.03	1.3174	32.503	0.049446	supercritical
571.67	26.000	249.33	0.0040107	610.43	714.71	2.2255	0.91202	1.2945	391.60	1.3093	32.529	0.049512	supercritical
573.33	26.000	248.31	0.0040273	612.16	716.87	2.2293	0.91259	1.2931	392.16	1.3013	32.556	0.049580	supercritical
575.00	26.000	247.29	0.0040439	613.88	719.02	2.2331	0.91315	1.2918	392.72	1.2933	32.582	0.049648	supercritical
576.67	26.000	246.28	0.0040604	615.60	721.17	2.2368	0.91372	1.2905	393.28	1.2854	32.610	0.049717	supercritical
578.33	26.000	245.28	0.0040769	617.32	723.32	2.2405	0.91430	1.2892	393.84	1.2775	32.637	0.049787	supercritical
580.00	26.000	244.29	0.0040934	619.04	725.47	2.2442	0.91487	1.2880	394.40	1.2696	32.665	0.049857	supercritical
581.67	26.000	243.32	0.0041099	620.76	727.62	2.2479	0.91545	1.2868	394.96	1.2618	32.694	0.049928	supercritical
583.33	26.000	242.35	0.0041263	622.48	729.76	2.2516	0.91603	1.2856	395.52	1.2540	32.723	0.050000	supercritical
585.00	26.000	241.39	0.0041427	624.19	731.90	2.2553	0.91661	1.2844	396.08	1.2462	32.752	0.050072	supercritical
586.67	26.000	240.44	0.0041590	625.91	734.04	2.2589	0.91719	1.2833	396.64	1.2385	32.781	0.050146	supercritical
588.33	26.000	239.50	0.0041753	627.62	736.18	2.2626	0.91778	1.2822	397.19	1.2308	32.811	0.050219	supercritical
590.00	26.000	238.57	0.0041916	629.33	738.31	2.2662	0.91837	1.2812	397.75	1.2231	32.841	0.050294	supercritical
591.67	26.000	237.65	0.0042079	631.04	740.45	2.2698	0.91896	1.2801	398.31	1.2155	32.872	0.050369	supercritical
593.33	26.000	236.74	0.0042241	632.76	742.58	2.2734	0.91955	1.2791	398.86	1.2080	32.903	0.050445	supercritical
595.00	26.000	235.83	0.0042403	634.47	744.71	2.2770	0.92014	1.2781	399.41	1.2004	32.934	0.050521	supercritical
596.67	26.000	234.94	0.0042564	636.17	746.84	2.2806	0.92074	1.2772	399.97	1.1929	32.965	0.050598	supercritical
598.33	26.000	234.05	0.0042726	637.88	748.97	2.2841	0.92134	1.2762	400.52	1.1855	32.997	0.050675	supercritical
600.00	26.000	233.17	0.0042887	639.59	751.10	2.2877	0.92194	1.2753	401.07	1.1781	33.029	0.050753	supercritical
601.67	26.000	232.30	0.0043047	641.30	753.22	2.2912	0.92254	1.2744	401.62	1.1707	33.062	0.050832	supercritical
603.33	26.000	231.44	0.0043208	643.00	755.34	2.2947	0.92314	1.2736	402.17	1.1634	33.094	0.050911	supercritical
605.00	26.000	230.59	0.0043368	644.71	757.47	2.2982	0.92375	1.2727	402.72	1.1561	33.127	0.050991	supercritical
606.67	26.000	229.74	0.0043528	646.41	759.59	2.3017	0.92435	1.2719	403.26	1.1488	33.160	0.051071	supercritical
608.33	26.000	228.90	0.0043687	648.12	761.71	2.3052	0.92496	1.2711	403.81	1.1416	33.194	0.051152	supercritical
610.00	26.000	228.07	0.0043847	649.82	763.82	2.3087	0.92557	1.2703	404.35	1.1344	33.227	0.051233	supercritical
611.67	26.000	227.24	0.0044006	651.53	765.94	2.3122	0.92618	1.2696	404.90	1.1273	33.261	0.051315	supercritical
613.33	26.000	226.43	0.0044164	653.23	768.06	2.3156	0.92679	1.2688	405.44	1.1202	33.296	0.051397	supercritical
615.00	26.000	225.62	0.0044323	654.93	770.17	2.3191	0.92740	1.2681	405.99	1.1132	33.330	0.051480	supercritical
616.67	26.000	224.81	0.0044481	656.63	772.28	2.3225	0.92801	1.2674	406.53	1.1061	33.365	0.051563	supercritical
618.33	26.000	224.02	0.0044639	658.33	774.39	2.3259	0.92862	1.2667	407.07	1.0992	33.400	0.051646	supercritical
620.00	26.000	223.23	0.0044797	660.03	776.51	2.3293	0.92924	1.2661	407.61	1.0922	33.435	0.051730	supercritical
621.67	26.000	222.45	0.0044954	661.73	778.61	2.3327	0.92985	1.2654	408.15	1.0853	33.470	0.051815	supercritical
623.33	26.000	221.67	0.0045112	663.43	780.72	2.3361	0.93047	1.2648	408.69	1.0785	33.506	0.051900	supercritical
625.00	26.000	220.90	0.0045269	665.13	782.83	2.3395	0.93109	1.2642	409.23	1.0717	33.541	0.051985	supercritical
626.67	26.000	220.14	0.0045425	666.83	784.94	2.3429	0.93171	1.2636	409.76	1.0649	33.577	0.052071	supercritical
628.33	26.000	219.39	0.0045582	668.53	787.04	2.3462	0.93232	1.2631	410.30	1.0581	33.614	0.052157	supercritical
630.00	26.000	218.64	0.0045738	670.23	789.15	2.3496	0.93294	1.2625	410.83	1.0514	33.650	0.052244	supercritical
631.67	26.000	217.89	0.0045894	671.93	791.25	2.3529	0.93356	1.2620	411.37	1.0448	33.686	0.052331	supercritical
633.33	26.000	217.16	0.0046050	673.62	793.35	2.3562	0.93418	1.2614	411.90	1.0381	33.723	0.052418	supercritical
635.00	26.000	216.43	0.0046205	675.32	795.46	2.3595	0.93481	1.2609	412.43	1.0315	33.760	0.052506	supercritical
636.67	26.000	215.70	0.0046361	677.02	797.56	2.3628	0.93543	1.2605	412.96	1.0250	33.797	0.052594	supercritical
638.33	26.000	214.98	0.0046516	678.72	799.66	2.3661	0.93605	1.2600	413.49	1.0185	33.834	0.052683	supercritical
640.00	26.000	214.27	0.0046670	680.41	801.76	2.3694	0.93667	1.2595	414.02	1.0120	33.872	0.052772	supercritical
641.67	26.000	213.56	0.0046825	682.11	803.86	2.3727	0.93730	1.2591	414.55	1.0056	33.909	0.052861	supercritical
643.33	26.000	212.86	0.0046979	683.81	805.95	2.3760	0.93792	1.2586	415.08	0.99915	33.947	0.052951	supercritical
645.00	26.000	212.16	0.0047134	685.50	808.05	2.3792	0.93854	1.2582	415.61	0.99279	33.985	0.053041	supercritical
646.67	26.000	211.47	0.0047288	687.20	810.15	2.3825	0.93917	1.2578	416.13	0.98646	34.023	0.053131	supercritical
648.33	26.000	210.79	0.0047441	688.90	812.24	2.3857	0.93979	1.2574	416.66	0.98017	34.061	0.053222	supercritical
650.00	26.000	210.11	0.0047595	690.59	814.34	2.3889	0.94041	1.2570	417.18	0.97392	34.100	0.053313	supercritical
651.67	26.000	209.43	0.0047748	692.29	816.43	2.3921	0.94104	1.2567	417.70	0.96770	34.138	0.053404	supercritical
653.33	26.000	208.76	0.0047901	693.98	818.53	2.3954	0.94166	1.2563	418.23	0.96152	34.177	0.053495	supercritical
