Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
358.33	25.000	660.06	0.0015150	333.40	371.28	1.4608	0.90860	2.2578	402.54	1.1561	53.245	0.071731	supercritical
360.00	25.000	651.72	0.0015344	336.68	375.04	1.4713	0.90829	2.2554	398.41	1.1936	52.336	0.070874	supercritical
361.67	25.000	643.44	0.0015542	339.94	378.80	1.4817	0.90796	2.2520	394.46	1.2309	51.454	0.070035	supercritical
363.33	25.000	635.22	0.0015743	343.19	382.55	1.4920	0.90763	2.2474	390.69	1.2679	50.599	0.069217	supercritical
365.00	25.000	627.06	0.0015947	346.42	386.29	1.5023	0.90728	2.2417	387.11	1.3046	49.772	0.068418	supercritical
366.67	25.000	618.99	0.0016155	349.63	390.02	1.5125	0.90693	2.2350	383.70	1.3409	48.971	0.067639	supercritical
368.33	25.000	611.00	0.0016367	352.82	393.74	1.5226	0.90657	2.2273	380.47	1.3766	48.197	0.066879	supercritical
370.00	25.000	603.10	0.0016581	355.99	397.44	1.5327	0.90620	2.2187	377.41	1.4118	47.450	0.066138	supercritical
371.67	25.000	595.31	0.0016798	359.14	401.13	1.5426	0.90582	2.2091	374.53	1.4463	46.730	0.065417	supercritical
373.33	25.000	587.61	0.0017018	362.26	404.81	1.5525	0.90542	2.1987	371.81	1.4800	46.035	0.064715	supercritical
375.00	25.000	580.03	0.0017241	365.36	408.46	1.5622	0.90502	2.1874	369.26	1.5130	45.366	0.064031	supercritical
376.67	25.000	572.56	0.0017465	368.43	412.10	1.5719	0.90460	2.1755	366.87	1.5451	44.722	0.063367	supercritical
378.33	25.000	565.21	0.0017692	371.48	415.71	1.5815	0.90417	2.1628	364.63	1.5763	44.103	0.062721	supercritical
380.00	25.000	557.99	0.0017922	374.50	419.31	1.5910	0.90373	2.1495	362.54	1.6065	43.509	0.062093	supercritical
381.67	25.000	550.89	0.0018153	377.50	422.88	1.6003	0.90327	2.1357	360.60	1.6358	42.938	0.061483	supercritical
383.33	25.000	543.92	0.0018385	380.46	426.42	1.6096	0.90279	2.1213	358.80	1.6639	42.390	0.060891	supercritical
385.00	25.000	537.08	0.0018619	383.40	429.95	1.6188	0.90230	2.1065	357.13	1.6910	41.864	0.060316	supercritical
386.67	25.000	530.37	0.0018855	386.31	433.45	1.6279	0.90179	2.0912	355.58	1.7170	41.360	0.059758	supercritical
388.33	25.000	523.80	0.0019091	389.19	436.92	1.6368	0.90128	2.0756	354.16	1.7418	40.878	0.059217	supercritical
390.00	25.000	517.36	0.0019329	392.04	440.36	1.6457	0.90075	2.0598	352.86	1.7654	40.416	0.058693	supercritical
391.67	25.000	511.06	0.0019567	394.87	443.78	1.6544	0.90021	2.0437	351.66	1.7878	39.974	0.058185	supercritical
393.33	25.000	504.89	0.0019806	397.66	447.18	1.6631	0.89966	2.0274	350.58	1.8091	39.551	0.057693	supercritical
395.00	25.000	498.86	0.0020046	400.43	450.54	1.6716	0.89911	2.0109	349.59	1.8292	39.147	0.057217	supercritical
396.67	25.000	492.95	0.0020286	403.17	453.88	1.6800	0.89855	1.9944	348.70	1.8481	38.760	0.056756	supercritical
398.33	25.000	487.19	0.0020526	405.87	457.19	1.6884	0.89800	1.9779	347.90	1.8658	38.391	0.056310	supercritical
400.00	25.000	481.55	0.0020766	408.56	460.47	1.6966	0.89744	1.9613	347.18	1.8823	38.038	0.055879	supercritical
401.67	25.000	476.04	0.0021007	411.21	463.73	1.7047	0.89688	1.9448	346.54	1.8977	37.702	0.055462	supercritical
403.33	25.000	470.66	0.0021247	413.84	466.96	1.7127	0.89633	1.9284	345.98	1.9120	37.380	0.055059	supercritical
405.00	25.000	465.40	0.0021487	416.44	470.16	1.7206	0.89578	1.9122	345.49	1.9251	37.073	0.054671	supercritical
406.67	25.000	460.26	0.0021727	419.01	473.33	1.7285	0.89524	1.8960	345.07	1.9372	36.781	0.054295	supercritical
408.33	25.000	455.25	0.0021966	421.56	476.48	1.7362	0.89470	1.8801	344.71	1.9483	36.501	0.053933	supercritical
410.00	25.000	450.35	0.0022205	424.08	479.60	1.7438	0.89418	1.8644	344.41	1.9583	36.235	0.053583	supercritical
411.67	25.000	445.56	0.0022443	426.58	482.69	1.7513	0.89367	1.8489	344.16	1.9674	35.981	0.053246	supercritical
413.33	25.000	440.89	0.0022681	429.06	485.76	1.7588	0.89316	1.8336	343.97	1.9755	35.739	0.052921	supercritical
415.00	25.000	436.33	0.0022918	431.51	488.80	1.7661	0.89268	1.8186	343.83	1.9827	35.508	0.052607	supercritical
416.67	25.000	431.87	0.0023155	433.93	491.82	1.7734	0.89220	1.8039	343.73	1.9890	35.287	0.052305	supercritical
418.33	25.000	427.52	0.0023391	436.34	494.82	1.7806	0.89175	1.7894	343.68	1.9945	35.078	0.052015	supercritical
420.00	25.000	423.27	0.0023626	438.72	497.79	1.7876	0.89131	1.7753	343.67	1.9992	34.878	0.051734	supercritical
421.67	25.000	419.11	0.0023860	441.08	500.73	1.7947	0.89088	1.7614	343.69	2.0031	34.687	0.051464	supercritical
423.33	25.000	415.05	0.0024093	443.43	503.66	1.8016	0.89047	1.7479	343.76	2.0062	34.505	0.051205	supercritical
425.00	25.000	411.09	0.0024326	445.75	506.56	1.8084	0.89008	1.7346	343.85	2.0087	34.332	0.050955	supercritical
426.67	25.000	407.21	0.0024557	448.05	509.44	1.8152	0.88971	1.7217	343.98	2.0104	34.168	0.050714	supercritical
428.33	25.000	403.42	0.0024788	450.33	512.30	1.8219	0.88936	1.7091	344.14	2.0115	34.011	0.050482	supercritical
430.00	25.000	399.72	0.0025018	452.59	515.14	1.8285	0.88902	1.6967	344.32	2.0120	33.861	0.050259	supercritical
431.67	25.000	396.09	0.0025247	454.84	517.96	1.8350	0.88871	1.6847	344.53	2.0119	33.719	0.050044	supercritical
433.33	25.000	392.55	0.0025474	457.07	520.75	1.8415	0.88841	1.6730	344.77	2.0112	33.584	0.049837	supercritical
435.00	25.000	389.08	0.0025701	459.28	523.53	1.8479	0.88813	1.6616	345.03	2.0100	33.455	0.049637	supercritical
436.67	25.000	385.69	0.0025927	461.47	526.29	1.8542	0.88788	1.6504	345.31	2.0083	33.332	0.049445	supercritical
438.33	25.000	382.38	0.0026152	463.65	529.03	1.8605	0.88764	1.6396	345.61	2.0060	33.216	0.049260	supercritical
440.00	25.000	379.13	0.0026376	465.82	531.76	1.8667	0.88742	1.6290	345.93	2.0034	33.105	0.049081	supercritical
441.67	25.000	375.95	0.0026599	467.97	534.46	1.8728	0.88722	1.6187	346.27	2.0002	33.000	0.048907	supercritical
443.33	25.000	372.84	0.0026821	470.10	537.15	1.8789	0.88704	1.6087	346.62	1.9967	32.900	0.048739	supercritical
445.00	25.000	369.79	0.0027043	472.22	539.83	1.8849	0.88687	1.5990	346.99	1.9928	32.805	0.048576	supercritical
446.67	25.000	366.80	0.0027263	474.33	542.48	1.8909	0.88673	1.5895	347.38	1.9885	32.715	0.048416	supercritical
448.33	25.000	363.88	0.0027482	476.42	545.12	1.8968	0.88661	1.5802	347.78	1.9838	32.629	0.048259	supercritical
450.00	25.000	361.01	0.0027700	478.50	547.75	1.9026	0.88650	1.5713	348.19	1.9788	32.548	0.048104	supercritical
451.67	25.000	358.20	0.0027917	480.57	550.36	1.9084	0.88641	1.5625	348.62	1.9735	32.471	0.047946	supercritical
453.33	25.000	355.45	0.0028134	482.63	552.96	1.9142	0.88634	1.5540	349.05	1.9679	32.398	0.047781	supercritical
455.00	25.000	352.75	0.0028349	484.67	555.54	1.9199	0.88629	1.5457	349.50	1.9620	32.330	0.047591	supercritical
456.67	25.000	350.10	0.0028564	486.70	558.11	1.9255	0.88625	1.5377	349.96	1.9558	32.264	0.047316	supercritical
458.33	25.000	347.50	0.0028777	488.73	560.67	1.9311	0.88624	1.5298	350.43	1.9494	32.203	0.047256	supercritical
460.00	25.000	344.95	0.0028990	490.74	563.21	1.9366	0.88624	1.5222	350.90	1.9428	32.145	0.047200	supercritical
461.67	25.000	342.45	0.0029201	492.74	565.74	1.9421	0.88625	1.5148	351.39	1.9359	32.090	0.047149	supercritical
463.33	25.000	339.99	0.0029412	494.73	568.26	1.9476	0.88628	1.5076	351.88	1.9288	32.039	0.047102	supercritical
465.00	25.000	337.58	0.0029622	496.71	570.77	1.9530	0.88633	1.5006	352.38	1.9216	31.990	0.047059	supercritical
466.67	25.000	335.22	0.0029831	498.68	573.26	1.9583	0.88640	1.4937	352.89	1.9141	31.945	0.047019	supercritical
468.33	25.000	332.89	0.0030040	500.65	575.75	1.9636	0.88648	1.4871	353.40	1.9065	31.902	0.046983	supercritical
470.00	25.000	330.61	0.0030247	502.60	578.22	1.9689	0.88657	1.4806	353.92	1.8987	31.862	0.046951	supercritical
471.67	25.000	328.37	0.0030453	504.55	580.68	1.9741	0.88668	1.4743	354.44	1.8907	31.825	0.046922	supercritical
473.33	25.000	326.17	0.0030659	506.49	583.13	1.9793	0.88680	1.4682	354.98	1.8826	31.790	0.046897	supercritical
475.00	25.000	324.00	0.0030864	508.42	585.58	1.9845	0.88694	1.4623	355.51	1.8744	31.758	0.046875	supercritical
476.67	25.000	321.87	0.0031068	510.34	588.01	1.9896	0.88709	1.4565	356.05	1.8661	31.728	0.046856	supercritical
478.33	25.000	319.78	0.0031271	512.25	590.43	1.9947	0.88726	1.4508	356.60	1.8576	31.700	0.046840	supercritical
480.00	25.000	317.72	0.0031474	514.16	592.85	1.9997	0.88744	1.4453	357.14	1.8491	31.674	0.046827	supercritical
481.67	25.000	315.70	0.0031676	516.06	595.25	2.0047	0.88763	1.4400	357.70	1.8404	31.651	0.046817	supercritical
483.33	25.000	313.71	0.0031876	517.95	597.65	2.0097	0.88783	1.4348	358.25	1.8317	31.629	0.046810	supercritical
485.00	25.000	311.75	0.0032077	519.84	600.03	2.0146	0.88805	1.4297	358.81	1.8228	31.610	0.046805	supercritical
486.67	25.000	309.83	0.0032276	521.72	602.41	2.0195	0.88828	1.4248	359.37	1.8139	31.592	0.046803	supercritical
488.33	25.000	307.93	0.0032475	523.60	604.78	2.0243	0.88852	1.4200	359.94	1.8050	31.577	0.046804	supercritical
490.00	25.000	306.07	0.0032673	525.46	607.14	2.0292	0.88878	1.4153	360.51	1.7959	31.562	0.046807	supercritical
491.67	25.000	304.23	0.0032870	527.32	609.50	2.0340	0.88904	1.4107	361.08	1.7868	31.550	0.046813	supercritical
493.33	25.000	302.42	0.0033066	529.18	611.85	2.0387	0.88932	1.4063	361.65	1.7777	31.539	0.046821	supercritical
495.00	25.000	300.64	0.0033262	531.03	614.19	2.0435	0.88960	1.4020	362.22	1.7685	31.530	0.046831	supercritical
496.67	25.000	298.89	0.0033457	532.88	616.52	2.0482	0.88990	1.3978	362.80	1.7593	31.523	0.046843	supercritical
498.33	25.000	297.16	0.0033652	534.72	618.85	2.0529	0.89021	1.3937	363.38	1.7500	31.517	0.046858	supercritical
500.00	25.000	295.46	0.0033846	536.55	621.17	2.0575	0.89052	1.3897	363.96	1.7407	31.512	0.046874	supercritical
501.67	25.000	293.78	0.0034039	538.38	623.48	2.0621	0.89085	1.3858	364.54	1.7314	31.509	0.046893	supercritical
503.33	25.000	292.13	0.0034231	540.21	625.79	2.0667	0.89119	1.3820	365.12	1.7220	31.507	0.046913	supercritical
505.00	25.000	290.50	0.0034423	542.03	628.09	2.0713	0.89153	1.3783	365.71	1.7126	31.506	0.046936	supercritical
506.67	25.000	288.90	0.0034614	543.84	630.38	2.0758	0.89189	1.3747	366.29	1.7032	31.506	0.046960	supercritical
508.33	25.000	287.32	0.0034805	545.66	632.67	2.0803	0.89225	1.3712	366.88	1.6938	31.508	0.046987	supercritical
510.00	25.000	285.76	0.0034995	547.46	634.95	2.0848	0.89262	1.3678	367.46	1.6844	31.511	0.047015	supercritical
511.67	25.000	284.22	0.0035184	549.27	637.23	2.0893	0.89300	1.3645	368.05	1.6750	31.515	0.047044	supercritical
513.33	25.000	282.70	0.0035373	551.07	639.50	2.0937	0.89339	1.3612	368.64	1.6656	31.520	0.047076	supercritical
515.00	25.000	281.21	0.0035561	552.86	641.77	2.0981	0.89379	1.3581	369.23	1.6562	31.527	0.047109	supercritical
516.67	25.000	279.73	0.0035749	554.65	644.03	2.1025	0.89420	1.3550	369.82	1.6468	31.534	0.047143	supercritical
518.33	25.000	278.28	0.0035936	556.44	646.28	2.1068	0.89461	1.3520	370.40	1.6373	31.542	0.047180	supercritical
520.00	25.000	276.84	0.0036122	558.23	648.53	2.1112	0.89503	1.3491	370.99	1.6279	31.551	0.047217	supercritical
521.67	25.000	275.42	0.0036308	560.01	650.78	2.1155	0.89546	1.3462	371.58	1.6185	31.562	0.047257	supercritical
523.33	25.000	274.02	0.0036493	561.79	653.02	2.1198	0.89589	1.3434	372.17	1.6092	31.573	0.047297	supercritical
525.00	25.000	272.64	0.0036678	563.56	655.26	2.1240	0.89633	1.3407	372.76	1.5998	31.585	0.047339	supercritical
526.67	25.000	271.28	0.0036862	565.33	657.49	2.1283	0.89678	1.3381	373.35	1.5904	31.598	0.047383	supercritical
528.33	25.000	269.93	0.0037046	567.10	659.72	2.1325	0.89723	1.3355	373.94	1.5811	31.611	0.047428	supercritical
530.00	25.000	268.61	0.0037229	568.87	661.94	2.1367	0.89769	1.3330	374.53	1.5718	31.626	0.047474	supercritical
531.67	25.000	267.29	0.0037412	570.63	664.16	2.1409	0.89816	1.3306	375.12	1.5625	31.641	0.047521	supercritical
533.33	25.000	266.00	0.0037594	572.39	666.38	2.1451	0.89863	1.3282	375.71	1.5532	31.657	0.047570	supercritical
535.00	25.000	264.72	0.0037776	574.15	668.59	2.1492	0.89911	1.3258	376.30	1.5440	31.674	0.047620	supercritical
536.67	25.000	263.45	0.0037957	575.90	670.80	2.1533	0.89959	1.3236	376.89	1.5348	31.691	0.047671	supercritical
538.33	25.000	262.21	0.0038138	577.66	673.00	2.1574	0.90008	1.3214	377.48	1.5256	31.710	0.047723	supercritical
540.00	25.000	260.97	0.0038318	579.41	675.20	2.1615	0.90058	1.3192	378.07	1.5164	31.729	0.047776	supercritical
541.67	25.000	259.75	0.0038498	581.15	677.40	2.1656	0.90107	1.3171	378.66	1.5073	31.748	0.047831	supercritical
543.33	25.000	258.55	0.0038677	582.90	679.59	2.1696	0.90158	1.3150	379.24	1.4982	31.768	0.047887	supercritical
545.00	25.000	257.36	0.0038856	584.64	681.78	2.1736	0.90209	1.3130	379.83	1.4891	31.789	0.047943	supercritical
546.67	25.000	256.18	0.0039034	586.38	683.97	2.1776	0.90260	1.3111	380.42	1.4801	31.811	0.048001	supercritical
548.33	25.000	255.02	0.0039212	588.12	686.15	2.1816	0.90312	1.3092	381.00	1.4711	31.833	0.048059	supercritical
550.00	25.000	253.87	0.0039390	589.86	688.33	2.1856	0.90365	1.3073	381.59	1.4621	31.855	0.048119	supercritical
551.67	25.000	252.74	0.0039567	591.59	690.51	2.1895	0.90417	1.3055	382.17	1.4532	31.878	0.048180	supercritical
553.33	25.000	251.61	0.0039744	593.32	692.68	2.1935	0.90470	1.3038	382.76	1.4443	31.902	0.048241	supercritical
555.00	25.000	250.50	0.0039920	595.06	694.85	2.1974	0.90524	1.3020	383.34	1.4354	31.926	0.048304	supercritical
556.67	25.000	249.40	0.0040096	596.78	697.02	2.2013	0.90578	1.3004	383.92	1.4266	31.951	0.048367	supercritical
558.33	25.000	248.32	0.0040271	598.51	699.19	2.2052	0.90632	1.2987	384.50	1.4178	31.976	0.048432	supercritical
560.00	25.000	247.24	0.0040446	600.24	701.35	2.2091	0.90687	1.2971	385.08	1.4091	32.002	0.048497	supercritical
561.67	25.000	246.18	0.0040621	601.96	703.51	2.2129	0.90742	1.2956	385.66	1.4004	32.028	0.048563	supercritical
563.33	25.000	245.13	0.0040795	603.68	705.67	2.2167	0.90798	1.2941	386.24	1.3917	32.055	0.048630	supercritical
565.00	25.000	244.09	0.0040969	605.41	707.83	2.2206	0.90853	1.2926	386.82	1.3831	32.082	0.048697	supercritical
566.67	25.000	243.06	0.0041142	607.13	709.98	2.2244	0.90909	1.2911	387.40	1.3745	32.110	0.048766	supercritical
568.33	25.000	242.04	0.0041315	608.84	712.13	2.2282	0.90966	1.2897	387.98	1.3660	32.137	0.048835	supercritical
570.00	25.000	241.04	0.0041488	610.56	714.28	2.2319	0.91023	1.2884	388.55	1.3575	32.166	0.048905	supercritical
571.67	25.000	240.04	0.0041660	612.28	716.43	2.2357	0.91080	1.2870	389.13	1.3490	32.195	0.048976	supercritical
573.33	25.000	239.05	0.0041832	613.99	718.57	2.2394	0.91137	1.2857	389.70	1.3406	32.224	0.049047	supercritical
575.00	25.000	238.08	0.0042003	615.70	720.71	2.2432	0.91195	1.2845	390.28	1.3322	32.253	0.049120	supercritical
576.67	25.000	237.11	0.0042174	617.41	722.85	2.2469	0.91252	1.2832	390.85	1.3239	32.283	0.049193	supercritical
578.33	25.000	236.15	0.0042345	619.13	724.99	2.2506	0.91310	1.2820	391.42	1.3156	32.314	0.049266	supercritical
580.00	25.000	235.21	0.0042516	620.84	727.12	2.2543	0.91369	1.2809	391.99	1.3074	32.344	0.049340	supercritical
581.67	25.000	234.27	0.0042686	622.54	729.26	2.2580	0.91427	1.2797	392.56	1.2992	32.375	0.049415	supercritical
583.33	25.000	233.34	0.0042856	624.25	731.39	2.2616	0.91486	1.2786	393.13	1.2910	32.407	0.049491	supercritical
585.00	25.000	232.42	0.0043025	625.96	733.52	2.2653	0.91545	1.2775	393.70	1.2829	32.438	0.049567	supercritical
586.67	25.000	231.51	0.0043194	627.66	735.65	2.2689	0.91605	1.2765	394.27	1.2748	32.470	0.049644	supercritical
588.33	25.000	230.61	0.0043363	629.37	737.78	2.2725	0.91664	1.2754	394.83	1.2668	32.503	0.049722	supercritical
590.00	25.000	229.72	0.0043531	631.07	739.90	2.2761	0.91724	1.2744	395.40	1.2588	32.535	0.049800	supercritical
591.67	25.000	228.84	0.0043699	632.77	742.02	2.2797	0.91784	1.2734	395.96	1.2509	32.568	0.049878	supercritical
593.33	25.000	227.96	0.0043867	634.48	744.14	2.2833	0.91844	1.2725	396.53	1.2430	32.602	0.049957	supercritical
595.00	25.000	227.09	0.0044035	636.18	746.26	2.2869	0.91904	1.2716	397.09	1.2351	32.635	0.050037	supercritical
596.67	25.000	226.23	0.0044202	637.88	748.38	2.2904	0.91964	1.2707	397.65	1.2273	32.669	0.050118	supercritical
598.33	25.000	225.38	0.0044369	639.58	750.50	2.2940	0.92025	1.2698	398.21	1.2196	32.703	0.050198	supercritical
600.00	25.000	224.54	0.0044535	641.28	752.62	2.2975	0.92086	1.2689	398.77	1.2118	32.737	0.050280	supercritical
601.67	25.000	223.71	0.0044702	642.98	754.73	2.3010	0.92147	1.2681	399.33	1.2042	32.772	0.050362	supercritical
603.33	25.000	222.88	0.0044868	644.67	756.84	2.3045	0.92208	1.2673	399.89	1.1965	32.806	0.050444	supercritical
605.00	25.000	222.06	0.0045033	646.37	758.95	2.3080	0.92269	1.2665	400.44	1.1889	32.842	0.050527	supercritical
606.67	25.000	221.24	0.0045199	648.07	761.06	2.3115	0.92330	1.2657	401.00	1.1814	32.877	0.050611	supercritical
608.33	25.000	220.44	0.0045364	649.76	763.17	2.3150	0.92392	1.2650	401.55	1.1739	32.912	0.050694	supercritical
610.00	25.000	219.64	0.0045529	651.46	765.28	2.3184	0.92453	1.2643	402.11	1.1664	32.948	0.050779	supercritical
611.67	25.000	218.85	0.0045693	653.15	767.39	2.3219	0.92515	1.2636	402.66	1.1590	32.984	0.050864	supercritical
613.33	25.000	218.07	0.0045858	654.85	769.49	2.3253	0.92577	1.2629	403.21	1.1516	33.020	0.050949	supercritical
615.00	25.000	217.29	0.0046022	656.54	771.60	2.3287	0.92639	1.2622	403.76	1.1443	33.057	0.051035	supercritical
616.67	25.000	216.52	0.0046185	658.24	773.70	2.3322	0.92701	1.2616	404.31	1.1370	33.093	0.051121	supercritical
618.33	25.000	215.76	0.0046349	659.93	775.80	2.3356	0.92763	1.2609	404.86	1.1298	33.130	0.051208	supercritical
620.00	25.000	215.00	0.0046512	661.62	777.90	2.3389	0.92825	1.2603	405.41	1.1226	33.167	0.051295	supercritical
621.67	25.000	214.25	0.0046675	663.32	780.00	2.3423	0.92887	1.2597	405.95	1.1154	33.204	0.051382	supercritical
623.33	25.000	213.50	0.0046838	665.01	782.10	2.3457	0.92950	1.2592	406.50	1.1083	33.242	0.051470	supercritical
625.00	25.000	212.77	0.0047000	666.70	784.20	2.3491	0.93012	1.2586	407.04	1.1012	33.279	0.051558	supercritical
626.67	25.000	212.03	0.0047162	668.39	786.30	2.3524	0.93075	1.2581	407.58	1.0942	33.317	0.051647	supercritical
628.33	25.000	211.31	0.0047324	670.08	788.39	2.3558	0.93137	1.2575	408.13	1.0872	33.355	0.051736	supercritical
630.00	25.000	210.59	0.0047486	671.78	790.49	2.3591	0.93200	1.2570	408.67	1.0803	33.393	0.051825	supercritical
631.67	25.000	209.88	0.0047647	673.47	792.58	2.3624	0.93262	1.2565	409.21	1.0734	33.431	0.051915	supercritical
633.33	25.000	209.17	0.0047808	675.16	794.68	2.3657	0.93325	1.2561	409.75	1.0665	33.470	0.052005	supercritical
635.00	25.000	208.47	0.0047969	676.85	796.77	2.3690	0.93388	1.2556	410.29	1.0597	33.508	0.052096	supercritical
636.67	25.000	207.77	0.0048130	678.54	798.86	2.3723	0.93451	1.2551	410.82	1.0529	33.547	0.052186	supercritical
638.33	25.000	207.08	0.0048290	680.23	800.96	2.3756	0.93514	1.2547	411.36	1.0461	33.586	0.052278	supercritical
640.00	25.000	206.40	0.0048451	681.92	803.05	2.3789	0.93577	1.2543	411.89	1.0394	33.625	0.052369	supercritical
641.67	25.000	205.72	0.0048611	683.61	805.14	2.3821	0.93639	1.2539	412.43	1.0328	33.664	0.052461	supercritical
643.33	25.000	205.04	0.0048770	685.30	807.23	2.3854	0.93702	1.2535	412.96	1.0262	33.704	0.052553	supercritical
645.00	25.000	204.37	0.0048930	686.99	809.31	2.3886	0.93765	1.2531	413.49	1.0196	33.743	0.052646	supercritical
646.67	25.000	203.71	0.0049089	688.68	811.40	2.3919	0.93828	1.2527	414.02	1.0130	33.783	0.052738	supercritical
648.33	25.000	203.05	0.0049248	690.37	813.49	2.3951	0.93891	1.2524	414.55	1.0065	33.822	0.052832	supercritical
650.00	25.000	202.40	0.0049407	692.06	815.58	2.3983	0.93954	1.2520	415.08	1.0001	33.862	0.052925	supercritical
651.67	25.000	201.75	0.0049566	693.75	817.66	2.4015	0.94017	1.2517	415.61	0.99364	33.902	0.053019	supercritical
653.33	25.000	201.11	0.0049725	695.44	819.75	2.4047	0.94081	1.2514	416.14	0.98726	33.942	0.053113	supercritical
