Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
336.67	9.0000	224.32	0.0044579	410.62	450.74	1.7931	0.88585	2.1639	237.06	6.8491	21.180	0.033448	supercritical
338.33	9.0000	219.70	0.0045517	413.31	454.28	1.8036	0.87977	2.0846	238.97	6.7963	21.113	0.033002	supercritical
340.00	9.0000	215.40	0.0046425	415.91	457.69	1.8137	0.87430	2.0149	240.83	6.7407	21.060	0.032614	supercritical
341.67	9.0000	211.39	0.0047305	418.42	461.00	1.8234	0.86937	1.9531	242.62	6.6831	21.018	0.032274	supercritical
343.33	9.0000	207.64	0.0048161	420.86	464.21	1.8327	0.86490	1.8980	244.36	6.6238	20.985	0.031977	supercritical
345.00	9.0000	204.11	0.0048994	423.23	467.33	1.8418	0.86085	1.8485	246.06	6.5633	20.962	0.031716	supercritical
346.67	9.0000	200.78	0.0049807	425.55	470.37	1.8506	0.85717	1.8038	247.72	6.5020	20.945	0.031488	supercritical
348.33	9.0000	197.62	0.0050601	427.80	473.34	1.8591	0.85380	1.7633	249.33	6.4400	20.935	0.031287	supercritical
350.00	9.0000	194.64	0.0051378	430.01	476.25	1.8675	0.85073	1.7263	250.90	6.3777	20.932	0.031111	supercritical
351.67	9.0000	191.79	0.0052139	432.17	479.10	1.8756	0.84792	1.6925	252.44	6.3153	20.933	0.030958	supercritical
353.33	9.0000	189.09	0.0052886	434.30	481.89	1.8835	0.84534	1.6614	253.95	6.2527	20.939	0.030824	supercritical
355.00	9.0000	186.50	0.0053619	436.38	484.64	1.8913	0.84297	1.6327	255.43	6.1903	20.949	0.030707	supercritical
356.67	9.0000	184.03	0.0054339	438.43	487.34	1.8989	0.84079	1.6063	256.88	6.1281	20.963	0.030607	supercritical
358.33	9.0000	181.66	0.0055047	440.45	489.99	1.9063	0.83879	1.5817	258.30	6.0662	20.980	0.030520	supercritical
360.00	9.0000	179.39	0.0055744	442.44	492.61	1.9136	0.83695	1.5589	259.69	6.0046	21.001	0.030447	supercritical
361.67	9.0000	177.21	0.0056430	444.40	495.19	1.9207	0.83525	1.5377	261.06	5.9434	21.024	0.030386	supercritical
363.33	9.0000	175.11	0.0057106	446.34	497.74	1.9277	0.83370	1.5178	262.41	5.8828	21.050	0.030335	supercritical
365.00	9.0000	173.09	0.0057773	448.26	500.25	1.9347	0.83226	1.4993	263.73	5.8226	21.078	0.030294	supercritical
366.67	9.0000	171.14	0.0058431	450.15	502.74	1.9414	0.83095	1.4819	265.04	5.7630	21.109	0.030263	supercritical
368.33	9.0000	169.26	0.0059081	452.02	505.19	1.9481	0.82974	1.4655	266.32	5.7040	21.141	0.030239	supercritical
370.00	9.0000	167.44	0.0059722	453.87	507.62	1.9547	0.82863	1.4502	267.59	5.6455	21.175	0.030224	supercritical
371.67	9.0000	165.68	0.0060356	455.71	510.03	1.9612	0.82762	1.4357	268.83	5.5877	21.211	0.030215	supercritical
373.33	9.0000	163.98	0.0060983	457.52	512.41	1.9676	0.82670	1.4221	270.06	5.5305	21.249	0.030214	supercritical
375.00	9.0000	162.33	0.0061603	459.32	514.77	1.9739	0.82586	1.4092	271.27	5.4739	21.288	0.030218	supercritical
376.67	9.0000	160.73	0.0062217	461.11	517.11	1.9801	0.82510	1.3970	272.47	5.4180	21.328	0.030228	supercritical
378.33	9.0000	159.18	0.0062824	462.88	519.42	1.9863	0.82441	1.3855	273.65	5.3628	21.370	0.030243	supercritical
380.00	9.0000	157.67	0.0063425	464.64	521.72	1.9923	0.82379	1.3746	274.81	5.3082	21.413	0.030264	supercritical
381.67	9.0000	156.20	0.0064020	466.39	524.01	1.9983	0.82324	1.3642	275.96	5.2543	21.457	0.030289	supercritical
383.33	9.0000	154.77	0.0064610	468.12	526.27	2.0042	0.82275	1.3544	277.10	5.2010	21.502	0.030318	supercritical
385.00	9.0000	153.39	0.0065195	469.85	528.52	2.0101	0.82232	1.3450	278.22	5.1484	21.548	0.030352	supercritical
386.67	9.0000	152.04	0.0065774	471.56	530.76	2.0159	0.82194	1.3362	279.33	5.0964	21.595	0.030389	supercritical
388.33	9.0000	150.72	0.0066349	473.26	532.98	2.0216	0.82162	1.3277	280.43	5.0451	21.642	0.030430	supercritical
390.00	9.0000	149.43	0.0066919	474.95	535.18	2.0273	0.82135	1.3196	281.51	4.9944	21.691	0.030474	supercritical
391.67	9.0000	148.18	0.0067484	476.64	537.37	2.0329	0.82112	1.3120	282.59	4.9444	21.740	0.030521	supercritical
393.33	9.0000	146.96	0.0068045	478.31	539.55	2.0384	0.82094	1.3046	283.65	4.8951	21.790	0.030572	supercritical
395.00	9.0000	145.77	0.0068602	479.98	541.72	2.0439	0.82081	1.2976	284.70	4.8463	21.841	0.030625	supercritical
396.67	9.0000	144.60	0.0069155	481.64	543.88	2.0494	0.82071	1.2910	285.74	4.7982	21.892	0.030681	supercritical
398.33	9.0000	143.46	0.0069704	483.29	546.03	2.0548	0.82065	1.2846	286.77	4.7508	21.944	0.030740	supercritical
400.00	9.0000	142.35	0.0070249	484.94	548.16	2.0601	0.82063	1.2785	287.79	4.7039	21.996	0.030801	supercritical
401.67	9.0000	141.26	0.0070790	486.58	550.29	2.0655	0.82065	1.2727	288.80	4.6576	22.049	0.030864	supercritical
403.33	9.0000	140.20	0.0071328	488.21	552.40	2.0707	0.82070	1.2671	289.80	4.6120	22.102	0.030930	supercritical
405.00	9.0000	139.15	0.0071863	489.84	554.51	2.0759	0.82078	1.2617	290.79	4.5669	22.156	0.030998	supercritical
406.67	9.0000	138.13	0.0072394	491.46	556.61	2.0811	0.82089	1.2566	291.77	4.5224	22.210	0.031067	supercritical
408.33	9.0000	137.13	0.0072922	493.07	558.70	2.0862	0.82103	1.2517	292.74	4.4786	22.265	0.031139	supercritical
410.00	9.0000	136.15	0.0073447	494.68	560.78	2.0913	0.82120	1.2470	293.71	4.4352	22.319	0.031212	supercritical
411.67	9.0000	135.19	0.0073969	496.29	562.86	2.0964	0.82140	1.2425	294.66	4.3925	22.375	0.031287	supercritical
413.33	9.0000	134.25	0.0074488	497.89	564.92	2.1014	0.82162	1.2382	295.61	4.3503	22.431	0.031364	supercritical
415.00	9.0000	133.33	0.0075004	499.48	566.98	2.1063	0.82187	1.2340	296.55	4.3086	22.487	0.031442	supercritical
416.67	9.0000	132.42	0.0075517	501.07	569.04	2.1113	0.82214	1.2300	297.49	4.2675	22.543	0.031522	supercritical
418.33	9.0000	131.53	0.0076028	502.66	571.08	2.1162	0.82243	1.2262	298.41	4.2269	22.599	0.031603	supercritical
420.00	9.0000	130.66	0.0076536	504.24	573.13	2.1211	0.82275	1.2226	299.33	4.1869	22.656	0.031685	supercritical
421.67	9.0000	129.80	0.0077042	505.82	575.16	2.1259	0.82308	1.2190	300.24	4.1473	22.713	0.031769	supercritical
423.33	9.0000	128.96	0.0077545	507.40	577.19	2.1307	0.82344	1.2156	301.14	4.1083	22.771	0.031854	supercritical
425.00	9.0000	128.13	0.0078046	508.97	579.21	2.1355	0.82382	1.2124	302.04	4.0697	22.828	0.031940	supercritical
426.67	9.0000	127.32	0.0078544	510.54	581.23	2.1402	0.82421	1.2093	302.93	4.0317	22.886	0.032028	supercritical
428.33	9.0000	126.52	0.0079040	512.11	583.24	2.1449	0.82462	1.2063	303.81	3.9942	22.944	0.032116	supercritical
430.00	9.0000	125.73	0.0079534	513.67	585.25	2.1496	0.82505	1.2034	304.69	3.9571	23.002	0.032206	supercritical
431.67	9.0000	124.96	0.0080026	515.23	587.25	2.1542	0.82550	1.2006	305.56	3.9205	23.061	0.032296	supercritical
433.33	9.0000	124.20	0.0080516	516.79	589.25	2.1589	0.82596	1.1979	306.43	3.8844	23.119	0.032387	supercritical
435.00	9.0000	123.45	0.0081003	518.35	591.25	2.1635	0.82643	1.1954	307.29	3.8487	23.178	0.032480	supercritical
436.67	9.0000	122.72	0.0081489	519.90	593.24	2.1680	0.82692	1.1929	308.14	3.8134	23.237	0.032573	supercritical
438.33	9.0000	121.99	0.0081973	521.45	595.22	2.1726	0.82743	1.1905	308.99	3.7787	23.296	0.032667	supercritical
440.00	9.0000	121.28	0.0082454	523.00	597.21	2.1771	0.82795	1.1883	309.83	3.7443	23.355	0.032761	supercritical
441.67	9.0000	120.58	0.0082934	524.54	599.19	2.1816	0.82848	1.1861	310.66	3.7104	23.414	0.032856	supercritical
443.33	9.0000	119.89	0.0083412	526.09	601.16	2.1860	0.82902	1.1840	311.49	3.6769	23.474	0.032952	supercritical
445.00	9.0000	119.21	0.0083889	527.63	603.13	2.1905	0.82958	1.1819	312.32	3.6438	23.533	0.033049	supercritical
446.67	9.0000	118.53	0.0084363	529.17	605.10	2.1949	0.83014	1.1800	313.14	3.6111	23.593	0.033145	supercritical
448.33	9.0000	117.87	0.0084836	530.71	607.07	2.1993	0.83072	1.1781	313.96	3.5789	23.653	0.033242	supercritical
450.00	9.0000	117.22	0.0085308	532.25	609.03	2.2036	0.83131	1.1763	314.77	3.5470	23.712	0.033340	supercritical
451.67	9.0000	116.58	0.0085777	533.79	610.99	2.2080	0.83191	1.1746	315.57	3.5155	23.772	0.033436	supercritical
453.33	9.0000	115.95	0.0086246	535.32	612.94	2.2123	0.83251	1.1729	316.37	3.4844	23.832	0.033533	supercritical
455.00	9.0000	115.32	0.0086712	536.86	614.90	2.2166	0.83313	1.1713	317.17	3.4537	23.892	0.033626	supercritical
456.67	9.0000	114.71	0.0087177	538.39	616.85	2.2209	0.83376	1.1698	317.96	3.4234	23.953	0.033710	supercritical
458.33	9.0000	114.10	0.0087641	539.92	618.80	2.2251	0.83439	1.1683	318.75	3.3934	24.013	0.033818	supercritical
460.00	9.0000	113.50	0.0088103	541.45	620.74	2.2294	0.83503	1.1669	319.53	3.3638	24.073	0.033927	supercritical
461.67	9.0000	112.91	0.0088564	542.98	622.69	2.2336	0.83568	1.1656	320.31	3.3345	24.133	0.034037	supercritical
463.33	9.0000	112.33	0.0089023	544.51	624.63	2.2378	0.83634	1.1642	321.08	3.3056	24.194	0.034147	supercritical
465.00	9.0000	111.76	0.0089481	546.03	626.57	2.2420	0.83701	1.1630	321.85	3.2771	24.254	0.034257	supercritical
466.67	9.0000	111.19	0.0089938	547.56	628.50	2.2461	0.83768	1.1618	322.62	3.2488	24.315	0.034367	supercritical
468.33	9.0000	110.63	0.0090393	549.09	630.44	2.2503	0.83836	1.1606	323.38	3.2209	24.375	0.034478	supercritical
470.00	9.0000	110.08	0.0090847	550.61	632.37	2.2544	0.83905	1.1595	324.13	3.1934	24.436	0.034590	supercritical
471.67	9.0000	109.53	0.0091300	552.13	634.30	2.2585	0.83974	1.1585	324.89	3.1661	24.496	0.034701	supercritical
473.33	9.0000	108.99	0.0091752	553.66	636.23	2.2626	0.84044	1.1575	325.64	3.1392	24.557	0.034814	supercritical
475.00	9.0000	108.46	0.0092202	555.18	638.16	2.2667	0.84114	1.1565	326.38	3.1126	24.618	0.034926	supercritical
476.67	9.0000	107.93	0.0092651	556.70	640.09	2.2707	0.84185	1.1556	327.13	3.0863	24.678	0.035039	supercritical
478.33	9.0000	107.41	0.0093099	558.22	642.01	2.2747	0.84257	1.1547	327.86	3.0603	24.739	0.035152	supercritical
480.00	9.0000	106.90	0.0093546	559.75	643.94	2.2788	0.84329	1.1538	328.60	3.0346	24.800	0.035265	supercritical
481.67	9.0000	106.39	0.0093992	561.27	645.86	2.2827	0.84402	1.1530	329.33	3.0092	24.860	0.035379	supercritical
483.33	9.0000	105.89	0.0094437	562.79	647.78	2.2867	0.84475	1.1522	330.06	2.9841	24.921	0.035493	supercritical
485.00	9.0000	105.40	0.0094880	564.31	649.70	2.2907	0.84548	1.1515	330.78	2.9593	24.982	0.035608	supercritical
486.67	9.0000	104.91	0.0095323	565.83	651.62	2.2946	0.84622	1.1508	331.50	2.9348	25.043	0.035722	supercritical
488.33	9.0000	104.42	0.0095765	567.35	653.54	2.2986	0.84696	1.1501	332.22	2.9105	25.103	0.035837	supercritical
490.00	9.0000	103.94	0.0096205	568.87	655.45	2.3025	0.84771	1.1495	332.93	2.8865	25.164	0.035953	supercritical
491.67	9.0000	103.47	0.0096645	570.39	657.37	2.3064	0.84846	1.1488	333.64	2.8628	25.225	0.036068	supercritical
493.33	9.0000	103.00	0.0097083	571.91	659.28	2.3103	0.84921	1.1483	334.35	2.8394	25.286	0.036184	supercritical
495.00	9.0000	102.54	0.0097521	573.43	661.20	2.3142	0.84997	1.1477	335.06	2.8162	25.346	0.036300	supercritical
496.67	9.0000	102.08	0.0097958	574.95	663.11	2.3180	0.85073	1.1472	335.76	2.7932	25.407	0.036416	supercritical
498.33	9.0000	101.63	0.0098394	576.47	665.02	2.3219	0.85150	1.1467	336.45	2.7705	25.468	0.036533	supercritical
500.00	9.0000	101.19	0.0098829	577.99	666.93	2.3257	0.85227	1.1462	337.15	2.7481	25.529	0.036649	supercritical
501.67	9.0000	100.74	0.0099263	579.50	668.84	2.3295	0.85304	1.1458	337.84	2.7259	25.589	0.036766	supercritical
503.33	9.0000	100.31	0.0099696	581.02	670.75	2.3333	0.85381	1.1454	338.53	2.7040	25.650	0.036884	supercritical
505.00	9.0000	99.872	0.010013	582.54	672.66	2.3371	0.85458	1.1450	339.22	2.6823	25.711	0.037001	supercritical
506.67	9.0000	99.444	0.010056	584.06	674.57	2.3409	0.85536	1.1446	339.90	2.6608	25.771	0.037119	supercritical
508.33	9.0000	99.020	0.010099	585.58	676.47	2.3446	0.85614	1.1443	340.58	2.6396	25.832	0.037236	supercritical
510.00	9.0000	98.600	0.010142	587.10	678.38	2.3484	0.85692	1.1439	341.26	2.6186	25.893	0.037355	supercritical
511.67	9.0000	98.185	0.010185	588.62	680.29	2.3521	0.85771	1.1436	341.93	2.5978	25.953	0.037473	supercritical
513.33	9.0000	97.774	0.010228	590.14	682.19	2.3558	0.85850	1.1434	342.61	2.5772	26.014	0.037591	supercritical
515.00	9.0000	97.367	0.010270	591.66	684.10	2.3595	0.85928	1.1431	343.28	2.5569	26.075	0.037710	supercritical
516.67	9.0000	96.965	0.010313	593.19	686.00	2.3632	0.86007	1.1429	343.94	2.5368	26.135	0.037829	supercritical
518.33	9.0000	96.566	0.010356	594.71	687.91	2.3669	0.86087	1.1427	344.61	2.5168	26.196	0.037948	supercritical
520.00	9.0000	96.171	0.010398	596.23	689.81	2.3706	0.86166	1.1425	345.27	2.4971	26.256	0.038067	supercritical
521.67	9.0000	95.780	0.010441	597.75	691.72	2.3742	0.86246	1.1423	345.93	2.4776	26.317	0.038186	supercritical
523.33	9.0000	95.393	0.010483	599.27	693.62	2.3779	0.86325	1.1421	346.59	2.4583	26.377	0.038305	supercritical
525.00	9.0000	95.010	0.010525	600.80	695.52	2.3815	0.86405	1.1420	347.24	2.4392	26.438	0.038425	supercritical
526.67	9.0000	94.630	0.010567	602.32	697.43	2.3851	0.86485	1.1418	347.89	2.4204	26.498	0.038545	supercritical
528.33	9.0000	94.254	0.010610	603.84	699.33	2.3887	0.86565	1.1417	348.54	2.4016	26.558	0.038665	supercritical
530.00	9.0000	93.882	0.010652	605.37	701.23	2.3923	0.86645	1.1416	349.19	2.3831	26.619	0.038785	supercritical
531.67	9.0000	93.513	0.010694	606.89	703.14	2.3959	0.86725	1.1416	349.83	2.3648	26.679	0.038905	supercritical
533.33	9.0000	93.147	0.010736	608.42	705.04	2.3995	0.86805	1.1415	350.48	2.3467	26.739	0.039025	supercritical
535.00	9.0000	92.785	0.010778	609.94	706.94	2.4030	0.86886	1.1415	351.12	2.3287	26.799	0.039146	supercritical
536.67	9.0000	92.427	0.010819	611.47	708.84	2.4066	0.86966	1.1414	351.75	2.3110	26.860	0.039267	supercritical
538.33	9.0000	92.071	0.010861	612.99	710.74	2.4101	0.87047	1.1414	352.39	2.2934	26.920	0.039387	supercritical
540.00	9.0000	91.719	0.010903	614.52	712.65	2.4136	0.87127	1.1414	353.02	2.2760	26.980	0.039508	supercritical
541.67	9.0000	91.370	0.010944	616.05	714.55	2.4172	0.87208	1.1414	353.65	2.2587	27.040	0.039629	supercritical
543.33	9.0000	91.025	0.010986	617.58	716.45	2.4207	0.87289	1.1414	354.28	2.2417	27.100	0.039750	supercritical
545.00	9.0000	90.682	0.011028	619.11	718.35	2.4242	0.87369	1.1415	354.91	2.2248	27.160	0.039872	supercritical
546.67	9.0000	90.342	0.011069	620.64	720.26	2.4276	0.87450	1.1415	355.53	2.2081	27.220	0.039993	supercritical
548.33	9.0000	90.005	0.011110	622.17	722.16	2.4311	0.87531	1.1416	356.16	2.1915	27.280	0.040114	supercritical
550.00	9.0000	89.672	0.011152	623.70	724.06	2.4346	0.87612	1.1416	356.78	2.1751	27.340	0.040236	supercritical
551.67	9.0000	89.341	0.011193	625.23	725.96	2.4380	0.87693	1.1417	357.39	2.1589	27.400	0.040358	supercritical
553.33	9.0000	89.013	0.011234	626.76	727.87	2.4415	0.87773	1.1418	358.01	2.1428	27.460	0.040479	supercritical
555.00	9.0000	88.688	0.011275	628.29	729.77	2.4449	0.87854	1.1419	358.63	2.1268	27.519	0.040601	supercritical
556.67	9.0000	88.366	0.011317	629.82	731.67	2.4483	0.87935	1.1420	359.24	2.1111	27.579	0.040723	supercritical
558.33	9.0000	88.046	0.011358	631.36	733.58	2.4518	0.88016	1.1421	359.85	2.0955	27.639	0.040845	supercritical
560.00	9.0000	87.729	0.011399	632.89	735.48	2.4552	0.88097	1.1423	360.46	2.0800	27.699	0.040967	supercritical
561.67	9.0000	87.415	0.011440	634.43	737.39	2.4586	0.88178	1.1424	361.06	2.0647	27.758	0.041089	supercritical
563.33	9.0000	87.103	0.011481	635.96	739.29	2.4619	0.88258	1.1426	361.67	2.0495	27.818	0.041212	supercritical
565.00	9.0000	86.795	0.011521	637.50	741.19	2.4653	0.88339	1.1427	362.27	2.0345	27.877	0.041334	supercritical
566.67	9.0000	86.488	0.011562	639.04	743.10	2.4687	0.88420	1.1429	362.87	2.0196	27.937	0.041456	supercritical
568.33	9.0000	86.184	0.011603	640.58	745.00	2.4720	0.88501	1.1431	363.47	2.0048	27.996	0.041579	supercritical
570.00	9.0000	85.883	0.011644	642.11	746.91	2.4754	0.88581	1.1433	364.07	1.9902	28.055	0.041702	supercritical
571.67	9.0000	85.584	0.011684	643.65	748.81	2.4787	0.88662	1.1435	364.66	1.9758	28.115	0.041824	supercritical
573.33	9.0000	85.287	0.011725	645.19	750.72	2.4821	0.88742	1.1437	365.26	1.9614	28.174	0.041947	supercritical
575.00	9.0000	84.993	0.011766	646.74	752.63	2.4854	0.88823	1.1439	365.85	1.9472	28.233	0.042070	supercritical
576.67	9.0000	84.701	0.011806	648.28	754.53	2.4887	0.88903	1.1441	366.44	1.9331	28.293	0.042192	supercritical
578.33	9.0000	84.412	0.011847	649.82	756.44	2.4920	0.88984	1.1443	367.03	1.9192	28.352	0.042315	supercritical
580.00	9.0000	84.124	0.011887	651.36	758.35	2.4953	0.89064	1.1446	367.62	1.9054	28.411	0.042438	supercritical
581.67	9.0000	83.840	0.011928	652.91	760.26	2.4986	0.89145	1.1448	368.20	1.8917	28.470	0.042561	supercritical
583.33	9.0000	83.557	0.011968	654.45	762.16	2.5018	0.89225	1.1451	368.78	1.8781	28.529	0.042684	supercritical
585.00	9.0000	83.276	0.012008	656.00	764.07	2.5051	0.89305	1.1453	369.37	1.8647	28.588	0.042807	supercritical
586.67	9.0000	82.998	0.012049	657.55	765.98	2.5084	0.89385	1.1456	369.95	1.8514	28.647	0.042931	supercritical
588.33	9.0000	82.722	0.012089	659.09	767.89	2.5116	0.89465	1.1459	370.53	1.8382	28.706	0.043054	supercritical
590.00	9.0000	82.448	0.012129	660.64	769.80	2.5149	0.89545	1.1461	371.10	1.8251	28.764	0.043177	supercritical
591.67	9.0000	82.176	0.012169	662.19	771.71	2.5181	0.89625	1.1464	371.68	1.8122	28.823	0.043300	supercritical
593.33	9.0000	81.906	0.012209	663.74	773.62	2.5213	0.89705	1.1467	372.25	1.7993	28.882	0.043424	supercritical
595.00	9.0000	81.638	0.012249	665.29	775.53	2.5245	0.89785	1.1470	372.82	1.7866	28.940	0.043547	supercritical
596.67	9.0000	81.372	0.012289	666.84	777.45	2.5277	0.89864	1.1473	373.39	1.7740	28.999	0.043671	supercritical
598.33	9.0000	81.108	0.012329	668.39	779.36	2.5309	0.89944	1.1476	373.96	1.7615	29.058	0.043794	supercritical
600.00	9.0000	80.846	0.012369	669.95	781.27	2.5341	0.90023	1.1479	374.53	1.7491	29.116	0.043918	supercritical
601.67	9.0000	80.586	0.012409	671.50	783.18	2.5373	0.90103	1.1482	375.10	1.7368	29.175	0.044041	supercritical
603.33	9.0000	80.327	0.012449	673.06	785.10	2.5405	0.90182	1.1486	375.66	1.7246	29.233	0.044165	supercritical
605.00	9.0000	80.071	0.012489	674.61	787.01	2.5437	0.90261	1.1489	376.22	1.7125	29.291	0.044288	supercritical
606.67	9.0000	79.817	0.012529	676.17	788.93	2.5468	0.90340	1.1492	376.79	1.7006	29.350	0.044412	supercritical
608.33	9.0000	79.564	0.012568	677.73	790.84	2.5500	0.90419	1.1496	377.35	1.6887	29.408	0.044535	supercritical
610.00	9.0000	79.314	0.012608	679.29	792.76	2.5531	0.90498	1.1499	377.91	1.6769	29.466	0.044659	supercritical
611.67	9.0000	79.065	0.012648	680.85	794.68	2.5563	0.90577	1.1502	378.46	1.6653	29.524	0.044783	supercritical
613.33	9.0000	78.817	0.012688	682.41	796.59	2.5594	0.90655	1.1506	379.02	1.6537	29.582	0.044906	supercritical
615.00	9.0000	78.572	0.012727	683.97	798.51	2.5625	0.90734	1.1509	379.57	1.6423	29.640	0.045030	supercritical
616.67	9.0000	78.328	0.012767	685.53	800.43	2.5656	0.90812	1.1513	380.13	1.6309	29.698	0.045154	supercritical
618.33	9.0000	78.086	0.012806	687.09	802.35	2.5687	0.90890	1.1517	380.68	1.6196	29.756	0.045278	supercritical
620.00	9.0000	77.846	0.012846	688.66	804.27	2.5718	0.90968	1.1520	381.23	1.6085	29.814	0.045401	supercritical
621.67	9.0000	77.607	0.012885	690.22	806.19	2.5749	0.91047	1.1524	381.78	1.5974	29.872	0.045525	supercritical
623.33	9.0000	77.370	0.012925	691.79	808.11	2.5780	0.91124	1.1528	382.32	1.5864	29.930	0.045649	supercritical
625.00	9.0000	77.135	0.012964	693.35	810.03	2.5811	0.91202	1.1532	382.87	1.5755	29.988	0.045773	supercritical
626.67	9.0000	76.901	0.013004	694.92	811.96	2.5842	0.91280	1.1535	383.42	1.5647	30.045	0.045897	supercritical
628.33	9.0000	76.669	0.013043	696.49	813.88	2.5872	0.91358	1.1539	383.96	1.5540	30.103	0.046021	supercritical
630.00	9.0000	76.439	0.013082	698.06	815.80	2.5903	0.91435	1.1543	384.50	1.5434	30.160	0.046144	supercritical
631.67	9.0000	76.210	0.013122	699.63	817.73	2.5933	0.91512	1.1547	385.04	1.5329	30.218	0.046268	supercritical
633.33	9.0000	75.982	0.013161	701.20	819.65	2.5964	0.91589	1.1551	385.58	1.5224	30.275	0.046392	supercritical
635.00	9.0000	75.756	0.013200	702.77	821.58	2.5994	0.91666	1.1555	386.12	1.5121	30.333	0.046516	supercritical
636.67	9.0000	75.532	0.013239	704.35	823.50	2.6025	0.91743	1.1559	386.66	1.5018	30.390	0.046640	supercritical
638.33	9.0000	75.309	0.013279	705.92	825.43	2.6055	0.91820	1.1563	387.20	1.4916	30.447	0.046764	supercritical
640.00	9.0000	75.088	0.013318	707.50	827.36	2.6085	0.91897	1.1567	387.73	1.4815	30.505	0.046888	supercritical
641.67	9.0000	74.868	0.013357	709.07	829.28	2.6115	0.91973	1.1571	388.26	1.4714	30.562	0.047012	supercritical
643.33	9.0000	74.649	0.013396	710.65	831.21	2.6145	0.92050	1.1575	388.80	1.4615	30.619	0.047135	supercritical
645.00	9.0000	74.432	0.013435	712.23	833.14	2.6175	0.92126	1.1579	389.33	1.4516	30.676	0.047259	supercritical
646.67	9.0000	74.216	0.013474	713.81	835.07	2.6205	0.92202	1.1584	389.86	1.4418	30.733	0.047383	supercritical
648.33	9.0000	74.002	0.013513	715.39	837.00	2.6235	0.92278	1.1588	390.39	1.4321	30.790	0.047507	supercritical
650.00	9.0000	73.789	0.013552	716.97	838.94	2.6264	0.92354	1.1592	390.91	1.4225	30.847	0.047631	supercritical
